"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"S100a4.4",7.88299538065399e-103,2.82447055916495,0.552,0.022,1.08856283211451e-98,"C7","S100a4"
"C3ar1.5",1.31913192225741e-102,1.10262861256483,0.41,0.002,1.82158927144525e-98,"C7","C3ar1"
"Rpl24.7",1.49473422414805e-101,1.78247371149726,0.995,0.721,2.06407849012604e-97,"C7","Rpl24"
"Anxa5.6",2.2277594927397e-101,2.00038748370729,0.82,0.129,3.07631308352426e-97,"C7","Anxa5"
"Cxcl16.3",2.10786449197681e-98,1.86324344075929,0.53,0.02,2.91075007697077e-94,"C7","Cxcl16"
"Mcub.4",9.35494513344998e-98,0.966217434941771,0.519,0.018,1.29182437347811e-93,"C7","Mcub"
"Rps23.6",2.43453742981458e-96,1.78099883466632,0.962,0.695,3.36185273683095e-92,"C7","Rps23"
"Rpl7a.6",3.36654443830753e-95,1.82893318224157,0.923,0.356,4.64886121485886e-91,"C7","Rpl7a"
"Rps15a.7",1.75073919227649e-94,1.85306344211083,0.978,0.656,2.4175957506146e-90,"C7","Rps15a"
"Plxnb2.6",4.25239572181698e-94,0.830848830644195,0.366,0.002,5.87213325225706e-90,"C7","Plxnb2"
"Rpl19.7",5.82488402137515e-94,1.74922593034292,0.984,0.685,8.04358234511695e-90,"C7","Rpl19"
"Ms4a6d.6",1.14239164241116e-93,1.38196086895403,0.454,0.01,1.57752861900556e-89,"C7","Ms4a6d"
"Rai14.5",1.43473005725987e-93,0.79602769618224,0.339,0,1.98121873607016e-89,"C7","Rai14"
"Ccdc50.5",3.55509450575563e-93,0.741638070455726,0.372,0.002,4.90923000299794e-89,"C7","Ccdc50"
"Rpl36al.7",2.23758948385253e-92,1.7073636472414,0.951,0.252,3.08988731825196e-88,"C7","Rpl36al"
"Mafb.5",4.56497899552234e-92,1.49328596266773,0.366,0.002,6.30377949491679e-88,"C7","Mafb"
"Plekho1.6",3.63308313942321e-90,0.866822230486165,0.361,0.002,5.01692450722951e-86,"C7","Plekho1"
"Dab2.5",8.19718170288032e-90,1.01000662475722,0.361,0.002,1.13194882135074e-85,"C7","Dab2"
"Ctss.6",8.33471254362982e-90,2.47709547051628,0.776,0.242,1.15094045514984e-85,"C7","Ctss"
"Ptges.4",1.43614796242892e-89,2.5505966952811,0.661,0.147,1.9831767213181e-85,"C7","Ptges"
"Hsp90ab1.7",1.50790972340575e-89,1.91973546315146,0.891,0.325,2.082272537051e-85,"C7","Hsp90ab1"
"Eif3e.6",3.69456871135825e-89,1.09049087373658,0.514,0.023,5.10182993351461e-85,"C7","Eif3e"
"Atp5g2.4",5.62500269291232e-89,1.55352740619348,0.842,0.155,7.76756621864263e-85,"C7","Atp5g2"
"Scpep1.5",8.31856944173179e-88,0.847979122242624,0.372,0.004,1.14871125420874e-83,"C7","Scpep1"
"Ccr5.3",4.17795439851149e-87,1.47009832820489,0.464,0.015,5.76933722890451e-83,"C7","Ccr5"
"Selenbp1.4",9.58081113138131e-87,1.20162296480156,0.426,0.01,1.32301420913245e-82,"C7","Selenbp1"
"Rpl39.5",2.38832722871839e-86,1.66928291857911,0.962,0.768,3.29804107013722e-82,"C7","Rpl39"
"Dusp3.6",5.79026490314842e-86,0.782094137755748,0.366,0.004,7.99577680475765e-82,"C7","Dusp3"
"Tbc1d9.5",6.12674487532286e-86,0.801967698315669,0.344,0.002,8.46042199833334e-82,"C7","Tbc1d9"
"Slc39a14.2",1.01944396126471e-85,0.934944855186852,0.443,0.012,1.40775016611044e-81,"C7","Slc39a14"
"H2-Q7.4",2.50376661349487e-85,1.77911784982351,0.699,0.085,3.45745131657506e-81,"C7","H2-Q7"
"Sash1.5",6.64800940984228e-85,0.743823123291017,0.311,0,9.1802361940512e-81,"C7","Sash1"
"Tuba1b.5",9.12774332905139e-84,1.63809325950935,0.727,0.11,1.26045007630871e-79,"C7","Tuba1b"
"Cox7c.6",6.56436165291129e-83,1.69687855579825,0.934,0.404,9.0647270065052e-79,"C7","Cox7c"
"Rpl28.7",9.11856026434902e-83,1.57566177500127,0.984,0.689,1.25918198690396e-78,"C7","Rpl28"
"Met.2",3.78255520578447e-82,1.133723506653,0.432,0.013,5.22333048366778e-78,"C7","Met"
"Rpl10a.6",4.6391448151105e-82,2.05652586083147,0.814,0.19,6.40619507518609e-78,"C7","Rpl10a"
"Dpysl2.5",5.49394617157473e-82,0.773567169431983,0.311,0.001,7.58659026832755e-78,"C7","Dpysl2"
"Myof.5",1.44749004760681e-81,0.61304298480288,0.301,0,1.99883900674024e-77,"C7","Myof"
"Tnfrsf9.2",1.77304851372442e-80,2.43071726405915,0.448,0.023,2.44840269260205e-76,"C7","Tnfrsf9"
"Rpl7.7",6.13926349282962e-80,1.57841690251298,0.929,0.551,8.47770895724842e-76,"C7","Rpl7"
"Fkbp1a.4",7.76380314058248e-80,1.25525550784228,0.656,0.077,1.07210357568304e-75,"C7","Fkbp1a"
"Tagln2.3",2.33319143169261e-79,1.8989667618305,0.836,0.249,3.22190404802433e-75,"C7","Tagln2"
"Lrpap1.4",5.58397300412658e-79,1.39429614651939,0.59,0.056,7.7109083213984e-75,"C7","Lrpap1"
"Rpl13.7",6.31856715422229e-78,1.71076636344378,0.978,0.686,8.72530938326556e-74,"C7","Rpl13"
"Lcn2.7",6.64546855387391e-78,-3.07479470249338,0.694,0.935,9.17672752604449e-74,"C7","Lcn2"
"Hspa8.5",1.86914647809162e-77,2.01513739846974,0.896,0.33,2.58110437159672e-73,"C7","Hspa8"
"Ndufc2.4",1.32148135630568e-76,1.19264215107013,0.563,0.05,1.82483360492252e-72,"C7","Ndufc2"
"Dock7.3",2.13461362186748e-76,0.814443751175581,0.377,0.01,2.9476879504368e-72,"C7","Dock7"
"Vcan.4",2.68603036805502e-76,1.10015460502708,0.328,0.003,3.70913933524717e-72,"C7","Vcan"
"Cd38.3",3.88206145230119e-76,1.466135279269,0.53,0.04,5.36073865948272e-72,"C7","Cd38"
"Rps7.5",4.88817550248348e-76,1.64318387316065,0.962,0.632,6.75008155137944e-72,"C7","Rps7"
"Arl5c.4",9.40595793738065e-75,0.751199341964196,0.366,0.009,1.29886873157289e-70,"C7","Arl5c"
"Ktn1.3",1.67810180335815e-74,0.692914094841488,0.284,0.001,2.31729078025727e-70,"C7","Ktn1"
"Mt2.4",2.95794506652322e-74,3.19874475219373,0.317,0.004,4.08462634236191e-70,"C7","Mt2"
"Rack1.7",3.68015985543062e-74,1.72757693886357,0.885,0.369,5.08193274436414e-70,"C7","Rack1"
"Gja1.5",4.87494208885951e-74,1.30640768718678,0.301,0.002,6.7318075305061e-70,"C7","Gja1"
"Ifi30.4",1.61960562012101e-73,1.79264827681377,0.525,0.041,2.2365134008251e-69,"C7","Ifi30"
"Spire1.5",1.64864353197077e-73,0.696995998797149,0.284,0.001,2.27661185329844e-69,"C7","Spire1"
"Gadd45b.7",1.6708938234924e-73,-2.80841679244493,0.481,0.852,2.30733728086065e-69,"C7","Gadd45b"
"Cd93.7",2.03916924025153e-73,2.03044872846549,0.645,0.119,2.81588880386334e-69,"C7","Cd93"
"Cmc1.4",8.48764661077269e-73,0.885831670559076,0.399,0.017,1.1720591204816e-68,"C7","Cmc1"
"Rpl11.7",1.16030972150442e-72,1.61328921715747,0.962,0.56,1.60227169442546e-68,"C7","Rpl11"
"Rpl6.7",1.55719357900066e-72,1.70667216164924,0.929,0.508,2.150328613242e-68,"C7","Rpl6"
"Rpl29.6",2.39560756040582e-72,1.55401257370527,0.918,0.54,3.3080944801644e-68,"C7","Rpl29"
"Ndufa11.4",4.04848404487172e-72,0.94131872655976,0.459,0.026,5.59055161756336e-68,"C7","Ndufa11"
"Rpl32.7",3.29369654970685e-71,1.7829506379294,0.956,0.559,4.5482655654902e-67,"C7","Rpl32"
"Eef1a1.7",5.12360737334171e-71,1.36577085423259,0.989,0.824,7.07518942184757e-67,"C7","Eef1a1"
"Myo1e.4",5.3053216042665e-71,0.622231397650578,0.279,0.001,7.32611860333161e-67,"C7","Myo1e"
"Rps18.7",7.26941598017891e-71,1.98079389564853,0.902,0.401,1.00383365270291e-66,"C7","Rps18"
"Rpl35.7",9.74673939517074e-71,1.71004278934875,0.934,0.497,1.34592724307913e-66,"C7","Rpl35"
"Saa3.3",1.21661352737371e-70,3.78405067143385,0.617,0.188,1.68002161995036e-66,"C7","Saa3"
"Limd1.4",9.15953398310325e-70,0.971933030330385,0.459,0.028,1.26484004772673e-65,"C7","Limd1"
"Atp2b4.3",1.12642535305856e-69,0.621734440812873,0.284,0.002,1.55548077003856e-65,"C7","Atp2b4"
"Rps11.7",1.45203550909585e-69,1.50893103695941,0.989,0.679,2.00511583451047e-65,"C7","Rps11"
"Thbd.2",1.58043481986395e-69,1.41673563389454,0.377,0.012,2.18242244275013e-65,"C7","Thbd"
"Rps5.7",2.18898493829333e-69,1.65407789591647,0.934,0.544,3.02276930128926e-65,"C7","Rps5"
"Ppp1r14b.4",1.53711952775984e-68,0.826416632220252,0.464,0.037,2.12260835588356e-64,"C7","Ppp1r14b"
"Sh3pxd2b.5",4.40493226651563e-68,0.4454025523403,0.262,0.001,6.08277096683143e-64,"C7","Sh3pxd2b"
"Emp3.4",4.20767752342369e-67,1.64348838183724,0.749,0.158,5.81038189209577e-63,"C7","Emp3"
"Rpl22.6",6.41683298112989e-67,1.51335543448964,0.967,0.543,8.86100466364227e-63,"C7","Rpl22"
"Raph1.4",6.90053669658374e-67,1.01978398172373,0.486,0.04,9.52895112431248e-63,"C7","Raph1"
"Rps3.7",1.02105822424404e-66,1.39159935183529,0.973,0.705,1.4099793018586e-62,"C7","Rps3"
"Rps19.7",3.3020500534173e-66,1.46096029732639,1,0.602,4.55980091876394e-62,"C7","Rps19"
"Dbi.4",4.82388007730171e-66,1.11512077928764,0.541,0.06,6.66129599874593e-62,"C7","Dbi"
"Itga1.5",1.01184343417292e-65,0.54067938055252,0.246,0,1.39725459824938e-61,"C7","Itga1"
"Nme2.7",1.04837480869922e-65,1.35914538097255,0.694,0.126,1.44770077333276e-61,"C7","Nme2"
"Sptssa.4",1.21480229701539e-65,0.782294051300184,0.404,0.023,1.67752049194855e-61,"C7","Sptssa"
"Klf4.3",1.56773188723237e-65,1.03245756233311,0.328,0.007,2.16488096307918e-61,"C7","Klf4"
"Plxnd1.4",2.89037879907248e-65,0.932330565182422,0.404,0.023,3.99132408363918e-61,"C7","Plxnd1"
"Lmna.4",4.62865588006285e-65,0.949098719233767,0.426,0.028,6.39171090477879e-61,"C7","Lmna"
"Tubb5.6",5.10529374801764e-65,1.57250482745255,0.776,0.19,7.04990013663755e-61,"C7","Tubb5"
"Rps14.7",5.63404103496126e-65,1.33018843611614,0.973,0.818,7.78004726517801e-61,"C7","Rps14"
"Rpl34.7",9.52710426025964e-65,1.3518632224935,0.967,0.817,1.31559782729925e-60,"C7","Rpl34"
"Pla2g4a.3",1.06375788048325e-64,0.84290343538001,0.399,0.02,1.46894325715933e-60,"C7","Pla2g4a"
"Rpl26.7",2.32145900871551e-64,1.44851063065836,0.967,0.68,3.20570274513525e-60,"C7","Rpl26"
"Rpl3.7",2.70807047477894e-64,1.70517720114848,0.825,0.246,3.73957451862224e-60,"C7","Rpl3"
"Acod1.7",3.00028234721264e-64,-2.54544143711819,0.426,0.777,4.14308989326593e-60,"C7","Acod1"
"Tbca.5",6.57234890390078e-64,1.39486211997107,0.694,0.132,9.07575660139659e-60,"C7","Tbca"
"Cacna1d.4",1.113254984931e-63,0.693437934093177,0.306,0.006,1.53729380869122e-59,"C7","Cacna1d"
"Tmem119.2",1.11432356386522e-63,0.740071422439194,0.273,0.003,1.53876940934148e-59,"C7","Tmem119"
"Rps28.7",1.15341811217946e-63,1.40844302175145,0.984,0.783,1.59275507110861e-59,"C7","Rps28"
"Krtcap2.4",3.65661470566998e-63,0.965257430251734,0.541,0.071,5.04941924705967e-59,"C7","Krtcap2"
"Rusc2.4",9.16794155885637e-63,0.512143762113505,0.268,0.002,1.26600104986248e-58,"C7","Rusc2"
"Aplp2.3",1.38644143486108e-62,1.32902859041084,0.601,0.09,1.91453697739966e-58,"C7","Aplp2"
"Runx3.2",1.7693615920762e-62,1.03815797104246,0.546,0.066,2.44331142249802e-58,"C7","Runx3"
"mt-Atp6.4",4.35432621291317e-62,1.66490415750023,0.874,0.595,6.0128890674118e-58,"C7","mt-Atp6"
"Spryd7.2",1.51957556832626e-61,0.804754058108481,0.388,0.022,2.09838190230173e-57,"C7","Spryd7"
"Lgals3.7",2.92643507548809e-61,1.58545079382544,0.934,0.845,4.0411141957415e-57,"C7","Lgals3"
"Uqcrb.4",2.93471468828901e-61,1.41413092472791,0.754,0.179,4.05254751305829e-57,"C7","Uqcrb"
"Rpl4.6",3.70010104208391e-61,1.44005506809228,0.76,0.187,5.10946952901368e-57,"C7","Rpl4"
"Nsa2.6",3.84273562031668e-61,1.43022990872258,0.727,0.165,5.30643361809531e-57,"C7","Nsa2"
"Gipr.4",5.01634546653649e-61,0.667504146709235,0.262,0.002,6.92707145474024e-57,"C7","Gipr"
"Scp2.6",9.19737183439157e-61,1.18360179252724,0.639,0.11,1.27006507661113e-56,"C7","Scp2"
"Ext1.4",1.74610103951493e-60,0.579808481128988,0.251,0.002,2.41119092546616e-56,"C7","Ext1"
"Sh3bgrl.2",2.2879943796701e-60,1.23816915407612,0.557,0.073,3.15949143888644e-56,"C7","Sh3bgrl"
"Rps10.5",2.36872671268807e-60,1.27018407224626,0.973,0.839,3.27097471755096e-56,"C7","Rps10"
"Rpl41.5",5.36921078635434e-60,1.12816641116008,0.995,0.926,7.41434317487672e-56,"C7","Rpl41"
"Ifi211.5",6.4320716083918e-60,0.859243109945597,0.383,0.023,8.88204768402824e-56,"C7","Ifi211"
"Mtss1.2",9.41711645280617e-60,0.965264336023046,0.383,0.021,1.300409610968e-55,"C7","Mtss1"
"Atp5g3.4",1.18234890243521e-59,1.0455778955725,0.563,0.077,1.63270559937278e-55,"C7","Atp5g3"
"Trem2.3",1.74190092519343e-59,0.85789093516613,0.317,0.009,2.4053909875996e-55,"C7","Trem2"
"Ptpro.4",1.82382791073216e-59,0.418554916439903,0.224,0,2.51852396193004e-55,"C7","Ptpro"
"Ppib.5",3.0981621426856e-59,1.41183049624764,0.787,0.245,4.27825210283455e-55,"C7","Ppib"
"Npc2.6",4.18489637889389e-59,1.62155433653481,0.918,0.526,5.77892340961457e-55,"C7","Npc2"
"Rps3a1.7",5.5888389838519e-59,1.42485095024079,0.956,0.654,7.71762775280109e-55,"C7","Rps3a1"
"Cav2.3",6.84264117053261e-59,0.586178411126764,0.251,0.002,9.44900319238848e-55,"C7","Cav2"
"Cndp2.4",1.20068905796377e-58,0.963502106438857,0.492,0.053,1.65803152014217e-54,"C7","Cndp2"
"Parvb.2",1.20235336888623e-58,0.500560916975681,0.306,0.01,1.660329767095e-54,"C7","Parvb"
"Rpl35a.7",1.60359537356589e-58,1.27048431404472,0.984,0.841,2.21440485135713e-54,"C7","Rpl35a"
"March1.5",6.76941128858381e-58,0.816971454701585,0.393,0.026,9.34788004840539e-54,"C7","March1"
"Lgmn.3",1.20372743587573e-57,1.54843752016429,0.366,0.02,1.6622272162008e-53,"C7","Lgmn"
"Clmp.1",2.24657548292563e-57,0.871700002126899,0.311,0.01,3.102296084372e-53,"C7","Clmp"
"Clic4.4",2.28037968033073e-57,1.01404771662729,0.514,0.063,3.1489763005687e-53,"C7","Clic4"
"Tmem160.4",2.35137851506763e-57,0.664573204471494,0.355,0.02,3.24701859145689e-53,"C7","Tmem160"
"Metap2.4",2.76068152195082e-57,0.743675818344991,0.486,0.063,3.81222511366189e-53,"C7","Metap2"
"Rps6.6",2.82912975124369e-57,1.4350198411493,0.929,0.441,3.90674527349241e-53,"C7","Rps6"
"Snrpf.4",3.74688409946079e-57,0.905215448290398,0.59,0.106,5.17407225294541e-53,"C7","Snrpf"
"Mdfic.3",7.6190941823452e-57,0.469385461166484,0.322,0.018,1.05212071564005e-52,"C7","Mdfic"
"Tyrobp.6",9.58207267975962e-57,-1.10800273923741,0.929,0.98,1.32318841634801e-52,"C7","Tyrobp"
"Eif3i.4",1.30904243930359e-56,0.664621989722489,0.448,0.058,1.80765670443433e-52,"C7","Eif3i"
"P4ha2.4",1.50455458712943e-56,0.601603604835411,0.213,0,2.07763942936703e-52,"C7","P4ha2"
"Pgf.4",3.62198476406306e-56,0.782777128584211,0.208,0,5.00159876069468e-52,"C7","Pgf"
"Rpl37a.7",4.06867366100198e-56,1.27103928302195,0.973,0.874,5.61843145847763e-52,"C7","Rpl37a"
"Serpinb2.3",4.25508926378405e-56,1.97342644940284,0.333,0.014,5.87585276435939e-52,"C7","Serpinb2"
"Rgs10.5",5.74347016880605e-56,0.806700725020994,0.404,0.037,7.93115795610427e-52,"C7","Rgs10"
"Anxa4.3",1.46138629404346e-55,0.845922441586535,0.421,0.037,2.01802833344462e-51,"C7","Anxa4"
"Rasa4.4",2.17420562179902e-55,0.537893411848194,0.273,0.007,3.00236054314226e-51,"C7","Rasa4"
"Clec4a1.4",4.12114348022907e-55,0.841041310474436,0.317,0.012,5.69088703184832e-51,"C7","Clec4a1"
"Ms4a6c.3",4.9255232910982e-55,1.15177316376617,0.262,0.005,6.80165511267751e-51,"C7","Ms4a6c"
"Rps29.6",6.6126015456854e-55,1.13433956261971,0.989,0.95,9.13134147443696e-51,"C7","Rps29"
"Dst.2",7.67753631586573e-55,0.755882749970741,0.219,0.001,1.0601909898579e-50,"C7","Dst"
"Scd2.3",9.01805148487553e-55,0.788049654221624,0.284,0.007,1.24530272954646e-50,"C7","Scd2"
"Prdx2.4",9.1549147163291e-55,0.943558168168098,0.421,0.036,1.26420217317789e-50,"C7","Prdx2"
"Pvr.2",9.87822766033834e-55,0.721362995950187,0.317,0.013,1.36408445761612e-50,"C7","Pvr"
"Ms4a6b.4",1.18155911822851e-54,0.860991746297786,0.202,0,1.63161498636175e-50,"C7","Ms4a6b"
"Rpl13a.6",2.22076897089639e-54,1.32851209286254,0.962,0.63,3.06665987191083e-50,"C7","Rpl13a"
"Glul.4",6.52604103108148e-54,0.931041965690988,0.399,0.031,9.01181005982041e-50,"C7","Glul"
"AI504432.3",6.56775820022403e-54,0.51897872873744,0.23,0.002,9.06941729868936e-50,"C7","AI504432"
"AI506816.3",7.4110621045584e-54,0.847137083607391,0.251,0.004,1.02339356601847e-49,"C7","AI506816"
"Appl2.1",9.29350814099666e-54,0.738909010441095,0.344,0.018,1.28334053919023e-49,"C7","Appl2"
"Mxd1.6",2.75369818152365e-53,-2.00660289814711,0.486,0.763,3.80258181886601e-49,"C7","Mxd1"
"Ifi203.6",2.88107750754507e-53,0.689180090285152,0.246,0.003,3.97847993016899e-49,"C7","Ifi203"
"Rpl27.6",2.93818810829301e-53,1.19935975837236,0.967,0.696,4.05734395874181e-49,"C7","Rpl27"
"AI662270.4",3.65027451789873e-53,0.799140633150231,0.388,0.031,5.04066408176635e-49,"C7","AI662270"
"Hopx.5",4.6823118182583e-53,1.40399266887212,0.459,0.053,6.46580438983288e-49,"C7","Hopx"
"Ccrl2.5",6.5465851821973e-53,-2.74631548871105,0.284,0.74,9.04017947809626e-49,"C7","Ccrl2"
"Maf.3",8.0384437962444e-53,1.12883904733183,0.322,0.014,1.11002870382339e-48,"C7","Maf"
"Fcor.4",9.44059572664523e-53,0.703508084496063,0.251,0.004,1.30365186389244e-48,"C7","Fcor"
"Fcgr1.7",6.49718119096395e-52,0.897094482265891,0.262,0.006,8.97195750660211e-48,"C7","Fcgr1"
"mt-Co2.6",6.61405619354633e-52,1.55653355946396,0.874,0.636,9.13335019766813e-48,"C7","mt-Co2"
"Adamtsl5.3",7.94391070616528e-52,0.487503235374126,0.208,0.001,1.09697462941436e-47,"C7","Adamtsl5"
"Cav1.3",9.7895985027139e-52,0.657792429814576,0.197,0,1.35184565723976e-47,"C7","Cav1"
"Rora.3",9.80091578928974e-52,0.653736317430081,0.197,0,1.35340846134302e-47,"C7","Rora"
"Cyb5a.4",1.44422412198311e-51,0.923395532945971,0.361,0.024,1.99432909004647e-47,"C7","Cyb5a"
"Rpl27a.7",2.17557395479693e-51,1.10815132641649,1,0.854,3.00425007417908e-47,"C7","Rpl27a"
"Eif3f.4",3.09897577480608e-51,1.2440243682444,0.678,0.163,4.27937564742972e-47,"C7","Eif3f"
"Jag1.2",3.98474550340918e-51,0.828016573140486,0.306,0.014,5.50253506565774e-47,"C7","Jag1"
"Csf1r.4",6.29806642358194e-51,1.45198034073678,0.71,0.227,8.6969999243243e-47,"C7","Csf1r"
"Anxa6.1",9.66812310167602e-51,0.656154556993073,0.295,0.011,1.33507111911044e-46,"C7","Anxa6"
"Tspan3.3",9.69952821369674e-51,0.504703871983177,0.24,0.005,1.33940785102938e-46,"C7","Tspan3"
"Fam129b.4",1.30351622359266e-50,0.793691958139197,0.503,0.076,1.8000255531591e-46,"C7","Fam129b"
"Slc23a2.4",3.16252943204542e-50,0.576989577938082,0.333,0.024,4.36713689271152e-46,"C7","Slc23a2"
"Lgals3bp.3",3.42214785420574e-50,0.506283332367594,0.24,0.005,4.72564397187271e-46,"C7","Lgals3bp"
"Rplp2.7",4.36671315408095e-50,1.11248325719033,0.989,0.841,6.02999419447038e-46,"C7","Rplp2"
"Tmem123.6",4.70158596298947e-50,0.874582313004061,0.454,0.057,6.49242005629216e-46,"C7","Tmem123"
"Rftn1.4",9.71606157882676e-50,0.323301465628317,0.175,0,1.34169094342019e-45,"C7","Rftn1"
"Ndufb5.5",1.02932654667159e-49,0.887004437948973,0.492,0.08,1.42139702829879e-45,"C7","Ndufb5"
"Mrpl52.5",1.92684187759882e-49,1.37863478231241,0.902,0.446,2.66077594877621e-45,"C7","Mrpl52"
"Hexb.4",2.49903687169593e-49,0.749223274065107,0.432,0.056,3.4509200161249e-45,"C7","Hexb"
"Ndufa5.4",3.59744758523093e-49,0.613870802335315,0.29,0.013,4.9677153704454e-45,"C7","Ndufa5"
"Tcp1.5",3.73287839357096e-49,0.863757473400931,0.53,0.091,5.15473177368214e-45,"C7","Tcp1"
"Rpl10.6",5.34054034267245e-49,1.21195386317514,0.945,0.777,7.37475215919639e-45,"C7","Rpl10"
"Pafah1b3.4",5.40971062590481e-49,0.41271666764093,0.41,0.071,7.47026940331196e-45,"C7","Pafah1b3"
"Lifr.3",6.96392461948634e-49,0.585075931999187,0.208,0.002,9.61648350704869e-45,"C7","Lifr"
"Cln8.2",2.06134682461038e-48,0.398628465121499,0.202,0.002,2.84651383010447e-44,"C7","Cln8"
"Rpl14.6",2.28506491687024e-48,1.30766728274996,0.809,0.279,3.15544614370611e-44,"C7","Rpl14"
"Cd200.4",3.47395627779629e-48,0.644387259464554,0.169,0,4.7971862240089e-44,"C7","Cd200"
"Atp5a1.6",3.76822517205469e-48,0.631700411960403,0.617,0.162,5.20354214009032e-44,"C7","Atp5a1"
"Prdx4.2",6.15014614846994e-48,0.518246592946955,0.219,0.003,8.49273681642214e-44,"C7","Prdx4"
