"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Atp6v0c.4",4.84953309660219e-59,0.963350894055292,0.99,0.944,6.69672025309796e-55,"Granulocytes 6","Atp6v0c"
"Ftl1-ps1.3",3.71541102223944e-58,1.22096541264707,0.71,0.386,5.13061108061044e-54,"Granulocytes 6","Ftl1-ps1"
"Ctsd.4",2.59933046792191e-56,1.08780502556434,0.907,0.766,3.58941544315336e-52,"Granulocytes 6","Ctsd"
"Il1b.5",1.96748142204798e-52,-2.37881875097213,0.5,0.808,2.71689509570606e-48,"Granulocytes 6","Il1b"
"Npc2.5",1.26651372714808e-50,1.2269961017472,0.79,0.524,1.74892880581879e-46,"Granulocytes 6","Npc2"
"Gdf15.4",1.6039194420687e-47,2.03137272467142,0.3,0.039,2.21485235755267e-43,"Granulocytes 6","Gdf15"
"Psmb5.5",2.05243488748901e-47,1.11979285142308,0.663,0.342,2.83420733613357e-43,"Granulocytes 6","Psmb5"
"Mpeg1.4",2.49678507265435e-47,1.19037927538378,0.793,0.536,3.44781050682839e-43,"Granulocytes 6","Mpeg1"
"Clec4n.4",9.7857067905794e-47,1.67223382168072,0.487,0.215,1.35130825071111e-42,"Granulocytes 6","Clec4n"
"1810058I24Rik.5",3.17623811204444e-46,1.06038211117712,0.83,0.579,4.38606720892217e-42,"Granulocytes 6","1810058I24Rik"
"Cd68.5",3.61115038653798e-46,1.03218850611884,0.813,0.606,4.98663756877029e-42,"Granulocytes 6","Cd68"
"Atp6v0e.3",7.23480498701952e-46,0.941319239725161,0.923,0.76,9.99054220657525e-42,"Granulocytes 6","Atp6v0e"
"Ifitm2.5",1.52473585346436e-45,-1.68526017956196,0.637,0.851,2.10550774004894e-41,"Granulocytes 6","Ifitm2"
"Hdc.5",2.6134039586115e-45,-2.09528942284307,0.123,0.501,3.60884952644662e-41,"Granulocytes 6","Hdc"
"Nqo1.3",3.36825865999544e-45,1.04496868009282,0.267,0.033,4.65122838358771e-41,"Granulocytes 6","Nqo1"
"Lamp1.4",1.18477189929355e-44,1.03287295947085,0.81,0.534,1.63605151573446e-40,"Granulocytes 6","Lamp1"
"Rps28.5",3.47727120283062e-44,0.896005826647375,0.957,0.78,4.8017638039888e-40,"Granulocytes 6","Rps28"
"Actb.5",4.61590112871354e-44,-1.36286695521131,0.903,0.942,6.37409786864052e-40,"Granulocytes 6","Actb"
"S100a11.5",1.99216902599533e-43,-1.62624614449877,0.777,0.92,2.75098620799695e-39,"Granulocytes 6","S100a11"
"Ctsz.4",4.66583825585783e-43,0.939041425866781,0.887,0.749,6.44305604751408e-39,"Granulocytes 6","Ctsz"
"Srxn1.4",2.4302817448365e-42,1.20179586034037,0.343,0.093,3.35597606144472e-38,"Granulocytes 6","Srxn1"
"Mxd1.4",3.37148621335116e-42,-1.40243784445699,0.47,0.77,4.65568531201662e-38,"Granulocytes 6","Mxd1"
"Fnip2.3",8.6319721834187e-42,1.14076902920677,0.6,0.265,1.19198903880829e-37,"Granulocytes 6","Fnip2"
"Upp1.4",6.25583263289547e-41,-1.43004065711242,0.393,0.735,8.63867928276535e-37,"Granulocytes 6","Upp1"
"St13.5",1.3604342957791e-40,1.05185519099834,0.68,0.388,1.87862371904136e-36,"Granulocytes 6","St13"
"Bax.4",3.01054703324216e-40,1.03616251495451,0.707,0.403,4.1572643982041e-36,"Granulocytes 6","Bax"
"Nceh1.3",3.76049467243569e-40,1.25805610284685,0.373,0.104,5.19286709316645e-36,"Granulocytes 6","Nceh1"
"Atp6v1c1.4",4.48926852465659e-40,1.12684397701177,0.533,0.244,6.19923090569828e-36,"Granulocytes 6","Atp6v1c1"
"E230032D23Rik.4",5.75858387704858e-40,1.30094915153934,0.653,0.423,7.95202847581638e-36,"Granulocytes 6","E230032D23Rik"
"Gpr137b.4",1.72996727051617e-39,1.33670403871415,0.403,0.161,2.38891180385578e-35,"Granulocytes 6","Gpr137b"
"Il1f9.4",5.54072432233022e-37,1.20434689540402,0.69,0.485,7.6511862167058e-33,"Granulocytes 6","Il1f9"
"Slc7a11.4",6.13776796164676e-36,1.13624391906553,0.813,0.631,8.47564377823801e-32,"Granulocytes 6","Slc7a11"
"Rps8.5",8.97473856024269e-36,0.710847671466003,0.92,0.639,1.23932164778391e-31,"Granulocytes 6","Rps8"
"Card19.5",5.78942818522089e-35,0.788754130910016,0.927,0.826,7.99462138097153e-31,"Granulocytes 6","Card19"
"Akr1a1.4",6.23274851672106e-35,0.985478875574997,0.54,0.273,8.60680242674011e-31,"Granulocytes 6","Akr1a1"
"Pgd.5",2.39723779355955e-34,1.03573518614892,0.53,0.271,3.31034566912639e-30,"Granulocytes 6","Pgd"
"Dock10.4",4.1664460517551e-34,1.05495660950237,0.557,0.244,5.75344535286862e-30,"Granulocytes 6","Dock10"
"Plbd1.3",5.98528438252753e-34,1.2433651375184,0.533,0.379,8.26507920383226e-30,"Granulocytes 6","Plbd1"
"G0s2.5",9.82922904050696e-34,-2.08535677078827,0.31,0.619,1.35731823820361e-29,"Granulocytes 6","G0s2"
"S100a8.4",5.91615802264194e-33,-1.46815617089198,0.977,0.984,8.16962261346625e-29,"Granulocytes 6","S100a8"
"Gns.2",8.12331922634802e-33,1.05513495441495,0.47,0.248,1.1217491519664e-28,"Granulocytes 6","Gns"
"Tomm20.5",9.94729866372907e-33,0.956361138385394,0.63,0.34,1.37362247247435e-28,"Granulocytes 6","Tomm20"
"Coro1a.5",1.47816540100648e-32,-1.18402824821188,0.243,0.584,2.04119860224985e-28,"Granulocytes 6","Coro1a"
"Retnlg.5",1.71885598804211e-32,-2.41301530641226,0.357,0.631,2.37356823388736e-28,"Granulocytes 6","Retnlg"
"Anxa2.4",3.01260714469741e-32,-1.01241968377421,0.477,0.774,4.16010920611266e-28,"Granulocytes 6","Anxa2"
"Atp6v1g1.5",3.74685273736662e-32,0.71910675715266,0.897,0.808,5.17402894502956e-28,"Granulocytes 6","Atp6v1g1"
"Hexa.3",4.10863871327266e-32,0.965042828726569,0.407,0.159,5.67361919915822e-28,"Granulocytes 6","Hexa"
"Gstm1.5",5.70784617395165e-32,1.08515184244504,0.207,0.033,7.88196478160984e-28,"Granulocytes 6","Gstm1"
"Npc1.2",1.47626161302715e-31,1.02146525288629,0.473,0.218,2.0385696614292e-27,"Granulocytes 6","Npc1"
"Atp6v0b.4",2.96630135428346e-31,0.755806736717083,0.87,0.699,4.09616554013002e-27,"Granulocytes 6","Atp6v0b"
"Zfp36l1.3",3.04920536475476e-31,-1.07721188856032,0.223,0.564,4.21064768818984e-27,"Granulocytes 6","Zfp36l1"
"Sqstm1.4",3.24373279387523e-31,0.897043230531068,0.707,0.528,4.4792706150623e-27,"Granulocytes 6","Sqstm1"
"Naca.4",3.70854121042129e-31,0.864242114216787,0.753,0.468,5.12112455747077e-27,"Granulocytes 6","Naca"
"Atp6v1a.5",5.16888541573115e-31,0.895018060125802,0.647,0.442,7.13771387058314e-27,"Granulocytes 6","Atp6v1a"
"Abr.4",1.64899164629657e-30,0.948597474649709,0.513,0.27,2.27709256437093e-26,"Granulocytes 6","Abr"
"Pdcd1lg2.3",4.4032942299164e-30,1.06870994916591,0.373,0.151,6.08050900209156e-26,"Granulocytes 6","Pdcd1lg2"
"Pim1.5",6.34026483273652e-30,-1.2009219721427,0.5,0.751,8.75527170752586e-26,"Granulocytes 6","Pim1"
"Lmnb1.5",1.16407328300025e-29,-1.41314527729693,0.07,0.347,1.60746879649505e-25,"Granulocytes 6","Lmnb1"
"Hgsnat.3",1.35182039890126e-28,1.2075076221577,0.363,0.173,1.86672878884274e-24,"Granulocytes 6","Hgsnat"
"Mien1.5",1.70626412419118e-28,0.892931958064136,0.52,0.336,2.3561801290956e-24,"Granulocytes 6","Mien1"
"Clec4d.5",1.76419939670752e-28,0.771382807949492,0.943,0.88,2.43618294691341e-24,"Granulocytes 6","Clec4d"
"Cd300c2.5",2.41695851456422e-28,0.970513862354204,0.567,0.383,3.33757801276173e-24,"Granulocytes 6","Cd300c2"
"Naa50.5",2.7589693610659e-28,0.963406599553685,0.427,0.196,3.80986079069591e-24,"Granulocytes 6","Naa50"
"Trem1.5",3.51476474194368e-28,-1.28398133904555,0.193,0.496,4.85353863215003e-24,"Granulocytes 6","Trem1"
"Slc31a2.5",4.77841834313016e-28,0.911999500551378,0.667,0.424,6.59851789002844e-24,"Granulocytes 6","Slc31a2"
"Sh3bgrl3.5",6.04009489427727e-28,0.707037733977695,0.953,0.862,8.34076703950748e-24,"Granulocytes 6","Sh3bgrl3"
"Ifitm3.5",6.3000427640379e-28,-1.23506846339518,0.433,0.722,8.69972905285994e-24,"Granulocytes 6","Ifitm3"
"Amdhd2.4",1.68314583822058e-27,0.908657666380955,0.51,0.279,2.3242560879988e-23,"Granulocytes 6","Amdhd2"
"Gabarap.5",7.53003053354498e-27,0.529073098283443,0.963,0.956,1.03982191637723e-22,"Granulocytes 6","Gabarap"
"Mtdh.5",1.28880309456314e-26,0.907717724986566,0.503,0.271,1.77970819328224e-22,"Granulocytes 6","Mtdh"
"Mfsd14a.4",1.4156231144841e-26,0.923816172293137,0.26,0.085,1.95483395879109e-22,"Granulocytes 6","Mfsd14a"
"Junb.5",1.59428829029279e-26,-1.03936549251976,0.72,0.867,2.20155270006532e-22,"Granulocytes 6","Junb"
"Cd84.3",2.54012392399633e-26,0.877779113191208,0.543,0.326,3.50765712664653e-22,"Granulocytes 6","Cd84"
"Ninj1.4",6.03296228068349e-26,0.672218069311213,0.873,0.727,8.33091761339583e-22,"Granulocytes 6","Ninj1"
"Rnh1.4",9.76670776579175e-26,0.900427623337747,0.677,0.506,1.34868467537818e-21,"Granulocytes 6","Rnh1"
"Stfa2l1.5",1.64582606663864e-25,-2.0331570578696,0.383,0.557,2.2727212154213e-21,"Granulocytes 6","Stfa2l1"
"Aprt.5",5.23102685480494e-25,0.874723618117765,0.557,0.329,7.22352498380014e-21,"Granulocytes 6","Aprt"
"B2m.5",8.55557582145095e-25,0.594375771835729,0.98,0.929,1.18143946518416e-20,"Granulocytes 6","B2m"
"Abcc1.4",9.92628135790572e-25,0.876069038654477,0.47,0.292,1.3707201927132e-20,"Granulocytes 6","Abcc1"
"Slc43a2.3",1.72678920116459e-24,0.840077212904401,0.377,0.156,2.38452320788818e-20,"Granulocytes 6","Slc43a2"
"Ptgr1.2",1.77777839316039e-24,0.770720412661446,0.15,0.021,2.45493418311518e-20,"Granulocytes 6","Ptgr1"
"Abca1.4",1.86242801780881e-24,-1.01536443422876,0.093,0.36,2.57182684979218e-20,"Granulocytes 6","Abca1"
"Rpl8.5",2.50888861172489e-24,0.643016755452791,0.837,0.611,3.46452428393091e-20,"Granulocytes 6","Rpl8"
"Il1r2.5",2.57802201176955e-24,-1.44187728565422,0.117,0.373,3.55999059605257e-20,"Granulocytes 6","Il1r2"
"Pnpla7.4",2.82418483348915e-24,0.928628492416891,0.42,0.206,3.89991683656517e-20,"Granulocytes 6","Pnpla7"
"mt-Atp6.3",3.29162854194846e-24,-1.18600639691123,0.373,0.619,4.54540985357662e-20,"Granulocytes 6","mt-Atp6"
"Lcp1.4",3.55207317211816e-24,-0.829378624156641,0.617,0.81,4.90505784337797e-20,"Granulocytes 6","Lcp1"
"Bst1.5",4.04885299860197e-24,0.797861389537739,0.663,0.518,5.59106110576945e-20,"Granulocytes 6","Bst1"
"Timm8b.5",8.57687400977613e-24,0.780687575159945,0.633,0.442,1.18438053200999e-19,"Granulocytes 6","Timm8b"
"Ly96.3",8.60845272980198e-24,0.837473724877298,0.36,0.143,1.18874123745836e-19,"Granulocytes 6","Ly96"
"Canx.4",1.15067433166586e-23,0.78728765804347,0.48,0.274,1.58896618459738e-19,"Granulocytes 6","Canx"
"Pcbp1.5",1.21766494746739e-23,0.831820094500924,0.54,0.309,1.68147352595771e-19,"Granulocytes 6","Pcbp1"
"Itpripl2.5",1.27377641279368e-23,0.919679497418307,0.313,0.129,1.75895784842679e-19,"Granulocytes 6","Itpripl2"
"mt-Co1.5",1.49354503290484e-23,-1.3341151635614,0.523,0.715,2.06243633593829e-19,"Granulocytes 6","mt-Co1"
"Rragc.2",2.59750010538929e-23,0.770786853455901,0.413,0.192,3.58688789553208e-19,"Granulocytes 6","Rragc"
"Basp1.5",4.64457094401882e-23,0.619595324310829,0.97,0.852,6.41368801659558e-19,"Granulocytes 6","Basp1"
"Rpl21.5",1.11740526347544e-22,0.558452644396825,0.89,0.683,1.54302492833324e-18,"Granulocytes 6","Rpl21"
"Raf1.3",1.1705028233111e-22,0.804314476806738,0.47,0.271,1.6163473487103e-18,"Granulocytes 6","Raf1"
"Mcl1.5",1.23717039216074e-22,-0.597039152763967,0.917,0.965,1.70840859453476e-18,"Granulocytes 6","Mcl1"
"B430306N03Rik.4",1.38409046320527e-22,0.824029843072717,0.34,0.144,1.91129052064016e-18,"Granulocytes 6","B430306N03Rik"
"Acot13.4",1.48819491131917e-22,0.782515005108249,0.283,0.101,2.05504835304065e-18,"Granulocytes 6","Acot13"
"Msrb1.4",2.11554749145293e-22,0.64301374974374,0.963,0.901,2.92135953094735e-18,"Granulocytes 6","Msrb1"
"Wfdc17.4",2.52953090160302e-22,-1.44109467393658,0.6,0.789,3.49302922202361e-18,"Granulocytes 6","Wfdc17"
"Naglu.1",2.70378602783271e-22,0.773588026603184,0.2,0.056,3.73365812583419e-18,"Granulocytes 6","Naglu"
"Ampd3.5",2.75129278583559e-22,0.842982322255486,0.29,0.13,3.79926020796037e-18,"Granulocytes 6","Ampd3"
"AI413582.3",4.00951357939364e-22,0.779143966267549,0.493,0.271,5.53673730178467e-18,"Granulocytes 6","AI413582"
"Lrg1.5",7.99673544046995e-22,-1.41303906642628,0.04,0.248,1.10426919697449e-17,"Granulocytes 6","Lrg1"
"Ptgs2.5",8.17172187289235e-22,-1.40589343145485,0.287,0.563,1.1284330734277e-17,"Granulocytes 6","Ptgs2"
"Igfbp6.5",9.96417120179104e-22,-1.15163335088235,0.103,0.343,1.37595240125532e-17,"Granulocytes 6","Igfbp6"
"Ppia.5",1.13504328960891e-21,0.709885153311965,0.743,0.487,1.56738127862094e-17,"Granulocytes 6","Ppia"
"Hmgb2.3",1.34606734537399e-21,-0.893248062969706,0.453,0.703,1.85878439722695e-17,"Granulocytes 6","Hmgb2"
"Rpl19.5",2.75838144468722e-21,0.548647640511124,0.86,0.685,3.80904893696858e-17,"Granulocytes 6","Rpl19"
"Gla.5",4.36898769695622e-21,0.759757179024889,0.557,0.357,6.03313511072684e-17,"Granulocytes 6","Gla"
"Aph1c.2",5.86002017674632e-21,0.852182701240504,0.2,0.073,8.09210186206899e-17,"Granulocytes 6","Aph1c"
"Ltb4r1.5",6.59539480898957e-21,-0.774923781125061,0.043,0.254,9.1075806917337e-17,"Granulocytes 6","Ltb4r1"
"Cd300a.4",7.23304974749358e-21,0.825359245150864,0.477,0.254,9.98811839631388e-17,"Granulocytes 6","Cd300a"
"Rps26.5",7.77995415622202e-21,0.541790607653079,0.89,0.712,1.0743338694327e-16,"Granulocytes 6","Rps26"
"Eif3a.5",8.25110855115151e-21,0.868240238997656,0.423,0.212,1.13939557982851e-16,"Granulocytes 6","Eif3a"
"Mafg.4",1.0211672452694e-20,0.764433086396432,0.473,0.283,1.41012984899251e-16,"Granulocytes 6","Mafg"
"Rps9.4",1.57664562926575e-20,-0.674625058381859,0.81,0.929,2.17718994945307e-16,"Granulocytes 6","Rps9"
"Rps19.5",1.81856140723343e-20,0.478040219023498,0.84,0.602,2.51125144724865e-16,"Granulocytes 6","Rps19"
"Pglyrp1.5",2.22971638743277e-20,-1.1879893043703,0.14,0.382,3.07901535940591e-16,"Granulocytes 6","Pglyrp1"
"Atp11b.4",2.52561057942121e-20,-0.823105729410305,0.113,0.358,3.48761564912275e-16,"Granulocytes 6","Atp11b"
"Tmem140.4",2.7344017460118e-20,0.905565590085059,0.303,0.113,3.7759353710677e-16,"Granulocytes 6","Tmem140"
"Smim4.4",3.95020669086891e-20,0.820660180569055,0.333,0.153,5.45484041942088e-16,"Granulocytes 6","Smim4"
"Mfsd1.3",4.01141922388759e-20,0.754443950375707,0.407,0.234,5.53936880626638e-16,"Granulocytes 6","Mfsd1"
"Fuca2.4",5.61876420314932e-20,0.762130088056503,0.43,0.261,7.7589514881289e-16,"Granulocytes 6","Fuca2"
"Nisch.3",7.68687401733286e-20,0.842439744816448,0.437,0.287,1.06148043305349e-15,"Granulocytes 6","Nisch"
"Atp6v1f.4",1.04710139933359e-19,0.697807812022043,0.697,0.573,1.44594232233975e-15,"Granulocytes 6","Atp6v1f"
"Tctex1d2.5",1.08330803440933e-19,0.849648389966462,0.437,0.257,1.49594006471584e-15,"Granulocytes 6","Tctex1d2"
"Entpd1.5",1.26749672671023e-19,-1.19513206297572,0.17,0.406,1.75028622991416e-15,"Granulocytes 6","Entpd1"
"Dtnbp1.4",1.60663266199276e-19,0.771804678823934,0.36,0.195,2.2185990429458e-15,"Granulocytes 6","Dtnbp1"
"Dgat2.5",1.95459263367104e-19,-0.895738957064212,0.15,0.396,2.69909696783634e-15,"Granulocytes 6","Dgat2"
"Tlr6.2",2.6964837793593e-19,0.702280634881686,0.303,0.169,3.72357445091725e-15,"Granulocytes 6","Tlr6"
"Eif5.5",2.8339626322995e-19,0.663098133089006,0.74,0.592,3.91341899894238e-15,"Granulocytes 6","Eif5"
"Itm2b.5",3.21605362918598e-19,0.640012265591564,0.773,0.681,4.44104845654291e-15,"Granulocytes 6","Itm2b"
"Tapbp.4",3.80127465966119e-19,0.656206569414607,0.52,0.352,5.24918017752614e-15,"Granulocytes 6","Tapbp"
"Slc11a1.4",4.70693064214117e-19,0.730944482566717,0.62,0.46,6.49980052373274e-15,"Granulocytes 6","Slc11a1"
"Cstdc4.5",6.64593312780849e-19,-1.52144168623332,0.34,0.569,9.17736905619075e-15,"Granulocytes 6","Cstdc4"
"Ctsa.5",7.02601948126502e-19,0.740845116925503,0.377,0.202,9.70223030167886e-15,"Granulocytes 6","Ctsa"
"Sgpl1.3",7.06536108835666e-19,0.692870507112324,0.54,0.384,9.75655712691172e-15,"Granulocytes 6","Sgpl1"
"Psenen.5",7.95040564402253e-19,0.631446734395139,0.647,0.521,1.09787151538307e-14,"Granulocytes 6","Psenen"
"Cdkn1a.5",1.11446391222991e-18,-0.709615321958256,0.587,0.795,1.53896321639828e-14,"Granulocytes 6","Cdkn1a"
"Rplp2.5",1.1508949020931e-18,0.520238292610991,0.94,0.841,1.58927077030036e-14,"Granulocytes 6","Rplp2"
"Zfand5.4",1.1564243587511e-18,0.737416012979242,0.46,0.284,1.59690639699939e-14,"Granulocytes 6","Zfand5"
"Cdc34.5",1.30332358487173e-18,0.704491602673652,0.443,0.273,1.79975953834937e-14,"Granulocytes 6","Cdc34"
"mt-Co2.5",1.78514003319852e-18,-1.02985721919313,0.457,0.655,2.46509987184384e-14,"Granulocytes 6","mt-Co2"
"Rpl26.5",1.84106949924409e-18,0.511532669731074,0.867,0.68,2.54233287150617e-14,"Granulocytes 6","Rpl26"
"Dgkz.3",2.07124346673449e-18,0.687817779521774,0.363,0.174,2.86018010321365e-14,"Granulocytes 6","Dgkz"
"Gmfg.5",2.30527528657199e-18,-0.823997472882309,0.42,0.641,3.18335464322726e-14,"Granulocytes 6","Gmfg"
"Rpl36.5",2.62520153511785e-18,0.44999213285757,0.823,0.586,3.62514079984424e-14,"Granulocytes 6","Rpl36"
"Cox7a2.5",2.76461380703659e-18,0.603221964098022,0.73,0.529,3.81765520613683e-14,"Granulocytes 6","Cox7a2"
"Myo1f.5",3.0001716402281e-18,0.76870001594743,0.41,0.251,4.14293701799098e-14,"Granulocytes 6","Myo1f"
"Oaz1.5",3.07731470660815e-18,0.507275657802077,0.87,0.798,4.2494638783552e-14,"Granulocytes 6","Oaz1"
"Tns3.3",3.62498639057075e-18,0.693021517515115,0.167,0.049,5.00574370673915e-14,"Granulocytes 6","Tns3"
"Frrs1.4",4.62468555514192e-18,0.7605674414608,0.367,0.175,6.38622828309547e-14,"Granulocytes 6","Frrs1"
"Zdhhc18.3",7.32723879287746e-18,0.681077781703002,0.557,0.356,1.01181840490845e-13,"Granulocytes 6","Zdhhc18"
"Slfn4.4",7.53800678904087e-18,-1.04775850703571,0.18,0.426,1.04092335749865e-13,"Granulocytes 6","Slfn4"
"Mif.4",7.74543161607522e-18,0.530744124808754,0.957,0.938,1.06956665186383e-13,"Granulocytes 6","Mif"
"Hp.5",7.91319376509927e-18,-1.23892255987947,0.307,0.55,1.09273292702256e-13,"Granulocytes 6","Hp"
"Capg.5",8.32449034339558e-18,0.643593732060267,0.747,0.58,1.1495288715195e-13,"Granulocytes 6","Capg"
"Aoah.3",8.7443406125718e-18,0.880737678013198,0.28,0.116,1.20750599519004e-13,"Granulocytes 6","Aoah"
"Cd14.5",9.8614064040088e-18,-0.826701586398068,0.723,0.871,1.36176161032958e-13,"Granulocytes 6","Cd14"
"Gabarapl1.4",9.91308124923018e-18,0.622704734461122,0.2,0.058,1.3688973897062e-13,"Granulocytes 6","Gabarapl1"
"Rps17.5",1.08363719633788e-17,0.633240546286129,0.65,0.408,1.49639460442298e-13,"Granulocytes 6","Rps17"
"Tpp1.3",1.12193403564593e-17,0.6814833909021,0.353,0.202,1.54927870982347e-13,"Granulocytes 6","Tpp1"
"Mphosph8.4",1.14551954437518e-17,0.729097134673975,0.283,0.109,1.58184793882769e-13,"Granulocytes 6","Mphosph8"
"Slc40a1.4",1.28136391857994e-17,0.850381361532302,0.243,0.085,1.76943543516704e-13,"Granulocytes 6","Slc40a1"
"Ccl6.5",1.46795900103194e-17,-1.35074793594806,0.113,0.325,2.02710458452501e-13,"Granulocytes 6","Ccl6"
"Atp5e.5",1.81242719072524e-17,0.569145063274638,0.827,0.664,2.50278070767248e-13,"Granulocytes 6","Atp5e"
"mt-Co3.4",1.87568134237016e-17,-0.937554911359328,0.457,0.671,2.59012836567896e-13,"Granulocytes 6","mt-Co3"
"Edem2.4",2.4334623755207e-17,0.57147861391176,0.183,0.085,3.36036819435654e-13,"Granulocytes 6","Edem2"
"Hif1a.4",2.51384591012933e-17,-0.717568578087983,0.287,0.539,3.47136981729759e-13,"Granulocytes 6","Hif1a"
"0610012G03Rik.4",2.62895635565973e-17,0.696111082227307,0.33,0.155,3.63032583153052e-13,"Granulocytes 6","0610012G03Rik"
"Gnpda1.3",2.69914700637909e-17,0.715238318341964,0.313,0.165,3.72725210110889e-13,"Granulocytes 6","Gnpda1"
"F3.5",2.94235546436944e-17,-1.02317735376681,0.043,0.225,4.06309866074776e-13,"Granulocytes 6","F3"
"Sri.4",2.98782489328725e-17,-0.681806284136496,0.277,0.531,4.12588739514036e-13,"Granulocytes 6","Sri"
"Slc6a6.4",3.25704227258552e-17,0.675340046526577,0.413,0.265,4.49764967421334e-13,"Granulocytes 6","Slc6a6"
"Tpd52.5",3.67759541483962e-17,-0.681722821811474,0.613,0.8,5.07839150835203e-13,"Granulocytes 6","Tpd52"
"Skap2.5",3.80634560914224e-17,0.645043195142046,0.507,0.358,5.25618265166452e-13,"Granulocytes 6","Skap2"
"Zfp36.5",4.43103842357221e-17,-1.00236510173847,0.353,0.579,6.11882095911086e-13,"Granulocytes 6","Zfp36"
"Uqcr10.5",7.80894785886395e-17,0.664157885883639,0.543,0.346,1.07833760983052e-12,"Granulocytes 6","Uqcr10"
"Ubc.4",8.78616915648351e-17,0.513408885394416,0.87,0.787,1.21328209881881e-12,"Granulocytes 6","Ubc"
"Mirt1.3",1.13544613286565e-16,0.756208057675117,0.53,0.363,1.56793756487417e-12,"Granulocytes 6","Mirt1"
"Rpl18.5",1.41688347385031e-16,0.476529785042413,0.89,0.756,1.9565743890399e-12,"Granulocytes 6","Rpl18"
"Ddit4.5",1.54578541565513e-16,-0.726478041508536,0.187,0.424,2.13457508047817e-12,"Granulocytes 6","Ddit4"
"4833407H14Rik.3",1.80682335333601e-16,0.718171977981197,0.43,0.277,2.49504236862169e-12,"Granulocytes 6","4833407H14Rik"
"Riok3.4",1.85900613313765e-16,0.56001409721691,0.547,0.462,2.56710156924979e-12,"Granulocytes 6","Riok3"
"Pfkfb3.5",2.20475757053883e-16,-0.926618401132364,0.277,0.512,3.04454972915708e-12,"Granulocytes 6","Pfkfb3"
"Gpr68.1",2.98443917504529e-16,0.527508454264864,0.143,0.032,4.12121205682004e-12,"Granulocytes 6","Gpr68"
"Cisd2.4",3.26386816106811e-16,0.664119016823375,0.347,0.187,4.50707554361896e-12,"Granulocytes 6","Cisd2"
"Nfil3.4",3.46930504000029e-16,-0.513958226984864,0.12,0.328,4.7907633297364e-12,"Granulocytes 6","Nfil3"
"Rpl31.5",3.8882671469528e-16,0.590568303431973,0.647,0.433,5.36930810322713e-12,"Granulocytes 6","Rpl31"
"Prkar2b.3",4.05991248865598e-16,0.530039669416127,0.157,0.045,5.60633315558504e-12,"Granulocytes 6","Prkar2b"
"Hmgb1.5",4.18778101592883e-16,0.637405403219223,0.637,0.476,5.78290680489612e-12,"Granulocytes 6","Hmgb1"
"Mcemp1.5",4.2017499269926e-16,-0.784291927690037,0.4,0.633,5.80219647418408e-12,"Granulocytes 6","Mcemp1"
