"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cd52.1",2.14443075731418e-31,-0.684608424099925,0.797,0.885,2.96124443277515e-27,"Granulocytes 2","Cd52"
"Sp100.1",4.46953438207002e-31,-0.453563415449355,0.07,0.209,6.1719800282005e-27,"Granulocytes 2","Sp100"
"Rpl36al.1",4.73051522875059e-31,-0.796334628357022,0.148,0.31,6.53236847938169e-27,"Granulocytes 2","Rpl36al"
"C5ar1.1",5.1754511823486e-31,-0.520407930197875,0.291,0.483,7.14678053770518e-27,"Granulocytes 2","C5ar1"
"Entpd1.1",5.60404732722763e-31,-0.84216404313707,0.268,0.427,7.73862895416863e-27,"Granulocytes 2","Entpd1"
"Ptgs2.1",5.93855253038622e-31,-1.14541077241103,0.427,0.58,8.20054718921033e-27,"Granulocytes 2","Ptgs2"
"Higd1a.1",2.19648198478337e-30,0.466643355764693,0.779,0.706,3.03312197278736e-26,"Granulocytes 2","Higd1a"
"Snrpg.1",2.54988945640038e-30,-0.603667843898094,0.128,0.288,3.52114235034328e-26,"Granulocytes 2","Snrpg"
"Slfn4.1",3.0125979209615e-30,-0.831314531648366,0.266,0.451,4.16009646905573e-26,"Granulocytes 2","Slfn4"
"Tgfbi.1",3.94234099203461e-30,-0.735517110993117,0.11,0.263,5.4439786759006e-26,"Granulocytes 2","Tgfbi"
"Osbpl8.1",4.20361745231872e-30,0.59741139932631,0.344,0.26,5.80477533990691e-26,"Granulocytes 2","Osbpl8"
"Rps24.1",5.22360767461242e-30,-0.728813111994917,0.53,0.699,7.21327983787229e-26,"Granulocytes 2","Rps24"
"Samhd1.1",8.47324033385185e-30,-0.500685491128709,0.162,0.329,1.1700697577016e-25,"Granulocytes 2","Samhd1"
"Fgl2.1",1.98823871526386e-29,-0.557369040062832,0.017,0.111,2.74555884190787e-25,"Granulocytes 2","Fgl2"
"Ndufa13.1",2.05001549357532e-29,-0.530142135493536,0.21,0.388,2.83086639507816e-25,"Granulocytes 2","Ndufa13"
"Rps27l.1",3.26723225584029e-29,-0.706938328937747,0.184,0.353,4.51172102208985e-25,"Granulocytes 2","Rps27l"
"Stk17b.1",3.62931974804906e-29,-0.565721671555035,0.128,0.285,5.01172764008094e-25,"Granulocytes 2","Stk17b"
"Gm5150.1",5.96077736974224e-29,-0.476434311712565,0.047,0.167,8.23123746987705e-25,"Granulocytes 2","Gm5150"
"Psmb8.1",6.83081510808053e-29,-0.561704359324204,0.132,0.289,9.4326725827484e-25,"Granulocytes 2","Psmb8"
"Abracl.1",1.27448089570175e-28,-0.522498506108561,0.112,0.262,1.75993066887454e-24,"Granulocytes 2","Abracl"
"Zfp36.1",1.74010801457096e-28,-0.706163058378809,0.429,0.603,2.40291515732104e-24,"Granulocytes 2","Zfp36"
"Timm10b.1",1.79867029499278e-28,-0.542253510101118,0.175,0.342,2.48378381035553e-24,"Granulocytes 2","Timm10b"
"Pkm.1",1.88750751783386e-28,0.348691721062055,0.937,0.91,2.60645913137677e-24,"Granulocytes 2","Pkm"
"Tbc1d20.1",1.98930064905037e-28,0.461946451508044,0.292,0.227,2.74702526627365e-24,"Granulocytes 2","Tbc1d20"
"Lars2.1",2.11999497642573e-28,0.469432075550643,0.934,0.929,2.92750106294629e-24,"Granulocytes 2","Lars2"
"Isy1.1",2.20617027594707e-28,-0.365460470799491,0.032,0.137,3.04650053405532e-24,"Granulocytes 2","Isy1"
"Csrnp1.1",3.29045355696827e-28,-0.511620844300551,0.072,0.205,4.54378731681748e-24,"Granulocytes 2","Csrnp1"
"Tpm3.1",3.53127320217958e-28,-0.304711825419721,0.45,0.633,4.87633516488979e-24,"Granulocytes 2","Tpm3"
"Zfp292.1",5.26876603406236e-28,0.477242469875974,0.584,0.536,7.27563901643672e-24,"Granulocytes 2","Zfp292"
"Cox5b.1",7.75587871994767e-28,-0.378503742378075,0.319,0.499,1.07100929243757e-23,"Granulocytes 2","Cox5b"
"Rps21.1",8.47666302924427e-28,-0.669429483471403,0.687,0.805,1.17054239770834e-23,"Granulocytes 2","Rps21"
"Ostf1.1",8.52814086560917e-28,0.285374129658969,0.89,0.902,1.17765097213197e-23,"Granulocytes 2","Ostf1"
"Cpne2.1",9.83399777722443e-28,0.526163284880764,0.534,0.415,1.35797675305692e-23,"Granulocytes 2","Cpne2"
"Syne1.1",1.14845608781911e-27,0.618488746296637,0.352,0.242,1.58590301166942e-23,"Granulocytes 2","Syne1"
"Npepps.1",2.20412419941658e-27,0.448222274419932,0.56,0.495,3.04367510697436e-23,"Granulocytes 2","Npepps"
"G0s2.1",2.23602441516765e-27,-1.26954732416685,0.527,0.622,3.087726114905e-23,"Granulocytes 2","G0s2"
"Il17ra.1",3.09342642063628e-27,-0.435702515847043,0.138,0.291,4.27171254425663e-23,"Granulocytes 2","Il17ra"
"Ptbp3.1",5.10601511709201e-27,0.409850561061389,0.739,0.719,7.05089627519236e-23,"Granulocytes 2","Ptbp3"
"Isg20.1",5.61264680579335e-27,-0.681373202444403,0.174,0.333,7.75050397412004e-23,"Granulocytes 2","Isg20"
"H3f3b.1",7.25560390391629e-27,-0.414701385862521,0.904,0.957,1.0019263430918e-22,"Granulocytes 2","H3f3b"
"Plgrkt.1",7.36424363626875e-27,0.492338148802965,0.589,0.51,1.01692840373235e-22,"Granulocytes 2","Plgrkt"
"Nlrp3.1",8.11377785415914e-27,-0.616712886740721,0.384,0.563,1.12043158388084e-22,"Granulocytes 2","Nlrp3"
"Rpl15.1",8.30803084411411e-27,-0.636014928440058,0.236,0.406,1.14725597926372e-22,"Granulocytes 2","Rpl15"
"Gpx1.1",9.13248259060285e-27,-0.906649928457411,0.273,0.44,1.26110452093635e-22,"Granulocytes 2","Gpx1"
"Cstdc4.1",1.0289607531394e-26,-1.25854048337696,0.507,0.569,1.4208919040102e-22,"Granulocytes 2","Cstdc4"
"Spp1.1",1.33960425422198e-26,-1.45010439101164,0.445,0.558,1.84985951465514e-22,"Granulocytes 2","Spp1"
"Scp2.1",1.48539478712601e-26,-0.366987002217842,0.042,0.15,2.05118166154231e-22,"Granulocytes 2","Scp2"
"Mrpl52.1",1.60787433548291e-26,-0.512143717019982,0.32,0.499,2.22031366986834e-22,"Granulocytes 2","Mrpl52"
"Fnip2.1",2.41639274084598e-26,0.565527206138368,0.37,0.261,3.33679673583422e-22,"Granulocytes 2","Fnip2"
"Apbb1ip.1",2.4408839914767e-26,0.322999555718801,0.552,0.562,3.37061670383018e-22,"Granulocytes 2","Apbb1ip"
"Hmox1.1",7.3580911847175e-26,0.392965677017724,0.754,0.637,1.01607881169764e-21,"Granulocytes 2","Hmox1"
"Dnajc5.1",1.21994906209809e-25,0.364477835409833,0.448,0.415,1.68462765985126e-21,"Granulocytes 2","Dnajc5"
"Pilra.1",1.23074104722284e-25,-0.509861534012843,0.244,0.412,1.69953031211002e-21,"Granulocytes 2","Pilra"
"Rpl10a.1",1.48897457424042e-25,-0.630710365602585,0.105,0.24,2.0561249895686e-21,"Granulocytes 2","Rpl10a"
"Sirpb1c.1",1.77577703999368e-25,-0.37612115405512,0.072,0.195,2.45217051452728e-21,"Granulocytes 2","Sirpb1c"
"F630028O10Rik.1",2.02070223046014e-25,-0.498810425992908,0.117,0.253,2.79038771004241e-21,"Granulocytes 2","F630028O10Rik"
"Rilpl2.1",2.02225675104941e-25,0.566487356702329,0.438,0.336,2.79253434752413e-21,"Granulocytes 2","Rilpl2"
"Eif4a1.1",2.28233924555005e-25,-0.26963819051904,0.35,0.516,3.15168226418007e-21,"Granulocytes 2","Eif4a1"
"Irak3.1",3.32051723822732e-25,0.464944170565692,0.575,0.513,4.58530225426811e-21,"Granulocytes 2","Irak3"
"Slc31a1.1",3.9282156940175e-25,0.497483700398649,0.408,0.329,5.42447305186877e-21,"Granulocytes 2","Slc31a1"
"Dnajb6.1",6.52739613744646e-25,-0.196347915045718,0.223,0.361,9.01368132619982e-21,"Granulocytes 2","Dnajb6"
"Pomp.1",6.74504769699308e-25,-0.414792345439631,0.118,0.258,9.31423636477774e-21,"Granulocytes 2","Pomp"
"Nabp1.1",9.21166401431595e-25,-0.427444552234014,0.148,0.295,1.27203868373689e-20,"Granulocytes 2","Nabp1"
"Ubb.1",1.392609083273e-24,0.261081647760272,0.949,0.964,1.92305388309168e-20,"Granulocytes 2","Ubb"
"Polr2k.1",1.41961631040961e-24,-0.465138798233149,0.137,0.281,1.96034816304463e-20,"Granulocytes 2","Polr2k"
"Mif.1",1.54889191113248e-24,0.288452107899364,0.952,0.936,2.13886484008285e-20,"Granulocytes 2","Mif"
"Gcnt1.1",2.0614676972933e-24,-0.357012255266618,0.059,0.171,2.84668074319232e-20,"Granulocytes 2","Gcnt1"
"Ifitm6.1",2.10800981095429e-24,-0.713444747256178,0.059,0.171,2.91095074794678e-20,"Granulocytes 2","Ifitm6"
"Ctss.1",2.12523320416145e-24,-0.706464791774014,0.146,0.29,2.93473453162654e-20,"Granulocytes 2","Ctss"
"Rac2.1",2.46274119877071e-24,0.351024764954257,0.777,0.756,3.40079932138248e-20,"Granulocytes 2","Rac2"
"Trf.1",4.22949656855118e-24,-0.362643308529171,0.013,0.091,5.84051181151232e-20,"Granulocytes 2","Trf"
"Flna.1",4.65562971820551e-24,-0.259882256208131,0.095,0.213,6.42895907786999e-20,"Granulocytes 2","Flna"
"Ppia.1",4.8499848892715e-24,-0.73129993307698,0.374,0.535,6.69734413359501e-20,"Granulocytes 2","Ppia"
"Cytip.1",6.20480344034606e-24,-0.411772763342484,0.062,0.176,8.56821307077388e-20,"Granulocytes 2","Cytip"
"Gm42418.1",6.77762510814698e-24,0.375006399269983,0.999,1,9.35922251184017e-20,"Granulocytes 2","Gm42418"
"Rpl36.1",7.12649515692639e-24,-0.769768892237744,0.494,0.628,9.84097716219965e-20,"Granulocytes 2","Rpl36"
"Eif1",7.71308543194017e-24,0.287234269980123,0.966,0.985,1.06509996729662e-19,"Granulocytes 2","Eif1"
"Rpl32.1",8.25462454466995e-24,-0.761303607041454,0.458,0.603,1.13988110337347e-19,"Granulocytes 2","Rpl32"
"Arhgdia.1",9.08189110862481e-24,-0.0122668678441875,0.292,0.396,1.25411834319e-19,"Granulocytes 2","Arhgdia"
"Rnf130.1",1.02002131247744e-23,0.358878127097039,0.398,0.363,1.4085474304001e-19,"Granulocytes 2","Rnf130"
"Cmip.1",1.04739268540297e-23,-0.153592340999395,0.161,0.279,1.44634455927296e-19,"Granulocytes 2","Cmip"
"Ndufb1-ps.1",1.13067768562177e-23,-0.41539221843078,0.436,0.606,1.5613528160751e-19,"Granulocytes 2","Ndufb1-ps"
"Csf2ra.1",1.27387502020179e-23,-0.278837479069317,0.207,0.354,1.75909401539665e-19,"Granulocytes 2","Csf2ra"
"Mapk3.1",1.5641518700623e-23,0.330842931929797,0.307,0.284,2.15993731736903e-19,"Granulocytes 2","Mapk3"
"Pitpna.1",1.68784120781692e-23,-0.216014887191214,0.28,0.43,2.33073992387439e-19,"Granulocytes 2","Pitpna"
"Fndc3a.1",2.04393529528387e-23,0.351693747306972,0.376,0.366,2.82247024925749e-19,"Granulocytes 2","Fndc3a"
"Sirpb1b.1",2.06049272519869e-23,-0.364370625613502,0.085,0.207,2.84533440422688e-19,"Granulocytes 2","Sirpb1b"
"Spag9.1",2.09573675165861e-23,-0.356485650376769,0.363,0.53,2.89400288036537e-19,"Granulocytes 2","Spag9"
"Rplp1.1",2.15007211764664e-23,-0.654814532169771,0.664,0.789,2.96903458725824e-19,"Granulocytes 2","Rplp1"
"Slfn5.1",2.52194416563511e-23,-0.567842370451579,0.049,0.155,3.48255269832552e-19,"Granulocytes 2","Slfn5"
"Lpin2.1",3.21881034300087e-23,0.499464395969698,0.228,0.173,4.44485520264991e-19,"Granulocytes 2","Lpin2"
"Cdkn1b.1",3.24720531041935e-23,0.254734217297188,0.399,0.427,4.48406581315808e-19,"Granulocytes 2","Cdkn1b"
"Hilpda.1",3.43290213740551e-23,0.398722999369508,0.883,0.824,4.74049456154327e-19,"Granulocytes 2","Hilpda"
"Cyth4.1",4.20984890989826e-23,-0.202738499360961,0.167,0.293,5.81338035967851e-19,"Granulocytes 2","Cyth4"
"Rassf1.1",4.34668276297624e-23,0.394710711444202,0.367,0.324,6.00233422739389e-19,"Granulocytes 2","Rassf1"
"Ap3s1.1",4.44577044197847e-23,0.270253602691361,0.444,0.461,6.13916440332807e-19,"Granulocytes 2","Ap3s1"
"Eif1b.1",5.25278256122709e-23,0.349672319308981,0.337,0.33,7.25356743879849e-19,"Granulocytes 2","Eif1b"
"Srsf5.1",5.46682462471121e-23,-0.194802323208593,0.42,0.578,7.54913812426371e-19,"Granulocytes 2","Srsf5"
"Trmt112.1",6.02072095397944e-23,-0.459514078591778,0.092,0.216,8.31401356535021e-19,"Granulocytes 2","Trmt112"
"Snrpf.1",7.63351350381342e-23,-0.326728121720382,0.044,0.144,1.0541118797416e-18,"Granulocytes 2","Snrpf"
"Trim30a.1",7.79508577532014e-23,-0.534520222883704,0.144,0.284,1.07642339471396e-18,"Granulocytes 2","Trim30a"
"Cmtm6.1",8.25989846269408e-23,-0.256959089798622,0.037,0.129,1.14060937871343e-18,"Granulocytes 2","Cmtm6"
"Gys1.1",9.92639274947591e-23,0.386136641840789,0.272,0.231,1.37073557477513e-18,"Granulocytes 2","Gys1"
"Ltb4r1.1",1.06849749037728e-22,-0.386790362763249,0.135,0.271,1.47548818446199e-18,"Granulocytes 2","Ltb4r1"
"Selenon.1",1.15345606154864e-22,-0.372814505909257,0.061,0.171,1.59280747539252e-18,"Granulocytes 2","Selenon"
"Ninj1.1",1.25513269094039e-22,0.346950054222761,0.753,0.731,1.73321273291959e-18,"Granulocytes 2","Ninj1"
"Mrpl14.1",1.37048810697356e-22,0.369989692057713,0.42,0.37,1.89250702691979e-18,"Granulocytes 2","Mrpl14"
"Psenen.1",1.42588468529756e-22,-0.244032178393587,0.405,0.561,1.9690041619274e-18,"Granulocytes 2","Psenen"
"Por.1",1.61370474520545e-22,0.366989398848142,0.488,0.465,2.22836488265421e-18,"Granulocytes 2","Por"
"Ssr4.1",1.61979539481842e-22,-0.349442120472598,0.134,0.27,2.23677546070476e-18,"Granulocytes 2","Ssr4"
"Bola2.1",1.92617308872594e-22,-0.502603485362696,0.094,0.217,2.65985241822165e-18,"Granulocytes 2","Bola2"
"Atp5j.1",2.11732612151755e-22,-0.428628200991477,0.305,0.468,2.92381564120358e-18,"Granulocytes 2","Atp5j"
"Slc25a3.1",2.14109519656581e-22,-0.232877803041822,0.298,0.448,2.95663835693773e-18,"Granulocytes 2","Slc25a3"
"Snu13.1",2.39356364916829e-22,-0.412096718804847,0.099,0.223,3.3052720431365e-18,"Granulocytes 2","Snu13"
"Orai1.1",2.86591071607752e-22,-0.137529615932165,0.2,0.316,3.95753610783144e-18,"Granulocytes 2","Orai1"
"Kdm2a.1",3.65542235585353e-22,0.101698476839216,0.258,0.317,5.04777273119815e-18,"Granulocytes 2","Kdm2a"
"Phlda1.1",3.8403034276443e-22,-0.331019262456994,0.155,0.285,5.30307500323401e-18,"Granulocytes 2","Phlda1"
"Rpl12.1",3.87233197734087e-22,-0.706561065828249,0.266,0.418,5.34730322751001e-18,"Granulocytes 2","Rpl12"
"Vps29.1",4.09828426365218e-22,-0.193220737950957,0.172,0.297,5.65932073967729e-18,"Granulocytes 2","Vps29"
"Rpl11.1",4.25166709287628e-22,-0.645678551055861,0.461,0.604,5.87112708855285e-18,"Granulocytes 2","Rpl11"
"Lrrfip2.1",4.36663331491495e-22,0.403271709805653,0.538,0.513,6.02988394456605e-18,"Granulocytes 2","Lrrfip2"
"Pgam1.1",4.48745426599341e-22,0.311675077766478,0.856,0.855,6.19672559591029e-18,"Granulocytes 2","Pgam1"
"Lcp2.1",4.57210737437934e-22,-0.196846112829909,0.255,0.393,6.31362307328043e-18,"Granulocytes 2","Lcp2"
"Arf4.1",5.30348556184439e-22,-0.167559727712941,0.292,0.426,7.32358321235092e-18,"Granulocytes 2","Arf4"
"Mcemp1.1",5.36413188469988e-22,-0.455971907751196,0.497,0.653,7.40732971958206e-18,"Granulocytes 2","Mcemp1"
"D8Ertd738e.1",6.00677296267776e-22,-0.33352692849188,0.449,0.612,8.29475278416172e-18,"Granulocytes 2","D8Ertd738e"
"Ywhaz.1",7.34085316658121e-22,-0.124030109679112,0.415,0.552,1.0136984137732e-17,"Granulocytes 2","Ywhaz"
"Znrd1.1",7.57656477933121e-22,-0.244661673583576,0.07,0.173,1.04624783037785e-17,"Granulocytes 2","Znrd1"
"Sat1.1",7.93859279235329e-22,0.408418256353878,0.827,0.811,1.09624027869607e-17,"Granulocytes 2","Sat1"
"Pet100.1",8.29215749205004e-22,-0.314214920496256,0.408,0.571,1.14506402807719e-17,"Granulocytes 2","Pet100"
"Laptm5.1",8.33312905805973e-22,-0.270732851718645,0.381,0.539,1.15072179162747e-17,"Granulocytes 2","Laptm5"
"Prkcd.1",8.86826361622947e-22,0.260391136138332,0.454,0.469,1.22461852276513e-17,"Granulocytes 2","Prkcd"
"Nedd8.1",9.00194836963082e-22,-0.380255515971204,0.291,0.449,1.24307905036232e-17,"Granulocytes 2","Nedd8"
"Slc38a2.1",9.30005460605752e-22,-0.242356212897416,0.323,0.465,1.28424454055048e-17,"Granulocytes 2","Slc38a2"
"Itgal.1",9.40121462606566e-22,-0.33352569208306,0.09,0.207,1.29821372771341e-17,"Granulocytes 2","Itgal"
"Oasl2.1",1.09626544260281e-21,-0.531563397521936,0.104,0.229,1.51383294969022e-17,"Granulocytes 2","Oasl2"
"Ndufs6.1",1.14654356817558e-21,-0.348403007034878,0.071,0.181,1.58326201329366e-17,"Granulocytes 2","Ndufs6"
"Mrps33.1",1.22417533098116e-21,-0.407814241098203,0.108,0.233,1.69046371455189e-17,"Granulocytes 2","Mrps33"
"4933412O06Rik.1",1.36600701544844e-21,0.452620861198919,0.231,0.152,1.88631908763276e-17,"Granulocytes 2","4933412O06Rik"
"Ywhab.1",1.41399598493568e-21,-0.305945915461923,0.105,0.226,1.95258705559768e-17,"Granulocytes 2","Ywhab"
