"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ubb.7",4.14569887817386e-26,0.887961993687264,0.966,0.961,5.72479558087028e-22,"Granulocytes 8","Ubb"
"Fcer1g.4",4.40384905690577e-26,-0.707161046893141,0.891,0.982,6.08127516268117e-22,"Granulocytes 8","Fcer1g"
"Arpc1b.7",9.2441311520141e-26,-1.09923725298067,0.274,0.673,1.27652207078163e-21,"Granulocytes 8","Arpc1b"
"Zfp703.3",9.69928867926296e-26,1.43289118629484,0.177,0.069,1.33937477371942e-21,"Granulocytes 8","Zfp703"
"Cpeb4.6",1.13909037556891e-25,1.54259625021021,0.371,0.202,1.57296989962311e-21,"Granulocytes 8","Cpeb4"
"Fmo5.2",1.9673126498355e-25,1.35703197546594,0.177,0.021,2.71666203815784e-21,"Granulocytes 8","Fmo5"
"Ppp1r15a.6",2.18715024145992e-25,1.1447114361016,0.657,0.473,3.020235768432e-21,"Granulocytes 8","Ppp1r15a"
"Txn1.7",2.8388419879412e-25,-1.09499173710958,0.691,0.933,3.920156901148e-21,"Granulocytes 8","Txn1"
"Pgp.5",3.63154729396839e-24,1.31310358287363,0.297,0.275,5.01480365824095e-20,"Granulocytes 8","Pgp"
"Proscos.1",2.07786281590873e-23,1.52330483590834,0.143,0.008,2.86932076248836e-19,"Granulocytes 8","Proscos"
"Dnajb9.3",2.26580439449722e-23,1.58507196193039,0.263,0.153,3.12884928836122e-19,"Granulocytes 8","Dnajb9"
"Rsrp1.8",1.38239728149707e-22,1.03411893983574,0.634,0.556,1.90895240601931e-18,"Granulocytes 8","Rsrp1"
"Erf.4",3.18984815486989e-22,1.44603323907898,0.12,0.047,4.40486131705983e-18,"Granulocytes 8","Erf"
"Gng5.6",5.85465511124991e-22,-0.775599340942711,0.697,0.92,8.08469324312501e-18,"Granulocytes 8","Gng5"
"Vegfa.7",6.9431720333216e-22,1.12476148854009,0.531,0.394,9.5878262608138e-18,"Granulocytes 8","Vegfa"
"Tnfrsf23.6",1.06716455195825e-21,1.00153760323919,0.714,0.623,1.47364752979915e-17,"Granulocytes 8","Tnfrsf23"
"Cd52.8",1.15537484095705e-21,-1.25483756623688,0.651,0.874,1.59545711787759e-17,"Granulocytes 8","Cd52"
"Tnfaip6.6",1.72874289268307e-21,1.50639337807038,0.223,0.076,2.38722106050605e-17,"Granulocytes 8","Tnfaip6"
"Muc3.1",1.79232011570566e-21,1.33226542725997,0.097,0.001,2.47501484777794e-17,"Granulocytes 8","Muc3"
"S100a11.8",3.83639004714385e-21,-1.4231992191311,0.737,0.918,5.29767101610095e-17,"Granulocytes 8","S100a11"
"Ddx3x.4",4.1317579846418e-21,1.10966686382539,0.451,0.346,5.70554460099187e-17,"Granulocytes 8","Ddx3x"
"Cebpb.6",4.57845800114349e-21,-0.762278883941311,0.886,0.969,6.32239265377905e-17,"Granulocytes 8","Cebpb"
"Klf6.8",6.62148834922748e-21,1.07078029064804,0.606,0.535,9.14361326144823e-17,"Granulocytes 8","Klf6"
"Slc2a1.7",1.90048241111709e-20,1.00535723650288,0.56,0.48,2.62437616151158e-16,"Granulocytes 8","Slc2a1"
"Ubc.7",4.46804707282197e-20,1.04195432040364,0.76,0.792,6.16992620285986e-16,"Granulocytes 8","Ubc"
"Errfi1.5",9.48025762481937e-20,1.0994075801101,0.303,0.137,1.30912877541131e-15,"Granulocytes 8","Errfi1"
"D330041H03Rik.1",1.43439602611732e-19,1.10062577698737,0.131,0.014,1.98075747246541e-15,"Granulocytes 8","D330041H03Rik"
"Neat1.6",1.71738328893704e-19,0.953871855955017,0.897,0.833,2.37153458369315e-15,"Granulocytes 8","Neat1"
"Usp1.6",2.31806703160997e-19,1.28445088568745,0.211,0.068,3.2010187639502e-15,"Granulocytes 8","Usp1"
"Chka.5",2.45452351632943e-19,1.45299775543113,0.354,0.131,3.38945152369931e-15,"Granulocytes 8","Chka"
"Ssu72.7",6.68645347164754e-19,-0.958628506873996,0.206,0.541,9.23332359899809e-15,"Granulocytes 8","Ssu72"
"Cdc42.8",1.20317289315908e-18,-0.659294322422242,0.531,0.832,1.66146144816337e-14,"Granulocytes 8","Cdc42"
"Slc2a3.6",1.22058551908061e-18,1.45973457477385,0.366,0.261,1.68550654329842e-14,"Granulocytes 8","Slc2a3"
"Cox6b1.8",1.34656101148458e-18,-0.865974744310339,0.257,0.6,1.85946610075906e-14,"Granulocytes 8","Cox6b1"
"Sat1.7",3.13043955618198e-18,0.984849182708282,0.806,0.815,4.3228239831317e-14,"Granulocytes 8","Sat1"
"Vamp8.7",3.34361742839092e-18,-0.821198478239011,0.171,0.501,4.61720130686502e-14,"Granulocytes 8","Vamp8"
"Atp2a2.4",6.16833462012021e-18,1.00655024044451,0.143,0.036,8.517853276924e-14,"Granulocytes 8","Atp2a2"
"Spi1.8",7.02137377500324e-18,-0.781319476601263,0.286,0.623,9.69581504590198e-14,"Granulocytes 8","Spi1"
"Zfand5.7",8.1944366445095e-18,0.856202218163215,0.314,0.293,1.13156975624032e-13,"Granulocytes 8","Zfand5"
"Tspo.8",8.70571560043653e-18,-1.06251829565624,0.331,0.655,1.20217226726428e-13,"Granulocytes 8","Tspo"
"Psenen.8",2.58364749122715e-17,-0.791207278717046,0.211,0.539,3.56775882063557e-13,"Granulocytes 8","Psenen"
"Lst1.8",3.34543028453417e-17,-1.15680002543005,0.4,0.708,4.61970467991324e-13,"Granulocytes 8","Lst1"
"Brk1.7",4.37107838685955e-17,-0.810607305954836,0.257,0.585,6.03602214441436e-13,"Granulocytes 8","Brk1"
"Ndufa7.7",5.5643756645582e-17,-0.82637101829077,0.303,0.628,7.68384635518842e-13,"Granulocytes 8","Ndufa7"
"Taldo1.8",6.05890614601083e-17,-1.24547015987269,0.263,0.578,8.36674349702635e-13,"Granulocytes 8","Taldo1"
"Ostm1.4",7.1476104613838e-17,1.18307199213973,0.263,0.097,9.87013528612489e-13,"Granulocytes 8","Ostm1"
"Cst3.7",8.32783690770711e-17,-1.09181711202822,0.183,0.495,1.14999099858527e-12,"Granulocytes 8","Cst3"
"Slc7a11.6",1.14210765265423e-16,-1.21611677696387,0.343,0.651,1.57713645755023e-12,"Granulocytes 8","Slc7a11"
"Wsb1.6",1.29329199586249e-16,0.777032222629984,0.531,0.462,1.78590691708651e-12,"Granulocytes 8","Wsb1"
"Arrdc3.4",1.47906414538492e-16,0.946734144280888,0.251,0.178,2.04243967836204e-12,"Granulocytes 8","Arrdc3"
"Sap30.4",1.79361502436018e-16,0.934705938639115,0.217,0.173,2.47680298713897e-12,"Granulocytes 8","Sap30"
"Alkbh5.5",1.84398972054691e-16,1.0150069225342,0.566,0.484,2.54636540510323e-12,"Granulocytes 8","Alkbh5"
"Rybp.7",2.48905995768962e-16,0.958367427514007,0.509,0.36,3.4371428955736e-12,"Granulocytes 8","Rybp"
"Gm42418.6",2.89039556623833e-16,0.651047215964628,1,1,3.9913472374185e-12,"Granulocytes 8","Gm42418"
"Rsbn1.4",3.28371085506996e-16,0.952585606795724,0.154,0.084,4.5344763197661e-12,"Granulocytes 8","Rsbn1"
"Mdm2.5",4.02940171899358e-16,1.27909982139063,0.474,0.389,5.56420083375823e-12,"Granulocytes 8","Mdm2"
"Atp5j.7",5.81142202110315e-16,-0.949309894881915,0.149,0.443,8.02499266894134e-12,"Granulocytes 8","Atp5j"
"Trp53inp1.3",7.00612787597326e-16,0.964633696223612,0.189,0.063,9.67476198393148e-12,"Granulocytes 8","Trp53inp1"
"Tpi1.6",8.16142802911598e-16,0.692715176430269,0.931,0.895,1.12701159654063e-11,"Granulocytes 8","Tpi1"
"Apobec1.5",1.06348579577107e-15,0.989199413436694,0.166,0.056,1.46856753538027e-11,"Granulocytes 8","Apobec1"
"Ddit4.8",1.45614655298942e-15,0.893836074932322,0.486,0.409,2.01079277502309e-11,"Granulocytes 8","Ddit4"
"Ifrd1.7",1.59838386747332e-15,1.0240542353805,0.697,0.565,2.20720828259391e-11,"Granulocytes 8","Ifrd1"
"Tpm3.8",2.12274276021116e-15,-0.835881211853277,0.297,0.605,2.9312954775756e-11,"Granulocytes 8","Tpm3"
"Tceal9.8",2.56323938001465e-15,0.854096848414273,0.503,0.403,3.53957725986223e-11,"Granulocytes 8","Tceal9"
"Arid5b.6",2.79474298355643e-15,0.958022821539408,0.531,0.441,3.85926058599307e-11,"Granulocytes 8","Arid5b"
"Atox1.8",3.40553139955778e-15,-0.944496372007029,0.497,0.764,4.70269830964934e-11,"Granulocytes 8","Atox1"
"Sde2.7",3.79360070643307e-15,0.754877141559033,0.377,0.331,5.23858321551342e-11,"Granulocytes 8","Sde2"
"Prelid1.7",3.9975123715333e-15,-0.626970754401462,0.274,0.581,5.52016483385034e-11,"Granulocytes 8","Prelid1"
"Ahi1.6",4.63244410685432e-15,0.902879945207745,0.194,0.161,6.39694206715512e-11,"Granulocytes 8","Ahi1"
"Atg12.6",4.9639725024477e-15,0.761554723610399,0.32,0.265,6.85474962863002e-11,"Granulocytes 8","Atg12"
"Irs2.4",6.23602778546402e-15,1.07384675327777,0.211,0.081,8.61133076894726e-11,"Granulocytes 8","Irs2"
"Gpx4.7",6.36610822989188e-15,-0.988545272674133,0.149,0.435,8.79095885465769e-11,"Granulocytes 8","Gpx4"
"Chchd2.7",6.7655786958135e-15,-0.559176490757987,0.429,0.725,9.34258762104886e-11,"Granulocytes 8","Chchd2"
"Rbx1.6",9.5504843493553e-15,-0.971000647695488,0.12,0.391,1.31882638380247e-10,"Granulocytes 8","Rbx1"
"Cd24a.6",9.85717156761829e-15,0.689248652918388,0.834,0.778,1.36117682177241e-10,"Granulocytes 8","Cd24a"
"Cfl1.6",1.64828851220465e-14,-0.729906812118052,0.577,0.815,2.2761216065034e-10,"Granulocytes 8","Cfl1"
"Atp11b.6",1.73455893136509e-14,0.850493249501715,0.377,0.343,2.39525242832205e-10,"Granulocytes 8","Atp11b"
"Slfn2.7",1.76382273249166e-14,-0.832652632809081,0.554,0.806,2.43566281129773e-10,"Granulocytes 8","Slfn2"
"Sh3bgrl3.8",2.1998468205364e-14,-0.762004633388266,0.663,0.874,3.03776847447872e-10,"Granulocytes 8","Sh3bgrl3"
"Gna13.7",2.26221242965745e-14,0.77639534597486,0.646,0.571,3.12388914411397e-10,"Granulocytes 8","Gna13"
"Qk.4",2.29718538817733e-14,0.956980810220291,0.4,0.366,3.17218330253407e-10,"Granulocytes 8","Qk"
"Rab11a.7",2.77232603542135e-14,-0.571927217544064,0.223,0.511,3.82830502231335e-10,"Granulocytes 8","Rab11a"
"Ndufa3.6",3.1786933560832e-14,-0.872321002736947,0.137,0.403,4.3894576554153e-10,"Granulocytes 8","Ndufa3"
"Atp6v1e1.8",3.86030576132355e-14,-0.691646281397202,0.537,0.8,5.33069622581169e-10,"Granulocytes 8","Atp6v1e1"
"Kpna4.5",3.97104524163002e-14,0.778822936359629,0.566,0.502,5.48361637416689e-10,"Granulocytes 8","Kpna4"
"1810026B05Rik.6",4.07865894141079e-14,0.754133401028771,0.509,0.42,5.63222013219415e-10,"Granulocytes 8","1810026B05Rik"
"Srsf5.7",4.19466069881332e-14,-0.703855080922394,0.257,0.554,5.79240695899131e-10,"Granulocytes 8","Srsf5"
"Arpc5.6",4.60900556131161e-14,-0.688107523331251,0.343,0.637,6.3645757796152e-10,"Granulocytes 8","Arpc5"
"Pet100.7",5.49671665861829e-14,-0.75944965996534,0.251,0.546,7.590416033886e-10,"Granulocytes 8","Pet100"
"Tgoln1.7",5.78275208656372e-14,0.693389311786165,0.594,0.529,7.98540235633584e-10,"Granulocytes 8","Tgoln1"
"Capzb.7",7.04847366017233e-14,-0.811521363424774,0.223,0.506,9.73323727733197e-10,"Granulocytes 8","Capzb"
"Pygl.8",7.94620329516281e-14,-0.789711386053654,0.137,0.409,1.09729121302903e-09,"Granulocytes 8","Pygl"
"Tma7.7",8.42973686341175e-14,-0.619751919732362,0.16,0.434,1.16406236346853e-09,"Granulocytes 8","Tma7"
"Calm1.8",8.73148264034661e-14,-0.679660921606438,0.583,0.827,1.20573043780546e-09,"Granulocytes 8","Calm1"
"Jund.5",1.09988262335878e-13,0.83847061199641,0.703,0.727,1.51882791459614e-09,"Granulocytes 8","Jund"
"Atp6v0b.7",1.10004678955602e-13,-0.335282886813577,0.446,0.717,1.5190546116979e-09,"Granulocytes 8","Atp6v0b"
"Malat1.8",1.32512015265135e-13,0.643539042488666,0.994,0.974,1.82985841879624e-09,"Granulocytes 8","Malat1"
"Ndufa1.6",1.46183027700646e-13,-0.855747461910284,0.08,0.324,2.01864142951822e-09,"Granulocytes 8","Ndufa1"
"Ncf4.5",1.67157431155738e-13,-0.764282987023477,0.383,0.666,2.30827696682958e-09,"Granulocytes 8","Ncf4"
"Mcemp1.8",1.67454189662024e-13,-0.948463669910439,0.371,0.629,2.31237490504289e-09,"Granulocytes 8","Mcemp1"
"Nedd8.7",2.3210487900735e-13,-0.880490866965103,0.16,0.425,3.20513627421249e-09,"Granulocytes 8","Nedd8"
"Kdm3a.5",2.58156409361019e-13,0.848446436291848,0.371,0.287,3.56488185686631e-09,"Granulocytes 8","Kdm3a"
"Myl12b.6",2.86396458985082e-13,-0.580488886342745,0.554,0.806,3.95484870212499e-09,"Granulocytes 8","Myl12b"
"Tiparp.8",2.89550986976915e-13,0.815960351037428,0.674,0.58,3.99840957916422e-09,"Granulocytes 8","Tiparp"
"Plcxd2.5",2.96032605021973e-13,1.21525563634026,0.223,0.06,4.08791424274843e-09,"Granulocytes 8","Plcxd2"
"Rab5if.7",2.99499714408001e-13,-0.572970875960685,0.069,0.299,4.13579155626008e-09,"Granulocytes 8","Rab5if"
"Egr1.7",3.24391565586087e-13,1.20760440714069,0.354,0.339,4.47952312917828e-09,"Granulocytes 8","Egr1"
"Rac2.6",3.47798177916703e-13,-0.373942028097874,0.509,0.769,4.80274503885175e-09,"Granulocytes 8","Rac2"
"Emilin2.8",3.70938038001073e-13,-0.528899159270416,0.291,0.574,5.12228336675681e-09,"Granulocytes 8","Emilin2"
"Son.6",4.46517276181035e-13,-0.356717955977091,0.509,0.767,6.16595706678392e-09,"Granulocytes 8","Son"
"Ctsl.3",4.67790404832058e-13,0.698096816181756,0.406,0.355,6.45971770032589e-09,"Granulocytes 8","Ctsl"
"Cox5a.7",5.30902369711285e-13,-0.818919488591601,0.12,0.374,7.33123082334313e-09,"Granulocytes 8","Cox5a"
"Bri3.6",5.57698037782996e-13,-0.701028123547412,0.491,0.759,7.70125220374539e-09,"Granulocytes 8","Bri3"
"Hdac5.6",5.69005877847087e-13,0.704991344420955,0.269,0.151,7.85740216719043e-09,"Granulocytes 8","Hdac5"
"Tyrobp.7",6.2557401539564e-13,-0.564851866568609,0.943,0.979,8.63855157859839e-09,"Granulocytes 8","Tyrobp"
"Clec4d.8",6.70665100819354e-13,-0.685838780956941,0.691,0.89,9.26121437721446e-09,"Granulocytes 8","Clec4d"
"Ccnl1.8",6.94415302645502e-13,0.675780710202774,0.749,0.687,9.58918091423174e-09,"Granulocytes 8","Ccnl1"
"Myl6.7",7.32042777189942e-13,-0.606093943846291,0.56,0.806,1.01087787102159e-08,"Granulocytes 8","Myl6"
"Arhgdib.7",8.10054794732098e-13,-0.341653735197775,0.331,0.597,1.11860466604555e-08,"Granulocytes 8","Arhgdib"
"Rnasek.7",1.12874359953025e-12,-0.443319138737242,0.354,0.627,1.55868203659132e-08,"Granulocytes 8","Rnasek"
"4932422M17Rik.1",1.29982339705454e-12,0.747033880786941,0.166,0.035,1.79492612899261e-08,"Granulocytes 8","4932422M17Rik"
"Slc16a3.8",1.37852241182003e-12,-0.75666450998564,0.314,0.595,1.90360159848229e-08,"Granulocytes 8","Slc16a3"
"Rabac1.7",1.42009517609105e-12,-0.74516437993145,0.366,0.641,1.96100942866414e-08,"Granulocytes 8","Rabac1"
"Tm2d2.6",1.4803094367783e-12,0.453646469327022,0.063,0.071,2.04415930124716e-08,"Granulocytes 8","Tm2d2"
"Clk1.6",1.48047780737442e-12,0.576387484082516,0.48,0.511,2.04439180420334e-08,"Granulocytes 8","Clk1"
"Pnrc1.6",1.50760163771658e-12,0.678656118114036,0.863,0.849,2.08184710152282e-08,"Granulocytes 8","Pnrc1"
"Ndufa13.7",1.51419032112103e-12,-0.851697719838101,0.114,0.359,2.09094541443603e-08,"Granulocytes 8","Ndufa13"
"Hsp90ab1.8",1.59605178868524e-12,1.28785860745379,0.349,0.344,2.20398791499545e-08,"Granulocytes 8","Hsp90ab1"
"Rnps1.5",1.78191909952187e-12,0.760426262332329,0.16,0.109,2.46065208452975e-08,"Granulocytes 8","Rnps1"
"Phlda1.5",1.78899114831373e-12,0.753173879366623,0.291,0.257,2.47041787670643e-08,"Granulocytes 8","Phlda1"
"Actr2.8",1.83930966240972e-12,-0.419038725441226,0.263,0.526,2.53990271282159e-08,"Granulocytes 8","Actr2"
"Rlf.5",2.20008034226635e-12,0.601594813511307,0.503,0.438,3.0380909446356e-08,"Granulocytes 8","Rlf"
"Elob.7",2.35071518995064e-12,-0.621469898533756,0.514,0.767,3.24610260580284e-08,"Granulocytes 8","Elob"
"Dynll1.6",2.43161547000814e-12,-0.772784209091668,0.303,0.581,3.35781780253425e-08,"Granulocytes 8","Dynll1"
"Lcp1.7",2.46562914989744e-12,-0.663993021125179,0.571,0.807,3.40478729309337e-08,"Granulocytes 8","Lcp1"
"Cks2.6",2.50477208745335e-12,0.828659517943849,0.411,0.364,3.45883977556432e-08,"Granulocytes 8","Cks2"
"Ubl5.7",3.74330997888199e-12,-0.624722970177831,0.463,0.726,5.16913674983815e-08,"Granulocytes 8","Ubl5"
"Pcf11.5",3.97309765424307e-12,0.84126240980957,0.291,0.18,5.48645055074426e-08,"Granulocytes 8","Pcf11"
"Rab2a.6",4.45230751876990e-12,-0.691028525312506,0.229,0.498,6.14819145266936e-08,"Granulocytes 8","Rab2a"
"Clic1.8",5.06830809222987e-12,-0.543321197094865,0.537,0.784,6.99882664456023e-08,"Granulocytes 8","Clic1"
"Pla2g7.8",6.02054098354047e-12,-0.906370310991933,0.394,0.652,8.31376504417103e-08,"Granulocytes 8","Pla2g7"
"H2-D1.8",6.22669126902417e-12,-0.673207899963209,0.743,0.892,8.59843797339548e-08,"Granulocytes 8","H2-D1"
"Khdc4.3",6.2817042762616e-12,0.709215331519562,0.211,0.09,8.67440543508965e-08,"Granulocytes 8","Khdc4"
"Ostf1.5",7.0825661357029e-12,-0.523811817284196,0.726,0.906,9.78031557679213e-08,"Granulocytes 8","Ostf1"
"Vasp.7",7.50487774763687e-12,-0.548805580872422,0.349,0.618,1.03634856817118e-07,"Granulocytes 8","Vasp"
"Ppp1r3b.6",7.65823860142225e-12,0.468682241937591,0.394,0.435,1.0575261684704e-07,"Granulocytes 8","Ppp1r3b"
"Cox6c.6",8.01636926901275e-12,-0.77724541416104,0.177,0.435,1.10698043235797e-07,"Granulocytes 8","Cox6c"
"P2rx7.4",1.02911621955379e-11,1.21799532607792,0.143,0.026,1.42110658758183e-07,"Granulocytes 8","P2rx7"
"Mpeg1.7",1.07866513207655e-11,-0.815346436634952,0.291,0.559,1.48952868088451e-07,"Granulocytes 8","Mpeg1"
"Ptbp3.5",1.12214558412143e-11,0.254864080736987,0.629,0.726,1.54957083711329e-07,"Granulocytes 8","Ptbp3"
"Grb2.7",1.1573995797511e-11,-0.625612219385989,0.286,0.555,1.59825307967829e-07,"Granulocytes 8","Grb2"
"Chmp2a.6",1.16597463938607e-11,-0.448711788217285,0.423,0.686,1.61009437952823e-07,"Granulocytes 8","Chmp2a"
"Psma2.7",1.34088900330365e-11,-0.682598679438073,0.103,0.335,1.85163362466201e-07,"Granulocytes 8","Psma2"
"Sec61b.7",1.34740867062493e-11,-0.560497920716886,0.166,0.413,1.86063663326596e-07,"Granulocytes 8","Sec61b"
"Ero1l.7",1.40501893143022e-11,0.670683173621502,0.863,0.813,1.94019064241199e-07,"Granulocytes 8","Ero1l"
"Pak2.8",1.4163945230989e-11,-0.529955781074236,0.229,0.489,1.95589919694727e-07,"Granulocytes 8","Pak2"
"Atp6v1g1.7",1.49431322568107e-11,-0.566669388909394,0.594,0.82,2.06349713334298e-07,"Granulocytes 8","Atp6v1g1"
"Pabpc1.7",1.55162067532129e-11,0.547309952639455,0.537,0.541,2.14263299055117e-07,"Granulocytes 8","Pabpc1"
"Cyba.8",1.58124121564574e-11,-0.706221414019256,0.646,0.842,2.18353599468521e-07,"Granulocytes 8","Cyba"
"Sqstm1.7",1.66704718633843e-11,0.642099067229657,0.503,0.539,2.30202545961474e-07,"Granulocytes 8","Sqstm1"
"Llph.7",1.73685564378909e-11,-0.84399417313332,0.086,0.304,2.39842395850835e-07,"Granulocytes 8","Llph"
"Plin2.5",1.88021568593323e-11,0.547731516594935,0.72,0.786,2.59638984070519e-07,"Granulocytes 8","Plin2"
"Mmp9.7",2.19137435399961e-11,-0.932351425346122,0.16,0.407,3.02606884543806e-07,"Granulocytes 8","Mmp9"
"Frat2.2",2.28627454122955e-11,0.799030879973963,0.143,0.033,3.15711651398388e-07,"Granulocytes 8","Frat2"
"Cotl1.7",2.29437300106607e-11,-0.717569957694988,0.189,0.441,3.16829967717213e-07,"Granulocytes 8","Cotl1"
"Prr13.7",2.37425621555207e-11,-0.81757084489966,0.171,0.421,3.27861040805585e-07,"Granulocytes 8","Prr13"
"Cd300a.7",2.70337324956997e-11,-0.874744104082797,0.069,0.273,3.73308812033117e-07,"Granulocytes 8","Cd300a"
"Laptm5.8",2.85707979565426e-11,-0.436549540087827,0.257,0.514,3.94534148981897e-07,"Granulocytes 8","Laptm5"
"Cox4i1.7",3.21617997153993e-11,-0.567225576119655,0.377,0.641,4.44122292269949e-07,"Granulocytes 8","Cox4i1"
"Srsf2.7",3.42055524532354e-11,0.489151990357411,0.211,0.278,4.72344473826727e-07,"Granulocytes 8","Srsf2"
"Akr1a1.6",3.46743109127273e-11,-0.587403000081927,0.086,0.294,4.78817559393852e-07,"Granulocytes 8","Akr1a1"
"Timm8b.7",3.55319621754704e-11,-0.694167278633675,0.206,0.461,4.90660865681071e-07,"Granulocytes 8","Timm8b"
"Cox7a2.8",3.66979122834842e-11,-0.713230879515649,0.286,0.549,5.06761470722633e-07,"Granulocytes 8","Cox7a2"
"Hspa5.7",4.43874712844391e-11,0.648784770875341,0.549,0.519,6.1294659096682e-07,"Granulocytes 8","Hspa5"
"Cope.5",4.61267474899851e-11,-0.500930333747406,0.114,0.338,6.36964256089204e-07,"Granulocytes 8","Cope"
"Cd9.7",5.06557600086379e-11,-0.595505399364065,0.863,0.939,6.99505389959281e-07,"Granulocytes 8","Cd9"
"Cox7b.6",5.61509012342648e-11,-0.808511756636337,0.091,0.308,7.75387795143962e-07,"Granulocytes 8","Cox7b"
"Hsbp1.6",5.7063520896573e-11,-0.741683106190387,0.097,0.318,7.87990160060777e-07,"Granulocytes 8","Hsbp1"
"Noct.6",5.95146189576231e-11,0.64653430382865,0.337,0.307,8.21837373185817e-07,"Granulocytes 8","Noct"
"Uqcrb.5",5.98587609074027e-11,-0.679235295631995,0.029,0.204,8.26589629370323e-07,"Granulocytes 8","Uqcrb"
"Lrg1.8",6.0427053416393e-11,-1.31837581482474,0.057,0.242,8.3443718062697e-07,"Granulocytes 8","Lrg1"
"Tgfbi.8",6.34453881202693e-11,-1.00446972983486,0.051,0.237,8.76117364552799e-07,"Granulocytes 8","Tgfbi"
"Gnb2.7",6.60084845494101e-11,-0.406085472300998,0.354,0.612,9.11511163142804e-07,"Granulocytes 8","Gnb2"
"Fis1.8",6.69569322099967e-11,-0.590245050551101,0.149,0.386,9.24608276887845e-07,"Granulocytes 8","Fis1"
"Selplg.8",6.7153805357476e-11,-0.743560853714064,0.189,0.437,9.27326898181386e-07,"Granulocytes 8","Selplg"
"Smad7.6",7.09330770004993e-11,0.723950012198807,0.257,0.234,9.79514860299895e-07,"Granulocytes 8","Smad7"
"Sap18.6",7.62176282112604e-11,0.616699818320426,0.469,0.505,1.05248922796929e-06,"Granulocytes 8","Sap18"
"Crlf2.7",7.77055434616799e-11,-0.660384435089272,0.091,0.308,1.07303584966234e-06,"Granulocytes 8","Crlf2"
"1810058I24Rik.7",8.41682008541759e-11,-0.7092245562432,0.343,0.601,1.16227868559532e-06,"Granulocytes 8","1810058I24Rik"
"Ptgs2.7",9.11502016015598e-11,0.884480744028933,0.691,0.543,1.25869313391594e-06,"Granulocytes 8","Ptgs2"
"Myh9.7",1.00284178216947e-10,-0.608371496359534,0.217,0.466,1.38482421699782e-06,"Granulocytes 8","Myh9"
"Gpx1.7",1.03356462005266e-10,-0.813636165330288,0.171,0.413,1.42724938383072e-06,"Granulocytes 8","Gpx1"
"Hnrnpa0.6",1.07718413125547e-10,0.448839630015543,0.394,0.483,1.48748356685067e-06,"Granulocytes 8","Hnrnpa0"
"Arpc3.7",1.17686653290608e-10,-0.49605819297829,0.663,0.866,1.62513499529001e-06,"Granulocytes 8","Arpc3"
"2310001H17Rik.7",1.2086103300568e-10,-0.483498705487718,0.251,0.494,1.66897000477543e-06,"Granulocytes 8","2310001H17Rik"
"Rab5a.5",1.24268439543273e-10,0.659377601528731,0.371,0.338,1.71602288165306e-06,"Granulocytes 8","Rab5a"
