"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rpl28.2",7.67594698046801e-222,1.3470172427189,0.949,0.654,1.05997151853283e-217,"Granulocytes 3","Rpl28"
"Cxcl2.2",5.61170687473913e-219,-2.66499541196565,0.857,0.97,7.74920602332726e-215,"Granulocytes 3","Cxcl2"
"Rps10.2",9.09187668399668e-214,1.17396241228766,0.977,0.82,1.2554972512931e-209,"Granulocytes 3","Rps10"
"Cox7a2.2",4.4211614594292e-213,1.48304028285202,0.859,0.484,6.10518185932578e-209,"Granulocytes 3","Cox7a2"
"Rpl31.2",2.45147828231088e-207,1.40929416806423,0.836,0.376,3.3852463600431e-203,"Granulocytes 3","Rpl31"
"Rpl9.2",6.26507987340737e-206,1.19998341610725,0.974,0.803,8.65144879718824e-202,"Granulocytes 3","Rpl9"
"Snrpe.2",6.38620445944365e-203,1.5257050849222,0.658,0.178,8.81870973804573e-199,"Granulocytes 3","Snrpe"
"Rplp0.2",1.95549007942812e-202,1.34299024931857,0.916,0.585,2.7003362506823e-198,"Granulocytes 3","Rplp0"
"Rpl41.2",2.0298814890843e-202,1.04931619000272,1,0.916,2.8030633482765e-198,"Granulocytes 3","Rpl41"
"Rpl37a.2",2.48683495121326e-197,1.18148255047996,0.988,0.858,3.43407038413039e-193,"Granulocytes 3","Rpl37a"
"Snrpg.2",5.61339670128975e-197,1.565582273186,0.658,0.183,7.75153950481102e-193,"Granulocytes 3","Snrpg"
"Rpl18a.2",3.76165008427521e-192,1.10621715334829,0.986,0.853,5.19446260137563e-188,"Granulocytes 3","Rpl18a"
"Naca.2",4.30438314159833e-192,1.38092554519907,0.846,0.42,5.94392268023314e-188,"Granulocytes 3","Naca"
"Tomm7.2",3.71376146258237e-191,1.30200891955301,0.873,0.533,5.12833320367999e-187,"Granulocytes 3","Tomm7"
"Nop10.2",3.96444278263108e-185,1.52360393368014,0.574,0.129,5.47449903853525e-181,"Granulocytes 3","Nop10"
"Atp5mpl.2",1.23917626312677e-179,1.28074803454135,0.822,0.477,1.71117850175176e-175,"Granulocytes 3","Atp5mpl"
"Rps7.2",7.07979679710463e-177,1.2121879044942,0.909,0.596,9.77649139712179e-173,"Granulocytes 3","Rps7"
"Rpl27.2",2.98903098750594e-174,1.1834726052184,0.923,0.667,4.12755289064695e-170,"Granulocytes 3","Rpl27"
"Uqcr11.2",6.40364190858383e-174,1.3729127616271,0.6,0.161,8.84278911156341e-170,"Granulocytes 3","Uqcr11"
"Bola2.2",5.37949558095885e-172,1.44682827824123,0.562,0.125,7.42854544774607e-168,"Granulocytes 3","Bola2"
"Rpl10a.2",6.18588031240421e-169,1.36528719900792,0.606,0.142,8.54208212339897e-165,"Granulocytes 3","Rpl10a"
"Rpl23.2",2.37152355691076e-168,1.03569140319489,0.993,0.886,3.27483687973807e-164,"Granulocytes 3","Rpl23"
"Rpl36a.2",3.4139859856817e-168,1.43139645809093,0.684,0.242,4.71437324762786e-164,"Granulocytes 3","Rpl36a"
"Rps27a.2",7.47564318664352e-168,1.06916946475075,0.985,0.803,1.0323115676436e-163,"Granulocytes 3","Rps27a"
"Rpl37.2",2.00827521548344e-167,1.03386993164693,0.995,0.887,2.77322724506108e-163,"Granulocytes 3","Rpl37"
"Ost4.2",7.18929855682097e-167,1.14340154746982,0.893,0.636,9.92770237711408e-163,"Granulocytes 3","Ost4"
"Rps13.2",1.95926954858023e-166,1.06476138973457,0.954,0.79,2.70555531963444e-162,"Granulocytes 3","Rps13"
"Ndufa13.2",5.4280119478709e-166,1.33491790305811,0.7,0.289,7.49554169881492e-162,"Granulocytes 3","Ndufa13"
"Atp5e.2",3.47858177710744e-165,1.13644191624731,0.904,0.632,4.80357357600767e-161,"Granulocytes 3","Atp5e"
"Rps27.2",6.33053911100227e-165,0.90735965377092,0.999,0.97,8.74184145838303e-161,"Granulocytes 3","Rps27"
"Cox7b.2",3.10883411492555e-163,1.4508466820249,0.63,0.243,4.29298902930069e-159,"Granulocytes 3","Cox7b"
"Gpx1.2",1.07372781461847e-161,1.55577387275608,0.769,0.341,1.48271073920664e-157,"Granulocytes 3","Gpx1"
"Taf10.2",1.30795035394816e-161,1.2999227903816,0.694,0.29,1.80614864376702e-157,"Granulocytes 3","Taf10"
"Ybx1.2",1.98630278717761e-158,1.28531629187525,0.71,0.296,2.74288551881356e-154,"Granulocytes 3","Ybx1"
"Rpl14.2",1.55154186026863e-156,1.42772762302971,0.656,0.234,2.14252415484495e-152,"Granulocytes 3","Rpl14"
"Uqcrq.2",4.62225482650923e-156,1.18997791676693,0.847,0.535,6.38287168992659e-152,"Granulocytes 3","Uqcrq"
"Lamtor2.2",7.80062007514744e-156,1.29198498904479,0.589,0.185,1.07718762617711e-151,"Granulocytes 3","Lamtor2"
"Atox1.2",3.43366194145625e-154,1.13211782829746,0.963,0.719,4.74154377495693e-150,"Granulocytes 3","Atox1"
"Rps6.2",6.10759842944437e-154,1.24984010087782,0.794,0.398,8.43398267121973e-150,"Granulocytes 3","Rps6"
"Trmt112.2",7.7765956490681e-154,1.31169688786671,0.512,0.133,1.07387009317981e-149,"Granulocytes 3","Trmt112"
"Srgn.2",3.8291500181271e-152,-1.30158935015987,0.949,0.987,5.28767326003171e-148,"Granulocytes 3","Srgn"
"Polr2k.2",2.42819408108213e-151,1.35626590889198,0.591,0.191,3.35309320656632e-147,"Granulocytes 3","Polr2k"
"Polr2f.2",2.50332757272259e-148,1.27759043887881,0.489,0.102,3.45684504517263e-144,"Granulocytes 3","Polr2f"
"Rpl24.2",2.88570685301209e-148,1.08998068181491,0.949,0.692,3.98487259332439e-144,"Granulocytes 3","Rpl24"
"Elob.2",1.38120956705478e-147,1.00864717063397,0.927,0.729,1.90731229114595e-143,"Granulocytes 3","Elob"
"Nedd8.2",3.8943829651654e-146,1.20980399211599,0.735,0.36,5.3777534365969e-142,"Granulocytes 3","Nedd8"
"S100a9.2",6.18829230835426e-146,-1.91588445334069,0.915,0.975,8.5454128486064e-142,"Granulocytes 3","S100a9"
"Cox4i1.2",2.20386174952734e-145,1.06451064905611,0.898,0.585,3.0433126899223e-141,"Granulocytes 3","Cox4i1"
"Rpl39.2",9.26131723591136e-145,1.06889393601285,0.947,0.744,1.278895297107e-140,"Granulocytes 3","Rpl39"
"Snrpb.2",1.48295465245578e-143,1.2357845566633,0.575,0.179,2.04781207957619e-139,"Granulocytes 3","Snrpb"
"Grcc10.2",5.72955182346483e-143,1.26558644276927,0.631,0.237,7.91193811302258e-139,"Granulocytes 3","Grcc10"
"Serbp1.2",2.00419256675906e-140,1.27354586139412,0.553,0.15,2.76758951543759e-136,"Granulocytes 3","Serbp1"
"Sh3bgrl3.2",4.89419335274668e-139,0.951051987960364,0.984,0.846,6.7583916008079e-135,"Granulocytes 3","Sh3bgrl3"
"Cox8a.2",9.83161698368243e-138,0.859827986426637,0.977,0.842,1.35764798927671e-133,"Granulocytes 3","Cox8a"
"Rpl7.2",6.18172222461082e-137,1.12824820735417,0.83,0.516,8.53634021996508e-133,"Granulocytes 3","Rpl7"
"Actg1.2",1.78361344516038e-136,-1.88177485368066,0.647,0.853,2.46299180642197e-132,"Granulocytes 3","Actg1"
"Ptma.2",1.9032415761098e-135,1.36977136777814,0.711,0.326,2.62818629245002e-131,"Granulocytes 3","Ptma"
"Rack1.2",1.18791661558236e-134,1.18363694072929,0.723,0.327,1.64039405445768e-130,"Granulocytes 3","Rack1"
"Rbx1.2",1.29813317606591e-134,1.21778239138416,0.681,0.329,1.79259210282941e-130,"Granulocytes 3","Rbx1"
"Rabac1.2",2.48693091949928e-134,1.02615332950382,0.881,0.587,3.43420290673656e-130,"Granulocytes 3","Rabac1"
"Hint1.2",1.07891242894361e-133,1.21088287559835,0.58,0.185,1.48987017312823e-129,"Granulocytes 3","Hint1"
"mt-Co1.2",3.79635944765354e-130,-1.88707700257242,0.415,0.756,5.24239276126477e-126,"Granulocytes 3","mt-Co1"
"Psmb3.2",2.24998801482887e-128,1.18275965853748,0.615,0.253,3.10700844967718e-124,"Granulocytes 3","Psmb3"
"Acod1.2",8.44018338550515e-128,-1.74409377420111,0.532,0.806,1.16550492370441e-123,"Granulocytes 3","Acod1"
"Mrps33.2",9.78503868747529e-128,1.22435783914902,0.523,0.15,1.35121599235346e-123,"Granulocytes 3","Mrps33"
"Atp5g1.2",1.3863844178726e-126,1.15200691408109,0.4,0.077,1.91445824264027e-122,"Granulocytes 3","Atp5g1"
"Chchd2.2",8.9837591824217e-126,0.968624759783325,0.898,0.683,1.24056730550061e-121,"Granulocytes 3","Chchd2"
"Atp5j.2",1.00110265396667e-125,1.15368486582875,0.705,0.386,1.38242265486258e-121,"Granulocytes 3","Atp5j"
"Cst3.2",1.25093415748177e-124,1.17260590388783,0.79,0.431,1.72741497806658e-120,"Granulocytes 3","Cst3"
"Cox6a1.2",1.18334221039845e-123,1.09776952429956,0.651,0.316,1.63407725833922e-119,"Granulocytes 3","Cox6a1"
"Rpl17.2",2.39198027683278e-123,0.93541727879116,0.97,0.818,3.30308556427838e-119,"Granulocytes 3","Rpl17"
"Ndufb1-ps.2",4.65097623795282e-122,1.05075551352557,0.811,0.528,6.42253308698904e-118,"Granulocytes 3","Ndufb1-ps"
"Sf3b5.2",7.60040673990819e-122,1.15781044845894,0.663,0.31,1.04954016671392e-117,"Granulocytes 3","Sf3b5"
"Ndufa1.2",4.68918531519514e-121,1.1620014348514,0.609,0.264,6.47529600175297e-117,"Granulocytes 3","Ndufa1"
"Lilr4b.1",1.84055845451938e-120,-1.42691070477349,0.473,0.806,2.54162716984581e-116,"Granulocytes 3","Lilr4b"
"Edf1.2",2.0694453172347e-120,1.0862986554163,0.722,0.372,2.8576970385694e-116,"Granulocytes 3","Edf1"
"Reep5.2",2.09633651917355e-118,1.0971343061841,0.683,0.326,2.89483109932675e-114,"Granulocytes 3","Reep5"
"Mrps24.2",2.28950465611614e-118,1.12369857496001,0.459,0.12,3.16157697963078e-114,"Granulocytes 3","Mrps24"
"Mxd1.1",5.05097874363411e-118,-1.47911418623387,0.493,0.799,6.97489654708434e-114,"Granulocytes 3","Mxd1"
"Snrpd2.2",6.2676037064421e-118,1.17428983607449,0.507,0.153,8.6549339582259e-114,"Granulocytes 3","Snrpd2"
"Ndufa7.2",1.27563754269745e-117,0.999584752427326,0.847,0.577,1.7615278827109e-113,"Granulocytes 3","Ndufa7"
"Rpl13a.2",2.41976022048191e-114,1.01386459107751,0.867,0.602,3.34144688846348e-110,"Granulocytes 3","Rpl13a"
"Clec4e.1",4.74973026224733e-114,-1.28557379507748,0.78,0.933,6.55890251913735e-110,"Granulocytes 3","Clec4e"
"Snrpd3.2",8.16245227376127e-113,1.08779898311018,0.437,0.117,1.12715303448369e-108,"Granulocytes 3","Snrpd3"
"Sumo2.2",1.16830197277718e-112,1.07659110935298,0.64,0.29,1.61330819420801e-108,"Granulocytes 3","Sumo2"
"Eef1d.2",6.66538023920518e-112,1.05714252088298,0.509,0.156,9.20422357231843e-108,"Granulocytes 3","Eef1d"
"Park7.2",1.35488791850242e-110,1.05976331222972,0.444,0.119,1.87096472665999e-106,"Granulocytes 3","Park7"
"Uqcr10.2",3.1138359409143e-109,1.08356353119903,0.638,0.307,4.29989605080856e-105,"Granulocytes 3","Uqcr10"
"Ndufc1.2",6.69056122719753e-108,1.10446392277369,0.436,0.107,9.23899599863707e-104,"Granulocytes 3","Ndufc1"
"Timm23.2",1.03704641029281e-107,1.05084464759727,0.426,0.111,1.43205738797334e-103,"Granulocytes 3","Timm23"
"Atp5h.2",1.06091979528077e-107,0.998966674533025,0.709,0.382,1.46502414530322e-103,"Granulocytes 3","Atp5h"
"Srp14.2",3.71145533828588e-107,1.0320634389017,0.628,0.299,5.12514867663898e-103,"Granulocytes 3","Srp14"
"G0s2.2",4.98727846554928e-107,-2.58637034044223,0.326,0.651,6.88693283307701e-103,"Granulocytes 3","G0s2"
"Nme2.2",1.56852681534706e-106,1.24233566292277,0.402,0.1,2.16597867931276e-102,"Granulocytes 3","Nme2"
"S100a8.2",1.34031720159736e-105,-1.25778937456619,0.958,0.988,1.8508440236858e-101,"Granulocytes 3","S100a8"
"Gng5.2",9.05901865160867e-105,0.712584448514581,0.986,0.9,1.25095988560064e-100,"Granulocytes 3","Gng5"
"Tomm6.2",1.35714025324919e-104,0.842847944392487,0.935,0.773,1.8740749757118e-100,"Granulocytes 3","Tomm6"
"Dynll1.2",4.1202278428272e-104,1.11508170325317,0.831,0.526,5.68962262816008e-100,"Granulocytes 3","Dynll1"
"Arpp19.2",6.29758678099647e-104,1.00397064389356,0.744,0.455,8.69633758587802e-100,"Granulocytes 3","Arpp19"
"Ptgs2.2",9.48597330205233e-104,-2.05748350242417,0.227,0.604,1.30991805328041e-99,"Granulocytes 3","Ptgs2"
"Llph.2",1.34795885487195e-103,1.07561378894386,0.599,0.244,1.86139638269267e-99,"Granulocytes 3","Llph"
"Cox5b.2",5.4014529381784e-103,1.01362682789945,0.702,0.419,7.45886636233055e-99,"Granulocytes 3","Cox5b"
"Uqcc2.2",1.93804405903785e-102,1.08326198860071,0.44,0.129,2.67624504112537e-98,"Granulocytes 3","Uqcc2"
"Rpl23a.2",3.12838853614559e-102,0.990180782197382,0.781,0.497,4.31999172956344e-98,"Granulocytes 3","Rpl23a"
"Micos10.2",5.99058175434056e-102,1.03960413401549,0.569,0.246,8.27239434456888e-98,"Granulocytes 3","Micos10"
"Cox6b1.2",1.47882637590305e-101,0.924233896332371,0.804,0.551,2.04211134248452e-97,"Granulocytes 3","Cox6b1"
"Psma3.2",8.16513290772734e-101,1.04547679153143,0.584,0.257,1.12752320322807e-96,"Granulocytes 3","Psma3"
"Atp5md.2",5.22603645474018e-100,0.923420280535327,0.794,0.55,7.21663374035072e-96,"Granulocytes 3","Atp5md"
"Ndufb7.2",6.97819302744033e-100,1.07944738532782,0.512,0.211,9.63618675159234e-96,"Granulocytes 3","Ndufb7"
"Mrps14.2",9.86275333387629e-100,0.946486267461141,0.309,0.056,1.36194760787498e-95,"Granulocytes 3","Mrps14"
"Cox5a.2",1.6525683162098e-99,1.00623542926661,0.637,0.318,2.28203158785411e-95,"Granulocytes 3","Cox5a"
"Pfdn2.2",2.80578587823273e-99,1.00133572043637,0.535,0.203,3.87450971925158e-95,"Granulocytes 3","Pfdn2"
"Emc6.2",3.12306724766026e-98,1.03789349346461,0.404,0.108,4.31264356229405e-94,"Granulocytes 3","Emc6"
"Ndufs6.2",2.13385383212629e-97,0.987751147596293,0.407,0.113,2.9466387567832e-93,"Granulocytes 3","Ndufs6"
"Gpx4.2",2.15912656379332e-96,1.03184587535841,0.69,0.379,2.9815378719422e-92,"Granulocytes 3","Gpx4"
"Btf3.2",3.30990922780704e-96,0.919491013776638,0.78,0.503,4.57065365267874e-92,"Granulocytes 3","Btf3"
"Uba52.2",6.47879402351231e-96,0.965721007008197,0.762,0.501,8.94656666706815e-92,"Granulocytes 3","Uba52"
"Hcar2.2",5.23333010097535e-95,-1.39342557954148,0.422,0.756,7.22670553643686e-91,"Granulocytes 3","Hcar2"
"Rps24.2",9.00639718775159e-95,0.953634157339018,0.843,0.631,1.24369338765662e-90,"Granulocytes 3","Rps24"
"Hdc.2",1.38029841094875e-94,-1.8859955716796,0.189,0.531,1.90605407567912e-90,"Granulocytes 3","Hdc"
"Mtdh.2",3.57456590076783e-94,1.06016646855173,0.572,0.233,4.93611805237029e-90,"Granulocytes 3","Mtdh"
"Eif5a.2",8.3991357385836e-94,0.925881725649832,0.74,0.429,1.15983665414101e-89,"Granulocytes 3","Eif5a"
"Rpl15.2",7.76183552585039e-93,1.10466258085815,0.625,0.325,1.07183186776468e-88,"Granulocytes 3","Rpl15"
"Snu13.2",8.52364364900962e-93,1.02684703151255,0.46,0.151,1.17702995149174e-88,"Granulocytes 3","Snu13"
"D8Ertd738e.2",1.03368430484548e-92,0.867650483386814,0.819,0.535,1.42741465656112e-88,"Granulocytes 3","D8Ertd738e"
"Ndufb6.2",1.73253572519928e-92,0.958337834119285,0.422,0.125,2.39245858292768e-88,"Granulocytes 3","Ndufb6"
"Arpc1b.2",2.38648298811494e-92,0.896843965782391,0.846,0.627,3.29549435828793e-88,"Granulocytes 3","Arpc1b"
"Tiparp.2",3.65887269358893e-92,-1.40785237899333,0.284,0.637,5.05253730257695e-88,"Granulocytes 3","Tiparp"
"Lyz2.2",7.22108695132827e-92,1.64873430722566,0.733,0.492,9.97159897108921e-88,"Granulocytes 3","Lyz2"
"Ndufs5.2",7.98947847621667e-92,1.00863931919375,0.463,0.163,1.10326708278076e-87,"Granulocytes 3","Ndufs5"
"Retnlg.2",8.56229225350448e-92,-2.45611352617538,0.335,0.666,1.18236693728643e-87,"Granulocytes 3","Retnlg"
"Wfdc17.2",4.26559543006421e-91,-1.66661131516714,0.574,0.814,5.89036072937567e-87,"Granulocytes 3","Wfdc17"
"Dad1.2",8.04787711838151e-91,0.989364780842403,0.457,0.158,1.1113313512773e-86,"Granulocytes 3","Dad1"
"Ube2i.2",1.40341942219428e-90,0.859942080801289,0.805,0.524,1.93798188010808e-86,"Granulocytes 3","Ube2i"
"mt-Co3.1",1.63048118139491e-90,-1.37231400088161,0.402,0.704,2.25153146338823e-86,"Granulocytes 3","mt-Co3"
"Banf1.2",2.95774181203791e-90,0.853669079694185,0.279,0.043,4.08434566824315e-86,"Granulocytes 3","Banf1"
"Sec61b.2",4.37521827579066e-90,0.960032806608842,0.647,0.362,6.04173891703932e-86,"Granulocytes 3","Sec61b"
"Pfdn6.2",4.70357519627405e-90,0.908265567967174,0.435,0.13,6.49516698853484e-86,"Granulocytes 3","Pfdn6"
"Atp5k.2",5.04846333165848e-90,1.02673553591912,0.57,0.303,6.9714230146872e-86,"Granulocytes 3","Atp5k"
"Atp5b.2",9.34418609199509e-90,0.958325467377723,0.6,0.313,1.2903386574436e-85,"Granulocytes 3","Atp5b"
"Ran.2",2.63120471154002e-89,1.00014746241485,0.473,0.181,3.63343058616561e-85,"Granulocytes 3","Ran"
"Rpl29.2",1.35794788810881e-88,0.892204296641053,0.786,0.512,1.87519023868946e-84,"Granulocytes 3","Rpl29"
"2310009A05Rik.2",2.80402910115433e-88,0.947794255290856,0.332,0.071,3.87208378578402e-84,"Granulocytes 3","2310009A05Rik"
"Rbis.2",3.36910507377924e-88,0.99084804292038,0.384,0.11,4.65239719638175e-84,"Granulocytes 3","Rbis"
"Mif.2",6.73747210386292e-88,0.78192883529368,0.985,0.931,9.30377522822431e-84,"Granulocytes 3","Mif"
"Atp5j2.2",9.59577106614888e-88,0.999678937706448,0.595,0.292,1.3250800265245e-83,"Granulocytes 3","Atp5j2"
"Atp5o.2",1.10090414778445e-87,0.961354699147401,0.368,0.099,1.52023853767555e-83,"Granulocytes 3","Atp5o"
"Tmem258.2",1.15389116431002e-87,0.973563961368098,0.584,0.315,1.59340830879571e-83,"Granulocytes 3","Tmem258"
"Fkbp3.2",1.74167744429339e-87,0.929509046976717,0.285,0.05,2.40508238282474e-83,"Granulocytes 3","Fkbp3"
"Psmb5.2",2.69394829658313e-87,0.987730401643693,0.642,0.31,3.72007320275164e-83,"Granulocytes 3","Psmb5"
"Eef1b2.2",9.6531340563295e-87,0.879816106236092,0.736,0.474,1.33300128183854e-82,"Granulocytes 3","Eef1b2"
"Tma7.2",1.89524082051998e-86,0.925829353157415,0.649,0.386,2.61713804905604e-82,"Granulocytes 3","Tma7"
"Polr2g.2",4.52948134203276e-86,0.916765841211946,0.352,0.085,6.25476078521303e-82,"Granulocytes 3","Polr2g"
"1110008P14Rik.2",5.76188833845219e-86,1.00250341200811,0.531,0.231,7.95659160656863e-82,"Granulocytes 3","1110008P14Rik"
"Eif3j1.2",1.88953212787333e-85,0.985975224166504,0.438,0.141,2.60925491538028e-81,"Granulocytes 3","Eif3j1"
"Rbm8a.2",1.9267387087731e-85,0.928239682896105,0.568,0.277,2.66063348294478e-81,"Granulocytes 3","Rbm8a"
"Ubl5.2",1.28242198333862e-84,0.777332486699384,0.886,0.687,1.7708965167923e-80,"Granulocytes 3","Ubl5"
"Itm2b.2",1.44898769815884e-84,0.849214549327325,0.864,0.655,2.00090711238754e-80,"Granulocytes 3","Itm2b"
"Serf2.2",1.96411353912097e-84,0.689710450852423,0.972,0.85,2.71224438617215e-80,"Granulocytes 3","Serf2"
"Dynlrb1.2",1.97466153923182e-84,0.94960160192388,0.559,0.262,2.72681011952521e-80,"Granulocytes 3","Dynlrb1"
"Lilrb4a.2",2.25930576560364e-84,-1.03530869442599,0.67,0.863,3.11987533172206e-80,"Granulocytes 3","Lilrb4a"
"Hmgb1.2",1.07938228565002e-83,0.903354790544601,0.733,0.441,1.49051899825411e-79,"Granulocytes 3","Hmgb1"
"Timm10b.2",6.72139268510464e-83,1.01994486721037,0.559,0.263,9.281571158861e-79,"Granulocytes 3","Timm10b"
"Ndufa4.2",1.27359889064932e-82,0.952406796293559,0.43,0.144,1.75871270809764e-78,"Granulocytes 3","Ndufa4"
"Romo1.2",1.78220939231191e-82,0.98807921060993,0.501,0.218,2.46105294984352e-78,"Granulocytes 3","Romo1"
"Ndufs7.2",1.88993378354272e-82,0.907490624648065,0.359,0.104,2.60980956169414e-78,"Granulocytes 3","Ndufs7"
"mt-Co2.2",2.47485592016452e-82,-1.33531124687249,0.391,0.689,3.41752854015519e-78,"Granulocytes 3","mt-Co2"
"Entpd1.2",2.52271748475856e-82,-1.5759585244328,0.128,0.44,3.48362057470309e-78,"Granulocytes 3","Entpd1"
"Psmb1.2",3.26680748738096e-82,0.884446318909693,0.533,0.226,4.51113445932437e-78,"Granulocytes 3","Psmb1"
"Hsbp1.2",1.46522218662392e-81,1.00402457231883,0.544,0.27,2.02332531750897e-77,"Granulocytes 3","Hsbp1"
"Mmp9.2",1.65190815346016e-81,1.28385077043084,0.604,0.362,2.28111996911314e-77,"Granulocytes 3","Mmp9"
"Tmed9.2",1.66911212906404e-81,0.893586426556527,0.481,0.175,2.30487693902454e-77,"Granulocytes 3","Tmed9"
"Pim1.2",3.46082146468578e-81,-1.23336447924773,0.531,0.773,4.77904836058459e-77,"Granulocytes 3","Pim1"
"Nudc.2",4.38353203123871e-81,0.761565197965081,0.286,0.055,6.05321938193754e-77,"Granulocytes 3","Nudc"
