"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Lmnb1.4",1.02622203343142e-29,-1.26019651698877,0.158,0.346,1.41711000596545e-25,"Granulocytes 5","Lmnb1"
"Metrnl.2",1.65999668397213e-29,0.969693452507459,0.532,0.335,2.29228942089711e-25,"Granulocytes 5","Metrnl"
"Ostf1.2",1.04473378109871e-28,0.47302312251048,0.986,0.893,1.44267287831921e-24,"Granulocytes 5","Ostf1"
"Rhob.2",3.3145028075461e-28,0.965591035870252,0.439,0.226,4.5769969269404e-24,"Granulocytes 5","Rhob"
"Lcn2.4",4.39818791571467e-28,0.698180523882607,0.986,0.922,6.07345769281039e-24,"Granulocytes 5","Lcn2"
"Csta3.3",6.47500078142659e-28,1.04111457764886,0.278,0.083,8.94132857907198e-24,"Granulocytes 5","Csta3"
"Csta2.3",8.24231644778029e-28,1.60213539143533,0.264,0.086,1.13818147827398e-23,"Granulocytes 5","Csta2"
"Stfa3.3",3.1988151251193e-27,1.88268522539291,0.192,0.055,4.41724380627723e-23,"Granulocytes 5","Stfa3"
"Eif4ebp1.4",4.68188410785056e-27,0.633748181807641,0.818,0.58,6.46521376453084e-23,"Granulocytes 5","Eif4ebp1"
"Capg.4",5.01389209015081e-27,0.507220681366444,0.823,0.57,6.92368358728926e-23,"Granulocytes 5","Capg"
"Arf2.2",2.74691475897671e-25,0.772769660987874,0.317,0.121,3.79321459067094e-21,"Granulocytes 5","Arf2"
"Esd.4",3.04746264331874e-24,0.355382741355444,0.952,0.78,4.20824116415885e-20,"Granulocytes 5","Esd"
"Il1b.4",3.15778189460185e-24,-1.47463111248928,0.734,0.795,4.36058101825569e-20,"Granulocytes 5","Il1b"
"Gapdh.3",2.37295006618085e-23,0.374885491212829,0.998,0.967,3.27680674638914e-19,"Granulocytes 5","Gapdh"
"S100a8.3",3.34720617808076e-23,0.483528672372143,1,0.982,4.62215701131172e-19,"Granulocytes 5","S100a8"
"Ckap4.4",4.37349354702923e-23,0.616075275804413,0.369,0.159,6.03935723909266e-19,"Granulocytes 5","Ckap4"
"S100a9.3",3.29187739032762e-22,0.634468689742562,0.993,0.964,4.54575348830341e-18,"Granulocytes 5","S100a9"
"AA467197.3",5.67206442131973e-22,0.743280985873127,0.808,0.643,7.83255375940041e-18,"Granulocytes 5","AA467197"
"Dleu2.3",7.10712806684048e-22,0.719246666616489,0.592,0.367,9.81423314750002e-18,"Granulocytes 5","Dleu2"
"Bsg.4",2.73824352970843e-21,0.385759716864718,0.962,0.833,3.78124049017437e-17,"Granulocytes 5","Bsg"
"G0s2.4",8.32659806610146e-21,-1.38107271481828,0.597,0.603,1.14981992694795e-16,"Granulocytes 5","G0s2"
"Prr13.4",1.02655881146732e-20,0.787649956738895,0.58,0.399,1.41757506275522e-16,"Granulocytes 5","Prr13"
"Clic1.4",2.25809736989476e-20,0.466771284076261,0.909,0.765,3.11820665808768e-16,"Granulocytes 5","Clic1"
"Entpd1.4",4.93119698067373e-20,-1.02511236325036,0.261,0.404,6.80948991061235e-16,"Granulocytes 5","Entpd1"
"Wfdc21.4",5.56719325936739e-20,0.602031775067575,0.916,0.79,7.68773717186042e-16,"Granulocytes 5","Wfdc21"
"Ptgs2.4",1.9689077152428e-19,-1.33762124118377,0.4,0.56,2.71886466397878e-15,"Granulocytes 5","Ptgs2"
"Egln3.4",2.85673269264058e-19,0.551074586512669,0.712,0.493,3.94486217526737e-15,"Granulocytes 5","Egln3"
"Prdx5.2",3.16209773759602e-19,0.353138002405417,0.988,0.964,4.36654076584634e-15,"Granulocytes 5","Prdx5"
"Ccrl2.3",4.0915944092937e-19,-0.979031939068069,0.628,0.732,5.65008271979366e-15,"Granulocytes 5","Ccrl2"
"Egln1.3",4.71131818235075e-19,0.536542417435515,0.547,0.319,6.50585927800815e-15,"Granulocytes 5","Egln1"
"Calm1.4",1.6305399295604e-18,0.335281620352529,0.95,0.808,2.25161258872995e-14,"Granulocytes 5","Calm1"
"Spn.2",2.9802832832047e-18,0.587882402718411,0.175,0.049,4.11547318577737e-14,"Granulocytes 5","Spn"
"Gnai2.4",3.86226019212237e-18,0.413273956820873,0.911,0.774,5.33339509930177e-14,"Granulocytes 5","Gnai2"
"Tmc6.3",4.98274699823024e-18,0.388242030543612,0.106,0.018,6.88067532985614e-14,"Granulocytes 5","Tmc6"
"Sfn.1",6.81947037903916e-18,0.703060048905765,0.168,0.047,9.41700664641518e-14,"Granulocytes 5","Sfn"
"Arpc3.4",9.7151654184259e-18,-0.485199964154172,0.892,0.857,1.34156719263043e-13,"Granulocytes 5","Arpc3"
"Cstdc5.4",1.88765632518367e-17,2.04748758518531,0.182,0.071,2.60666461944613e-13,"Granulocytes 5","Cstdc5"
"Mif.3",6.44295764690642e-17,0.322925092351885,0.993,0.935,8.89708021461307e-13,"Granulocytes 5","Mif"
"Jun.4",8.85665664137989e-17,0.480315100381392,0.859,0.69,1.22301571560815e-12,"Granulocytes 5","Jun"
"Rps23.4",1.02566180994743e-16,-0.706944203767268,0.681,0.706,1.4163363933564e-12,"Granulocytes 5","Rps23"
"Rplp1.4",1.68845368241972e-16,-0.782959287809933,0.724,0.766,2.3315856900534e-12,"Granulocytes 5","Rplp1"
"Clec4d.4",2.58295669662511e-16,-0.474221524870364,0.88,0.884,3.56680490236962e-12,"Granulocytes 5","Clec4d"
"Bri3.3",2.85067259604295e-16,0.195270690248365,0.906,0.737,3.93649378787571e-12,"Granulocytes 5","Bri3"
"Lilr4b.3",7.87092631820539e-16,-0.565041457390939,0.758,0.756,1.08689621528098e-11,"Granulocytes 5","Lilr4b"
"Zfp36.4",8.69060258517045e-16,-0.726741999645938,0.535,0.569,1.20008531098619e-11,"Granulocytes 5","Zfp36"
"Gng5.4",1.20933117718819e-15,0.253837515682313,0.988,0.906,1.66996542257918e-11,"Granulocytes 5","Gng5"
"Ifitm1.4",1.52926015837498e-15,-1.12706396562698,0.815,0.782,2.11175535270002e-11,"Granulocytes 5","Ifitm1"
"Bnip3l.4",1.69794079902992e-15,0.424602646060581,0.825,0.652,2.34468644938042e-11,"Granulocytes 5","Bnip3l"
"Ankrd37.4",2.62496807993509e-15,0.317056008403074,0.628,0.424,3.62481842158237e-11,"Granulocytes 5","Ankrd37"
"Rab7.3",2.85289039206641e-15,-0.54174513126843,0.626,0.668,3.9395563424045e-11,"Granulocytes 5","Rab7"
"Spp1.4",3.65191160820029e-15,-1.83452281789651,0.453,0.541,5.04292473976378e-11,"Granulocytes 5","Spp1"
"Prok2.2",3.80377317635089e-15,1.13146481981563,0.336,0.187,5.25263037922295e-11,"Granulocytes 5","Prok2"
"Bnip3.4",3.94711201527992e-15,0.430470202892006,0.871,0.744,5.45056698190004e-11,"Granulocytes 5","Bnip3"
"Ceacam1.4",6.88671740360234e-15,0.515203495047424,0.17,0.058,9.50986806263447e-11,"Granulocytes 5","Ceacam1"
"Fcgr3.4",1.25470909203041e-14,-0.490931928340224,0.542,0.575,1.73262778518479e-10,"Granulocytes 5","Fcgr3"
"Ngp.2",1.53160557862539e-14,1.22337381370329,0.158,0.056,2.1149941435238e-10,"Granulocytes 5","Ngp"
"Cyba.4",1.79113022271219e-14,0.268149019967135,0.95,0.826,2.47337172454326e-10,"Granulocytes 5","Cyba"
"Basp1.4",2.10881399337747e-14,0.303788275409572,0.962,0.85,2.91206124345495e-10,"Granulocytes 5","Basp1"
"Rap1b.4",2.61047632818627e-14,0.451289946064791,0.808,0.647,3.60480676159242e-10,"Granulocytes 5","Rap1b"
"Rplp0.4",2.70795985008314e-14,-0.693848141822053,0.561,0.641,3.73942175697981e-10,"Granulocytes 5","Rplp0"
"Fcgr4.4",8.61752807269169e-14,-0.534251764051269,0.074,0.195,1.189994451558e-09,"Granulocytes 5","Fcgr4"
"Slc15a3.4",1.50714801181888e-13,-0.667088604064218,0.53,0.614,2.08122068952069e-09,"Granulocytes 5","Slc15a3"
"Chst12.3",1.64671858747e-13,0.343785167822494,0.273,0.126,2.27395369743732e-09,"Granulocytes 5","Chst12"
"Ptpn1.4",1.80133001441645e-13,0.41291743592129,0.58,0.388,2.48745661690768e-09,"Granulocytes 5","Ptpn1"
"Pik3ap1.4",1.95571077778162e-13,-0.595652604193621,0.47,0.549,2.70064101303864e-09,"Granulocytes 5","Pik3ap1"
"Nudt4.4",2.14694299396073e-13,-0.699312791218255,0.329,0.463,2.96471358036037e-09,"Granulocytes 5","Nudt4"
"Zbtb7a.3",2.56079898231982e-13,0.49763883020558,0.341,0.182,3.53620731468544e-09,"Granulocytes 5","Zbtb7a"
"Cast.3",2.57899970203313e-13,0.561359021948385,0.422,0.268,3.56134068853755e-09,"Granulocytes 5","Cast"
"Stfa1.4",2.59531923075634e-13,1.62969375774809,0.168,0.069,3.58387632575142e-09,"Granulocytes 5","Stfa1"
"Rps21.4",2.64971261108719e-13,-0.642184878189695,0.751,0.783,3.6589881446503e-09,"Granulocytes 5","Rps21"
"Pygl.4",2.67027863925677e-13,0.456531982164241,0.573,0.385,3.68738777294967e-09,"Granulocytes 5","Pygl"
"Jdp2.4",3.61045564428579e-13,-0.719928240805166,0.213,0.356,4.98567819919425e-09,"Granulocytes 5","Jdp2"
"Slc44a1.3",3.95808626414744e-13,0.425280166485597,0.446,0.267,5.4657213221612e-09,"Granulocytes 5","Slc44a1"
"Pgam1.3",5.57187636987365e-13,0.265150897111831,0.952,0.847,7.69420407915852e-09,"Granulocytes 5","Pgam1"
"Cd53.3",5.82994722379827e-13,-0.419690781085422,0.767,0.788,8.05057412134303e-09,"Granulocytes 5","Cd53"
"Cox17.4",6.73881038228758e-13,-0.334680323892829,0.875,0.837,9.30562325690092e-09,"Granulocytes 5","Cox17"
"Mocos.3",6.82080888757899e-13,0.376274901354822,0.35,0.187,9.41885499285783e-09,"Granulocytes 5","Mocos"
"Hmox1.4",7.26602353148453e-13,0.229281248494474,0.82,0.649,1.0033651894627e-08,"Granulocytes 5","Hmox1"
"Nfkbia.4",7.77476529832656e-13,-0.630027480796652,0.93,0.919,1.07361734004591e-08,"Granulocytes 5","Nfkbia"
"Adgre5.4",8.79201184337243e-13,0.677136562658621,0.441,0.276,1.2140889154513e-08,"Granulocytes 5","Adgre5"
"Aldoa.4",8.90258476062746e-13,0.261245779805491,0.988,0.955,1.22935792959505e-08,"Granulocytes 5","Aldoa"
"Ifitm3.4",9.39016314680328e-13,-0.647121446608732,0.719,0.704,1.29668762894207e-08,"Granulocytes 5","Ifitm3"
"F10.4",1.53720282083962e-12,0.302363810416876,0.751,0.571,2.12272337529744e-08,"Granulocytes 5","F10"
"Actg1.4",1.80467690938504e-12,-0.466569507035085,0.899,0.816,2.4920783441698e-08,"Granulocytes 5","Actg1"
"Fam107b.4",3.07540957096208e-12,-0.703220095096068,0.194,0.326,4.24683307654154e-08,"Granulocytes 5","Fam107b"
"Nfe2.4",4.00560846254298e-12,0.343012026596494,0.192,0.076,5.53134472592561e-08,"Granulocytes 5","Nfe2"
"Ywhah.4",4.57225010488212e-12,0.489741819463442,0.439,0.274,6.31382016983172e-08,"Granulocytes 5","Ywhah"
"mt-Co2.4",5.28397966447304e-12,-0.358901382557088,0.722,0.638,7.29664751867082e-08,"Granulocytes 5","mt-Co2"
"Nos2.4",5.76107792472822e-12,0.324455881835197,0.679,0.497,7.9554725062572e-08,"Granulocytes 5","Nos2"
"Rpl35a.4",6.18524926262584e-12,-0.599383086869473,0.82,0.848,8.54121070676002e-08,"Granulocytes 5","Rpl35a"
"Tsc22d3.2",6.29101436877519e-12,0.489373041593743,0.355,0.198,8.68726174184166e-08,"Granulocytes 5","Tsc22d3"
"Cfp.4",6.44270715453987e-12,-0.418640887286821,0.041,0.151,8.89673430970411e-08,"Granulocytes 5","Cfp"
"Pttg1ip.3",6.51438772831471e-12,0.442006093517525,0.451,0.285,8.99571801402978e-08,"Granulocytes 5","Pttg1ip"
"Mrpl33.4",6.55947889474798e-12,-0.575163644274423,0.492,0.559,9.05798440575749e-08,"Granulocytes 5","Mrpl33"
"Ifrd1.4",7.69595487123257e-12,-0.774264959824969,0.542,0.571,1.0627344081685e-07,"Granulocytes 5","Ifrd1"
"Tspo.4",8.79977183528862e-12,0.239451499596486,0.799,0.632,1.21516049273501e-07,"Granulocytes 5","Tspo"
"Tnfaip3.4",1.2055041391919e-11,-0.777974934375114,0.42,0.513,1.66468066581009e-07,"Granulocytes 5","Tnfaip3"
"App.3",1.20659524900956e-11,0.408741422271838,0.748,0.587,1.6661873793573e-07,"Granulocytes 5","App"
"Ndrg1.3",1.29559109909893e-11,0.461380977312734,0.336,0.183,1.78908174874572e-07,"Granulocytes 5","Ndrg1"
"Plec.4",1.30973302088794e-11,0.428994523203279,0.312,0.167,1.80861032854416e-07,"Granulocytes 5","Plec"
"Selenok.3",1.38752990740562e-11,-0.403808744715603,0.559,0.595,1.91604004913642e-07,"Granulocytes 5","Selenok"
"Reep5.4",1.63240305360603e-11,0.302308791791333,0.542,0.366,2.25418537672457e-07,"Granulocytes 5","Reep5"
"Ccl6.4",1.6485703445849e-11,-0.979501152253001,0.197,0.323,2.27651078883728e-07,"Granulocytes 5","Ccl6"
"Dgat1.4",2.00468660847094e-11,-0.671280319867636,0.165,0.272,2.76827173763752e-07,"Granulocytes 5","Dgat1"
"Retnlg.4",3.20239294270306e-11,-0.981638317811343,0.655,0.613,4.42218441457866e-07,"Granulocytes 5","Retnlg"
"Chmp2a.4",3.70644963560686e-11,0.276215296717023,0.82,0.666,5.11823630180951e-07,"Granulocytes 5","Chmp2a"
"S100a11.4",4.10129807275674e-11,-0.650864157376196,0.959,0.908,5.66348250866978e-07,"Granulocytes 5","S100a11"
"Tra2a.4",4.16265140846392e-11,-0.622242634996062,0.528,0.613,5.74820532994783e-07,"Granulocytes 5","Tra2a"
"Pglyrp1.4",4.55012631980189e-11,0.441688031846844,0.528,0.355,6.28326943501442e-07,"Granulocytes 5","Pglyrp1"
"Stk10.3",4.92688335907586e-11,0.459648283215078,0.194,0.085,6.80353323054786e-07,"Granulocytes 5","Stk10"
"Pim1.4",5.43701055892861e-11,-0.546893336482555,0.695,0.74,7.50796788082452e-07,"Granulocytes 5","Pim1"
"Slc16a3.4",6.53874618938241e-11,0.136031180481247,0.731,0.574,9.02935461291816e-07,"Granulocytes 5","Slc16a3"
"Klf13.4",7.08680541712289e-11,0.399117212743722,0.48,0.314,9.78616960050499e-07,"Granulocytes 5","Klf13"
"Hk2.4",9.35339683267552e-11,0.169646897670062,0.811,0.654,1.29161056862416e-06,"Granulocytes 5","Hk2"
"Sri.3",9.52853952210766e-11,0.414257474592541,0.655,0.505,1.31579602260785e-06,"Granulocytes 5","Sri"
"Itgb2.3",9.94343367498821e-11,0.438313104718162,0.688,0.538,1.37308875617912e-06,"Granulocytes 5","Itgb2"
"Cd55.1",1.13435812602323e-10,0.203733286453112,0.074,0.014,1.56643513622548e-06,"Granulocytes 5","Cd55"
"Calm2.4",1.38679269648406e-10,0.237715088573404,0.859,0.719,1.91502203457484e-06,"Granulocytes 5","Calm2"
"Sh3bgrl3.4",1.5315997662147e-10,0.287779695360403,0.942,0.861,2.11498611716588e-06,"Granulocytes 5","Sh3bgrl3"
"F630028O10Rik.4",1.54863862248202e-10,0.804629379839352,0.336,0.215,2.13851507378542e-06,"Granulocytes 5","F630028O10Rik"
"Rbpms.3",1.63540922088562e-10,0.359971940620458,0.379,0.226,2.25833659312095e-06,"Granulocytes 5","Rbpms"
"Cxcl2.4",1.63733434516355e-10,-0.968395274651979,0.971,0.952,2.26099499723634e-06,"Granulocytes 5","Cxcl2"
"Ahnak.2",1.73176725569871e-10,0.58865816283254,0.249,0.123,2.39139740339435e-06,"Granulocytes 5","Ahnak"
"Gsn.4",2.00002516879223e-10,0.406528875254171,0.592,0.43,2.76183475558519e-06,"Granulocytes 5","Gsn"
"Rpl13.4",2.28354895423779e-10,-0.593089155775895,0.686,0.697,3.15335275090697e-06,"Granulocytes 5","Rpl13"
"Dynll1.4",2.33894383296814e-10,0.518666764809874,0.698,0.562,3.2298475389457e-06,"Granulocytes 5","Dynll1"
"Rps27a.4",2.84347165101938e-10,-0.411451169036927,0.825,0.831,3.92655000289266e-06,"Granulocytes 5","Rps27a"
"Samsn1.4",2.88005738257443e-10,-0.390621403768044,0.729,0.747,3.97707123959703e-06,"Granulocytes 5","Samsn1"
"Rps17.4",3.69973602235108e-10,-0.576504597826029,0.393,0.424,5.10896547326461e-06,"Granulocytes 5","Rps17"
"Rps18.4",3.79859922580383e-10,-0.662358563665697,0.4,0.419,5.24548567091251e-06,"Granulocytes 5","Rps18"
"Rps12.4",4.20017065175075e-10,-0.51758519050369,0.782,0.809,5.8000156530026e-06,"Granulocytes 5","Rps12"
"Vdac1.2",4.44564634132898e-10,0.308135197416087,0.451,0.292,6.13899303274118e-06,"Granulocytes 5","Vdac1"
"mt-Atp6.2",4.61867446055493e-10,-0.38112380658938,0.643,0.602,6.3779275625803e-06,"Granulocytes 5","mt-Atp6"
"Ccdc88c.2",5.11723942392953e-10,0.283426538224256,0.139,0.05,7.06639592050429e-06,"Granulocytes 5","Ccdc88c"
"Tpd52.4",7.29806681383582e-10,-0.212721203560085,0.835,0.786,1.00779004632259e-05,"Granulocytes 5","Tpd52"
"Gng12.3",7.85870014635207e-10,0.364744718996043,0.667,0.511,1.08520790320976e-05,"Granulocytes 5","Gng12"
"mt-Co3.3",8.00288493907777e-10,-0.341065744160925,0.71,0.654,1.10511838123725e-05,"Granulocytes 5","mt-Co3"
"Qsox1.3",9.13463788521403e-10,0.389906392736726,0.391,0.245,1.26140214556921e-05,"Granulocytes 5","Qsox1"
"Rala.3",9.69398719993439e-10,0.341265945598076,0.484,0.328,1.33864269243894e-05,"Granulocytes 5","Rala"
"Nfkbiz.4",9.80500384126739e-10,-0.661350394107886,0.448,0.538,1.35397298044061e-05,"Granulocytes 5","Nfkbiz"
"Hnrnpf.4",1.05773806640857e-09,0.26056861501354,0.664,0.502,1.4606304959036e-05,"Granulocytes 5","Hnrnpf"
"Card19.4",1.08519938302064e-09,-0.0138523796957553,0.928,0.824,1.4985518280132e-05,"Granulocytes 5","Card19"
"Cebpb.2",1.10222920519891e-09,0.258627365776805,0.986,0.964,1.52206830945917e-05,"Granulocytes 5","Cebpb"
"Pgk1.3",1.10965447849769e-09,0.236295993203389,0.906,0.786,1.53232186935745e-05,"Granulocytes 5","Pgk1"
"Kras.2",1.15705195766793e-09,0.449782777988625,0.547,0.421,1.59777304834364e-05,"Granulocytes 5","Kras"
"Cxcl3.4",1.19754356258174e-09,-1.00234625954177,0.537,0.566,1.65368790556912e-05,"Granulocytes 5","Cxcl3"
"Il1a.4",1.20222452739004e-09,-0.836132059413907,0.336,0.378,1.66015184987291e-05,"Granulocytes 5","Il1a"
"Rab8b.4",1.28737006739016e-09,-0.448324005885886,0.542,0.594,1.77772932605907e-05,"Granulocytes 5","Rab8b"
"Pde4b.4",1.35146771831945e-09,-0.520806635474763,0.29,0.362,1.86624177222733e-05,"Granulocytes 5","Pde4b"
"Impa2.2",1.36247525921872e-09,0.35162945860014,0.597,0.436,1.88144208545513e-05,"Granulocytes 5","Impa2"
"Srebf2.3",1.41051525671158e-09,0.387902616326215,0.321,0.186,1.94778051799302e-05,"Granulocytes 5","Srebf2"
"Antxr2.3",1.44428929160079e-09,-0.523235982102902,0.324,0.396,1.99441908277153e-05,"Granulocytes 5","Antxr2"
"Rdh12.4",1.49035286402803e-09,-0.637134491770565,0.194,0.281,2.05802826993631e-05,"Granulocytes 5","Rdh12"
"Actb.4",1.50502287323592e-09,-0.247098414831395,0.995,0.935,2.07828608565148e-05,"Granulocytes 5","Actb"
"Tgoln1.4",1.84205726405668e-09,-0.49461399104153,0.484,0.535,2.54369687593587e-05,"Granulocytes 5","Tgoln1"
"Nlrp3.4",2.21482493343437e-09,-0.546751720317106,0.508,0.527,3.05845175057952e-05,"Granulocytes 5","Nlrp3"
"Adssl1.4",2.30000533438634e-09,0.365778032052756,0.535,0.378,3.1760773662541e-05,"Granulocytes 5","Adssl1"
"Rps29.4",2.37537549691647e-09,-0.382670747501716,0.971,0.95,3.28015602369195e-05,"Granulocytes 5","Rps29"
"Slc38a1.4",2.4205858817671e-09,-0.48636398834221,0.041,0.123,3.34258704413219e-05,"Granulocytes 5","Slc38a1"
"Malt1.4",2.50914290030837e-09,-0.679166202454511,0.197,0.305,3.46487543103583e-05,"Granulocytes 5","Malt1"
"Zeb2.4",2.54198091527354e-09,-0.316167615755172,0.719,0.663,3.51022144590123e-05,"Granulocytes 5","Zeb2"
"Cdkn1a.4",2.70587328254176e-09,-0.0358144813370611,0.875,0.775,3.73654041586191e-05,"Granulocytes 5","Cdkn1a"
"Cd274.4",2.73333430299829e-09,-0.531545948218265,0.6,0.627,3.77446133901034e-05,"Granulocytes 5","Cd274"
"Mapk3.3",2.77944058968219e-09,0.320479114915495,0.427,0.277,3.83812951029214e-05,"Granulocytes 5","Mapk3"
"Rps15a.4",3.43519193945112e-09,-0.61089990568933,0.659,0.668,4.74365654918805e-05,"Granulocytes 5","Rps15a"
"Picalm.4",3.90606210709091e-09,-0.533687741336097,0.348,0.426,5.39388116368183e-05,"Granulocytes 5","Picalm"
"Gpi1.3",4.52567758817577e-09,0.355898357352164,0.772,0.633,6.24950818151192e-05,"Granulocytes 5","Gpi1"
"Tiparp.4",4.62238463249947e-09,-0.401993567603455,0.6,0.582,6.38305093901852e-05,"Granulocytes 5","Tiparp"
"Higd1a.4",5.24469676492189e-09,0.224381115161273,0.842,0.711,7.24240176268065e-05,"Granulocytes 5","Higd1a"
"Fgl2.4",5.60428251900391e-09,-0.497719333813866,0.026,0.097,7.7389537304925e-05,"Granulocytes 5","Fgl2"
"Sdcbp.3",5.60566710318036e-09,-0.352391182017428,0.686,0.725,7.74086570278175e-05,"Granulocytes 5","Sdcbp"
"Rabac1.4",5.83851489308142e-09,0.240064724335437,0.765,0.62,8.06240521585613e-05,"Granulocytes 5","Rabac1"
"Ak2.3",6.25067862450520e-09,0.249461012345151,0.326,0.195,8.63156211257922e-05,"Granulocytes 5","Ak2"
"Chmp3.4",6.48027521402683e-09,0.234293168291506,0.52,0.369,8.94861204304965e-05,"Granulocytes 5","Chmp3"
"Arpc2.4",6.74753428687434e-09,0.208379757797132,0.868,0.741,9.31767009674477e-05,"Granulocytes 5","Arpc2"
"Emilin2.4",8.00126236339883e-09,0.219279956746797,0.703,0.553,0.000110489431976174,"Granulocytes 5","Emilin2"
"Rpl39.4",8.28060495593515e-09,-0.480892615553398,0.755,0.776,0.000114346873836509,"Granulocytes 5","Rpl39"
"Grina.4",8.34873157158006e-09,-0.255319068374125,0.873,0.84,0.000115287634271949,"Granulocytes 5","Grina"
"Oasl2.4",9.33501369265618e-09,-0.645050560186814,0.12,0.209,0.000128907204081889,"Granulocytes 5","Oasl2"
"Nme2.4",1.14522866104212e-08,-0.498326329628107,0.062,0.153,0.000158144625803306,"Granulocytes 5","Nme2"
"Pgd.4",1.17964266950866e-08,0.402068065706918,0.417,0.275,0.000162896856232451,"Granulocytes 5","Pgd"
"Klf3.4",1.35758297116681e-08,0.525310660680625,0.317,0.206,0.000187468632488425,"Granulocytes 5","Klf3"
"Rpl30.4",1.47543079930291e-08,-0.401637164551393,0.827,0.818,0.000203742239075739,"Granulocytes 5","Rpl30"
"Nr4a1.4",1.50295476360068e-08,0.575453801232095,0.312,0.187,0.000207543023305618,"Granulocytes 5","Nr4a1"
"Slpi.3",1.50842100199728e-08,-0.589641592456425,0.971,0.941,0.000208297856165804,"Granulocytes 5","Slpi"
"Myl6.4",1.55849139305896e-08,-0.130791806851309,0.861,0.792,0.000215212076467512,"Granulocytes 5","Myl6"
"Il1r2.4",1.6253370820846e-08,-0.683467548577058,0.295,0.364,0.000224442797665063,"Granulocytes 5","Il1r2"
"Acod1.4",1.62562418248558e-08,-0.509091246269721,0.775,0.764,0.000224482443359434,"Granulocytes 5","Acod1"
"Rpl23.4",1.64352651011875e-08,-0.344898185866274,0.921,0.9,0.000226954575782299,"Granulocytes 5","Rpl23"
"Atp6v1g1.4",1.70180353365216e-08,0.117166801613969,0.914,0.804,0.000235002049962027,"Granulocytes 5","Atp6v1g1"
"Cyfip1.3",1.73427960952861e-08,0.308917866183374,0.458,0.312,0.000239486671279806,"Granulocytes 5","Cyfip1"
"Pira2.4",1.76935609744482e-08,0.324260068912174,0.35,0.216,0.000244330383496155,"Granulocytes 5","Pira2"
"Cd52.4",1.78740004161594e-08,-0.442500240519626,0.871,0.866,0.000246822071746745,"Granulocytes 5","Cd52"
"Casp4.4",1.83650128987629e-08,-0.516746778063026,0.391,0.477,0.000253602463119017,"Granulocytes 5","Casp4"
"Calm3.4",1.9546194258721e-08,0.274745269222249,0.643,0.493,0.000269913396518678,"Granulocytes 5","Calm3"
"Rpl19.4",2.01199760719442e-08,-0.561429604122925,0.679,0.696,0.000277836749577477,"Granulocytes 5","Rpl19"
"Adam8.4",2.15585839958812e-08,-0.504724784406009,0.36,0.405,0.000297702486399123,"Granulocytes 5","Adam8"
"Cstb.3",2.19357277749671e-08,0.167877271003279,0.962,0.907,0.00030291046484452,"Granulocytes 5","Cstb"
"Txn1.4",2.30866103464151e-08,0.0699257913793154,0.986,0.92,0.000318803002273647,"Granulocytes 5","Txn1"
"Ankrd33b.4",2.38641909094361e-08,-0.574338615594376,0.288,0.381,0.000329540612268403,"Granulocytes 5","Ankrd33b"
"Arl3.3",2.43131736892391e-08,0.328743973385908,0.357,0.226,0.000335740615474703,"Granulocytes 5","Arl3"
"Smox.4",2.4651709757454e-08,-0.414189071084648,0.573,0.603,0.000340415460040683,"Granulocytes 5","Smox"
"Isg20.4",2.71770894197695e-08,-0.619191721516427,0.23,0.306,0.000375288427797597,"Granulocytes 5","Isg20"
