"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Tnfrsf1b.3",1.00374737553636e-54,0.71346625563826,0.875,0.701,1.38607475087816e-50,"Granulocytes 4","Tnfrsf1b"
"Sh3bgrl3.3",1.36327260347104e-53,-0.796791780477626,0.736,0.89,1.88254313813317e-49,"Granulocytes 4","Sh3bgrl3"
"Itm2b.3",2.26065829929367e-53,-0.885132404187581,0.483,0.722,3.12174304549463e-49,"Granulocytes 4","Itm2b"
"Icam1.2",1.07729599627073e-52,1.19105655100008,0.436,0.218,1.48763804125026e-48,"Granulocytes 4","Icam1"
"Arpc3.3",1.37635162497319e-52,-0.747803976874016,0.763,0.876,1.90060395892548e-48,"Granulocytes 4","Arpc3"
"Taldo1.3",1.99211415780104e-52,-1.09795213828473,0.338,0.608,2.75091044050745e-48,"Granulocytes 4","Taldo1"
"Pfn1.3",3.92570881219295e-52,-0.706278047145477,0.748,0.874,5.42101129875724e-48,"Granulocytes 4","Pfn1"
"H2afj.3",3.99875610155759e-52,-0.968083207729926,0.332,0.596,5.52188230064088e-48,"Granulocytes 4","H2afj"
"Cst3.3",1.20642591200881e-51,-1.10809259680255,0.281,0.521,1.66595354189297e-47,"Granulocytes 4","Cst3"
"F3.3",2.79275107489225e-50,1.18449993932055,0.393,0.184,3.85650995931871e-46,"Granulocytes 4","F3"
"Myl6.3",3.84965160619913e-50,-0.706862019985179,0.66,0.822,5.31598390300038e-46,"Granulocytes 4","Myl6"
"Tyrobp.2",5.96119026344262e-50,-0.553822986162881,0.961,0.981,8.23180763478791e-46,"Granulocytes 4","Tyrobp"
"Il23a.3",1.64590264429292e-48,1.24898948367353,0.173,0.038,2.2728269615041e-44,"Granulocytes 4","Il23a"
"Tspo.3",2.12822027081375e-48,-0.884589871894725,0.464,0.676,2.93885937196671e-44,"Granulocytes 4","Tspo"
"Arpc1b.3",3.26021508883434e-48,-0.811972773104559,0.476,0.692,4.50203101617134e-44,"Granulocytes 4","Arpc1b"
"Marcksl1.2",5.59140228281692e-47,0.805664469568157,0.757,0.584,7.72116741234189e-43,"Granulocytes 4","Marcksl1"
"Rpl38.3",6.21790620092347e-47,-0.968964242955626,0.637,0.807,8.58630667285521e-43,"Granulocytes 4","Rpl38"
"Ifrd1.3",3.296181317238e-46,1.06547422621052,0.722,0.542,4.55169678097395e-42,"Granulocytes 4","Ifrd1"
"H2-D1.3",3.53568864757564e-45,-0.682869934767908,0.83,0.898,4.8824324534372e-41,"Granulocytes 4","H2-D1"
"Rpl11.3",7.39140682578354e-45,-1.01555399283122,0.39,0.606,1.02067936857245e-40,"Granulocytes 4","Rpl11"
"Sell.3",8.21230546117391e-45,-1.06368842186714,0.113,0.33,1.13403726113351e-40,"Granulocytes 4","Sell"
"Tmsb4x.2",5.47125389414965e-44,-0.578121795782098,0.976,0.99,7.55525450243126e-40,"Granulocytes 4","Tmsb4x"
"Ncf1.2",5.71059220157759e-43,0.766009174907069,0.663,0.467,7.8857567711585e-39,"Granulocytes 4","Ncf1"
"Rpl37a.3",1.88418953392251e-42,-0.807663827650573,0.776,0.896,2.60187732739359e-38,"Granulocytes 4","Rpl37a"
"Rpl31.3",5.89309551189747e-42,-0.890875643397761,0.254,0.478,8.13777559237921e-38,"Granulocytes 4","Rpl31"
"Gpx1.3",7.27600376863267e-42,-1.25353132367912,0.209,0.439,1.00474336041049e-37,"Granulocytes 4","Gpx1"
"Nfkbib.3",9.74368392975451e-42,0.728853266177414,0.585,0.381,1.3455053138598e-37,"Granulocytes 4","Nfkbib"
"Rps11.3",2.39009706483673e-41,-0.870830580368859,0.531,0.717,3.30048503683304e-37,"Granulocytes 4","Rps11"
"Tgif1.3",3.8975295632315e-41,0.782399202950526,0.632,0.439,5.38209857386637e-37,"Granulocytes 4","Tgif1"
"Cd274.3",5.02254461783306e-41,0.664791951716548,0.793,0.595,6.93563186276568e-37,"Granulocytes 4","Cd274"
"Timm10b.3",9.76970878963207e-41,-0.828390284653169,0.123,0.339,1.34909908676029e-36,"Granulocytes 4","Timm10b"
"Rpl27.3",2.04558824384612e-40,-0.773459283264598,0.539,0.735,2.8247528059271e-36,"Granulocytes 4","Rpl27"
"Ndufa13.3",3.23247712425696e-40,-0.793836722062159,0.16,0.384,4.46372766088643e-36,"Granulocytes 4","Ndufa13"
"Rpl30.3",3.32492486511897e-40,-0.755493457017957,0.681,0.843,4.59138874624279e-36,"Granulocytes 4","Rpl30"
"Rps21.3",3.48414144961082e-40,-0.865262379281739,0.668,0.8,4.81125092776759e-36,"Granulocytes 4","Rps21"
"Rpl41.3",3.72620810351989e-40,-0.606357965489008,0.872,0.939,5.14552077015061e-36,"Granulocytes 4","Rpl41"
"Gng5.3",4.36521074049148e-40,-0.538265869295346,0.84,0.925,6.02791951154468e-36,"Granulocytes 4","Gng5"
"Rps23.3",9.71327929054884e-40,-0.892857965589064,0.547,0.732,1.34130673723189e-35,"Granulocytes 4","Rps23"
"Cxcr2.2",1.52468331334584e-39,-1.17819220735805,0.123,0.315,2.10543518739928e-35,"Granulocytes 4","Cxcr2"
"Tgfbi.3",1.90162132496816e-39,-0.934238581198299,0.071,0.259,2.62594888764853e-35,"Granulocytes 4","Tgfbi"
"Rpl19.3",4.20157244448409e-39,-0.930771240991751,0.547,0.721,5.80195138858808e-35,"Granulocytes 4","Rpl19"
"Atp5l.3",1.00312367024827e-38,-0.637411349336287,0.557,0.756,1.38521347624584e-34,"Granulocytes 4","Atp5l"
"Mrpl33.3",1.49949132086328e-38,-0.859857075790404,0.385,0.583,2.0706475649801e-34,"Granulocytes 4","Mrpl33"
"G0s2.3",1.51157375649093e-38,0.751200205324253,0.781,0.571,2.08733220033832e-34,"Granulocytes 4","G0s2"
"Lrg1.3",1.75233229477309e-38,-1.33255347176803,0.09,0.262,2.41979566585216e-34,"Granulocytes 4","Lrg1"
"Rps5.3",1.81996766538843e-38,-0.910518731761804,0.372,0.59,2.51319334913489e-34,"Granulocytes 4","Rps5"
"Lilrb4a.3",2.11611367992038e-38,0.566433306132552,0.911,0.821,2.92214138060206e-34,"Granulocytes 4","Lilrb4a"
"Atp5e.3",7.30257739280159e-38,-0.711381217046523,0.507,0.702,1.00841291217197e-33,"Granulocytes 4","Atp5e"
"Ier3.3",8.57617108764255e-38,0.817139200226447,0.911,0.835,1.18428346549256e-33,"Granulocytes 4","Ier3"
"Rps10.3",9.21965786055259e-38,-0.713761796771515,0.742,0.861,1.27314255396371e-33,"Granulocytes 4","Rps10"
"Gpx4.3",1.33703224325513e-37,-0.826548651211298,0.237,0.459,1.84630782471101e-33,"Granulocytes 4","Gpx4"
"Ehd1.2",1.87123733982966e-37,0.626888091644769,0.813,0.672,2.58399164257077e-33,"Granulocytes 4","Ehd1"
"D8Ertd738e.3",2.60078424966403e-37,-0.733115359719994,0.393,0.61,3.59142297036106e-33,"Granulocytes 4","D8Ertd738e"
"Ier5.3",2.95266422195216e-37,0.7638265178342,0.777,0.638,4.07733402409374e-33,"Granulocytes 4","Ier5"
"Rps24.3",3.91912771748578e-37,-0.943470938491181,0.535,0.686,5.41192346507611e-33,"Granulocytes 4","Rps24"
"Elob.3",4.80541190019548e-37,-0.669461597181997,0.616,0.783,6.63579329297994e-33,"Granulocytes 4","Elob"
"Bcl2a1b.3",5.77650866625328e-37,1.01401146600505,0.498,0.321,7.97678081722916e-33,"Granulocytes 4","Bcl2a1b"
"Rpl13.3",8.26663383290907e-37,-0.947493453451081,0.576,0.717,1.14153946598641e-32,"Granulocytes 4","Rpl13"
"Ndufb1-ps.3",1.21209182585886e-36,-0.725184024764207,0.387,0.603,1.6737776023285e-32,"Granulocytes 4","Ndufb1-ps"
"Rps29.3",1.86246917184576e-36,-0.608875679321368,0.904,0.96,2.57188367940182e-32,"Granulocytes 4","Rps29"
"Rpl18a.3",2.3923703508269e-36,-0.637256041913734,0.805,0.885,3.30362421745687e-32,"Granulocytes 4","Rpl18a"
"Ndufa1.3",3.64720361820704e-36,-0.697669895275266,0.141,0.346,5.03642347638211e-32,"Granulocytes 4","Ndufa1"
"Zfp36l2.2",4.40689331743872e-36,-0.794951143100492,0.167,0.378,6.08547898205112e-32,"Granulocytes 4","Zfp36l2"
"Cox6b1.3",8.82625471239563e-36,-0.698811371135719,0.425,0.617,1.21881751323471e-31,"Granulocytes 4","Cox6b1"
"Pim1.3",9.80550473519179e-36,0.635587931155353,0.862,0.715,1.35404214888263e-31,"Granulocytes 4","Pim1"
"Rps8.3",1.10537439552725e-35,-1.03612127149786,0.521,0.678,1.52641150278358e-31,"Granulocytes 4","Rps8"
"Map1lc3b.3",1.20149041980758e-35,-0.59865039572938,0.736,0.872,1.65913812071229e-31,"Granulocytes 4","Map1lc3b"
"Tomm7.3",2.34047976567838e-35,-0.762792854479389,0.41,0.614,3.23196850842528e-31,"Granulocytes 4","Tomm7"
"Mcl1.3",2.95687847765377e-35,0.415173972368799,0.989,0.958,4.0831534897921e-31,"Granulocytes 4","Mcl1"
"Rps18.3",3.78618341991217e-35,-1.10033560294941,0.266,0.444,5.22834068455672e-31,"Granulocytes 4","Rps18"
"Vamp8.3",6.81265457230498e-35,-0.690991183285091,0.305,0.522,9.40759469889595e-31,"Granulocytes 4","Vamp8"
"Slfn2.3",9.83306151279299e-35,0.604634759676381,0.878,0.783,1.35784746430158e-30,"Granulocytes 4","Slfn2"
"Rpl26.3",1.00788662164916e-34,-0.87128325883627,0.554,0.714,1.39179063583532e-30,"Granulocytes 4","Rpl26"
"Rpl22.3",1.42017943595741e-34,-0.946273577909332,0.387,0.587,1.96112578311359e-30,"Granulocytes 4","Rpl22"
"Rpl8.3",1.67858542240092e-34,-0.948711827600042,0.505,0.644,2.31795860979343e-30,"Granulocytes 4","Rpl8"
"Cdk2ap2.3",3.23434234178037e-34,-1.00311409817675,0.284,0.486,4.46630333976451e-30,"Granulocytes 4","Cdk2ap2"
"Atp6v1e1.3",4.15552790377525e-34,0.529723990435289,0.87,0.777,5.73836848232324e-30,"Granulocytes 4","Atp6v1e1"
"Arpc2.3",6.48630009935545e-34,-0.586557730437649,0.626,0.773,8.95693180719994e-30,"Granulocytes 4","Arpc2"
"Csf3.2",1.34098887311962e-33,0.934586261504205,0.18,0.049,1.85177153489089e-29,"Granulocytes 4","Csf3"
"Rps16.2",1.47892279078206e-33,-0.621705954058347,0.845,0.93,2.04224448179094e-29,"Granulocytes 4","Rps16"
"Cox6c.3",1.72648975319674e-33,-0.800103668364113,0.256,0.457,2.38410970018937e-29,"Granulocytes 4","Cox6c"
"Cox4i1.3",2.60128995737582e-33,-0.678718452508952,0.466,0.661,3.59212130214027e-29,"Granulocytes 4","Cox4i1"
"Rpl34.3",2.72616158724513e-33,-0.721364733462233,0.734,0.838,3.7645565358268e-29,"Granulocytes 4","Rpl34"
"Rpl35a.3",3.61830351397872e-33,-0.757244595768499,0.763,0.861,4.99651532245322e-29,"Granulocytes 4","Rpl35a"
"Rpl32.3",4.42229448252418e-33,-1.00790812035343,0.435,0.597,6.10674645091764e-29,"Granulocytes 4","Rpl32"
"Mapkapk2.2",4.90111658488333e-33,0.560493324122183,0.761,0.624,6.76795189206538e-29,"Granulocytes 4","Mapkapk2"
"Emb.3",5.077971851288e-33,-0.729722722979457,0.094,0.267,7.0121713294436e-29,"Granulocytes 4","Emb"
"Ero1l.3",6.8398869860614e-33,0.575771135844603,0.918,0.797,9.44519993905219e-29,"Granulocytes 4","Ero1l"
"Cotl1.3",8.53154282450249e-33,-0.688561836954758,0.258,0.464,1.17812074863555e-28,"Granulocytes 4","Cotl1"
"Laptm5.3",1.24722273843778e-32,-0.736195389334011,0.339,0.535,1.72228987950873e-28,"Granulocytes 4","Laptm5"
"Rps15a.3",1.84729652312369e-32,-0.894534527572112,0.532,0.691,2.55093176878151e-28,"Granulocytes 4","Rps15a"
"Arid5b.3",2.77341034972809e-32,0.763108936922855,0.586,0.419,3.82980235193953e-28,"Granulocytes 4","Arid5b"
"Alox5ap.3",3.6765966469041e-32,-0.633175330999546,0.637,0.787,5.07701230970987e-28,"Granulocytes 4","Alox5ap"
"Rpl36.3",8.44763069954136e-32,-0.934370228422263,0.458,0.625,1.16653332329967e-27,"Granulocytes 4","Rpl36"
"Rps14.3",1.2555925829407e-31,-0.675246792701301,0.739,0.838,1.73384779778282e-27,"Granulocytes 4","Rps14"
"Serf2.3",1.35739795876662e-31,-0.518636541032679,0.772,0.885,1.87443084126082e-27,"Granulocytes 4","Serf2"
"Nedd8.3",1.38343753360483e-31,-0.700309450033493,0.242,0.446,1.9103888901549e-27,"Granulocytes 4","Nedd8"
"Tnfsf9.2",2.307730433148e-31,0.924032499008494,0.226,0.091,3.18674495513407e-27,"Granulocytes 4","Tnfsf9"
"Rps19.3",2.32340971335846e-31,-1.01141243040844,0.466,0.642,3.2083964731767e-27,"Granulocytes 4","Rps19"
"Rpsa.3",3.51851968147534e-31,-0.972421959633225,0.244,0.425,4.8587238281493e-27,"Granulocytes 4","Rpsa"
"Ypel3.3",3.53269752211251e-31,-0.694727884853877,0.269,0.47,4.87830200828517e-27,"Granulocytes 4","Ypel3"
"Stk17b.2",3.77825372775872e-31,-0.814853241937935,0.111,0.277,5.21739057266201e-27,"Granulocytes 4","Stk17b"
"Uqcr11.3",4.24099184562428e-31,-0.702081552537835,0.09,0.251,5.85638563962257e-27,"Granulocytes 4","Uqcr11"
"Cox8a.3",9.61862904809043e-31,-0.529517383883953,0.758,0.881,1.32823648525081e-26,"Granulocytes 4","Cox8a"
"Rps12.3",1.32236451387677e-30,-0.697991848550312,0.697,0.826,1.82605315721244e-26,"Granulocytes 4","Rps12"
"Rpl27a.3",1.54482297350498e-30,-0.651474609128859,0.781,0.873,2.13324604411303e-26,"Granulocytes 4","Rpl27a"
"Rps3.3",2.33325304960657e-30,-0.752307143255341,0.601,0.733,3.22198913620172e-26,"Granulocytes 4","Rps3"
"Rpl39.3",2.44564567766456e-30,-0.694914381309347,0.661,0.794,3.37719211628698e-26,"Granulocytes 4","Rpl39"
"Rplp0.3",3.13047178645931e-30,-0.78178855946925,0.496,0.659,4.32286848992166e-26,"Granulocytes 4","Rplp0"
"Rps25.3",4.14128926222979e-30,-0.697482633887024,0.635,0.78,5.71870634221312e-26,"Granulocytes 4","Rps25"
"Rpl7.3",4.57023749818057e-30,-0.739215954931335,0.41,0.59,6.31104096123755e-26,"Granulocytes 4","Rpl7"
"Ubl5.3",6.72881139390474e-30,-0.584671828913085,0.579,0.741,9.29181565384305e-26,"Granulocytes 4","Ubl5"
"Dhrs7.3",6.75483157480252e-30,-0.63493017100716,0.075,0.229,9.3277469216448e-26,"Granulocytes 4","Dhrs7"
"Rpl21.3",8.77906587795654e-30,-0.749170512763096,0.575,0.715,1.21230120708702e-25,"Granulocytes 4","Rpl21"
"Rps3a1.3",1.01218411150137e-29,-0.824280229257341,0.55,0.685,1.39772503957224e-25,"Granulocytes 4","Rps3a1"
"Rps26.3",1.4873936328871e-29,-0.808956040026629,0.616,0.741,2.0539418676538e-25,"Granulocytes 4","Rps26"
"Ppp1r15a.3",1.89096860917542e-29,0.736291640581179,0.602,0.457,2.61123855241034e-25,"Granulocytes 4","Ppp1r15a"
"Ccnl1.3",3.00092672998953e-29,0.571076413837485,0.794,0.671,4.14397972144254e-25,"Granulocytes 4","Ccnl1"
"Ltb4r1.3",3.08601891114203e-29,-0.662842358692391,0.107,0.266,4.26148351439602e-25,"Granulocytes 4","Ltb4r1"
"Rplp1.3",5.87708913848824e-29,-0.8073805578347,0.665,0.78,8.11567239133841e-25,"Granulocytes 4","Rplp1"
"Arpc5.2",6.36786820618103e-29,-0.569017291743896,0.474,0.655,8.79338920591539e-25,"Granulocytes 4","Arpc5"
"Cdkn1a.3",8.45924671649948e-29,0.539528596069754,0.873,0.768,1.16813737908141e-24,"Granulocytes 4","Cdkn1a"
"Cox7a2.3",8.83215859019899e-29,-0.718826183076462,0.382,0.568,1.21963277972058e-24,"Granulocytes 4","Cox7a2"
"Slc15a3.3",1.11378807220182e-28,0.566997769748389,0.738,0.585,1.53802994890349e-24,"Granulocytes 4","Slc15a3"
"Coro1a.3",1.40054043643659e-28,-0.689790073363179,0.435,0.587,1.93400628867529e-24,"Granulocytes 4","Coro1a"
"Selplg.3",1.45782625087607e-28,-0.688037617546026,0.267,0.457,2.01311226983476e-24,"Granulocytes 4","Selplg"
"Rpl28.3",1.45955436210268e-28,-0.739913636012085,0.59,0.718,2.01549861862759e-24,"Granulocytes 4","Rpl28"
"Malt1.3",2.00212158055706e-28,0.785630227712797,0.44,0.271,2.76472969059124e-24,"Granulocytes 4","Malt1"
"Rpl6.3",2.49559648021099e-28,-0.80177705988854,0.365,0.549,3.44616917952336e-24,"Granulocytes 4","Rpl6"
"Ikbke.3",3.11277786557327e-28,0.723859576894292,0.494,0.315,4.29843495457013e-24,"Granulocytes 4","Ikbke"
"Rpl37.3",3.82924147095596e-28,-0.555300042881885,0.822,0.918,5.28779954724308e-24,"Granulocytes 4","Rpl37"
"Btf3.3",4.10029918279895e-28,-0.622721156639076,0.383,0.573,5.66210314152707e-24,"Granulocytes 4","Btf3"
"Ifitm1.3",4.3751901564838e-28,-1.18725432507454,0.772,0.787,6.04170008708848e-24,"Granulocytes 4","Ifitm1"
"Supt4a.3",5.70268326276902e-28,-0.622067326317784,0.281,0.476,7.87483531755774e-24,"Granulocytes 4","Supt4a"
"Cox7b.3",6.55047499065171e-28,-0.729306367486977,0.156,0.326,9.04555091459095e-24,"Granulocytes 4","Cox7b"
"Ly6e.3",6.98542619159675e-28,-0.900182110658364,0.111,0.264,9.64617502797595e-24,"Granulocytes 4","Ly6e"
"Hmgb1.3",7.06569195239208e-28,-0.649548540222042,0.32,0.513,9.75701401705823e-24,"Granulocytes 4","Hmgb1"
"Tnfaip2.3",1.05053853560281e-27,0.728290436008947,0.804,0.7,1.45068866381392e-23,"Granulocytes 4","Tnfaip2"
"6530402F18Rik.3",1.13584392287074e-27,0.648323863366056,0.382,0.205,1.5684868730922e-23,"Granulocytes 4","6530402F18Rik"
"Rel.3",1.86622921379991e-27,0.628080513180651,0.527,0.346,2.5770759213363e-23,"Granulocytes 4","Rel"
"Anxa1.3",2.11904453612536e-27,-0.700656867023196,0.06,0.202,2.9261885999355e-23,"Granulocytes 4","Anxa1"
"Pglyrp1.3",2.32758459834266e-27,-0.883238079709021,0.236,0.392,3.21416157185138e-23,"Granulocytes 4","Pglyrp1"
"F10.3",3.40589413104863e-27,0.683104583298274,0.701,0.564,4.70319920556505e-23,"Granulocytes 4","F10"
"Rpl36a.3",4.11664357783852e-27,-0.757943351091231,0.171,0.332,5.68467311663721e-23,"Granulocytes 4","Rpl36a"
"Rpl9.3",4.40061549825539e-27,-0.597936604860455,0.741,0.844,6.07680994154086e-23,"Granulocytes 4","Rpl9"
"Rpl35.3",4.90869480784285e-27,-0.838044171373761,0.364,0.538,6.77841666015019e-23,"Granulocytes 4","Rpl35"
"Atpif1.3",5.97332788583221e-27,-0.643273238766807,0.115,0.282,8.2485684775457e-23,"Granulocytes 4","Atpif1"
"Rps13.3",7.05114876262938e-27,-0.558829187764783,0.714,0.832,9.73693132631492e-23,"Granulocytes 4","Rps13"
"Rpl14.3",1.37905786251213e-26,-0.772447889860273,0.161,0.321,1.904341002343e-22,"Granulocytes 4","Rpl14"
"Atp5j2.3",1.64003642275001e-26,-0.634833681222978,0.185,0.365,2.26472629617549e-22,"Granulocytes 4","Atp5j2"
"4833438C02Rik.2",1.75482714961644e-26,0.763943741820899,0.208,0.094,2.42324081090535e-22,"Granulocytes 4","4833438C02Rik"
"Lamtor2.3",1.90102150770598e-26,-0.610182819895214,0.113,0.269,2.62512059999119e-22,"Granulocytes 4","Lamtor2"
"Arhgdib.3",2.37971211138579e-26,-0.619789707419271,0.455,0.612,3.28614445461264e-22,"Granulocytes 4","Arhgdib"
"Brk1.3",2.45786588613964e-26,-0.571357118695918,0.416,0.601,3.39406700217023e-22,"Granulocytes 4","Brk1"
"Nr4a1.3",3.73894765279797e-26,0.723141246659417,0.329,0.174,5.16311281374872e-22,"Granulocytes 4","Nr4a1"
"Eif5a.3",3.81439509770204e-26,-0.668249631476548,0.318,0.503,5.26729819041674e-22,"Granulocytes 4","Eif5a"
"Ppia.3",4.40716430179591e-26,-0.906773376700023,0.384,0.521,6.08585318434997e-22,"Granulocytes 4","Ppia"
"Grcc10.3",4.5779631564453e-26,-0.647648080182527,0.155,0.321,6.32170932273531e-22,"Granulocytes 4","Grcc10"
"Bola2.3",8.90212039923488e-26,-0.635663800132021,0.069,0.212,1.22929380593034e-21,"Granulocytes 4","Bola2"
"Atp5h.3",8.93186911415344e-26,-0.608869726770166,0.276,0.459,1.23340180597345e-21,"Granulocytes 4","Atp5h"
"Rpl36al.3",9.07248948179821e-26,-0.767518309340519,0.14,0.3,1.25282007254151e-21,"Granulocytes 4","Rpl36al"
"Gde1.3",9.26813598195912e-26,0.572327558138897,0.555,0.376,1.27983689774873e-21,"Granulocytes 4","Gde1"
"Tmem59.3",1.00757278667278e-25,-0.591397007391143,0.187,0.362,1.39135726111644e-21,"Granulocytes 4","Tmem59"
"Ybx1.3",1.25935396833656e-25,-0.668093531523792,0.214,0.383,1.73904189487596e-21,"Granulocytes 4","Ybx1"
"Akap13.3",1.57680355964429e-25,0.871336371533072,0.496,0.394,2.1774080355128e-21,"Granulocytes 4","Akap13"
"Rps9.3",1.75756953848216e-25,-0.473381852653068,0.857,0.934,2.42702777569002e-21,"Granulocytes 4","Rps9"
"Psmb3.3",1.7608295420783e-25,-0.619965973367772,0.165,0.332,2.43152951465593e-21,"Granulocytes 4","Psmb3"
"Zyx.3",2.37002826101515e-25,-0.627793668791306,0.158,0.323,3.27277202563582e-21,"Granulocytes 4","Zyx"
"Chchd2.3",3.63522795465504e-25,-0.548229915262118,0.587,0.738,5.01988628258315e-21,"Granulocytes 4","Chchd2"
"Ifitm3.3",4.06625393305193e-25,-0.868808026175161,0.613,0.722,5.61509005615141e-21,"Granulocytes 4","Ifitm3"
"Rbm7.3",4.24981175558076e-25,0.612320050320564,0.384,0.237,5.86856505328147e-21,"Granulocytes 4","Rbm7"
"Slc31a2.3",4.53629988243734e-25,0.658390243306096,0.582,0.412,6.26417650765772e-21,"Granulocytes 4","Slc31a2"
"Reep5.3",4.70008356034984e-25,-0.636012113601709,0.237,0.404,6.4903453884871e-21,"Granulocytes 4","Reep5"
"Rps7.3",5.17027550415173e-25,-0.685610482469787,0.536,0.662,7.13963344368312e-21,"Granulocytes 4","Rps7"
"Rbx1.3",6.74744301622931e-25,-0.653093824884613,0.236,0.408,9.31754406111105e-21,"Granulocytes 4","Rbx1"
"Ost4.3",7.41479513106387e-25,-0.583858051419124,0.541,0.698,1.02390905964861e-20,"Granulocytes 4","Ost4"
"Rps20.3",9.49297286467771e-25,-0.962397691739284,0.379,0.505,1.31088462288334e-20,"Granulocytes 4","Rps20"
"Rps6.3",1.06248657194412e-24,-0.668065203343937,0.307,0.484,1.46718770719764e-20,"Granulocytes 4","Rps6"
"Lilr4b.2",1.78099462657973e-24,0.490822715814314,0.857,0.739,2.45937547984395e-20,"Granulocytes 4","Lilr4b"
"Rpl18.3",1.82578168484928e-24,-0.646166783825588,0.691,0.776,2.52122192860837e-20,"Granulocytes 4","Rpl18"
"Maff.3",1.95326533642382e-24,0.583452661844633,0.379,0.236,2.69726410306765e-20,"Granulocytes 4","Maff"
"Rpl29.3",1.96553196104888e-24,-0.603124658829876,0.408,0.578,2.71420308501239e-20,"Granulocytes 4","Rpl29"
"Rplp2.3",2.13228686088152e-24,-0.661575523048324,0.771,0.86,2.94447492619129e-20,"Granulocytes 4","Rplp2"
"Tma7.3",2.32336959913333e-24,-0.567707327122534,0.271,0.452,3.20834107944322e-20,"Granulocytes 4","Tma7"
"Rps27l.3",2.71703713289509e-24,-0.796636999782823,0.177,0.342,3.75195657681483e-20,"Granulocytes 4","Rps27l"
