"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rps7.10",4.12194833154409e-35,1.23364433235787,1,0.929,6.90632442950212e-31,"B Cells","Rps7"
"Gimap6.10",8.45742050632959e-35,1.77402654316055,0.595,0.071,1.41704080583552e-30,"B Cells","Gimap6"
"Rps15a.10",9.12444168602685e-35,1.26736443576157,1,0.937,1.5288002044938e-30,"B Cells","Rps15a"
"Grn.10",1.16954511535225e-34,-2.80217309907284,0.083,0.72,1.95957284077269e-30,"B Cells","Grn"
"Atp6v0c.9",1.96391683389518e-34,-2.27700083073504,0.369,0.893,3.29054265519137e-30,"B Cells","Atp6v0c"
"Cd63.8",3.24023894012109e-34,-3.38614705821955,0,0.597,5.42902034417288e-30,"B Cells","Cd63"
"Fyb.8",3.77200782994674e-34,-2.04941660486609,0.024,0.653,6.31999911907577e-30,"B Cells","Fyb"
"Arpc5l.8",4.77181882516051e-34,1.32825726248442,0.607,0.36,7.99518244155643e-30,"B Cells","Arpc5l"
"Gm8369.9",1.81885742251436e-33,1.92945679050508,0.464,0.044,3.04749561142281e-29,"B Cells","Gm8369"
"Lst1.10",1.899496532317e-33,-2.70115256808158,0.071,0.702,3.18260643989714e-29,"B Cells","Lst1"
"Itm2b.10",2.42420220834306e-33,-2.36995070849247,0.738,0.948,4.0617508000788e-29,"B Cells","Itm2b"
"Gimap1.10",2.77431254531072e-33,1.6757857685688,0.631,0.095,4.64836066966811e-29,"B Cells","Gimap1"
"Ptp4a3.7",3.70457919385719e-33,1.34278317671147,0.44,0.135,6.20702243930773e-29,"B Cells","Ptp4a3"
"Ctsl.10",4.07090026602433e-32,-3.58003105849371,0.048,0.656,6.82079339572377e-28,"B Cells","Ctsl"
"4930523C07Rik.9",1.09479454162573e-31,1.52835450330967,0.571,0.124,1.83432825449391e-27,"B Cells","4930523C07Rik"
"Efhd2.8",1.75437405001052e-31,-1.75311078051383,0.071,0.691,2.93945372079263e-27,"B Cells","Efhd2"
"Rps18.10",1.92460905719895e-31,1.22879535726609,1,0.892,3.22468247533684e-27,"B Cells","Rps18"
"Vsir.9",5.24151049840434e-31,-1.94650677744981,0,0.559,8.78215084007647e-27,"B Cells","Vsir"
"Apobec3.8",1.23097249046107e-30,1.31653567308902,0.619,0.339,2.06249440776752e-26,"B Cells","Apobec3"
"Rps3a1.10",1.2559791271229e-30,1.07060090100819,1,0.939,2.10439302749441e-26,"B Cells","Rps3a1"
"Lgmn.10",2.15974666918303e-30,-3.64339915910385,0.06,0.646,3.61865554421616e-26,"B Cells","Lgmn"
"Bach2.7",2.30487347207273e-30,1.32059543295405,0.345,0.073,3.86181550245787e-26,"B Cells","Bach2"
"Rpl17.10",2.39269284474531e-30,1.00168637032864,1,0.959,4.00895686137076e-26,"B Cells","Rpl17"
"Bcl11a.8",4.00544766034559e-30,1.48682580218272,0.405,0.042,6.71112755490904e-26,"B Cells","Bcl11a"
"Atox1.10",4.59087733299162e-30,-2.00713924170568,0.321,0.858,7.69201497142746e-26,"B Cells","Atox1"
"Cd37.9",5.41359019357847e-30,1.39410840069131,0.798,0.521,9.07047036934073e-26,"B Cells","Cd37"
"Btla.6",1.71708335903066e-29,1.2331552840497,0.262,0.013,2.87697316805587e-25,"B Cells","Btla"
"Dusp2.10",1.73037485771733e-29,1.96582854368243,0.476,0.063,2.89924307410539e-25,"B Cells","Dusp2"
"Lamp1.10",2.13666371739896e-29,-1.97805430259523,0.202,0.774,3.57998005850195e-25,"B Cells","Lamp1"
"Creg1.10",2.3356730128764e-29,-2.23035626217714,0.095,0.695,3.9134201330744e-25,"B Cells","Creg1"
"Map4k1.8",2.34389851259353e-29,1.08612642495427,0.262,0.055,3.92720195785047e-25,"B Cells","Map4k1"
"Rpl30.10",3.48971710462176e-29,1.02352812542588,1,0.965,5.84702100879376e-25,"B Cells","Rpl30"
"Itgam.7",6.95709056989127e-29,-2.06036338505163,0.036,0.615,1.16566052498528e-24,"B Cells","Itgam"
"Npc2.10",1.75878101091385e-28,-1.97868945509502,0.345,0.847,2.94683758378616e-24,"B Cells","Npc2"
"Rpl36a.10",1.80268156800645e-28,1.17012563344339,0.976,0.797,3.02039296719481e-24,"B Cells","Rpl36a"
"Rps21.10",2.09734602919834e-28,1.06326043993149,1,0.96,3.51410327192182e-24,"B Cells","Rps21"
"Rps16.10",4.24674224457082e-28,0.968769427713017,1,0.981,7.11541663077841e-24,"B Cells","Rps16"
"Cd14.10",4.8880378813783e-28,-2.48401548051939,0,0.521,8.18990747024934e-24,"B Cells","Cd14"
"Ikzf3.10",6.60925012772745e-28,1.2410905905815,0.31,0.019,1.10737985890073e-23,"B Cells","Ikzf3"
"Rpl13a.10",6.99748328611726e-28,1.02232824090461,1,0.917,1.17242832458895e-23,"B Cells","Rpl13a"
"Rgs10.9",9.01231590336044e-28,-2.53346167282188,0.071,0.643,1.51001352960804e-23,"B Cells","Rgs10"
"Marcks.8",9.18142995272195e-28,-2.27031380327861,0.19,0.768,1.53834858857856e-23,"B Cells","Marcks"
"Ctsa.10",1.29619393181911e-27,-1.84520474301263,0.083,0.662,2.17177293276291e-23,"B Cells","Ctsa"
"Hk2.10",1.40311244448907e-27,-1.8061734928054,0,0.515,2.35091490074144e-23,"B Cells","Hk2"
"Rps10.10",2.54686469365355e-27,0.967614411600821,1,0.974,4.26727179421653e-23,"B Cells","Rps10"
"Fcgr1.10",3.67153985898402e-27,-1.90631193644144,0,0.51,6.15166503372773e-23,"B Cells","Fcgr1"
"Rpl21.10",8.67940236076218e-27,1.027256503239,1,0.937,1.4542338655457e-22,"B Cells","Rpl21"
"Rpl9.10",9.07184613045497e-27,0.956387330652,1,0.958,1.51998781915773e-22,"B Cells","Rpl9"
"Ctss.10",1.01453131811042e-26,-2.65814270000145,0.762,0.839,1.69984722349401e-22,"B Cells","Ctss"
"Rpl18a.10",1.15679578235733e-26,0.999909286884438,1,0.978,1.93821133333971e-22,"B Cells","Rpl18a"
"Rpl36.10",1.23535263696059e-26,1.07472441097051,1,0.919,2.06983334322747e-22,"B Cells","Rpl36"
"Ifnar2.9",1.38821838315022e-26,-1.5976142833532,0.095,0.668,2.3259599009682e-22,"B Cells","Ifnar2"
"Cx3cr1.10",1.44059370457773e-26,-3.78865033476454,0.012,0.542,2.41371475201998e-22,"B Cells","Cx3cr1"
"Swap70.9",1.81088061542357e-26,1.42329756400899,0.452,0.131,3.03413047114219e-22,"B Cells","Swap70"
"Ctsz.9",1.85467603314605e-26,-2.30766374421042,0.464,0.848,3.1075096935362e-22,"B Cells","Ctsz"
"Rpl7.10",2.11017711764542e-26,0.96708883810457,1,0.905,3.5356017606149e-22,"B Cells","Rpl7"
"Rpl23.10",6.73406039333139e-26,0.972035997746142,1,0.976,1.12829181890267e-21,"B Cells","Rpl23"
"Sirpa.10",7.48520715967877e-26,-1.67374473556421,0.012,0.535,1.25414645960418e-21,"B Cells","Sirpa"
"Otulinl.9",9.79360028114153e-26,-1.56927833659205,0,0.49,1.64091772710526e-21,"B Cells","Otulinl"
"Sdcbp.9",1.31329545365769e-25,-1.60170328689792,0.155,0.718,2.20042653260346e-21,"B Cells","Sdcbp"
"Rpl27.10",1.37062240427888e-25,0.957796569928933,1,0.944,2.29647783836926e-21,"B Cells","Rpl27"
"Rpl13.10",1.40122628487648e-25,1.09073489087768,1,0.947,2.34775464031054e-21,"B Cells","Rpl13"
"Ppdpf.7",1.55308064330883e-25,1.14525833629212,0.5,0.256,2.60218661786395e-21,"B Cells","Ppdpf"
"Cst3.10",1.7997615683706e-25,-4.32383032901093,0.679,0.926,3.01550050780494e-21,"B Cells","Cst3"
"Rpl39.10",3.14361339746665e-25,1.04628544569,1,0.947,5.26712424745537e-21,"B Cells","Rpl39"
"Rpl34.10",4.66787994213058e-25,0.95559704324814,1,0.968,7.82103284303979e-21,"B Cells","Rpl34"
"Lgals3.10",6.62601852842668e-25,-3.41953750512044,0.048,0.563,1.11018940443789e-20,"B Cells","Lgals3"
"Aif1.10",1.32723824301217e-24,-2.6255952930923,0.06,0.58,2.22378767616689e-20,"B Cells","Aif1"
"Cnp.6",1.47215851846559e-24,1.28817485708837,0.393,0.163,2.4666015976891e-20,"B Cells","Cnp"
"Selplg.10",1.54318962995065e-24,-2.09536165317003,0.167,0.715,2.58561422498232e-20,"B Cells","Selplg"
"Itgb2.9",2.15971975748814e-24,-1.48828286414251,0.071,0.614,3.61861045367138e-20,"B Cells","Itgb2"
"Lpcat2.9",2.73852886549358e-24,-1.91670090843608,0.024,0.525,4.5884051141345e-20,"B Cells","Lpcat2"
"Chst3.1",4.21350901425427e-24,0.859272517188194,0.179,0.002,7.05973435338302e-20,"B Cells","Chst3"
"Stap1.8",4.57407983394859e-24,1.33941508984435,0.381,0.088,7.66387076178087e-20,"B Cells","Stap1"
"Rpl38.10",5.35566160747599e-24,0.935628433845265,1,0.952,8.97341102332602e-20,"B Cells","Rpl38"
"Cstb.10",9.24820141879272e-24,-3.1974675114437,0.19,0.714,1.54953614771872e-19,"B Cells","Cstb"
"Mafb.9",9.8541203051126e-24,-2.47942684703566,0.012,0.504,1.65105785712162e-19,"B Cells","Mafb"
"Serpinb1a.8",1.01124803883789e-23,1.59827721415936,0.357,0.035,1.69434608907288e-19,"B Cells","Serpinb1a"
"Ms4a6c.10",1.11674463401415e-23,-2.34021487090771,0,0.46,1.8711056342907e-19,"B Cells","Ms4a6c"
"Rpl35a.9",1.27584455162286e-23,0.891305616025764,1,0.976,2.1376775462441e-19,"B Cells","Rpl35a"
"Rps27rt.10",1.37201656693318e-23,1.10054275878396,0.571,0.35,2.29881375789654e-19,"B Cells","Rps27rt"
"Rps5.10",1.56647599990976e-23,1.02298712589584,1,0.92,2.6246305378488e-19,"B Cells","Rps5"
"Cyfip1.9",2.03168102451107e-23,-1.44495138892829,0.024,0.524,3.4040815565683e-19,"B Cells","Cyfip1"
"Selenop.10",2.05087131521075e-23,-2.24415491270149,0.024,0.526,3.4362348886356e-19,"B Cells","Selenop"
"mt-Atp6.10",2.21401741537063e-23,1.16306671435683,0.988,0.906,3.70958617945349e-19,"B Cells","mt-Atp6"
"Rps4x.9",2.26882614846999e-23,1.02132815555177,1,0.848,3.80141821176147e-19,"B Cells","Rps4x"
"App.9",2.60580041498405e-23,-1.52975615870373,0.012,0.5,4.36601859530578e-19,"B Cells","App"
"Gapdh.10",2.71713746384381e-23,-1.93241152487396,0.595,0.92,4.5525638206703e-19,"B Cells","Gapdh"
"Txn1.9",4.24871461236498e-23,-2.73088548097226,0.238,0.748,7.11872133301752e-19,"B Cells","Txn1"
"Smim14.8",5.14782929973226e-23,1.00519138038597,0.56,0.382,8.62518799170139e-19,"B Cells","Smim14"
"Hexa.9",5.41515036798126e-23,-1.79397588741353,0.095,0.622,9.07308444155261e-19,"B Cells","Hexa"
"Rpl37a.10",6.91629763584581e-23,0.946074575958379,1,0.97,1.15882566888596e-18,"B Cells","Rpl37a"
"Bsg.10",6.99443465591328e-23,-1.55475912092503,0.226,0.753,1.17191752659827e-18,"B Cells","Bsg"
"Rps3.10",8.97975854105608e-23,0.871337538863413,1,0.945,1.50455854355395e-18,"B Cells","Rps3"
"Lyz2.10",9.39056976722042e-23,-3.91847425534582,0.357,0.803,1.57338996449778e-18,"B Cells","Lyz2"
"Tmsb10.10",1.05045434334953e-22,0.930055160519196,1,0.641,1.76003625228214e-18,"B Cells","Tmsb10"
"Pkig.9",2.13959913706279e-22,1.02730827132873,0.5,0.331,3.58489835414871e-18,"B Cells","Pkig"
"S100a6.10",2.48762971368105e-22,-3.79794261589672,0.071,0.542,4.16802358527261e-18,"B Cells","S100a6"
"Ptms.9",2.57609332033964e-22,-1.73842763529664,0.048,0.547,4.31624435822906e-18,"B Cells","Ptms"
"Timp2.10",4.15041751488393e-22,-2.03419737930039,0.012,0.479,6.95402454618803e-18,"B Cells","Timp2"
"Gm11808.7",5.84594121476813e-22,0.864315475645294,0.476,0.375,9.79487450534399e-18,"B Cells","Gm11808"
"Ifitm2.9",8.3593226986975e-22,-3.46877297916971,0.143,0.619,1.40060451816677e-17,"B Cells","Ifitm2"
"Fxyd5.10",1.09141117761423e-21,-2.53342147267146,0.262,0.702,1.82865942809265e-17,"B Cells","Fxyd5"
"Rps14.10",1.13450033138438e-21,0.799415595612028,1,0.968,1.90085530523453e-17,"B Cells","Rps14"
"Rasgrp2.7",1.39131787610536e-21,1.23926201775297,0.357,0.084,2.33115310141453e-17,"B Cells","Rasgrp2"
"Nol7.8",1.60468728189463e-21,1.05172159926887,0.56,0.428,2.68865354081445e-17,"B Cells","Nol7"
"Lrp1.9",1.70863738435104e-21,-1.50177751162414,0.012,0.474,2.86282193748017e-17,"B Cells","Lrp1"
"Itm2c.9",1.92307707958564e-21,-1.41172385141697,0.012,0.471,3.22211564684574e-17,"B Cells","Itm2c"
"Itgb5.9",2.67436385018944e-21,-1.81226766470813,0.012,0.47,4.48089663099241e-17,"B Cells","Itgb5"
"Lamp2.9",2.73456612852135e-21,-1.44212068662911,0.179,0.696,4.58176554833752e-17,"B Cells","Lamp2"
"C1qa.10",3.39090419361763e-21,-5.01896687082535,0.095,0.516,5.68145997640635e-17,"B Cells","C1qa"
"Rpl27a.10",3.62434357717402e-21,0.869703066329948,1,0.973,6.07258766355508e-17,"B Cells","Rpl27a"
"Rps26.10",5.24599046841038e-21,0.902890295129369,1,0.941,8.78965702982158e-17,"B Cells","Rps26"
"C1qc.10",5.31342646918062e-21,-4.60510757936357,0.131,0.531,8.90264604911213e-17,"B Cells","C1qc"
"Cebpd.10",7.64730978544356e-21,-1.50327087548498,0,0.416,1.28130675455107e-16,"B Cells","Cebpd"
"Ets1.10",7.97558900476766e-21,1.471114204102,0.476,0.157,1.33630993774882e-16,"B Cells","Ets1"
"Lair1.9",9.67329278830589e-21,-1.74323597715012,0,0.414,1.62076020668065e-16,"B Cells","Lair1"
"Tut4.10",1.03025663846841e-20,1.27035866740777,0.524,0.221,1.72619499775383e-16,"B Cells","Tut4"
"Rpl26.10",1.37629133049224e-20,0.842525269668212,1,0.952,2.30597612423975e-16,"B Cells","Rpl26"
"Prdx5.10",1.38517329636727e-20,-2.25627643254549,0.393,0.831,2.32085785806335e-16,"B Cells","Prdx5"
"C1qb.10",1.43799691003373e-20,-4.73871945638947,0.179,0.574,2.40936382276151e-16,"B Cells","C1qb"
"Trp53i11.6",1.50242466042152e-20,0.900014577298763,0.226,0.029,2.51731251853625e-16,"B Cells","Trp53i11"
"Trf.9",1.64933205744692e-20,-1.89781435545996,0.012,0.458,2.76345586225232e-16,"B Cells","Trf"
"Ifngr1.10",2.10839510179715e-20,-1.68835363651736,0.167,0.665,3.53261599306113e-16,"B Cells","Ifngr1"
"Rpl19.10",2.15050062941533e-20,0.855752886189906,1,0.95,3.60316380458538e-16,"B Cells","Rpl19"
"Rps23.10",2.1930780865179e-20,0.850318062537386,1,0.954,3.67450233396075e-16,"B Cells","Rps23"
"Tcn2.9",2.22758179353678e-20,-1.19837770840544,0,0.408,3.73231329507087e-16,"B Cells","Tcn2"
"Cxcr5.4",2.69002545380375e-20,0.760695874849619,0.179,0.003,4.50713764784819e-16,"B Cells","Cxcr5"
"H2-Oa.10",2.74881944826665e-20,1.12361095593692,0.393,0.099,4.60564698557076e-16,"B Cells","H2-Oa"
"Rpl32.9",2.75193114883212e-20,0.899669630342641,1,0.934,4.61086063986822e-16,"B Cells","Rpl32"
"Hexb.10",2.92711352778977e-20,-3.93933477999113,0.167,0.636,4.90437871581176e-16,"B Cells","Hexb"
"Trem2.10",2.94394486682576e-20,-2.98548185029483,0.119,0.569,4.93257962436657e-16,"B Cells","Trem2"
"Asah1.9",4.53152613195826e-20,-1.36650395148238,0.048,0.52,7.59257203409606e-16,"B Cells","Asah1"
"Csf2rb.10",4.610433134025e-20,-1.29331358219707,0,0.403,7.72478071605888e-16,"B Cells","Csf2rb"
"Ccr7.8",4.99705665154058e-20,1.00949500014314,0.333,0.03,8.37256841965625e-16,"B Cells","Ccr7"
"mt-Nd2.10",5.64845850237497e-20,1.0426085751907,0.976,0.784,9.46399222072926e-16,"B Cells","mt-Nd2"
"Bend5.5",5.99800600850588e-20,0.916122968831366,0.214,0.011,1.00496590672516e-15,"B Cells","Bend5"
"Ms4a6d.10",6.00019425700817e-20,-1.80332454011454,0.024,0.474,1.00533254776172e-15,"B Cells","Ms4a6d"
"H2-Eb2.6",9.09335342525953e-20,0.976637235922412,0.179,0.004,1.52359136640223e-15,"B Cells","H2-Eb2"
"Pkm.10",9.56559285016263e-20,-1.8169773426297,0.226,0.705,1.60271508204475e-15,"B Cells","Pkm"
"Anxa3.10",9.91770176505459e-20,-1.56862149298744,0.012,0.446,1.6617109307349e-15,"B Cells","Anxa3"
"Igsf6.9",1.11643627980973e-19,-1.36340311002849,0,0.397,1.87058898682121e-15,"B Cells","Igsf6"
"Rps8.9",1.12706577205359e-19,0.870381724982648,1,0.948,1.88839870107579e-15,"B Cells","Rps8"
"Rpl6.10",1.14965431455379e-19,0.844436619808552,1,0.91,1.92624580403488e-15,"B Cells","Rpl6"
"Ckb.10",1.26041534828488e-19,-2.09613584245658,0.012,0.443,2.11182591605132e-15,"B Cells","Ckb"
"Rabgap1l.10",1.93001672325766e-19,1.09631069354019,0.31,0.051,3.23374301981822e-15,"B Cells","Rabgap1l"
"Rpl22l1.10",1.93677112512062e-19,1.06789329290188,0.905,0.68,3.2450600201396e-15,"B Cells","Rpl22l1"
"Cd33.10",2.06907727733181e-19,-1.44744730171468,0,0.392,3.46673897816945e-15,"B Cells","Cd33"
"Spi1.10",2.2632997716462e-19,-1.3768178947757,0.274,0.753,3.79215876739321e-15,"B Cells","Spi1"
"Rps28.10",2.31907158664069e-19,0.863581033391577,1,0.958,3.88560444341648e-15,"B Cells","Rps28"
"Ifitm3.10",2.48110126890141e-19,-3.6687586684152,0.238,0.646,4.15708517604431e-15,"B Cells","Ifitm3"
"Camk1.9",3.94244380375079e-19,-1.32411115661844,0,0.387,6.60556459318444e-15,"B Cells","Camk1"
"Ms4a6b.10",3.94859397140483e-19,-1.57304274598731,0.024,0.463,6.6158691990888e-15,"B Cells","Ms4a6b"
"Fth1.9",4.48095510807173e-19,-3.13232541906055,1,0.998,7.50784028357418e-15,"B Cells","Fth1"
"Rpl18.10",4.52751107506906e-19,0.805989678121952,1,0.947,7.5858448062782e-15,"B Cells","Rpl18"
"C1galt1.7",4.64888751760734e-19,1.05912192498963,0.345,0.093,7.78921103575111e-15,"B Cells","C1galt1"
"Arhgap15.9",5.01477273121632e-19,1.09906926465898,0.452,0.156,8.40225171115295e-15,"B Cells","Arhgap15"
"Atp6v0b.10",5.60927843417346e-19,-1.16857544456023,0.405,0.841,9.39834601645763e-15,"B Cells","Atp6v0b"
"mt-Cytb.10",5.66973585657056e-19,0.965480297348639,0.988,0.869,9.49964242768397e-15,"B Cells","mt-Cytb"
"Cnn3.5",6.56999029238093e-19,0.781360756388769,0.19,0.015,1.10080187348842e-14,"B Cells","Cnn3"
"Tmem176b.9",9.13880949752495e-19,-1.9773911941147,0.036,0.473,1.53120753131031e-14,"B Cells","Tmem176b"
"Rpl37.10",9.37891338699637e-19,0.765495945911801,1,0.977,1.57143693799124e-14,"B Cells","Rpl37"
"Wfdc17.10",9.63281808826353e-19,-3.5789290546595,0.071,0.521,1.61397867068855e-14,"B Cells","Wfdc17"
"Cd69.7",9.97975606920544e-19,1.40561279818883,0.345,0.056,1.67210812939537e-14,"B Cells","Cd69"
"Cxcl16.10",1.02769656335275e-18,-1.50235748068168,0,0.38,1.72190559189754e-14,"B Cells","Cxcl16"
"H3f3a.10",1.14063725650137e-18,0.964700294011712,1,0.96,1.91113772326805e-14,"B Cells","H3f3a"
"P2ry6.9",1.204392699797e-18,-1.22961523707193,0,0.379,2.01795996850987e-14,"B Cells","P2ry6"
"Rpl22.10",1.34521267881391e-18,0.814433075137296,1,0.912,2.2539038433527e-14,"B Cells","Rpl22"
"Tspo.10",1.50841397149667e-18,-1.64112603792354,0.488,0.827,2.52734760924266e-14,"B Cells","Tspo"
