"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ctsb.9",1.06295697816509e-54,-3.44922367229769,0.263,0.877,1.78098441691561e-50,"ILC/NK","Ctsb"
"Hcst.9",5.84915472022847e-54,1.96097362811597,0.905,0.395,9.8002587337428e-50,"ILC/NK","Hcst"
"Gimap6.9",8.09559858955977e-54,1.71745899945107,0.716,0.067,1.35641754368074e-49,"ILC/NK","Gimap6"
"Pdcd4.9",3.05342323442425e-53,1.85153833578274,0.832,0.19,5.11601062927783e-49,"ILC/NK","Pdcd4"
"Tmsb10.9",2.43864748926519e-52,1.97227663758592,1,0.64,4.08595386826383e-48,"ILC/NK","Tmsb10"
"Skap1.9",2.63667664727241e-52,1.77453490146771,0.653,0.051,4.41775172250492e-48,"ILC/NK","Skap1"
"H2-Q7.8",1.06921472074569e-51,2.00193712530602,0.916,0.254,1.7914692646094e-47,"ILC/NK","H2-Q7"
"Ctss.9",2.01461504079989e-51,-4.1297153597962,0.347,0.849,3.37548750086022e-47,"ILC/NK","Ctss"
"Klrc1.8",2.68939629729404e-51,1.80043426087854,0.442,0.01,4.50608349611616e-47,"ILC/NK","Klrc1"
"Jak1.7",6.73652820586655e-50,1.60698495045028,0.905,0.471,1.12870530089294e-45,"ILC/NK","Jak1"
"Serpinb9.5",1.23945908120928e-49,1.84617303553067,0.537,0.032,2.07671369056615e-45,"ILC/NK","Serpinb9"
"Shisa5.8",1.68840956248684e-49,1.62789816410423,0.947,0.556,2.8289302219467e-45,"ILC/NK","Shisa5"
"Spi1.9",2.1498248069646e-49,-2.25898740619582,0.042,0.759,3.60203146406919e-45,"ILC/NK","Spi1"
"Samd3.7",2.82107532369331e-49,1.27167519469702,0.379,0.005,4.72671170484813e-45,"ILC/NK","Samd3"
"Fasl.8",1.54527563182212e-48,1.33078825518007,0.411,0.008,2.58910932111796e-44,"ILC/NK","Fasl"
"S100a10.9",1.60613488050014e-47,1.90948883280638,0.979,0.373,2.69107899227799e-43,"ILC/NK","S100a10"
"Marcks.7",8.63652349913207e-47,-3.09674425707566,0.084,0.772,1.44704951227958e-42,"ILC/NK","Marcks"
"Ftl1.9",1.8893860337082e-46,-3.23953075015921,0.926,0.991,3.1656662994781e-42,"ILC/NK","Ftl1"
"Stat4.9",8.30648361611947e-45,1.68556187048492,0.6,0.074,1.39175132988082e-40,"ILC/NK","Stat4"
"Mpeg1.9",1.10071951006178e-44,-2.58001962134491,0.042,0.723,1.84425553910851e-40,"ILC/NK","Mpeg1"
"Cd2.9",1.30519293663546e-44,1.69085301394449,0.6,0.052,2.18685076533271e-40,"ILC/NK","Cd2"
"Psap.9",4.3216522861559e-43,-3.00941963616865,0.316,0.839,7.24092840545422e-39,"ILC/NK","Psap"
"Il18r1.8",6.60006117674754e-43,1.47664546029499,0.505,0.03,1.10584025016405e-38,"ILC/NK","Il18r1"
"Fth1.8",2.59686202321511e-42,-3.78344935620725,0.979,0.998,4.35104231989692e-38,"ILC/NK","Fth1"
"Ctsh.9",4.93064293828752e-42,-2.77276272798952,0.074,0.729,8.26129224310073e-38,"ILC/NK","Ctsh"
"Cd300c2.9",1.33060500722357e-41,-2.42459834415387,0.074,0.724,2.22942868960309e-37,"ILC/NK","Cd300c2"
"Id2.9",1.88255629963556e-41,1.86997919716509,0.874,0.317,3.15422308003938e-37,"ILC/NK","Id2"
"Dusp2.9",1.57231199489217e-40,1.68713796435927,0.579,0.06,2.63440874744183e-36,"ILC/NK","Dusp2"
"Cd68.9",4.08449899967989e-40,-2.36553230087991,0.084,0.73,6.84357807396365e-36,"ILC/NK","Cd68"
"Satb1.7",4.37429081189345e-40,1.60263192267556,0.537,0.061,7.32912425532747e-36,"ILC/NK","Satb1"
"H2-K1.9",5.89420784819993e-40,1.34999434578883,0.989,0.847,9.87574524965898e-36,"ILC/NK","H2-K1"
"Ablim1.9",6.71595492033732e-40,1.41722856463968,0.589,0.062,1.12525824690252e-35,"ILC/NK","Ablim1"
"Lst1.9",3.1784396428577e-39,-2.75679488725119,0.063,0.703,5.32547562160807e-35,"ILC/NK","Lst1"
"Atp6v0c.8",4.94712649681333e-39,-2.34919948556579,0.421,0.893,8.28891044541073e-35,"ILC/NK","Atp6v0c"
"Cst3.9",1.48936764141793e-37,-4.73000039709847,0.695,0.926,2.49543548319574e-33,"ILC/NK","Cst3"
"Cd7.9",4.64435553136248e-37,1.70178692792334,0.526,0.049,7.78161769279783e-33,"ILC/NK","Cd7"
"Csf1r.9",5.17366873383743e-37,-3.18004315832546,0.063,0.68,8.66848196354462e-33,"ILC/NK","Csf1r"
"Sytl3.8",9.34153853376261e-37,0.994187924522548,0.347,0.01,1.56517478133192e-32,"ILC/NK","Sytl3"
"Bcl2.8",1.14265293728047e-36,1.75390692887162,0.484,0.049,1.91451499641343e-32,"ILC/NK","Bcl2"
"Dnajc15.7",1.83741898892267e-36,1.35183187609808,0.726,0.352,3.07859551593993e-32,"ILC/NK","Dnajc15"
"Dok2.7",2.7938225118125e-36,1.26470805936513,0.484,0.055,4.68104961854185e-32,"ILC/NK","Dok2"
"Gimap9.7",3.01743575823829e-36,1.34979675991343,0.537,0.056,5.05571361292825e-32,"ILC/NK","Gimap9"
"Grn.9",4.51267993478047e-36,-2.66468553994388,0.116,0.72,7.56099523072468e-32,"ILC/NK","Grn"
"Ccnd2.7",1.5522670109744e-35,1.94245239474068,0.621,0.108,2.60082337688761e-31,"ILC/NK","Ccnd2"
"Sell.9",2.04884372557623e-35,1.67622569452537,0.758,0.188,3.43283766220297e-31,"ILC/NK","Sell"
"Ifi30.9",2.08836445315261e-35,-2.84423222116174,0.084,0.691,3.4990546412572e-31,"ILC/NK","Ifi30"
"Plaat3.7",2.54670885625037e-35,1.44105405626938,0.642,0.124,4.2670106886475e-31,"ILC/NK","Plaat3"
"Basp1.8",7.44972355420415e-35,-2.65831477648457,0.095,0.69,1.24820118150691e-30,"ILC/NK","Basp1"
"Ifng.8",1.15000297326517e-34,1.34205770882616,0.305,0.006,1.92682998170579e-30,"ILC/NK","Ifng"
"Fyn.8",1.43164518908548e-34,1.40889313365677,0.558,0.111,2.39872151431272e-30,"ILC/NK","Fyn"
"Lgmn.9",2.67347856367678e-34,-3.62605054412721,0.063,0.647,4.47941333344045e-30,"ILC/NK","Lgmn"
"Rpl38.9",2.73706695439577e-34,1.09152953607582,1,0.952,4.58595568209012e-30,"ILC/NK","Rpl38"
"Ptpn22.8",4.15883201240299e-34,1.3079177911698,0.547,0.07,6.96812303678121e-30,"ILC/NK","Ptpn22"
"Arl4d.3",5.23301167964783e-34,0.956092760659556,0.274,0.005,8.76791106924993e-30,"ILC/NK","Arl4d"
"H2-Q6.8",1.03495714533413e-33,1.34937477251189,0.568,0.078,1.73407069700734e-29,"ILC/NK","H2-Q6"
"Klra3.5",2.38046505925987e-33,1.52599925688688,0.232,0.003,3.98846920678991e-29,"ILC/NK","Klra3"
"Rgs10.8",5.84290303183621e-33,-2.6205672683486,0.063,0.644,9.78978402984157e-29,"ILC/NK","Rgs10"
"Tbx21.6",7.22298366273817e-33,0.890683174328701,0.284,0.005,1.21021091269178e-28,"ILC/NK","Tbx21"
"Ly86.9",3.1368280533776e-32,-3.15165502562544,0.063,0.644,5.25575540343417e-28,"ILC/NK","Ly86"
"Khdc1a",5.34952789091159e-32,0.90474649563456,0.189,0,8.96313398122237e-28,"ILC/NK","Khdc1a"
"Cd63.7",8.36478389023233e-32,-3.11690160142407,0.032,0.598,1.40151954080843e-27,"ILC/NK","Cd63"
"Gngt2.9",8.96293926936712e-32,-2.1340021589814,0.084,0.658,1.50174047458246e-27,"ILC/NK","Gngt2"
"Itga2.5",1.53622185470564e-31,0.90346793136271,0.274,0.005,2.5739397175593e-27,"ILC/NK","Itga2"
"Styk1.1",1.69579659942419e-31,0.762784618952787,0.2,0,2.84130720233522e-27,"ILC/NK","Styk1"
"Cebpb.8",1.78526284151509e-31,-2.89343754017476,0.221,0.766,2.99120789095854e-27,"ILC/NK","Cebpb"
"Lamp2.8",5.02599623139113e-31,-1.7266154454033,0.116,0.698,8.42105668569584e-27,"ILC/NK","Lamp2"
"Klrb1b.8",6.74993173517562e-31,1.51393788369209,0.368,0.037,1.13095106222868e-26,"ILC/NK","Klrb1b"
"Ctsl.9",7.34374910420119e-31,-3.34551461988264,0.105,0.657,1.23044516240891e-26,"ILC/NK","Ctsl"
"Atp6v0b.9",1.11922564326012e-30,-1.68816771878746,0.368,0.843,1.87526256528234e-26,"ILC/NK","Atp6v0b"
"Hsd11b1.9",1.32190954688405e-30,1.37605623950184,0.516,0.065,2.21485944580423e-26,"ILC/NK","Hsd11b1"
"Unc93b1.9",1.97258705438317e-30,-1.96553928816329,0.084,0.646,3.30506960961901e-26,"ILC/NK","Unc93b1"
"Lck.9",2.19528535227067e-30,1.28961017532451,0.463,0.046,3.67820060772951e-26,"ILC/NK","Lck"
"Aif1.9",3.73301556266145e-30,-2.7630381916163,0.042,0.582,6.25466757523926e-26,"ILC/NK","Aif1"
"Rpl27.9",5.55409090810563e-30,1.0030818174221,1,0.944,9.30587931653099e-26,"ILC/NK","Rpl27"
"Sub1.9",6.25572357587433e-30,1.14015113638431,0.968,0.707,1.04814648513774e-25,"ILC/NK","Sub1"
"App.8",8.15303730582564e-30,-1.61058335335645,0,0.502,1.36604140059109e-25,"ILC/NK","App"
"Lyz2.9",1.10496627478196e-29,-4.29056123071635,0.347,0.804,1.85137099339717e-25,"ILC/NK","Lyz2"
"Atp1b1.8",1.39719284873849e-29,1.10538486073873,0.347,0.018,2.34099661806134e-25,"ILC/NK","Atp1b1"
"Trem2.9",1.67415609872976e-29,-3.21008270887115,0.032,0.573,2.80504854342171e-25,"ILC/NK","Trem2"
"Lamp1.9",1.82247466173129e-29,-1.90978486346023,0.284,0.774,3.05355629573078e-25,"ILC/NK","Lamp1"
"Cma1",1.91911052356588e-29,0.902773731510196,0.2,0.001,3.21546968223463e-25,"ILC/NK","Cma1"
"Rpl13a.9",1.99436210511087e-29,0.951592973654373,1,0.916,3.34155370711327e-25,"ILC/NK","Rpl13a"
"Sirpa.9",2.05200366596002e-29,-1.69631154611125,0.011,0.536,3.43813214231601e-25,"ILC/NK","Sirpa"
"Gpx1.9",2.11972876891038e-29,-2.19459611342753,0.347,0.791,3.55160555230933e-25,"ILC/NK","Gpx1"
"Erp29.9",2.49151573343718e-29,-1.90982840666711,0.232,0.728,4.174534611374e-25,"ILC/NK","Erp29"
"Gem.5",3.39919658162245e-29,1.10333010154102,0.326,0.02,5.69535387250841e-25,"ILC/NK","Gem"
"Rps24.8",1.86205126519351e-28,1.10607917982749,1,0.938,3.11986689483172e-24,"ILC/NK","Rps24"
"Vps37b.9",1.88206437312016e-28,1.41090641949119,0.537,0.156,3.15339885716282e-24,"ILC/NK","Vps37b"
"Cd14.9",2.41410251183136e-28,-2.44751628617008,0.011,0.523,4.04482875857345e-24,"ILC/NK","Cd14"
"Rps27.7",2.50053421883118e-28,0.917709846424612,1,0.98,4.18964508365165e-24,"ILC/NK","Rps27"
"Crip1.8",2.93025727380501e-28,0.562332840959213,0.937,0.389,4.90964606226029e-24,"ILC/NK","Crip1"
"Lgals1.9",3.12115506026738e-28,1.65555125929916,0.895,0.427,5.22949530347799e-24,"ILC/NK","Lgals1"
"Rpl36.9",3.96766555361001e-28,1.00133435347926,1,0.919,6.64782363507357e-24,"ILC/NK","Rpl36"
"Fcgr3.8",4.57354280076762e-28,-2.10503742604276,0.168,0.686,7.66297096268615e-24,"ILC/NK","Fcgr3"
"Il18rap.9",5.2618610729118e-28,1.24764023335726,0.463,0.059,8.81624822766371e-24,"ILC/NK","Il18rap"
"Hexb.9",5.88997571367671e-28,-4.12318523434679,0.105,0.639,9.86865430826532e-24,"ILC/NK","Hexb"
"Runx3.8",6.47647348209226e-28,1.4232697568002,0.6,0.188,1.08513313192456e-23,"ILC/NK","Runx3"
"Hexa.8",1.79456885601385e-27,-1.8753298458758,0.084,0.624,3.00680011825121e-23,"ILC/NK","Hexa"
"Itgb5.8",2.02235145314612e-27,-1.86138377033979,0,0.471,3.38844985974632e-23,"ILC/NK","Itgb5"
"Hck.9",2.29280926535604e-27,-1.41099038943264,0,0.471,3.84160192410404e-23,"ILC/NK","Hck"
"Gm2682.9",3.00508656670933e-27,0.99135869583933,0.358,0.025,5.03502254252148e-23,"ILC/NK","Gm2682"
"Rps15a.9",4.29401035336388e-27,1.02554152080181,1,0.937,7.19461434706118e-23,"ILC/NK","Rps15a"
"Ncf1.9",5.97961989433236e-27,-1.50310981883199,0.011,0.506,1.00188531329539e-22,"ILC/NK","Ncf1"
"Serpina3g.7",6.15130993674848e-27,1.40272743032044,0.347,0.03,1.03065197990221e-22,"ILC/NK","Serpina3g"
"Mafb.8",7.12948784271323e-27,-2.39132626411356,0.011,0.505,1.1945456880466e-22,"ILC/NK","Mafb"
"Ifngr2.8",7.97287868922824e-27,-1.27361063309631,0,0.463,1.33585582438019e-22,"ILC/NK","Ifngr2"
"Lpcat2.8",9.12361145811657e-27,-1.83952641549697,0.021,0.526,1.52866109980743e-22,"ILC/NK","Lpcat2"
"Ywhaq.8",9.79405170072285e-27,1.14677577709613,0.747,0.362,1.64099336245611e-22,"ILC/NK","Ywhaq"
"Fcgr2b.9",1.08366421976013e-26,-1.77064968796034,0.032,0.539,1.81567940020809e-22,"ILC/NK","Fcgr2b"
"Hk2.9",3.66565926793008e-26,-1.74229354378432,0.021,0.516,6.14181210341684e-22,"ILC/NK","Hk2"
"1700025G04Rik.8",4.01106095319249e-26,1.06478353693174,0.368,0.066,6.72053262707401e-22,"ILC/NK","1700025G04Rik"
"Rac2.9",4.25467511030801e-26,1.04627977265712,0.968,0.703,7.12870814732108e-22,"ILC/NK","Rac2"
"Fcgr1.9",5.13013930876581e-26,-1.85134075415374,0.021,0.511,8.59554841183711e-22,"ILC/NK","Fcgr1"
"Gm2a.9",5.18238925814393e-26,-1.64163679561574,0.032,0.532,8.68309320202015e-22,"ILC/NK","Gm2a"
"Ifitm2.8",8.57242375718831e-26,-3.41897701789952,0.116,0.621,1.4363096005169e-21,"ILC/NK","Ifitm2"
"Pld4.7",1.23815274932635e-25,-1.76704983623064,0.021,0.51,2.07452493149631e-21,"ILC/NK","Pld4"
"Arap2.6",1.2798817794734e-25,1.07583882075995,0.379,0.043,2.14444192150768e-21,"ILC/NK","Arap2"
"Creg1.9",1.66917720801602e-25,-2.10723058395753,0.179,0.695,2.79670641203085e-21,"ILC/NK","Creg1"
"Ifitm3.9",1.69486307317741e-25,-3.85896720437296,0.2,0.648,2.83974307910875e-21,"ILC/NK","Ifitm3"
"Ctla2b.7",2.34450974982843e-25,1.3459698386345,0.537,0.131,3.92822608583753e-21,"ILC/NK","Ctla2b"
"Tnfrsf18.8",4.00465661780974e-25,1.34828533855494,0.442,0.058,6.70980216314022e-21,"ILC/NK","Tnfrsf18"
"Asah1.8",5.61282885720545e-25,-1.46131790269261,0.032,0.522,9.40429475024773e-21,"ILC/NK","Asah1"
"Gpr171.8",6.50543536614941e-25,1.0697351295234,0.474,0.081,1.08998569559833e-20,"ILC/NK","Gpr171"
"Rps14.9",6.74999728549136e-25,0.836090844333995,1,0.968,1.13096204518408e-20,"ILC/NK","Rps14"
"Ahnak.9",6.92459160405153e-25,1.46705914472448,0.737,0.279,1.16021532325883e-20,"ILC/NK","Ahnak"
"Ctsa.9",8.18542684639701e-25,-1.71547303664236,0.168,0.662,1.37146826811382e-20,"ILC/NK","Ctsa"
"Ncf2.8",8.26469833061162e-25,-1.47140725205181,0.021,0.498,1.38475020529398e-20,"ILC/NK","Ncf2"
"Lrp1.8",1.12972999443305e-24,-1.48612376985356,0.011,0.475,1.89286260567258e-20,"ILC/NK","Lrp1"
"Ptprc.9",1.33410419771086e-24,1.13437159942059,0.926,0.766,2.23529158326454e-20,"ILC/NK","Ptprc"
"Cblb.7",1.64158274584619e-24,0.958800058231135,0.453,0.071,2.75047189066529e-20,"ILC/NK","Cblb"
"Itga4.8",1.67949505566304e-24,1.47599570901877,0.558,0.181,2.81399396576343e-20,"ILC/NK","Itga4"
"Il12rb2.3",2.14604740047295e-24,0.769264842128939,0.221,0.006,3.59570241949242e-20,"ILC/NK","Il12rb2"
"Adamts14",2.31682378000174e-24,0.437202120177884,0.158,0,3.88183824339292e-20,"ILC/NK","Adamts14"
"C1qa.9",3.00402041775499e-24,-4.57645626514651,0.147,0.516,5.03323620994848e-20,"ILC/NK","C1qa"
"Sulf2.8",3.89184289075892e-24,0.925916342153473,0.305,0.053,6.52078276346657e-20,"ILC/NK","Sulf2"
"C1qb.9",4.09488630842509e-24,-4.53393150602815,0.137,0.576,6.86098200976623e-20,"ILC/NK","C1qb"
"Ppp3cc.6",1.14843992400508e-23,0.89655756176977,0.316,0.027,1.92421109267051e-19,"ILC/NK","Ppp3cc"
"Spry2.5",1.26206883474164e-23,0.959768700846422,0.242,0.011,2.11459633260961e-19,"ILC/NK","Spry2"
"Cd302.9",3.210950547492e-23,-1.2649144422905,0,0.414,5.37994764232284e-19,"ILC/NK","Cd302"
"Qrfp.6",3.23030870929774e-23,0.80017936152818,0.2,0.004,5.41238224242837e-19,"ILC/NK","Qrfp"
"C1qc.9",3.56684556374231e-23,-4.37137433789364,0.105,0.533,5.97624974205025e-19,"ILC/NK","C1qc"
"F11r.7",3.73583204026571e-23,-1.45492986879403,0,0.413,6.2593865834652e-19,"ILC/NK","F11r"
"Serpinb9b",6.39825495192374e-23,1.1825805918764,0.147,0,1.07202761719482e-18,"ILC/NK","Serpinb9b"
"Vsir.8",7.83748589385004e-23,-1.65626523474294,0.074,0.559,1.31317076151457e-18,"ILC/NK","Vsir"
"Rps3.9",7.91297921886676e-23,0.84084506841139,1,0.945,1.32581966812112e-18,"ILC/NK","Rps3"
"Plekho1.7",9.61895555924799e-23,-1.34437106758181,0.021,0.469,1.611656003952e-18,"ILC/NK","Plekho1"
"Tbc1d10c.8",9.87594941612478e-23,1.06084045388537,0.432,0.07,1.65471532467171e-18,"ILC/NK","Tbc1d10c"
"Tpd52.8",1.09359851242981e-22,-1.47580903569844,0.137,0.636,1.83232430757615e-18,"ILC/NK","Tpd52"
"Tut4.9",1.1449225809046e-22,1.28010959906146,0.611,0.218,1.91831778430565e-18,"ILC/NK","Tut4"
"Csf2rb.9",1.4989695534521e-22,-1.29553545063144,0,0.404,2.511523486809e-18,"ILC/NK","Csf2rb"
"Rpl9.9",1.61530006196763e-22,0.829204289337647,1,0.958,2.70643525382676e-18,"ILC/NK","Rpl9"
"Ctsd.9",1.82680606966317e-22,-2.72061029914601,0.663,0.86,3.06081356972064e-18,"ILC/NK","Ctsd"
"Lyn.8",1.87432853946435e-22,-1.53754819583234,0.221,0.691,3.14043746787251e-18,"ILC/NK","Lyn"
"Il2rg.8",1.92415279790502e-22,1.22076157088502,0.579,0.209,3.22391801288986e-18,"ILC/NK","Il2rg"
"Gpr174.9",2.14265769971553e-22,0.850082338978049,0.274,0.016,3.59002297587337e-18,"ILC/NK","Gpr174"
"Rps18.9",2.24239840616508e-22,0.963834762966123,1,0.892,3.7571385295296e-18,"ILC/NK","Rps18"
"Ctsc.9",2.83692598546237e-22,-1.92697034683395,0.168,0.636,4.7532694886422e-18,"ILC/NK","Ctsc"
"Mbnl1.8",2.8896419757993e-22,1.00811124034933,0.947,0.578,4.84159513045172e-18,"ILC/NK","Mbnl1"
"Spn.7",2.98108047416762e-22,1.14738111625955,0.389,0.058,4.99480033446785e-18,"ILC/NK","Spn"
"Ptpn18.9",3.4077954538226e-22,1.02339811015618,0.947,0.731,5.70976128287977e-18,"ILC/NK","Ptpn18"
"Rps5.9",3.65430091190518e-22,0.892382808815046,1,0.92,6.12278117789712e-18,"ILC/NK","Rps5"
"Sat1.9",4.15314376031803e-22,-1.49499598337863,0.411,0.818,6.95859237041286e-18,"ILC/NK","Sat1"
"Myl6.9",4.18902187664329e-22,0.922097274274879,0.958,0.887,7.01870615431583e-18,"ILC/NK","Myl6"
"Trdc.7",7.10523142022071e-22,0.47755118741611,0.2,0.01,1.19048152445798e-17,"ILC/NK","Trdc"
"Rpl30.9",8.07726039132803e-22,0.808637518437014,1,0.965,1.35334497856701e-17,"ILC/NK","Rpl30"
"Gapdh.9",9.65982839826339e-22,-1.72636060287897,0.747,0.918,1.61850424812903e-17,"ILC/NK","Gapdh"
"Rpl34.9",1.35790436825523e-21,0.80057899183214,1,0.968,2.27516876901164e-17,"ILC/NK","Rpl34"
"Ppm1j.7",2.31324888512681e-21,0.673014957821285,0.211,0.012,3.87584850702997e-17,"ILC/NK","Ppm1j"
"Prkcq.9",2.96652666740846e-21,0.937873916946282,0.305,0.027,4.97041543124287e-17,"ILC/NK","Prkcq"
"Cyfip1.8",3.03345788531103e-21,-1.45407813105105,0.063,0.524,5.08255868683863e-17,"ILC/NK","Cyfip1"
"Rpl37a.9",3.15776873788871e-21,0.820069245940112,0.989,0.97,5.29084152033253e-17,"ILC/NK","Rpl37a"
"Rpl19.9",3.21892096120694e-21,0.838993988423223,1,0.95,5.39330207050223e-17,"ILC/NK","Rpl19"
"Rps13.9",3.64792972894978e-21,0.783220113056032,1,0.957,6.11210626085536e-17,"ILC/NK","Rps13"
"Tcf7.8",3.81693446324565e-21,0.824187925269333,0.316,0.031,6.39527369316809e-17,"ILC/NK","Tcf7"
"Gm14029.6",4.50117399765548e-21,0.607961072861856,0.2,0.005,7.54171703307175e-17,"ILC/NK","Gm14029"
"P2ry6.8",6.0297305475133e-21,-1.23176802868902,0,0.38,1.01028135323585e-16,"ILC/NK","P2ry6"
"Rps23.9",6.5046309176694e-21,0.813150211589121,1,0.954,1.08985091025551e-16,"ILC/NK","Rps23"
"Lrrc25.7",7.61842294027108e-21,-1.20295896783023,0.011,0.422,1.27646676364242e-16,"ILC/NK","Lrrc25"
"Mt1.9",8.04216917328259e-21,-2.10337512837353,0.032,0.467,1.3474654449835e-16,"ILC/NK","Mt1"
"Rps21.9",8.98170788593457e-21,0.814992771679169,1,0.96,1.50488515628834e-16,"ILC/NK","Rps21"
"Pglyrp1.8",9.28758762881819e-21,0.390702129277817,0.505,0.131,1.55613530720849e-16,"ILC/NK","Pglyrp1"
"Npc2.9",9.70028197091466e-21,-1.45449490336487,0.663,0.842,1.62528224422675e-16,"ILC/NK","Npc2"
"Wfdc17.9",1.27058148356977e-20,-3.30659337463181,0.074,0.522,2.12885927572115e-16,"ILC/NK","Wfdc17"
"Cx3cr1.9",1.37364292405842e-20,-3.39671631252774,0.105,0.541,2.30153871925989e-16,"ILC/NK","Cx3cr1"
