"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Mpeg1.7",5.62474781164793e-128,-2.58921516246712,0.055,0.752,9.42426495841611e-124,"ILC/NKT/T/Tgd","Mpeg1"
"Rpl17.7",6.84351576442507e-128,1.23322171581619,1,0.957,1.14663106632942e-123,"ILC/NKT/T/Tgd","Rpl17"
"Rps21.7",8.62657549552283e-127,1.32650423789019,0.993,0.959,1.44538272427485e-122,"ILC/NKT/T/Tgd","Rps21"
"Ets1.7",4.27783607677685e-125,1.83904397085147,0.739,0.125,7.16751434663961e-121,"ILC/NKT/T/Tgd","Ets1"
"Rps16.7",3.49105075915736e-124,1.26274519389471,0.996,0.98,5.84925554696816e-120,"ILC/NKT/T/Tgd","Rps16"
"Rpl30.7",2.04657935491241e-123,1.22826482782446,0.996,0.964,3.42904370915574e-119,"ILC/NKT/T/Tgd","Rpl30"
"Ctsh.7",2.07926300770008e-122,-2.81936280776454,0.092,0.756,3.48380516940148e-118,"ILC/NKT/T/Tgd","Ctsh"
"Rpl36.7",1.31011469885622e-121,1.32620315091776,1,0.915,2.19509717793359e-117,"ILC/NKT/T/Tgd","Rpl36"
"Hcst.7",1.85595927577436e-120,1.88121667896132,0.857,0.376,3.10965976655995e-116,"ILC/NKT/T/Tgd","Hcst"
"Rps24.7",2.79970123881543e-120,1.53877217237732,0.996,0.936,4.69089942563526e-116,"ILC/NKT/T/Tgd","Rps24"
"Ablim1.7",1.67788983137504e-119,1.56915562490114,0.574,0.04,2.81130441246888e-115,"ILC/NKT/T/Tgd","Ablim1"
"Rpl38.7",1.78589167981289e-119,1.24558964472665,0.996,0.95,2.99226150952649e-115,"ILC/NKT/T/Tgd","Rpl38"
"Cd300c2.7",4.59877553946177e-118,-2.29491020273969,0.074,0.752,7.70524841636819e-114,"ILC/NKT/T/Tgd","Cd300c2"
"Rpl27.7",1.44921547758108e-117,1.19285979322002,0.993,0.942,2.4281605326871e-113,"ILC/NKT/T/Tgd","Rpl27"
"Rps7.7",4.39980080298955e-117,1.37101643401705,0.993,0.926,7.37186624540898e-113,"ILC/NKT/T/Tgd","Rps7"
"Cd247.7",1.28499381194871e-116,1.24732023711896,0.426,0.009,2.15300713192007e-112,"ILC/NKT/T/Tgd","Cd247"
"Cst3.7",3.83130316738034e-115,-4.33955315597742,0.625,0.941,6.41934845694576e-111,"ILC/NKT/T/Tgd","Cst3"
"Rps14.7",5.21170008727227e-115,1.13410186670658,0.996,0.967,8.73220349622469e-111,"ILC/NKT/T/Tgd","Rps14"
"Psap.7",6.6742137925049e-115,-2.76303094728194,0.397,0.856,1.1182645209342e-110,"ILC/NKT/T/Tgd","Psap"
"Lyn.6",7.10501533217368e-115,-2.09742525894745,0.062,0.722,1.1904453189057e-110,"ILC/NKT/T/Tgd","Lyn"
"Tpt1.7",9.75322457453711e-111,1.0183607117976,0.993,0.994,1.63415277746369e-106,"ILC/NKT/T/Tgd","Tpt1"
"Grn.7",5.1485132512836e-109,-2.6964638141733,0.103,0.748,8.62633395252567e-105,"ILC/NKT/T/Tgd","Grn"
"Ccnd2.6",9.39964771159113e-109,1.91907047658761,0.643,0.084,1.57491097407709e-104,"ILC/NKT/T/Tgd","Ccnd2"
"Lst1.7",9.90487222440429e-108,-2.76088993723425,0.092,0.729,1.65956134119894e-103,"ILC/NKT/T/Tgd","Lst1"
"Fcgr3.7",1.32382797661939e-107,-2.43353244181018,0.07,0.715,2.21807377482579e-103,"ILC/NKT/T/Tgd","Fcgr3"
"Pdcd4.7",2.97100366273026e-106,1.67573916081697,0.721,0.169,4.97791663690454e-102,"ILC/NKT/T/Tgd","Pdcd4"
"Nkg7.7",5.0119698621313e-106,2.16642162388781,0.489,0.029,8.39755550400099e-102,"ILC/NKT/T/Tgd","Nkg7"
"Tcf7.6",5.44199555168401e-106,1.54660520390909,0.408,0.012,9.11806354684656e-102,"ILC/NKT/T/Tgd","Tcf7"
"Atp6v0b.7",1.26848605976819e-105,-1.86545855079066,0.379,0.863,2.12534839314161e-101,"ILC/NKT/T/Tgd","Atp6v0b"
"Gm8369.7",4.64167580776955e-105,1.69829675117875,0.467,0.024,7.77712781591789e-101,"ILC/NKT/T/Tgd","Gm8369"
"Atp6v0c.6",2.64770686486151e-104,-2.22837200120675,0.515,0.907,4.43623285207546e-100,"ILC/NKT/T/Tgd","Atp6v0c"
"Basp1.7",2.32278341010542e-103,-2.66207944622271,0.088,0.716,3.89182360363163e-99,"ILC/NKT/T/Tgd","Basp1"
"Sh2d1a.7",4.83308334075769e-103,1.2868060473925,0.43,0.016,8.09783113743952e-99,"ILC/NKT/T/Tgd","Sh2d1a"
"Rpl19.7",7.53770506864955e-103,1.17582309873282,1,0.948,1.26294248425223e-98,"ILC/NKT/T/Tgd","Rpl19"
"AW112010.7",4.01566198406588e-102,1.86764874271364,0.853,0.296,6.72824165430238e-98,"ILC/NKT/T/Tgd","AW112010"
"Rps3.7",4.20028552480519e-102,1.11417758887128,1,0.942,7.03757839681109e-98,"ILC/NKT/T/Tgd","Rps3"
"Shisa5.7",1.28925084498445e-101,1.46115526633186,0.879,0.543,2.16013979077144e-97,"ILC/NKT/T/Tgd","Shisa5"
"Rps10.7",4.9168629223013e-101,1.11294997145301,1,0.973,8.23820382631583e-97,"ILC/NKT/T/Tgd","Rps10"
"Rps18.7",6.68218193430346e-101,1.35384505864629,1,0.887,1.11959958309254e-96,"ILC/NKT/T/Tgd","Rps18"
"Fth1.6",1.43082508470379e-100,-3.4986975446128,0.993,0.998,2.3973474294212e-96,"ILC/NKT/T/Tgd","Fth1"
"Lamp1.7",2.8915452941795e-100,-2.10825936294617,0.246,0.798,4.84478414039775e-96,"ILC/NKT/T/Tgd","Lamp1"
"Gm2682.7",6.42929154879039e-100,1.19102510558714,0.379,0.009,1.07722779899983e-95,"ILC/NKT/T/Tgd","Gm2682"
"Rpl9.7",6.60668181511905e-100,1.10483958876851,0.993,0.957,1.1069495381232e-95,"ILC/NKT/T/Tgd","Rpl9"
"Gimap7.7",6.94806054344043e-99,1.464342076296,0.408,0.014,1.16414754405344e-94,"ILC/NKT/T/Tgd","Gimap7"
"Rpl18a.7",7.30554040378198e-99,1.07846143904221,1,0.977,1.22404329465367e-94,"ILC/NKT/T/Tgd","Rpl18a"
"Csf1r.7",3.27811571249883e-98,-3.04634104659371,0.096,0.705,5.49248287629179e-94,"ILC/NKT/T/Tgd","Csf1r"
"Lef1.7",7.21369313342958e-98,1.27952167400821,0.353,0.007,1.20865428450613e-93,"ILC/NKT/T/Tgd","Lef1"
"Rpl37a.7",1.55856823261045e-97,1.09148758833448,1,0.969,2.61138107373881e-93,"ILC/NKT/T/Tgd","Rpl37a"
"Fam189b.7",1.71303757169216e-97,1.09835058509587,0.397,0.014,2.87019445137021e-93,"ILC/NKT/T/Tgd","Fam189b"
"Cyba.6",2.55261299814651e-97,-1.25981786302168,0.835,0.958,4.27690307839448e-93,"ILC/NKT/T/Tgd","Cyba"
"Il7r.7",3.39275098704122e-97,2.26456735076982,0.581,0.117,5.68455427878757e-93,"ILC/NKT/T/Tgd","Il7r"
"Rps23.7",1.17423339406178e-96,1.15648120113288,0.996,0.952,1.96742805175051e-92,"ILC/NKT/T/Tgd","Rps23"
"Gimap8.7",2.31649014201726e-96,1.0154852563309,0.375,0.01,3.88127923294993e-92,"ILC/NKT/T/Tgd","Gimap8"
"Rpsa.7",3.93022684834179e-96,1.27401205764912,1,0.873,6.58509508439666e-92,"ILC/NKT/T/Tgd","Rpsa"
"Itk.7",5.53100170683064e-96,1.05689616716573,0.364,0.008,9.26719335979474e-92,"ILC/NKT/T/Tgd","Itk"
"Gimap5.7",7.94167094361314e-96,1.32083433369627,0.456,0.027,1.33062696660238e-91,"ILC/NKT/T/Tgd","Gimap5"
"Itgam.5",8.42320883409933e-96,-2.13351455395319,0.037,0.642,1.41130864015334e-91,"ILC/NKT/T/Tgd","Itgam"
"Ctsd.7",9.57222428063431e-96,-3.19849362035037,0.515,0.879,1.60382617822028e-91,"ILC/NKT/T/Tgd","Ctsd"
"Cd226.7",2.91384912113279e-94,1.05435670983817,0.331,0.005,4.88215420245798e-90,"ILC/NKT/T/Tgd","Cd226"
"Ifi30.7",3.57646893771719e-94,-2.88282699816231,0.173,0.712,5.99237370514514e-90,"ILC/NKT/T/Tgd","Ifi30"
"Rpl39.7",5.00337359819743e-94,1.18992469862085,0.993,0.945,8.38315246377979e-90,"ILC/NKT/T/Tgd","Rpl39"
"Rpl8.7",2.5758015970245e-92,1.14266471570745,0.993,0.927,4.31575557581455e-88,"ILC/NKT/T/Tgd","Rpl8"
"Rps3a1.7",3.1243570928725e-92,1.1392269356364,0.996,0.936,5.23486030910788e-88,"ILC/NKT/T/Tgd","Rps3a1"
"Rpl18.7",3.27731287696134e-92,1.09737254976586,0.996,0.945,5.49113772534873e-88,"ILC/NKT/T/Tgd","Rpl18"
"Cd28.7",3.54383812109623e-92,1.03172855831389,0.327,0.005,5.93770077189674e-88,"ILC/NKT/T/Tgd","Cd28"
"Uba52.7",2.4965028709675e-91,1.11428680420619,0.978,0.798,4.18289056030605e-87,"ILC/NKT/T/Tgd","Uba52"
"Ptpn22.7",9.84500928267267e-91,1.32143067853837,0.5,0.052,1.64953130531181e-86,"ILC/NKT/T/Tgd","Ptpn22"
"Grap2.7",3.28616055392782e-90,1.05878744502746,0.375,0.016,5.50596200810606e-86,"ILC/NKT/T/Tgd","Grap2"
"Rplp2.7",3.87975930740149e-90,1.01636552097673,0.993,0.963,6.5005367195512e-86,"ILC/NKT/T/Tgd","Rplp2"
"Tnfrsf18.6",4.36860999625249e-90,1.75397241117369,0.463,0.04,7.31960604872105e-86,"ILC/NKT/T/Tgd","Tnfrsf18"
"Rpl34.7",4.60686745183764e-90,1.03006341498319,1,0.967,7.71880641555397e-86,"ILC/NKT/T/Tgd","Rpl34"
"Ly86.7",5.21220939540889e-90,-3.42148797106179,0.085,0.668,8.73305684200759e-86,"ILC/NKT/T/Tgd","Ly86"
"Rps5.7",5.04518082415828e-89,1.15747192222038,0.996,0.917,8.45320047087719e-85,"ILC/NKT/T/Tgd","Rps5"
"Ctsw.7",1.64319234333732e-88,1.40469468408433,0.415,0.024,2.75316877126167e-84,"ILC/NKT/T/Tgd","Ctsw"
"Lamp2.6",1.91942241641013e-87,-1.78419875420751,0.14,0.722,3.21599225869518e-83,"ILC/NKT/T/Tgd","Lamp2"
"Plek.6",3.05940106423339e-86,-1.94301376226569,0.07,0.65,5.12602648312305e-82,"ILC/NKT/T/Tgd","Plek"
"Lgmn.7",3.26828143928539e-86,-3.39186494249099,0.121,0.669,5.47600555152267e-82,"ILC/NKT/T/Tgd","Lgmn"
"Lyz2.7",6.13786600920651e-86,-4.22722626324432,0.346,0.825,1.02839944984255e-81,"ILC/NKT/T/Tgd","Lyz2"
"Rpl23.7",1.36984060575514e-85,1.03641689247673,0.996,0.976,2.29516793494274e-81,"ILC/NKT/T/Tgd","Rpl23"
"Icos.6",7.60364329276614e-85,1.21416558365617,0.305,0.006,1.27399043370297e-80,"ILC/NKT/T/Tgd","Icos"
"Unc93b1.7",3.2856834843803e-83,-1.93850280849781,0.103,0.669,5.50516267807919e-79,"ILC/NKT/T/Tgd","Unc93b1"
"S100a10.7",5.62063030874088e-83,1.8667332056238,0.886,0.353,9.41736608229535e-79,"ILC/NKT/T/Tgd","S100a10"
"Rpl5.7",1.88016461980739e-82,1.08105813000206,0.985,0.816,3.15021582048729e-78,"ILC/NKT/T/Tgd","Rpl5"
"Tpd52.7",5.62780654911942e-82,-1.83762524239896,0.092,0.661,9.42938987304958e-78,"ILC/NKT/T/Tgd","Tpd52"
"S1pr1.7",2.8041034154908e-81,1.52173712150366,0.548,0.095,4.69827527265484e-77,"ILC/NKT/T/Tgd","S1pr1"
"Rplp1.7",3.76345965760221e-81,1.14726949145062,1,0.959,6.30567665631251e-77,"ILC/NKT/T/Tgd","Rplp1"
"Gramd3.7",7.15319693965117e-81,1.10512497291673,0.386,0.028,1.19851814723855e-76,"ILC/NKT/T/Tgd","Gramd3"
"Ctsl.7",2.94237995700822e-80,-3.03910743248165,0.129,0.679,4.92995761796728e-76,"ILC/NKT/T/Tgd","Ctsl"
"H2-K1.7",3.01000540791764e-80,1.18317566046951,0.996,0.84,5.043264060966e-76,"ILC/NKT/T/Tgd","H2-K1"
"Cd9.7",3.41582251382376e-80,-2.77662598389791,0.202,0.714,5.72321062191171e-76,"ILC/NKT/T/Tgd","Cd9"
"Sh2d2a.7",4.03321823667082e-80,0.999258729991925,0.357,0.016,6.75765715554195e-76,"ILC/NKT/T/Tgd","Sh2d2a"
"Rinl.6",5.75817805270617e-80,1.29751672901616,0.599,0.135,9.64782732730919e-76,"ILC/NKT/T/Tgd","Rinl"
"Cebpb.7",5.34393504629374e-79,-2.77359799417416,0.287,0.786,8.95376317006517e-75,"ILC/NKT/T/Tgd","Cebpb"
"Cd63.6",5.79761385921409e-78,-2.79573584565346,0.074,0.62,9.71390202111321e-74,"ILC/NKT/T/Tgd","Cd63"
"Sirpa.7",1.72469992392928e-77,-1.72844683370021,0.029,0.558,2.88973472254351e-73,"ILC/NKT/T/Tgd","Sirpa"
"Rpl27a.7",7.79770940736683e-77,0.970295459076331,0.996,0.972,1.30650621120431e-72,"ILC/NKT/T/Tgd","Rpl27a"
"Ncf2.7",1.54948758810397e-76,-1.5364130762373,0.011,0.52,2.59616645386821e-72,"ILC/NKT/T/Tgd","Ncf2"
"Rpl3.7",1.83568998983298e-76,1.13028936517095,0.993,0.805,3.07569857796515e-72,"ILC/NKT/T/Tgd","Rpl3"
"Prkcq.7",3.08249485285312e-76,0.890370030156352,0.331,0.013,5.1647201259554e-72,"ILC/NKT/T/Tgd","Prkcq"
"Rps20.7",1.14278903953101e-75,1.16166150516394,0.993,0.904,1.91474303573421e-71,"ILC/NKT/T/Tgd","Rps20"
"BE692007.7",1.42393268089547e-75,1.23557142014219,0.39,0.027,2.38579920684036e-71,"ILC/NKT/T/Tgd","BE692007"
"Creg1.7",1.45878053863199e-75,-2.12177690234482,0.176,0.718,2.4441867924779e-71,"ILC/NKT/T/Tgd","Creg1"
"Il2rg.7",2.15689153554241e-75,1.29816845488699,0.651,0.188,3.61387176780131e-71,"ILC/NKT/T/Tgd","Il2rg"
"Ctla2a.7",3.564282599539e-75,2.18864307656985,0.474,0.057,5.97195549552759e-71,"ILC/NKT/T/Tgd","Ctla2a"
"Aif1.7",7.46474119810301e-75,-2.49710616195831,0.074,0.603,1.25071738774216e-70,"ILC/NKT/T/Tgd","Aif1"
"Zeb2.7",4.16960682455756e-74,-1.95497736972141,0.103,0.643,6.98617623454618e-70,"ILC/NKT/T/Tgd","Zeb2"
"Il18r1.6",5.13894471762814e-74,1.29642107394936,0.353,0.019,8.61030187438595e-70,"ILC/NKT/T/Tgd","Il18r1"
"App.6",1.54500901864088e-73,-1.58609245621559,0.018,0.522,2.58866261073279e-69,"ILC/NKT/T/Tgd","App"
"Gimap9.5",2.73419163105332e-73,1.11079395236372,0.434,0.042,4.58113807782983e-69,"ILC/NKT/T/Tgd","Gimap9"
"Pkp3.7",3.17981480359158e-73,1.14760060000904,0.401,0.047,5.32777970341769e-69,"ILC/NKT/T/Tgd","Pkp3"
"Rpl32.7",3.6697859995846e-73,1.04486784047805,0.996,0.931,6.148726442304e-69,"ILC/NKT/T/Tgd","Rpl32"
"Cd5.7",6.25776433312922e-73,0.927752844507295,0.257,0.005,1.0484884140158e-68,"ILC/NKT/T/Tgd","Cd5"
"Lpcat2.6",2.40973845896261e-72,-1.87901996764133,0.037,0.547,4.03751678799185e-68,"ILC/NKT/T/Tgd","Lpcat2"
"Rpl21.7",2.71351750512022e-72,0.961064752857586,0.996,0.934,4.54649857982892e-68,"ILC/NKT/T/Tgd","Rpl21"
"Tbc1d10c.6",2.94866754026162e-72,1.14031560571807,0.438,0.054,4.94049246370835e-68,"ILC/NKT/T/Tgd","Tbc1d10c"
"Txk.7",1.00372059930959e-71,1.1652528192389,0.364,0.025,1.68173386414322e-67,"ILC/NKT/T/Tgd","Txk"
"Chd3.5",1.0167029134164e-71,1.17736156404487,0.485,0.083,1.70348573142918e-67,"ILC/NKT/T/Tgd","Chd3"
"Lrp1.6",1.04858201102118e-71,-1.59785778113207,0.011,0.495,1.75689915946598e-67,"ILC/NKT/T/Tgd","Lrp1"
"Rps19.7",2.34107671072337e-71,1.07919065292578,1,0.922,3.92247402881701e-67,"ILC/NKT/T/Tgd","Rps19"
"Sat1.7",2.66609988688038e-71,-1.63277569374721,0.415,0.835,4.46705036046808e-67,"ILC/NKT/T/Tgd","Sat1"
"Cd14.7",2.76397277999189e-71,-2.35154668469177,0.037,0.543,4.6310363928764e-67,"ILC/NKT/T/Tgd","Cd14"
"Rps4x.7",8.76456798587046e-71,1.06012162057514,0.996,0.841,1.4685033660326e-66,"ILC/NKT/T/Tgd","Rps4x"
"Rpl13.7",9.19306257000203e-71,1.03967541691844,1,0.945,1.54029763360384e-66,"ILC/NKT/T/Tgd","Rpl13"
"Rps6.7",9.39445409270078e-71,0.979485756264709,0.978,0.859,1.57404078323202e-66,"ILC/NKT/T/Tgd","Rps6"
"Trem2.7",1.2589466301955e-70,-3.04581592020418,0.092,0.592,2.10936507889255e-66,"ILC/NKT/T/Tgd","Trem2"
"Fcgr1.7",7.13419227618141e-70,-1.83694569610014,0.037,0.531,1.19533391587419e-65,"ILC/NKT/T/Tgd","Fcgr1"
"Cxcr3.6",9.25265444420924e-70,1.02235499659727,0.309,0.014,1.55028225212726e-65,"ILC/NKT/T/Tgd","Cxcr3"
"Rpl36a.7",1.23594944682404e-69,1.12910878454685,0.949,0.791,2.07083329815369e-65,"ILC/NKT/T/Tgd","Rpl36a"
"Cd6.6",1.5799910902345e-69,0.755572303269633,0.224,0.001,2.64727507168791e-65,"ILC/NKT/T/Tgd","Cd6"
"Rpl11.7",3.93170782728664e-69,0.918873572919192,1,0.927,6.58757646461877e-65,"ILC/NKT/T/Tgd","Rpl11"
"Hk2.7",5.49741381544061e-69,-1.73366631452855,0.04,0.537,9.21091684777074e-65,"ILC/NKT/T/Tgd","Hk2"
"Pld4.6",1.48378826807669e-68,-1.7477918985736,0.037,0.53,2.4860872431625e-64,"ILC/NKT/T/Tgd","Pld4"
"Rpl22.7",2.43698093705646e-68,0.905300593739354,0.996,0.909,4.0831615600381e-64,"ILC/NKT/T/Tgd","Rpl22"
"Rack1.7",3.73271413944566e-68,0.952656985320341,0.989,0.844,6.25416254064121e-64,"ILC/NKT/T/Tgd","Rack1"
"Fcgr2b.7",3.83993205271487e-68,-1.72613247715193,0.059,0.559,6.43380615432377e-64,"ILC/NKT/T/Tgd","Fcgr2b"
"Hexa.7",5.10314602239488e-68,-1.78956562778958,0.129,0.644,8.55032116052262e-64,"ILC/NKT/T/Tgd","Hexa"
"Il27ra.7",2.27103248125519e-67,0.787432140923777,0.279,0.009,3.80511492234308e-63,"ILC/NKT/T/Tgd","Il27ra"
"Gabarap.6",5.45524042357477e-67,-1.40061055476907,0.706,0.922,9.14025532969953e-63,"ILC/NKT/T/Tgd","Gabarap"
"Rpl24.7",6.16544645905414e-67,0.892685645846816,0.996,0.941,1.03302055421452e-62,"ILC/NKT/T/Tgd","Rpl24"
"Cd8b1.7",1.02854047981931e-66,1.72913620310991,0.232,0.004,1.72331957393725e-62,"ILC/NKT/T/Tgd","Cd8b1"
"Mafb.7",4.49473690869169e-66,-2.41741307702323,0.048,0.524,7.53093169051292e-62,"ILC/NKT/T/Tgd","Mafb"
"Ifitm2.7",3.23423028408778e-65,-3.10773007004977,0.188,0.638,5.41895284098908e-61,"ILC/NKT/T/Tgd","Ifitm2"
"Stat4.7",3.67116741602859e-65,1.08192439834937,0.452,0.061,6.15104100555591e-61,"ILC/NKT/T/Tgd","Stat4"
"Bri3.7",5.28635045701755e-65,-1.71007930924458,0.426,0.823,8.8572801907329e-61,"ILC/NKT/T/Tgd","Bri3"
"Ikzf2.7",7.54541669903485e-65,1.54904386376156,0.331,0.057,1.26423456792329e-60,"ILC/NKT/T/Tgd","Ikzf2"
"Hck.7",7.84013984322123e-65,-1.37688335016859,0.022,0.49,1.31361543073172e-60,"ILC/NKT/T/Tgd","Hck"
"Gngt2.7",4.0682773138441e-64,-1.85939028249626,0.21,0.675,6.81639863934579e-60,"ILC/NKT/T/Tgd","Gngt2"
"Rpl37.7",5.76692706906621e-64,0.828929152702253,0.996,0.976,9.66248630422044e-60,"ILC/NKT/T/Tgd","Rpl37"
"Itgb5.7",6.29188722174355e-64,-1.81048974623909,0.026,0.49,1.05420570400313e-59,"ILC/NKT/T/Tgd","Itgb5"
"Tle5.7",7.12600093115558e-64,1.12639186643271,0.798,0.464,1.19396145601512e-59,"ILC/NKT/T/Tgd","Tle5"
"Ctsc.7",7.97645651186364e-64,-1.994421423072,0.195,0.655,1.33645528856275e-59,"ILC/NKT/T/Tgd","Ctsc"
"Hopx.7",1.10782893882537e-63,1.50329837488118,0.574,0.152,1.8561673870019e-59,"ILC/NKT/T/Tgd","Hopx"
"Zap70.6",3.12152359781998e-63,0.671912958018891,0.235,0.004,5.23011278814738e-59,"ILC/NKT/T/Tgd","Zap70"
"Ifi208.7",1.25755759673746e-62,1.04429282366149,0.386,0.043,2.10703775333361e-58,"ILC/NKT/T/Tgd","Ifi208"
"Erp29.7",1.87431573606247e-62,-1.59739225971144,0.349,0.742,3.14041601577267e-58,"ILC/NKT/T/Tgd","Erp29"
"Bcl2.7",3.4222569165102e-62,1.18985076228804,0.375,0.037,5.73399146361285e-58,"ILC/NKT/T/Tgd","Bcl2"
"Rpl4.7",4.77209951736111e-62,0.952311835395237,0.971,0.712,7.99565274133853e-58,"ILC/NKT/T/Tgd","Rpl4"
"Mef2c.7",5.44333848583776e-62,-2.07678119858726,0.015,0.454,9.12031363302116e-58,"ILC/NKT/T/Tgd","Mef2c"
"Rnf130.7",8.82138602518797e-62,-1.35730174693088,0.11,0.6,1.47802322852024e-57,"ILC/NKT/T/Tgd","Rnf130"
"Themis.6",1.43613987900539e-61,0.703417860620416,0.195,0.001,2.40625236727353e-57,"ILC/NKT/T/Tgd","Themis"
"Pglyrp2.7",3.35383209095976e-61,0.591949401475551,0.224,0.004,5.61934566840308e-57,"ILC/NKT/T/Tgd","Pglyrp2"
