"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cd274.9",1.37384295664834e-35,2.68217033387773,0.622,0.168,2.30187387386429e-31,"Granulocytes 3","Cd274"
"Ddx58.7",1.48251204698985e-35,1.83308824485929,0.595,0.167,2.48394893473149e-31,"Granulocytes 3","Ddx58"
"Rps24.10",1.48700737991061e-35,-2.30217881755068,0.649,0.945,2.49148086504023e-31,"Granulocytes 3","Rps24"
"Eef1a1.11",2.26974428288731e-35,-1.68943383826322,0.73,0.956,3.80295654597769e-31,"Granulocytes 3","Eef1a1"
"Psme2.9",4.01330028250206e-35,1.52195778912421,0.77,0.576,6.7242846233322e-31,"Granulocytes 3","Psme2"
"Clec2d.9",5.09059069596263e-35,1.67447987750153,0.743,0.5,8.52928471108539e-31,"Granulocytes 3","Clec2d"
"Tapbp.9",6.49608792600104e-35,1.59225976625327,0.689,0.453,1.08841953200147e-30,"Granulocytes 3","Tapbp"
"Trim12a.10",1.28832198988556e-34,1.72033100972701,0.662,0.249,2.15858349405326e-30,"Granulocytes 3","Trim12a"
"Rpl3.11",9.28682147708643e-34,-2.58041263452073,0.216,0.828,1.55600693848583e-29,"Granulocytes 3","Rpl3"
"Rpl32.10",9.49751961469001e-34,-2.09062822418574,0.649,0.94,1.59130941144131e-29,"Granulocytes 3","Rpl32"
"Irf1.8",1.47364057547303e-33,2.15526392723987,0.554,0.261,2.46908478420506e-29,"Granulocytes 3","Irf1"
"Tmem140.10",2.31875748745766e-33,1.99559620887809,0.527,0.142,3.8850781702353e-29,"Granulocytes 3","Tmem140"
"Tmbim6.10",2.6821751650067e-33,1.26334479303637,0.905,0.803,4.49398448896873e-29,"Granulocytes 3","Tmbim6"
"Rplp0.11",9.26084889227616e-33,-2.06100266002053,0.703,0.932,1.55165523190087e-28,"Granulocytes 3","Rplp0"
"Rpl13.11",1.36756216742722e-32,-1.83919085499521,0.77,0.951,2.29135041152431e-28,"Granulocytes 3","Rpl13"
"Rps4x.10",1.47633693942295e-32,-2.47873850053934,0.365,0.859,2.47360254200315e-28,"Granulocytes 3","Rps4x"
"Rpl11.11",1.81249059592608e-32,-1.81116283713078,0.635,0.936,3.03682799347415e-28,"Granulocytes 3","Rpl11"
"Rpsa.11",4.10864054445427e-32,-2.54192331819215,0.419,0.889,6.88402723223313e-28,"Granulocytes 3","Rpsa"
"Rps8.10",1.14960122614076e-31,-1.66680476617993,0.689,0.953,1.92615685439884e-27,"Granulocytes 3","Rps8"
"Acod1.11",2.40462357137892e-31,2.39739161153798,0.716,0.139,4.02894679384538e-27,"Granulocytes 3","Acod1"
"H2-T23.10",3.17431033034812e-31,1.45872760342942,0.905,0.638,5.31855695849827e-27,"Granulocytes 3","H2-T23"
"Casp4.11",3.85329901982909e-31,1.87773006070904,0.595,0.233,6.45620250772364e-27,"Granulocytes 3","Casp4"
"Rps18.11",5.60721261926139e-31,-2.32065679054958,0.473,0.902,9.39488474357245e-27,"Granulocytes 3","Rps18"
"Rpl6.11",1.70957192645698e-30,-1.72626669539357,0.635,0.917,2.86438776277867e-26,"Granulocytes 3","Rpl6"
"Rps21.11",2.46939299677048e-30,-1.52842855221841,0.784,0.964,4.13746796608895e-26,"Granulocytes 3","Rps21"
"Rps19.11",3.0733552630645e-30,-1.77840963659853,0.649,0.932,5.14940674326458e-26,"Granulocytes 3","Rps19"
"Rpl10.11",5.75472305786994e-30,-1.61527654254633,0.757,0.944,9.64203848346108e-26,"Granulocytes 3","Rpl10"
"Txn1.10",6.31572656125162e-30,1.66335261256815,0.986,0.734,1.05819998533771e-25,"Granulocytes 3","Txn1"
"Rpl15.11",8.35353943459297e-30,-1.92819373810187,0.473,0.886,1.39963553226605e-25,"Granulocytes 3","Rpl15"
"B2m.10",9.33277220697033e-30,1.38428543861451,1,0.979,1.56370598327788e-25,"Granulocytes 3","B2m"
"Rpl7a.11",3.2046494542715e-29,-1.95574572534489,0.338,0.853,5.3693901606319e-25,"Granulocytes 3","Rpl7a"
"Gadd45b.11",3.89751864225803e-29,2.92539122565921,0.797,0.248,6.53029248510333e-25,"Granulocytes 3","Gadd45b"
"Cmpk2.5",7.09589334036362e-29,1.68650204393099,0.405,0.042,1.18891692917792e-24,"Granulocytes 3","Cmpk2"
"Irf7.9",8.70997236191676e-29,1.87007867962195,0.73,0.255,1.45935586923915e-24,"Granulocytes 3","Irf7"
"Ifitm3.11",2.12422479651545e-28,1.85251501284853,0.973,0.632,3.55913864656164e-24,"Granulocytes 3","Ifitm3"
"Ccrl2.11",3.5268674620883e-28,2.62389065836571,0.689,0.195,5.90926643272895e-24,"Granulocytes 3","Ccrl2"
"Rack1.11",4.6334187567856e-28,-1.93678386162119,0.378,0.861,7.76329312699428e-24,"Granulocytes 3","Rack1"
"Rps23.11",6.72006641945981e-28,-1.60345461287465,0.743,0.959,1.12594712858049e-23,"Granulocytes 3","Rps23"
"Mxd1.11",1.47419300454089e-27,2.08373349812218,0.757,0.248,2.47001037910825e-23,"Granulocytes 3","Mxd1"
"Rpl28.10",1.72425560565285e-27,-1.63848455734647,0.73,0.948,2.88899026727135e-23,"Granulocytes 3","Rpl28"
"Rpl21.11",4.35151428590599e-27,-1.57189700813317,0.689,0.942,7.29096218603549e-23,"Granulocytes 3","Rpl21"
"Sp140.9",5.99923555155238e-27,1.52937916343265,0.527,0.241,1.0051719166626e-22,"Granulocytes 3","Sp140"
"Rps11.11",7.40604796627669e-27,-1.65801196513323,0.689,0.958,1.24088333674966e-22,"Granulocytes 3","Rps11"
"Rpl39.11",1.13849680734663e-26,-1.67464725723744,0.784,0.951,1.90755140070928e-22,"Granulocytes 3","Rpl39"
"Dtx3l.8",1.74926648084896e-26,1.54218194847745,0.527,0.217,2.93089598866243e-22,"Granulocytes 3","Dtx3l"
"Rpl26.11",2.10106167467605e-26,-1.40297076766126,0.811,0.955,3.52032883591972e-22,"Granulocytes 3","Rpl26"
"Tnfaip2.11",2.37754052956331e-26,1.9379397501433,0.811,0.289,3.98356915728333e-22,"Granulocytes 3","Tnfaip2"
"Rps15a.11",4.06313758963344e-26,-1.7272070059811,0.797,0.941,6.80778703143083e-22,"Granulocytes 3","Rps15a"
"Gbp3.8",4.07319147126357e-26,1.68788047015369,0.432,0.105,6.82463231010211e-22,"Granulocytes 3","Gbp3"
"H2-D1.10",5.77212944606162e-26,1.27601765025064,1,0.926,9.67120288687625e-22,"Granulocytes 3","H2-D1"
"Rps2.11",6.77364336237868e-26,-1.75132505161097,0.486,0.913,1.13492394536655e-21,"Granulocytes 3","Rps2"
"Slfn8.6",1.02040958802743e-25,1.41737633408245,0.608,0.224,1.70969626473995e-21,"Granulocytes 3","Slfn8"
"Rpl37a.11",1.06080834728488e-25,-1.3318743258773,0.905,0.972,1.77738438587581e-21,"Granulocytes 3","Rpl37a"
"Rps12.11",1.11330725206914e-25,-1.46013036583024,0.784,0.966,1.86534630084185e-21,"Granulocytes 3","Rps12"
"Rpl19.11",1.14161153595708e-25,-1.55340333188418,0.797,0.954,1.91277012849609e-21,"Granulocytes 3","Rpl19"
"Rpl18.11",1.21427586470946e-25,-1.53285711931612,0.784,0.951,2.03451921132071e-21,"Granulocytes 3","Rpl18"
"Rpl36a.11",1.42406791173936e-25,-1.88469009821649,0.257,0.81,2.38602578611929e-21,"Granulocytes 3","Rpl36a"
"Trim30d.7",1.45002145468762e-25,1.41431726540597,0.608,0.226,2.42951094732911e-21,"Granulocytes 3","Trim30d"
"Trafd1.9",1.69166962056849e-25,1.4202192908363,0.486,0.227,2.8343924492625e-21,"Granulocytes 3","Trafd1"
"Rps20.10",1.75999812993954e-25,-1.63729616221477,0.689,0.914,2.9488768667137e-21,"Granulocytes 3","Rps20"
"Grina.11",3.41987216693296e-25,1.5206606613969,0.811,0.494,5.72999581569618e-21,"Granulocytes 3","Grina"
"Npm1.11",7.47954845059593e-25,-1.82048381665221,0.122,0.705,1.25319834289735e-20,"Granulocytes 3","Npm1"
"Rpl35.11",7.5336260026914e-25,-1.75948885137289,0.459,0.883,1.26225903675094e-20,"Granulocytes 3","Rpl35"
"Nmi.9",1.0849571386062e-24,1.33168111008075,0.554,0.239,1.81784568573469e-20,"Granulocytes 3","Nmi"
"Stat1.8",1.15363243227634e-24,1.61448472981975,0.757,0.376,1.93291114027901e-20,"Granulocytes 3","Stat1"
"H2-Q4.9",1.32921248864856e-24,1.45198763740128,0.527,0.175,2.22709552473066e-20,"Granulocytes 3","H2-Q4"
"2310001H17Rik.9",1.9756044193354e-24,1.68674404263992,0.703,0.225,3.31012520459647e-20,"Granulocytes 3","2310001H17Rik"
"Rpl34.11",4.23899670421845e-24,-1.33318133181542,0.865,0.971,7.10243897791801e-20,"Granulocytes 3","Rpl34"
"Rps3a1.11",6.40844022213718e-24,-1.46916569961322,0.77,0.943,1.07373415921909e-19,"Granulocytes 3","Rps3a1"
"Pttg1.7",6.67007202826949e-24,1.3996129777713,0.486,0.232,1.11757056833655e-19,"Granulocytes 3","Pttg1"
"Rpl12.11",6.81338069798735e-24,-2.00735789887561,0.432,0.866,1.14158193594778e-19,"Granulocytes 3","Rpl12"
"Rpl27a.11",7.05876511540959e-24,-1.29027516153014,0.878,0.975,1.18269609508688e-19,"Granulocytes 3","Rpl27a"
"Lcn2.11",1.17244220728453e-23,2.21961428741247,0.757,0.209,1.96442691830523e-19,"Granulocytes 3","Lcn2"
"Samd9l.10",1.21360076776187e-23,1.75113422095491,0.527,0.188,2.03338808638501e-19,"Granulocytes 3","Samd9l"
"Slpi.11",1.26272694867032e-23,2.49512443331557,0.824,0.293,2.11569900249712e-19,"Granulocytes 3","Slpi"
"Rps27a.11",1.40450380653535e-23,-1.16626310671447,0.865,0.974,2.35324612784998e-19,"Granulocytes 3","Rps27a"
"Clec4d.11",1.60397294545349e-23,1.91410363749418,0.824,0.327,2.68745667010732e-19,"Granulocytes 3","Clec4d"
"Neat1.10",2.24585423990014e-23,1.80741100231309,0.797,0.434,3.76292877895269e-19,"Granulocytes 3","Neat1"
"Nampt.11",3.67795864849645e-23,1.79790352565597,0.554,0.253,6.1624197155558e-19,"Granulocytes 3","Nampt"
"Rps7.11",5.25196604333957e-23,-1.67475753473546,0.73,0.934,8.79966910561545e-19,"Granulocytes 3","Rps7"
"Rpl36al.11",6.91327638938652e-23,-1.60047827855305,0.297,0.821,1.15831945904171e-18,"Granulocytes 3","Rpl36al"
"Cxcl10.6",7.03868399848501e-23,3.68006203597441,0.419,0.065,1.17933150394616e-18,"Granulocytes 3","Cxcl10"
"Mcl1.11",1.00609069211992e-22,1.23311802592998,0.946,0.785,1.68570495464692e-18,"Granulocytes 3","Mcl1"
"Rpl35a.10",1.15977635105095e-22,-1.11708709601157,0.905,0.977,1.94320527618586e-18,"Granulocytes 3","Rpl35a"
"Rpl22.11",1.67397046574568e-22,-1.49913902143191,0.608,0.919,2.80473751535689e-18,"Granulocytes 3","Rpl22"
"Rpl36.11",2.51247367215468e-22,-1.50555304339995,0.689,0.925,4.20964963769516e-18,"Granulocytes 3","Rpl36"
"Prdx5.11",2.67890806524168e-22,1.53833442170657,0.973,0.82,4.48851046331244e-18,"Granulocytes 3","Prdx5"
"Rpl13a.11",2.83352139618684e-22,-1.5189499807899,0.676,0.923,4.74756509931105e-18,"Granulocytes 3","Rpl13a"
"Irf8.9",4.21719704138577e-22,-1.71199005091302,0,0.477,7.06591364284186e-18,"Granulocytes 3","Irf8"
"Rpl37.11",8.34396345484181e-22,-1.07005790521743,0.878,0.979,1.39803107685875e-17,"Granulocytes 3","Rpl37"
"Rps6.11",1.06831405006657e-21,-1.54395729777895,0.459,0.873,1.78996019088654e-17,"Granulocytes 3","Rps6"
"Irgm2.5",1.36119316087278e-21,1.2703397770589,0.378,0.1,2.28067914104234e-17,"Granulocytes 3","Irgm2"
"Rps14.11",1.38264340602252e-21,-1.10758698818383,0.824,0.972,2.31661902679073e-17,"Granulocytes 3","Rps14"
"Wfdc17.11",1.3854961503877e-21,1.86498296594106,0.878,0.506,2.32139879997458e-17,"Granulocytes 3","Wfdc17"
"Rpl7.11",1.69885520794064e-21,-1.42785171809538,0.635,0.912,2.84643190090454e-17,"Granulocytes 3","Rpl7"
"Ly86.11",1.75564164213761e-21,-3.18367093678929,0.108,0.641,2.94157757140156e-17,"Granulocytes 3","Ly86"
"Card19.10",1.96579045760788e-21,1.70333161614547,0.797,0.464,3.293681911722e-17,"Granulocytes 3","Card19"
"Rps13.11",2.34625699606978e-21,-1.35459317325971,0.757,0.961,3.93115359691492e-17,"Granulocytes 3","Rps13"
"Nsa2.10",3.02006479576262e-21,-1.44847413452862,0.135,0.683,5.06011856530028e-17,"Granulocytes 3","Nsa2"
"Il1rn.11",3.20588792188115e-21,1.86561454261642,0.73,0.218,5.37146521311186e-17,"Granulocytes 3","Il1rn"
"Rpl14.11",4.80445669862773e-21,-1.55111326655324,0.365,0.835,8.04986719855076e-17,"Granulocytes 3","Rpl14"
"Rps3.11",4.95272010986722e-21,-1.35715777599052,0.77,0.949,8.29828254408253e-17,"Granulocytes 3","Rps3"
"Ogfr.9",6.33570918408736e-21,1.08843278098368,0.405,0.188,1.06154807379384e-16,"Granulocytes 3","Ogfr"
"Fcer1g.10",6.36981907485863e-21,1.14340901926936,1,0.925,1.06726318599256e-16,"Granulocytes 3","Fcer1g"
"Psmb9.10",6.4541566572762e-21,1.32989208288026,0.662,0.485,1.08139394792663e-16,"Granulocytes 3","Psmb9"
"Lgmn.11",8.52958815050012e-21,-3.13831523542946,0.135,0.643,1.4291324946163e-16,"Granulocytes 3","Lgmn"
"Dad1.11",1.53669787015377e-20,-1.39392254689839,0.135,0.674,2.57473728144263e-16,"Granulocytes 3","Dad1"
"Rpl4.11",2.13282730759689e-20,-1.56230721096031,0.216,0.737,3.57355215387859e-16,"Granulocytes 3","Rpl4"
"Trim12c.7",2.21779071759865e-20,1.42345593030894,0.459,0.196,3.71590834733655e-16,"Granulocytes 3","Trim12c"
"Lilrb4a.10",2.32248866882832e-20,1.46277762487929,0.784,0.436,3.89132976462185e-16,"Granulocytes 3","Lilrb4a"
"Bin1.10",2.74358942859527e-20,-1.74187647712395,0,0.447,4.59688408761138e-16,"Granulocytes 3","Bin1"
"S100a8.11",4.2498469609536e-20,1.45087176719813,0.824,0.312,7.12061858307776e-16,"Granulocytes 3","S100a8"
"Stat2.10",4.73672910328572e-20,1.29437035318451,0.432,0.165,7.93638961255523e-16,"Granulocytes 3","Stat2"
"Nme2.9",4.77824012482255e-20,-1.8165136406213,0.297,0.774,8.00594132914019e-16,"Granulocytes 3","Nme2"
"Il1f9.11",5.43778424690546e-20,2.09890588941612,0.486,0.09,9.1110075056901e-16,"Granulocytes 3","Il1f9"
"Rpl22l1.11",5.55931929385017e-20,-1.59532995660392,0.162,0.694,9.31463947684595e-16,"Granulocytes 3","Rpl22l1"
"Gabarap.10",6.47276535156669e-20,0.992196022872438,0.973,0.907,1.084511834655e-15,"Granulocytes 3","Gabarap"
"Litaf.10",7.80275188200884e-20,1.29230623625168,0.743,0.456,1.30735107783058e-15,"Granulocytes 3","Litaf"
"Aif1.11",7.9196849050118e-20,-2.4876863383362,0.081,0.578,1.32694320583473e-15,"Granulocytes 3","Aif1"
"Sod2.11",8.5455159694244e-20,2.13231160487585,0.608,0.423,1.43180120067706e-15,"Granulocytes 3","Sod2"
"mt-Co1.10",1.36821851611532e-19,-1.40178632494378,0.649,0.918,2.29245012375122e-15,"Granulocytes 3","mt-Co1"
"Rpl5.11",1.47095083166215e-19,-1.37794874353853,0.365,0.835,2.46457811844993e-15,"Granulocytes 3","Rpl5"
"Mitd1.9",1.76444927269458e-19,1.27608600769906,0.365,0.168,2.95633475639977e-15,"Granulocytes 3","Mitd1"
"Ssr4.11",1.89009918403519e-19,-1.48940396870121,0.23,0.743,3.16686118285096e-15,"Granulocytes 3","Ssr4"
"Ifit1bl2.5",1.96305988618782e-19,1.03920368845133,0.23,0.007,3.28910683930769e-15,"Granulocytes 3","Ifit1bl2"
"Msn.9",1.99739584383709e-19,1.02640798131844,0.851,0.715,3.34663673634905e-15,"Granulocytes 3","Msn"
"Ifi30.11",2.00824160159223e-19,-2.24429514362158,0.189,0.686,3.36480880346779e-15,"Granulocytes 3","Ifi30"
"mt-Atp6.11",2.19916099219036e-19,-1.52408004510257,0.622,0.912,3.68469424241494e-15,"Granulocytes 3","mt-Atp6"
"Rps26.11",3.56300909229631e-19,-1.32921545740622,0.743,0.946,5.96982173414247e-15,"Granulocytes 3","Rps26"
"Mdm2.10",3.70989520885305e-19,1.84992116414777,0.446,0.215,6.21592942243329e-15,"Granulocytes 3","Mdm2"
"Ascc3.7",4.58554938769609e-19,1.16771816315397,0.405,0.18,7.6830879990848e-15,"Granulocytes 3","Ascc3"
"Mafb.10",5.86142662716255e-19,-2.34191782563568,0.027,0.503,9.82082031381086e-15,"Granulocytes 3","Mafb"
"Rgs10.10",7.09987643088909e-19,-2.13445540268222,0.135,0.64,1.18958429599547e-14,"Granulocytes 3","Rgs10"
"Tmem176b.10",7.10951160923174e-19,-2.08999254029915,0.014,0.472,1.19119867012678e-14,"Granulocytes 3","Tmem176b"
"Samhd1.10",8.58672152584372e-19,1.39958110033601,0.784,0.457,1.43870519165511e-14,"Granulocytes 3","Samhd1"
"Atp6v0c.10",9.6208007182935e-19,1.41145382130336,0.932,0.882,1.61196516035008e-14,"Granulocytes 3","Atp6v0c"
"Pnp.10",1.16744097194653e-18,1.16411249991719,0.622,0.592,1.95604734849641e-14,"Granulocytes 3","Pnp"
"Hspa8.11",1.34022552999151e-18,-1.45390870760322,0.324,0.809,2.24554787550077e-14,"Granulocytes 3","Hspa8"
"Pnrc1.9",1.48167309607233e-18,1.19804710695761,0.716,0.575,2.48254327246918e-14,"Granulocytes 3","Pnrc1"
"mt-Co2.10",1.91260715717062e-18,-1.43087470420131,0.608,0.913,3.20457329183937e-14,"Granulocytes 3","mt-Co2"
"Plekho1.9",1.9184592179201e-18,-1.31951823944086,0.014,0.467,3.21437841962512e-14,"Granulocytes 3","Plekho1"
"Rpl29.11",2.01428659230952e-18,-1.25850803659252,0.703,0.901,3.3749371854146e-14,"Granulocytes 3","Rpl29"
"Pycard.9",2.45055147406552e-18,-1.49215137590435,0.189,0.699,4.10589899479678e-14,"Granulocytes 3","Pycard"
"Irf2.8",2.7042634251931e-18,1.0994717451121,0.568,0.5,4.53099336891103e-14,"Granulocytes 3","Irf2"
"Hsp90b1.11",3.8211047978401e-18,-1.78290901397259,0.216,0.711,6.40226108878109e-14,"Granulocytes 3","Hsp90b1"
"Trem2.11",4.05492849686682e-18,-2.87878398873987,0.095,0.569,6.79403269650035e-14,"Granulocytes 3","Trem2"
"Ifi35.8",5.19546907830216e-18,1.02297084835668,0.432,0.283,8.70500844069528e-14,"Granulocytes 3","Ifi35"
"Ppia.10",5.82339088444367e-18,-1.11644118322568,0.581,0.919,9.75709142688538e-14,"Granulocytes 3","Ppia"
"Lrp1.10",6.43789874270557e-18,-1.18991481986113,0.027,0.472,1.07866993434032e-13,"Granulocytes 3","Lrp1"
"Ogfrl1.10",8.22550543934115e-18,1.22936384054186,0.554,0.298,1.37818343636161e-13,"Granulocytes 3","Ogfrl1"
"Rps17.10",9.00697222982471e-18,-1.28677617169524,0.527,0.875,1.50911819710713e-13,"Granulocytes 3","Rps17"
"Rplp2.10",9.30544927800592e-18,-1.00786899447697,0.865,0.967,1.55912802652989e-13,"Granulocytes 3","Rplp2"
"Ctsc.11",1.13374389221299e-17,-1.64747391473532,0.135,0.634,1.89958789140287e-13,"Granulocytes 3","Ctsc"
"1810058I24Rik.9",1.38705797119605e-17,1.2456671530576,0.77,0.531,2.32401563073898e-13,"Granulocytes 3","1810058I24Rik"
"Snx5.10",1.50763418234652e-17,-1.35035878605642,0.027,0.48,2.52604107252159e-13,"Granulocytes 3","Snx5"
"Parp10.6",1.52196367496248e-17,0.993324766817594,0.27,0.078,2.55005013739964e-13,"Granulocytes 3","Parp10"
"Rps10.11",1.88922492295871e-17,-1.10761623656555,0.919,0.975,3.16539635841731e-13,"Granulocytes 3","Rps10"
"Itgb5.10",2.83902197774117e-17,-1.7733280437088,0.027,0.468,4.75678132370532e-13,"Granulocytes 3","Itgb5"
"March5.7",2.92809014296145e-17,0.816106273766052,0.257,0.263,4.90601503453191e-13,"Granulocytes 3","March5"
"Tubb5.9",3.01668515845273e-17,-1.47555811993482,0.054,0.521,5.05445598298754e-13,"Granulocytes 3","Tubb5"
"1600014C10Rik.9",3.27995361101861e-17,1.12611842803063,0.446,0.245,5.49556227526168e-13,"Granulocytes 3","1600014C10Rik"
"Ndufc2.9",3.46239494707442e-17,-1.15134210255125,0.095,0.576,5.8012427338232e-13,"Granulocytes 3","Ndufc2"
"Hsp90ab1.10",3.84587591393646e-17,-1.03716598068111,0.311,0.786,6.44376509380053e-13,"Granulocytes 3","Hsp90ab1"
"Rps16.11",3.86487945461618e-17,-0.995716122052155,0.946,0.982,6.47560552620941e-13,"Granulocytes 3","Rps16"
"Hexb.11",4.87660914462229e-17,-3.78368469222266,0.176,0.635,8.17075862181464e-13,"Granulocytes 3","Hexb"
"Rnf213.8",5.29026778634122e-17,1.27903999925022,0.554,0.247,8.86384367601471e-13,"Granulocytes 3","Rnf213"
"Tap1.8",5.36620708279247e-17,1.17981742961322,0.514,0.243,8.99107996721878e-13,"Granulocytes 3","Tap1"
"Ly6i.10",5.59292136676194e-17,2.10655123719183,0.5,0.137,9.37093975000962e-13,"Granulocytes 3","Ly6i"
"Hspe1.10",5.97224528504206e-17,-1.42231506172317,0.149,0.636,1.0006496975088e-12,"Granulocytes 3","Hspe1"
"Atp5g2.9",6.07943820929663e-17,-1.30248195681528,0.324,0.782,1.01860987196765e-12,"Granulocytes 3","Atp5g2"
"Cxcr2.11",6.58877005946521e-17,2.08746599186929,0.473,0.1,1.1039484234634e-12,"Granulocytes 3","Cxcr2"
"Ptpn18.10",6.78794473018041e-17,-1.48220061637444,0.297,0.743,1.13732013954173e-12,"Granulocytes 3","Ptpn18"
"Limd2.10",7.35052980804925e-17,-1.27708676297323,0.014,0.439,1.23158126933865e-12,"Granulocytes 3","Limd2"
"Tap2.7",1.0677573692676e-16,1.05032779618242,0.365,0.21,1.78902747220787e-12,"Granulocytes 3","Tap2"
"Rpl41.10",1.07842428423115e-16,-0.976952000593204,0.905,0.985,1.80689988822928e-12,"Granulocytes 3","Rpl41"
"mt-Nd2.11",1.17495350947345e-16,-1.47094944830292,0.338,0.795,1.96863460512276e-12,"Granulocytes 3","mt-Nd2"
"Ccr5.10",1.34131154787612e-16,-1.56906039404112,0.014,0.434,2.24736749846643e-12,"Granulocytes 3","Ccr5"
