"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cks1b.2",4.14705792211333e-121,1.2501827910418,0.351,0.035,6.94839554850089e-117,"Microglia 2","Cks1b"
"Ctsz.2",1.66819063837359e-119,1.18667698311861,0.958,0.825,2.79505341459494e-115,"Microglia 2","Ctsz"
"H2afz.2",2.08921515310162e-119,1.31742397700487,0.929,0.786,3.50047998902177e-115,"Microglia 2","H2afz"
"Pclaf.2",3.65589472861189e-119,1.32023898956353,0.314,0.012,6.12545161778923e-115,"Microglia 2","Pclaf"
"Sdf2l1.2",8.23335791520288e-118,1.30345961820187,0.768,0.348,1.37949911869224e-113,"Microglia 2","Sdf2l1"
"Hmgn1.2",8.61922839405351e-115,1.31474531232364,0.653,0.221,1.44415171742367e-110,"Microglia 2","Hmgn1"
"Ctsd.2",5.36392956602344e-112,1.37701473140244,0.973,0.84,8.98726398787228e-108,"Microglia 2","Ctsd"
"Spp1.1",2.01271206832279e-111,3.18417042220305,0.617,0.238,3.37229907047484e-107,"Microglia 2","Spp1"
"Tmem256.2",3.44914594905845e-111,1.15386063341476,0.774,0.453,5.77904403764743e-107,"Microglia 2","Tmem256"
"Btg2.2",4.20393343807407e-111,-1.94071380760299,0.111,0.597,7.04369047549311e-107,"Microglia 2","Btg2"
"Ly86.2",2.4102125831369e-110,1.19735237243071,0.948,0.588,4.03831118304588e-106,"Microglia 2","Ly86"
"Junb.2",1.61632697342519e-109,-1.86092276418832,0.375,0.815,2.70815584397391e-105,"Microglia 2","Junb"
"Rps2.2",6.8929672023848e-108,0.94023814302572,0.987,0.895,1.15491665475957e-103,"Microglia 2","Rps2"
"Olfml3.2",2.39069678518324e-107,0.643529241592165,0.808,0.336,4.00561246357451e-103,"Microglia 2","Olfml3"
"Selenoh.2",1.66746723559824e-106,1.20669452176858,0.556,0.22,2.79384135324485e-102,"Microglia 2","Selenoh"
"Hint1.2",2.70668649831267e-106,1.00069067215278,0.889,0.689,4.53505322792288e-102,"Microglia 2","Hint1"
"Nme2.2",4.95887893749688e-106,1.0092138961145,0.964,0.739,8.30860165977603e-102,"Microglia 2","Nme2"
"Cdk1.2",3.69291675598246e-105,1.07409772931175,0.287,0.015,6.18748202464861e-101,"Microglia 2","Cdk1"
"Gpr34.2",3.29063988239966e-104,-0.296773532872608,0.615,0.309,5.51346712296063e-100,"Microglia 2","Gpr34"
"Atp5g2.2",1.37071889183087e-103,0.943230984026271,0.935,0.752,2.29663950326263e-99,"Microglia 2","Atp5g2"
"Uqcr11.2",3.11936940873954e-103,1.01862758475894,0.845,0.643,5.22650344434309e-99,"Microglia 2","Uqcr11"
"Top2a.2",4.34577552619995e-102,1.34801648539363,0.274,0.012,7.28134689414802e-98,"Microglia 2","Top2a"
"Jun.2",7.70274288881338e-101,-2.00877570758029,0.222,0.67,1.29059457102068e-96,"Microglia 2","Jun"
"Mcl1.2",1.02683440465599e-99,-1.73331004205284,0.479,0.83,1.72046104500111e-95,"Microglia 2","Mcl1"
"Trem2.2",1.4564229595226e-99,0.902209763323734,0.937,0.509,2.44023666868011e-95,"Microglia 2","Trem2"
"Jund.2",2.74390720376343e-99,-1.70408272217532,0.305,0.736,4.59741651990563e-95,"Microglia 2","Jund"
"Cfl1.2",4.5146323550106e-98,0.796494085778994,0.967,0.925,7.56426651082025e-94,"Microglia 2","Cfl1"
"Fxyd5.2",2.72970231229655e-97,-1.81347876381881,0.575,0.71,4.57361622425287e-93,"Microglia 2","Fxyd5"
"Rpl41.2",3.1211584119917e-96,0.743826785152129,1,0.981,5.22950091929209e-92,"Microglia 2","Rpl41"
"Ranbp1.2",1.18432243053434e-95,1.19508460041265,0.64,0.33,1.98433223236029e-91,"Microglia 2","Ranbp1"
"Zfp36.2",1.81946780410702e-95,-1.58000254935654,0.159,0.62,3.04851830578132e-91,"Microglia 2","Zfp36"
"Phgdh.2",2.60807538159238e-95,1.08494801323388,0.517,0.12,4.36983030185803e-91,"Microglia 2","Phgdh"
"Atp5j2.2",5.70986112032308e-95,0.926186372170472,0.92,0.747,9.56687230710132e-91,"Microglia 2","Atp5j2"
"Hist1h2ap.2",1.98230751153163e-93,1.88894106134679,0.314,0.196,3.32135623557124e-89,"Microglia 2","Hist1h2ap"
"Selenof.2",4.91320331248706e-93,0.963356806420248,0.816,0.61,8.23207215007207e-89,"Microglia 2","Selenof"
"Rps17.2",1.30032446740336e-92,0.868916787652729,0.967,0.856,2.17869364513433e-88,"Microglia 2","Rps17"
"Pycard.2",1.41702644627913e-92,1.06631138220349,0.891,0.662,2.37422781074068e-88,"Microglia 2","Pycard"
"Ndufc1.2",2.22202204289701e-92,1.13938485008995,0.757,0.483,3.72299793287394e-88,"Microglia 2","Ndufc1"
"Ptprc.2",6.78697471969096e-92,-1.44534458786303,0.448,0.814,1.13715761428422e-87,"Microglia 2","Ptprc"
"Hexb.2",1.96117278361434e-91,0.489842827154138,0.96,0.581,3.28594499894583e-87,"Microglia 2","Hexb"
"Neat1.2",4.43142245375315e-91,-1.84270159179108,0.067,0.492,7.4248483212634e-87,"Microglia 2","Neat1"
"Cela1.2",2.78981658992998e-90,0.897510299031869,0.307,0.031,4.67433769642768e-86,"Microglia 2","Cela1"
"Ssr4.2",2.11185631882006e-89,0.927254365863017,0.908,0.71,3.538415262183e-85,"Microglia 2","Ssr4"
"Timp2.2",2.24519042120488e-89,1.24104673741028,0.82,0.422,3.76181655072878e-85,"Microglia 2","Timp2"
"Rbm39.2",2.67821706607108e-88,-1.06517243455159,0.469,0.846,4.4873526942021e-84,"Microglia 2","Rbm39"
"Lgmn.2",5.77177819240916e-88,0.921541338918752,0.944,0.592,9.67061436138156e-84,"Microglia 2","Lgmn"
"Ldhb.2",7.14254929157234e-88,1.17765919016464,0.738,0.285,1.19673413380295e-83,"Microglia 2","Ldhb"
"Hspe1.2",1.45848540405867e-87,1.01214099189796,0.856,0.596,2.4436922945003e-83,"Microglia 2","Hspe1"
"S100a10.2",6.95687118043824e-87,-2.31072674870518,0.05,0.433,1.16562376628243e-82,"Microglia 2","S100a10"
"Cdca3.2",1.26802352114983e-86,0.847985769483501,0.245,0.012,2.12457340968654e-82,"Microglia 2","Cdca3"
"Cdca8.2",3.32601012873761e-85,0.871137098970397,0.239,0.011,5.57272997069987e-81,"Microglia 2","Cdca8"
"Atp5j.2",5.00996047171159e-85,0.892283019691237,0.902,0.762,8.39418877035277e-81,"Microglia 2","Atp5j"
"Ppib.2",1.50305301815201e-84,0.878877154329062,0.904,0.751,2.5183653319137e-80,"Microglia 2","Ppib"
"Ch25h.2",1.90550910592878e-84,1.05403228611146,0.262,0.016,3.19268050698368e-80,"Microglia 2","Ch25h"
"Ube2c.2",6.08717077253141e-84,1.37750514474691,0.274,0.028,1.01990546293764e-79,"Microglia 2","Ube2c"
"Lsp1.2",2.45115714033398e-82,-1.76835620998149,0.09,0.486,4.10691378862959e-78,"Microglia 2","Lsp1"
"Rps12.2",1.01450776142386e-81,0.73753111481528,0.99,0.959,1.69980775426568e-77,"Microglia 2","Rps12"
"Ndufb8.2",6.83165907852694e-81,0.89718411853846,0.807,0.555,1.14464447860719e-76,"Microglia 2","Ndufb8"
"Plbd1.2",1.82560762771047e-79,-1.42774673730923,0.013,0.355,3.05880558022889e-75,"Microglia 2","Plbd1"
"Cops9.2",2.57332050367711e-79,0.937810477526085,0.784,0.557,4.311598503911e-75,"Microglia 2","Cops9"
"Ndufa12.2",1.61641464078372e-78,1.04721879373207,0.609,0.319,2.70830273063313e-74,"Microglia 2","Ndufa12"
"Ndufs5.2",4.80586310817371e-78,0.926907067624698,0.755,0.542,8.05222363774505e-74,"Microglia 2","Ndufs5"
"Hist1h1b.2",9.78552349174329e-78,2.05006968341835,0.247,0.055,1.63956446104159e-73,"Microglia 2","Hist1h1b"
"Zfp36l2.2",9.8838533967947e-78,-1.36488421688632,0.232,0.638,1.65603963663295e-73,"Microglia 2","Zfp36l2"
"Rsrp1.2",2.00907534175664e-77,-1.15997437343613,0.437,0.801,3.36620573511325e-73,"Microglia 2","Rsrp1"
"Tk1.2",4.18297247678843e-77,0.742060570688905,0.215,0.01,7.00857038485902e-73,"Microglia 2","Tk1"
"Clec2d.2",8.09042564819787e-77,-1.36760386681349,0.148,0.553,1.35555081735555e-72,"Microglia 2","Clec2d"
"Uqcc2.2",1.15636118299834e-75,0.939759686352552,0.692,0.451,1.93748316211372e-71,"Microglia 2","Uqcc2"
"Fos.2",1.26851317109109e-75,-1.63919252495935,0.044,0.407,2.12539381816312e-71,"Microglia 2","Fos"
"Ahnak.2",1.31279518755567e-75,-1.43583078433253,0.008,0.327,2.19958833674952e-71,"Microglia 2","Ahnak"
"Rpl35.2",7.76418829045865e-75,0.745514917301545,0.979,0.862,1.30088974806635e-70,"Microglia 2","Rpl35"
"Emb.2",9.07317461329638e-75,-1.32183633035355,0.029,0.377,1.52021040645781e-70,"Microglia 2","Emb"
"Txnip.2",2.36821920529024e-74,-1.42793261351582,0.182,0.583,3.96795127846379e-70,"Microglia 2","Txnip"
"Pnrc1.2",7.79953788831343e-74,-1.30713013986855,0.22,0.626,1.30681257318691e-69,"Microglia 2","Pnrc1"
"Etfb.1",1.33579028412404e-73,0.942913556592182,0.638,0.336,2.23811662104983e-69,"Microglia 2","Etfb"
"Uqcrq.2",7.25133896572791e-73,0.840207218477944,0.906,0.731,1.21496184370771e-68,"Microglia 2","Uqcrq"
"H2-D1.2",9.69835787373636e-73,-1.04647009170528,0.818,0.942,1.62495986174453e-68,"Microglia 2","H2-D1"
"Ltc4s.2",1.39047322257837e-72,0.577587678341092,0.693,0.304,2.32973788443006e-68,"Microglia 2","Ltc4s"
"Pdia6.2",1.39202807195291e-72,0.990363758614093,0.782,0.511,2.33234303455709e-68,"Microglia 2","Pdia6"
"Pim1.2",1.73218694795047e-72,-1.67085539875301,0.075,0.442,2.90227923129101e-68,"Microglia 2","Pim1"
"Romo1.2",1.83900842458631e-72,0.933501708853955,0.703,0.475,3.08125861539436e-68,"Microglia 2","Romo1"
"Uqcr10.2",9.37046906883464e-72,0.903359684716849,0.816,0.623,1.57002209248324e-67,"Microglia 2","Uqcr10"
"P2ry12.2",1.65839634116083e-71,-0.999763240464047,0.504,0.341,2.77864306961497e-67,"Microglia 2","P2ry12"
"Rpl12.2",3.17588567222836e-71,0.729995628332966,0.979,0.841,5.32119644381862e-67,"Microglia 2","Rpl12"
"Manf.2",3.37658156478279e-71,1.00879453233876,0.755,0.496,5.65746241179356e-67,"Microglia 2","Manf"
"Swi5.2",8.41447377863244e-71,0.848771352668312,0.661,0.467,1.40984508160986e-66,"Microglia 2","Swi5"
"Hebp1.2",2.80822455595082e-70,0.955981536491951,0.498,0.16,4.70518024349561e-66,"Microglia 2","Hebp1"
"Clta.2",2.97543734820759e-70,0.737207615690427,0.958,0.849,4.98534527692182e-66,"Microglia 2","Clta"
"Pbk.2",2.34574472442798e-69,0.575809366251471,0.157,0.002,3.93029528577909e-65,"Microglia 2","Pbk"
"Gusb.2",9.99562270721056e-69,0.950778790535363,0.657,0.372,1.67476658459313e-64,"Microglia 2","Gusb"
"Clec4e.2",2.9659739614294e-68,-2.43874354967061,0.015,0.324,4.96948937237496e-64,"Microglia 2","Clec4e"
"Prdx1.2",3.398901210629e-68,0.934147797896508,0.902,0.653,5.69485897840888e-64,"Microglia 2","Prdx1"
"Hist1h2ae.2",8.18285102005848e-68,1.40015716469252,0.264,0.108,1.3710366884108e-63,"Microglia 2","Hist1h2ae"
"Nusap1.2",1.30349551395953e-67,0.7722049690177,0.167,0.003,2.1840067336392e-63,"Microglia 2","Nusap1"
"Rplp1.2",1.32440656310643e-67,0.65830149343365,0.998,0.957,2.21904319648483e-63,"Microglia 2","Rplp1"
"Irf2bp2.2",1.41885197906354e-67,-1.11054806370048,0.153,0.535,2.37728649092096e-63,"Microglia 2","Irf2bp2"
"Slfn1.2",4.69137900848825e-67,-1.60885165181125,0.019,0.327,7.86040552872207e-63,"Microglia 2","Slfn1"
"Tubb4b.2",4.762357481636e-67,1.19675630169661,0.485,0.226,7.97932996048111e-63,"Microglia 2","Tubb4b"
"Gas6.2",8.60628845415278e-67,0.896414816750441,0.406,0.092,1.4419836304933e-62,"Microglia 2","Gas6"
"Resf1.2",4.49347779648024e-66,-1.37644309618221,0.109,0.477,7.52882204800264e-62,"Microglia 2","Resf1"
"Nme1.2",4.80372400801026e-66,0.964394754506474,0.699,0.437,8.04863957542118e-62,"Microglia 2","Nme1"
"Ptms.2",6.04016082227961e-66,0.938798845288309,0.81,0.499,1.01202894577295e-61,"Microglia 2","Ptms"
"Dleu2.2",7.20755617015553e-66,-1.12554154936113,0.125,0.502,1.20762603630956e-61,"Microglia 2","Dleu2"
"Plac8.2",9.28469805353911e-66,-3.22674336660005,0.073,0.386,1.55565115887048e-61,"Microglia 2","Plac8"
"Rgs10.2",1.48867083423541e-65,0.648309620151307,0.925,0.591,2.49426798276143e-61,"Microglia 2","Rgs10"
"Rps26.2",2.61632327262015e-65,0.680536289839667,0.987,0.937,4.38364964327506e-61,"Microglia 2","Rps26"
"Clec4d.2",2.80892354216967e-65,-2.04194245662325,0.059,0.373,4.70635139490529e-61,"Microglia 2","Clec4d"
"Cox6c.2",4.20753234121596e-65,0.811052128312585,0.923,0.783,7.04972043770734e-61,"Microglia 2","Cox6c"
"Napsa.2",2.22241112819794e-64,-1.26418798060924,0.021,0.32,3.72364984529565e-60,"Microglia 2","Napsa"
"Ccnb2.2",2.62654857831295e-64,0.753447632826538,0.203,0.012,4.40078214296336e-60,"Microglia 2","Ccnb2"
"Tspan4.2",2.68809242025085e-64,0.838920036211673,0.454,0.126,4.5038988501303e-60,"Microglia 2","Tspan4"
"Ddx5.2",2.77093409090653e-64,-0.944188562258332,0.67,0.898,4.64270006931389e-60,"Microglia 2","Ddx5"
"Gng5.2",4.9416743417304e-64,0.6417091891403,0.979,0.935,8.27977535956928e-60,"Microglia 2","Gng5"
"Cox4i1.2",7.12826175843916e-64,0.631035465844977,0.971,0.895,1.19434025762648e-59,"Microglia 2","Cox4i1"
"Calr.2",2.33070162180983e-63,0.920451115643561,0.86,0.652,3.90509056734237e-59,"Microglia 2","Calr"
"Neurl3.2",2.49399013506427e-63,-1.02170500767165,0.042,0.362,4.17868047130019e-59,"Microglia 2","Neurl3"
"Ifitm2.2",2.94590958660685e-63,-1.8100719909188,0.628,0.607,4.93587151235977e-59,"Microglia 2","Ifitm2"
"Prdx4.2",3.13948002168508e-63,0.906645162628063,0.529,0.197,5.26019877633335e-59,"Microglia 2","Prdx4"
"Samhd1.2",6.75890740035166e-63,-1.38722926927728,0.148,0.506,1.13245493492892e-58,"Microglia 2","Samhd1"
"Spc24.2",7.57047871867346e-63,0.664883183207533,0.186,0.01,1.26843370931374e-58,"Microglia 2","Spc24"
"Ctsb.2",2.08035578676704e-62,0.91675254405308,0.96,0.851,3.48563612072817e-58,"Microglia 2","Ctsb"
"Ifitm1.2",2.18592869163445e-62,-3.7138888930551,0.126,0.446,3.66252352283351e-58,"Microglia 2","Ifitm1"
"Cd47.2",3.54123679876696e-62,-1.07510902284647,0.343,0.68,5.93334225633405e-58,"Microglia 2","Cd47"
"Gapdh.2",1.23007443105456e-61,0.650196910613865,0.977,0.905,2.06098970923191e-57,"Microglia 2","Gapdh"
"Rps8.2",1.34124673482376e-61,0.601857089760613,0.996,0.942,2.24725890419722e-57,"Microglia 2","Rps8"
"Slpi.2",1.96368784258411e-61,-3.79751579178517,0.038,0.338,3.29015898024967e-57,"Microglia 2","Slpi"
"Hist1h3c.2",2.83260296618729e-61,0.671716343877931,0.155,0.004,4.7460262698468e-57,"Microglia 2","Hist1h3c"
"Pirb.2",4.30569836185171e-61,-1.17436137194972,0.082,0.419,7.21419760528254e-57,"Microglia 2","Pirb"
"Hp.2",9.63739357315827e-61,-2.20266482981812,0.025,0.318,1.61474529318267e-56,"Microglia 2","Hp"
"Gm34084.2",1.28141452135072e-60,-1.12983381954304,0.008,0.277,2.14701003052313e-56,"Microglia 2","Gm34084"
"Slc25a4.2",1.55856714507463e-60,0.927961630462445,0.615,0.324,2.61137925157254e-56,"Microglia 2","Slc25a4"
"Nfkbia.2",1.77860082875898e-60,-2.31449868560014,0.215,0.557,2.98004568858568e-56,"Microglia 2","Nfkbia"
"Rpl22l1.2",4.50503134861879e-60,0.851535727468685,0.874,0.659,7.54818002461079e-56,"Microglia 2","Rpl22l1"
"Ccnb1.2",6.7692406889884e-60,0.500735093736854,0.149,0.003,1.13418627744001e-55,"Microglia 2","Ccnb1"
"Gda.2",7.03999352842977e-60,-1.11996559749218,0.006,0.268,1.17955091568841e-55,"Microglia 2","Gda"
"Fgr.2",7.55146596008218e-60,-1.00405994574584,0.034,0.334,1.26524812161177e-55,"Microglia 2","Fgr"
"Mcemp1.2",1.26568527279333e-59,-1.2971023241402,0.027,0.318,2.12065567456523e-55,"Microglia 2","Mcemp1"
"F10.2",1.58731767563917e-59,-1.62148837771142,0.011,0.28,2.65955076553344e-55,"Microglia 2","F10"
"Ndufc2.2",1.75733351586003e-59,0.808794699135274,0.738,0.545,2.94441230582349e-55,"Microglia 2","Ndufc2"
"Rrm2.2",1.76362255360848e-59,0.612366807687626,0.151,0.004,2.95494958857102e-55,"Microglia 2","Rrm2"
"Erp29.2",5.90413252246319e-59,0.809101160926698,0.879,0.695,9.89237404138707e-55,"Microglia 2","Erp29"
"Timm13.2",8.7760657705791e-59,0.773688654532125,0.715,0.509,1.47042981986053e-54,"Microglia 2","Timm13"
"Cdkn3.1",8.85723467358032e-59,0.6590847783325,0.186,0.011,1.48402966955838e-54,"Microglia 2","Cdkn3"
"Cytip.2",1.35285412986122e-58,-1.08311558438154,0.015,0.288,2.26670709458247e-54,"Microglia 2","Cytip"
"Park7.1",2.13793042371458e-58,0.778381401288045,0.762,0.555,3.58210242493378e-54,"Microglia 2","Park7"
"Atp5o.2",2.44955433537436e-58,0.793237027030142,0.722,0.518,4.10422828891974e-54,"Microglia 2","Atp5o"
"Msrb1.2",3.15430729527519e-58,-1.88594636840108,0.375,0.58,5.28504187323359e-54,"Microglia 2","Msrb1"
"Uqcrb.2",3.46550404336808e-58,0.808341862870839,0.797,0.631,5.80645202466322e-54,"Microglia 2","Uqcrb"
"Tmsb10.2",6.71928956629905e-58,-1.83618929052263,0.663,0.646,1.12581696683341e-53,"Microglia 2","Tmsb10"
"Dctpp1.1",7.79640169574002e-58,0.934025679079892,0.51,0.236,1.30628710412124e-53,"Microglia 2","Dctpp1"
"Hist1h4d.2",1.01466577473073e-57,1.04515197425713,0.375,0.302,1.70007250556135e-53,"Microglia 2","Hist1h4d"
"Srsf5.2",1.21968284003261e-57,-0.888756142785676,0.362,0.716,2.04357859847463e-53,"Microglia 2","Srsf5"
"Ccr2.2",1.2855199235392e-57,-1.87766199049304,0.029,0.305,2.15388863188992e-53,"Microglia 2","Ccr2"
"Anxa1.2",1.8371343700852e-57,-1.2027430534515,0.013,0.282,3.07811863707775e-53,"Microglia 2","Anxa1"
"Hsbp1.2",2.53208152254454e-57,0.817010054742732,0.749,0.576,4.24250259102338e-53,"Microglia 2","Hsbp1"
"Atp5k.2",3.29287888498005e-57,0.803745267153072,0.793,0.609,5.51721857178407e-53,"Microglia 2","Atp5k"
"Rpl10a.2",3.89895081380207e-57,0.666355750066639,0.981,0.811,6.53269208852536e-53,"Microglia 2","Rpl10a"
"Igf1.2",5.45920690098861e-57,0.566360483958333,0.153,0.005,9.14690116260642e-53,"Microglia 2","Igf1"
"Ifi203.2",6.15423568748427e-57,-1.11742015673006,0.004,0.25,1.03114218943799e-52,"Microglia 2","Ifi203"
"Tnfaip2.2",7.82936014561391e-57,-1.64724892372091,0.042,0.333,1.31180929239761e-52,"Microglia 2","Tnfaip2"
"Ndufb11.2",1.16843917515061e-56,0.817140887631354,0.739,0.569,1.95771983796484e-52,"Microglia 2","Ndufb11"
"Ptbp3.2",1.46080145883903e-56,-0.902132081433608,0.291,0.65,2.44757284428479e-52,"Microglia 2","Ptbp3"
"Il1b.2",2.06519133449201e-56,-2.63255530364285,0.056,0.36,3.46022808094136e-52,"Microglia 2","Il1b"
"Slfn2.2",3.28906343541799e-56,-1.35056075100773,0.389,0.68,5.51082578604284e-52,"Microglia 2","Slfn2"
"Crip1.2",6.71259062744115e-56,-2.57614366843287,0.17,0.433,1.12469455962776e-51,"Microglia 2","Crip1"
"Klf6.2",9.3359965423197e-56,-1.10736844018671,0.157,0.499,1.56424622066567e-51,"Microglia 2","Klf6"
"Ndufa5.2",1.95750701232877e-55,0.857661095722398,0.54,0.315,3.27980299915685e-51,"Microglia 2","Ndufa5"
"Ctla2b.1",2.27818849457673e-55,0.951577740965536,0.379,0.107,3.81710482266331e-51,"Microglia 2","Ctla2b"
"Psmb6.2",2.31901113103609e-55,0.790266163091216,0.699,0.532,3.88550315005098e-51,"Microglia 2","Psmb6"
"Adgre5.2",3.13926344968491e-55,-1.02339468473413,0.008,0.257,5.25983590994707e-51,"Microglia 2","Adgre5"
"Hist1h2ab.1",3.20887005074722e-55,0.864760880720111,0.165,0.013,5.37646177002697e-51,"Microglia 2","Hist1h2ab"
"Dbi.2",3.7908595682622e-55,1.02293645406538,0.782,0.503,6.35158520662332e-51,"Microglia 2","Dbi"
"Cd44.2",1.15423076477406e-54,-1.30048565397768,0.084,0.388,1.93391364637894e-50,"Microglia 2","Cd44"
"S100a4.2",1.56811916193246e-54,-2.75532448738109,0.117,0.34,2.62738365581783e-50,"Microglia 2","S100a4"
"Cst7.2",1.61654917968702e-54,0.90125115426047,0.4,0.12,2.7085281505656e-50,"Microglia 2","Cst7"
"Arhgap45.2",1.82557168193412e-54,-1.00889049361311,0.195,0.537,3.05874535308062e-50,"Microglia 2","Arhgap45"
"Ccna2.2",1.83866032947348e-54,0.455877579756179,0.138,0.003,3.08067538203281e-50,"Microglia 2","Ccna2"
"Atp5g3.2",1.90025953301037e-54,0.808525179586995,0.678,0.459,3.18388484755887e-50,"Microglia 2","Atp5g3"
"Lsm6.1",1.93120636189011e-54,0.813512146115639,0.588,0.369,3.23573625934688e-50,"Microglia 2","Lsm6"
"Ccr1.2",2.31527407997108e-54,-1.33485655961802,0.057,0.358,3.87924172099154e-50,"Microglia 2","Ccr1"
"Mt2.1",2.91505001865069e-54,1.00844797909067,0.213,0.022,4.88416630624923e-50,"Microglia 2","Mt2"
"Rpl36a.2",3.26276094802566e-54,0.659400476883434,0.956,0.779,5.466755968417e-50,"Microglia 2","Rpl36a"
"Prc1.2",5.5472815126809e-54,0.685186059409141,0.165,0.009,9.29447017449684e-50,"Microglia 2","Prc1"
"Pdia3.2",1.13606253281222e-53,0.814850046164912,0.845,0.61,1.90347277372687e-49,"Microglia 2","Pdia3"
"Mydgf.2",1.63674185619086e-53,0.7977988046012,0.623,0.368,2.74236098004779e-49,"Microglia 2","Mydgf"
"Ap2s1.2",1.87478332282748e-53,0.729499724671367,0.665,0.481,3.14119945739744e-49,"Microglia 2","Ap2s1"
"Iqgap1.2",2.60708598060832e-53,-1.21350673442557,0.182,0.511,4.36817256050924e-49,"Microglia 2","Iqgap1"
"Ndufa2.2",3.4765000610172e-53,0.727611084474103,0.847,0.704,5.82487585223432e-49,"Microglia 2","Ndufa2"
"Bin1.2",5.03200696126386e-53,0.696409692459339,0.749,0.397,8.4311276635976e-49,"Microglia 2","Bin1"
"Tpx2.2",6.51166128495994e-53,0.536608505565923,0.149,0.006,1.09102884829504e-48,"Microglia 2","Tpx2"
"Ifi30.2",7.17611417725181e-53,0.6915057113209,0.918,0.645,1.20235793039854e-48,"Microglia 2","Ifi30"
"Ndufb2.2",1.38401016322765e-52,0.790496527019553,0.588,0.427,2.31890902848792e-48,"Microglia 2","Ndufb2"
"Ube2s.2",2.12597522327415e-52,0.879129052967603,0.51,0.343,3.56207148659584e-48,"Microglia 2","Ube2s"
