"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Eif1.8",1.64108728167168e-28,-0.738244373728435,0.743,0.975,2.7496417404409e-24,"Mono/Mac 2","Eif1"
"H2-K1.8",5.7969573995451e-28,0.673901961383679,0.766,0.853,9.71280212293781e-24,"Mono/Mac 2","H2-K1"
"Sdc3.7",3.91221052018464e-27,1.17211916110772,0.456,0.195,6.55490872656937e-23,"Mono/Mac 2","Sdc3"
"Ctss.8",2.89910645625184e-26,0.708118963251651,1,0.831,4.85745286744996e-22,"Mono/Mac 2","Ctss"
"Rps27.6",8.85439719565778e-25,-0.522619265706959,0.807,0.987,1.48355425013246e-20,"Mono/Mac 2","Rps27"
"Ubb.7",1.18069660492233e-24,-0.386324309337926,0.784,0.982,1.97825716154737e-20,"Mono/Mac 2","Ubb"
"H2-DMa.8",1.22882331405471e-24,0.920528272906128,0.532,0.477,2.05889346269867e-20,"Mono/Mac 2","H2-DMa"
"Ifitm3.8",1.71663155035115e-24,0.970492095139824,0.889,0.628,2.87621616261336e-20,"Mono/Mac 2","Ifitm3"
"Ms4a6c.8",2.93182782008527e-24,1.13007580946312,0.661,0.442,4.91227751255286e-20,"Mono/Mac 2","Ms4a6c"
"Samsn1.7",1.20686217272727e-23,-1.23075435380918,0.152,0.521,2.02209757040454e-19,"Mono/Mac 2","Samsn1"
"H2-D1.8",2.2878236319405e-23,0.308393326554494,0.778,0.933,3.83324849531632e-19,"Mono/Mac 2","H2-D1"
"Axl.6",6.25837575278348e-22,0.861232496558683,0.292,0.059,1.04859085737887e-17,"Mono/Mac 2","Axl"
"Ptma.8",1.17578210890657e-21,0.746091722374742,0.901,0.848,1.97002292347296e-17,"Mono/Mac 2","Ptma"
"C1qc.8",4.98957172954207e-21,0.0986063416634373,0.854,0.51,8.36002743284773e-17,"Mono/Mac 2","C1qc"
"Hspa8.8",1.86774471751543e-20,0.657576306938231,0.789,0.801,3.1294062741971e-16,"Mono/Mac 2","Hspa8"
"AY036118.6",1.99984981920923e-20,-0.267591645188785,0.579,0.877,3.35074837208507e-16,"Mono/Mac 2","AY036118"
"Spon1.7",2.60729892782378e-20,0.602314901212134,0.199,0.023,4.36852935356874e-16,"Mono/Mac 2","Spon1"
"Arpc1b.7",3.67193502785088e-20,-0.0153335890468034,0.649,0.874,6.15232713916415e-16,"Mono/Mac 2","Arpc1b"
"Pfdn5.7",3.86131734107959e-20,-0.184590845860356,0.614,0.883,6.46963720497885e-16,"Mono/Mac 2","Pfdn5"
"C1qa.8",5.18216916742341e-20,0.120395315639596,0.83,0.495,8.68272444001792e-16,"Mono/Mac 2","C1qa"
"Ms4a6b.8",1.1046272674946e-19,0.9464779712318,0.567,0.45,1.85080298668721e-15,"Mono/Mac 2","Ms4a6b"
"H2-T23.8",1.38698277598459e-19,0.585563166817858,0.585,0.644,2.32388964116217e-15,"Mono/Mac 2","H2-T23"
"Rapgef5.8",3.08151624885834e-19,0.0767632093000561,0.029,0.12,5.16308047496215e-15,"Mono/Mac 2","Rapgef5"
"Ctsb.8",4.50423968585901e-19,0.907699122460517,0.965,0.86,7.54685359365676e-15,"Mono/Mac 2","Ctsb"
"Calr.8",4.92901753586174e-19,1.04146908525157,0.778,0.673,8.25856888133634e-15,"Mono/Mac 2","Calr"
"AI506816.7",5.9610441446101e-19,0.0622214402877688,0.029,0.117,9.98772946429422e-15,"Mono/Mac 2","AI506816"
"Ms4a4c.8",7.84419608359091e-19,1.22995617918419,0.491,0.26,1.31429505380566e-14,"Mono/Mac 2","Ms4a4c"
"H2-DMb1.8",8.66187181099263e-19,1.02956815189043,0.468,0.298,1.45129662193182e-14,"Mono/Mac 2","H2-DMb1"
"Tfpi.8",1.49773915429391e-18,0.303970707034988,0.035,0.061,2.50946195301945e-14,"Mono/Mac 2","Tfpi"
"Ctsc.8",1.57458649552558e-18,0.845951801820535,0.708,0.622,2.6382196732531e-14,"Mono/Mac 2","Ctsc"
"Psmb8.7",3.21680816166539e-18,0.376274339805347,0.614,0.73,5.38976207487037e-14,"Mono/Mac 2","Psmb8"
"Jam2.8",3.3822274905078e-18,-0.0571017502456327,0.018,0.117,5.66692216034582e-14,"Mono/Mac 2","Jam2"
"Tgfbi.8",4.11090234197376e-18,1.06774475014601,0.667,0.414,6.88781687397704e-14,"Mono/Mac 2","Tgfbi"
"Jund.8",4.4450992599459e-18,-1.1415767550356,0.392,0.696,7.44776381003935e-14,"Mono/Mac 2","Jund"
"Gpnmb.8",6.00859983833356e-18,1.52767169447117,0.24,0.059,1.00674090291279e-13,"Mono/Mac 2","Gpnmb"
"Cfb.8",8.06048296629476e-18,0.820640473289048,0.31,0.073,1.35053392100269e-13,"Mono/Mac 2","Cfb"
"Apoc2.8",1.24662406408344e-17,1.22664035578644,0.567,0.274,2.08871861937181e-13,"Mono/Mac 2","Apoc2"
"C1qb.8",1.25195370022013e-17,0.213914802797813,0.871,0.553,2.09764842471882e-13,"Mono/Mac 2","C1qb"
"Nav3.8",2.89971994811766e-17,0.000382732350853621,0.058,0.186,4.85848077307114e-13,"Mono/Mac 2","Nav3"
"Slfn5.8",3.03954725016281e-17,1.10781134479177,0.556,0.29,5.09276141764779e-13,"Mono/Mac 2","Slfn5"
"Lgals3bp.7",3.58283386571648e-17,0.993834051394062,0.491,0.364,6.00303814200795e-13,"Mono/Mac 2","Lgals3bp"
"Lgals3.8",4.39758926771789e-17,0.746130220376261,0.83,0.542,7.36816081806132e-13,"Mono/Mac 2","Lgals3"
"Naca.8",4.86062519775267e-17,-0.0751709306467236,0.655,0.875,8.14397751883461e-13,"Mono/Mac 2","Naca"
"Gng10.8",5.57913854291777e-17,-1.03809390908257,0.333,0.622,9.34784662865873e-13,"Mono/Mac 2","Gng10"
"Ccl7.7",5.85466664087674e-17,1.45868820346874,0.152,0.026,9.80949395678897e-13,"Mono/Mac 2","Ccl7"
"Mpeg1.8",7.5864297607196e-17,0.89979918445058,0.801,0.704,1.27110630640857e-12,"Mono/Mac 2","Mpeg1"
"Ms4a6d.8",8.04176746653343e-17,0.908137254970006,0.596,0.46,1.34739813901768e-12,"Mono/Mac 2","Ms4a6d"
"Malat1.8",1.58130314058051e-16,-0.78768109627204,0.982,0.914,2.64947341204264e-12,"Mono/Mac 2","Malat1"
"Ecscr.8",1.67233887192397e-16,-0.475976335102943,0.035,0.241,2.80200377990861e-12,"Mono/Mac 2","Ecscr"
"Cdc42.7",2.43948797298423e-16,-0.0715114515618516,0.678,0.899,4.08736209873508e-12,"Mono/Mac 2","Cdc42"
"Serpine2.8",2.59141612781636e-16,-0.319515146252412,0.053,0.23,4.34191772215632e-12,"Mono/Mac 2","Serpine2"
"Mlxipl.8",3.25125947976635e-16,0.0631296133511047,0.023,0.094,5.44748525834852e-12,"Mono/Mac 2","Mlxipl"
"Cox8a.7",3.93083181868972e-16,-0.0013182844100128,0.76,0.939,6.58610871221462e-12,"Mono/Mac 2","Cox8a"
"Atp5e.7",4.02584695988926e-16,0.0389638002355257,0.719,0.905,6.74530658129445e-12,"Mono/Mac 2","Atp5e"
"Tjp1.7",5.24399094632385e-16,0.0228769752295587,0.029,0.109,8.78630683056561e-12,"Mono/Mac 2","Tjp1"
"Pltp.8",7.30233427909826e-16,0.933748896184887,0.31,0.101,1.22350610846291e-11,"Mono/Mac 2","Pltp"
"Clic1.8",7.73382075571006e-16,-0.159920283575897,0.69,0.91,1.29580166761922e-11,"Mono/Mac 2","Clic1"
"Lamp1.8",1.6840240086861e-15,0.59568844715729,0.719,0.765,2.82158222655355e-11,"Mono/Mac 2","Lamp1"
"BC005537.7",1.68798536735303e-15,0.838456826727241,0.48,0.396,2.828219483e-11,"Mono/Mac 2","BC005537"
"Lgals1.8",1.73354102758565e-15,0.77687641359926,0.731,0.425,2.90454799171976e-11,"Mono/Mac 2","Lgals1"
"Rpl9.8",1.80708219827209e-15,-0.281383120915605,0.795,0.966,3.02776622320489e-11,"Mono/Mac 2","Rpl9"
"Ap3m2.5",1.98649600111737e-15,0.121945270327638,0.012,0.044,3.32837404987215e-11,"Mono/Mac 2","Ap3m2"
"Chchd2.7",2.70068633887189e-15,-0.143340005496928,0.678,0.896,4.52499996077986e-11,"Mono/Mac 2","Chchd2"
"St3gal6.8",2.86664216320166e-15,-0.32905318187638,0.041,0.218,4.80305894444438e-11,"Mono/Mac 2","St3gal6"
"Lgmn.8",3.7463254919493e-15,0.251054139366095,0.901,0.623,6.27696836176106e-11,"Mono/Mac 2","Lgmn"
"Clec12a.8",4.14819793749217e-15,0.817196968958746,0.292,0.087,6.95030564426813e-11,"Mono/Mac 2","Clec12a"
"Eif4g1.6",4.14936616034056e-15,0.805031651574118,0.298,0.257,6.95226300165061e-11,"Mono/Mac 2","Eif4g1"
"Gnai2.8",4.72443157350626e-15,-0.161655876912321,0.643,0.874,7.91578510140974e-11,"Mono/Mac 2","Gnai2"
"Junb.8",4.88532897720837e-15,-1.06486591877768,0.509,0.772,8.18536870131263e-11,"Mono/Mac 2","Junb"
"Slpi.8",5.42517453436384e-15,-3.10447248796362,0.099,0.31,9.08987993232662e-11,"Mono/Mac 2","Slpi"
"Ccdc90b.7",8.88505774912052e-15,0.303893859028399,0.064,0.105,1.48869142586514e-10,"Mono/Mac 2","Ccdc90b"
"Adgrg1.8",1.03365746021274e-14,-0.0510614897516158,0.035,0.154,1.73189307458644e-10,"Mono/Mac 2","Adgrg1"
"Hist1h2bc.8",1.23283373554475e-14,-1.04679292473752,0.064,0.318,2.06561292390524e-10,"Mono/Mac 2","Hist1h2bc"
"Ttc1.4",1.26653554666079e-14,0.388359528525357,0.117,0.17,2.12208030843016e-10,"Mono/Mac 2","Ttc1"
"Psmb9.8",1.31070094653126e-14,0.623568616826913,0.526,0.486,2.19607943591312e-10,"Mono/Mac 2","Psmb9"
"Arhgap31.7",1.40040495947469e-14,0.239676109442396,0.082,0.184,2.34637850959984e-10,"Mono/Mac 2","Arhgap31"
"Calhm6.5",1.70490121174234e-14,0.840128900752285,0.322,0.104,2.8565619802743e-10,"Mono/Mac 2","Calhm6"
"Ccdc152.6",1.86548272252226e-14,0.695211614300122,0.094,0.047,3.12561630158605e-10,"Mono/Mac 2","Ccdc152"
"Cd14.8",2.13760547390416e-14,-1.3711196138221,0.246,0.522,3.58155797152643e-10,"Mono/Mac 2","Cd14"
"Eef1b2.8",2.57028837250561e-14,-0.473082690327324,0.608,0.86,4.30651816813316e-10,"Mono/Mac 2","Eef1b2"
"Btg1.8",2.73489988149212e-14,-0.780661236303059,0.626,0.866,4.58232475144004e-10,"Mono/Mac 2","Btg1"
"Cox4i1.8",3.00085205662634e-14,0.19974947991017,0.772,0.91,5.02792762087743e-10,"Mono/Mac 2","Cox4i1"
"Arg1.8",3.35333368146079e-14,0.506204147604219,0.316,0.094,5.61851058328756e-10,"Mono/Mac 2","Arg1"
"Gas6.8",4.89944454811967e-14,0.232776945738781,0.07,0.133,8.20901934037451e-10,"Mono/Mac 2","Gas6"
"Rpl17.8",5.27300922886315e-14,-0.3977395822275,0.807,0.966,8.8349269629602e-10,"Mono/Mac 2","Rpl17"
"Slc2a5.8",5.6488185713493e-14,-0.13281737742347,0.029,0.146,9.46459551629576e-10,"Mono/Mac 2","Slc2a5"
"Gng5.8",5.84308973793629e-14,-0.118637621330398,0.778,0.947,9.79009685591225e-10,"Mono/Mac 2","Gng5"
"Bin1.8",6.32560280550116e-14,-0.875986876707195,0.17,0.45,1.05985475006172e-09,"Mono/Mac 2","Bin1"
"Rpl27.8",9.59288568390907e-14,-0.153703867570075,0.789,0.952,1.60728799633896e-09,"Mono/Mac 2","Rpl27"
"Oaz1.8",9.80086145215877e-14,-0.277754685352819,0.696,0.911,1.6421343363092e-09,"Mono/Mac 2","Oaz1"
"Clec4a1.8",1.00293530939066e-13,0.751983464692335,0.38,0.149,1.68041811088405e-09,"Mono/Mac 2","Clec4a1"
"Rac2.8",1.06671558057041e-13,-0.720577554684511,0.45,0.72,1.78728195524571e-09,"Mono/Mac 2","Rac2"
"Rhoa.7",1.06937129509976e-13,-0.186601366702961,0.637,0.872,1.79173160493965e-09,"Mono/Mac 2","Rhoa"
"Lrrc3.7",1.36972611470545e-13,-0.181486676151467,0.012,0.112,2.29497610518898e-09,"Mono/Mac 2","Lrrc3"
"Ankrd26.5",1.47743344298557e-13,0.47019362743758,0.041,0.019,2.47543973372233e-09,"Mono/Mac 2","Ankrd26"
"Sfmbt1.5",2.03055544129511e-13,0.331098673708957,0.047,0.058,3.40219564188996e-09,"Mono/Mac 2","Sfmbt1"
"Stx4a.4",2.10118747774063e-13,0.707003899368421,0.234,0.218,3.52053961895442e-09,"Mono/Mac 2","Stx4a"
"Rpl22.8",2.58965266687775e-13,-0.296750201158205,0.725,0.922,4.33896304335367e-09,"Mono/Mac 2","Rpl22"
"Eef2k.7",2.72069718825122e-13,-0.102207727657844,0.023,0.117,4.55852813891492e-09,"Mono/Mac 2","Eef2k"
"Uqcrh.8",2.98272227140427e-13,-0.232794390563487,0.626,0.857,4.99755116573786e-09,"Mono/Mac 2","Uqcrh"
"Actr3.7",3.14082008388293e-13,0.335694911480986,0.579,0.68,5.26244405054584e-09,"Mono/Mac 2","Actr3"
"Eif3c.5",3.30287536734909e-13,0.519158574331747,0.45,0.53,5.5339676779934e-09,"Mono/Mac 2","Eif3c"
"Apobec1.7",3.33078876005594e-13,0.77158709867123,0.468,0.262,5.58073656747372e-09,"Mono/Mac 2","Apobec1"
"Cd34.8",3.33732415074209e-13,-0.0519680827346912,0.041,0.148,5.59168661456837e-09,"Mono/Mac 2","Cd34"
"C3ar1.8",3.64414874999566e-13,1.0007919090503,0.474,0.331,6.10577123061773e-09,"Mono/Mac 2","C3ar1"
"Rtn4rl1.8",3.95151792286096e-13,-0.17824985422176,0.012,0.113,6.62076827975353e-09,"Mono/Mac 2","Rtn4rl1"
"Hspa5.8",4.07866388560354e-13,0.899392492338827,0.737,0.682,6.83380134032874e-09,"Mono/Mac 2","Hspa5"
"Hsp90b1.8",4.24323481209611e-13,0.89666247513133,0.819,0.698,7.10953992766703e-09,"Mono/Mac 2","Hsp90b1"
"Rpl38.8",4.41330106765853e-13,-0.1400442610175,0.813,0.959,7.39448593886187e-09,"Mono/Mac 2","Rpl38"
"Tulp4.7",5.74637786464174e-13,0.474753093970797,0.135,0.16,9.62805611220724e-09,"Mono/Mac 2","Tulp4"
"Dennd4a.8",5.92749891601633e-13,-0.632132859695451,0.076,0.316,9.93152443378537e-09,"Mono/Mac 2","Dennd4a"
"Tmtc3.6",6.31284294047146e-13,0.209188453240631,0.018,0.032,1.05771683467599e-08,"Mono/Mac 2","Tmtc3"
"Sall1.8",7.4513472826551e-13,-0.073403786323554,0.064,0.194,1.24847323720886e-08,"Mono/Mac 2","Sall1"
"Clk1.7",8.91520556060869e-13,-0.781426749438379,0.17,0.435,1.49374269167999e-08,"Mono/Mac 2","Clk1"
"Pglyrp1.7",9.10033299629207e-13,-1.22452239953268,0,0.145,1.52476079352874e-08,"Mono/Mac 2","Pglyrp1"
"Yes1.8",9.31326885613304e-13,0.115184026664407,0.012,0.037,1.56043819684509e-08,"Mono/Mac 2","Yes1"
"Ifi204.7",9.48998979601587e-13,0.869701718705092,0.544,0.316,1.59004779032246e-08,"Mono/Mac 2","Ifi204"
"Eef2.6",9.84380888550792e-13,0.413566818134742,0.573,0.648,1.64933017876685e-08,"Mono/Mac 2","Eef2"
"Btg2.8",1.00145005518103e-12,-1.1407998935465,0.31,0.548,1.67792956745581e-08,"Mono/Mac 2","Btg2"
"Xlr.8",1.01518865763041e-12,-0.148289199175889,0.029,0.143,1.70094859585975e-08,"Mono/Mac 2","Xlr"
"Myo9a.7",1.08874556515853e-12,0.363272813711944,0.076,0.098,1.82419319442312e-08,"Mono/Mac 2","Myo9a"
"Psme1.7",1.19628433560375e-12,0.47297687539368,0.667,0.701,2.00437440430409e-08,"Mono/Mac 2","Psme1"
"Pnrc1.7",1.34774613900617e-12,-0.859662299041249,0.327,0.587,2.25814865590484e-08,"Mono/Mac 2","Pnrc1"
"Lst1.8",1.37046982141007e-12,0.44093581569449,0.673,0.69,2.29622218577257e-08,"Mono/Mac 2","Lst1"
"Camk2n1.8",1.39301596832049e-12,-0.106598639576539,0.053,0.185,2.33399825492099e-08,"Mono/Mac 2","Camk2n1"
"Arhgdib.8",1.51370829406485e-12,-0.327893705462021,0.591,0.832,2.53621824670565e-08,"Mono/Mac 2","Arhgdib"
"Arpc3.8",1.77931591537605e-12,-0.215100247399212,0.696,0.898,2.98124381621256e-08,"Mono/Mac 2","Arpc3"
"Serpinf1.7",1.85349374690215e-12,0.150564513455969,0.029,0.068,3.10552877293455e-08,"Mono/Mac 2","Serpinf1"
"Rps13.8",1.88677138128564e-12,-0.430151632103462,0.813,0.964,3.16128544934409e-08,"Mono/Mac 2","Rps13"
"Rhoh.8",1.97004601426835e-12,-0.312349621357738,0.123,0.343,3.30081209690662e-08,"Mono/Mac 2","Rhoh"
"Plxdc2.8",2.02850439241434e-12,-0.429302744589908,0.076,0.271,3.39875910949022e-08,"Mono/Mac 2","Plxdc2"
"Mpc1.8",2.10253749031512e-12,-0.376323662576307,0.327,0.608,3.52280156502299e-08,"Mono/Mac 2","Mpc1"
"Rpl18.8",2.36351883563183e-12,-0.0538812403709859,0.813,0.954,3.96007580910113e-08,"Mono/Mac 2","Rpl18"
"Btf3.8",2.48013167817184e-12,-0.11083423737365,0.643,0.852,4.15546062677692e-08,"Mono/Mac 2","Btf3"
"Arpc2.7",2.62535690729497e-12,-0.0525676802809212,0.678,0.866,4.39878549817272e-08,"Mono/Mac 2","Arpc2"
"Taf1.4",2.98043288000911e-12,0.491165070138699,0.105,0.105,4.99371529045526e-08,"Mono/Mac 2","Taf1"
"Cd37.8",3.27879615784534e-12,-0.668785207130301,0.269,0.537,5.49362296246987e-08,"Mono/Mac 2","Cd37"
"Lag3.7",3.33137801108373e-12,-0.091974004037604,0.047,0.163,5.58172385757079e-08,"Mono/Mac 2","Lag3"
"Oasl2.8",3.35497309361561e-12,0.7947557011307,0.48,0.228,5.62125741835295e-08,"Mono/Mac 2","Oasl2"
"Cd36.4",4.12863777044342e-12,0.807053354642002,0.082,0.017,6.91753258437795e-08,"Mono/Mac 2","Cd36"
"Cadm1.8",4.18121514170049e-12,-0.0386686493438091,0.035,0.127,7.00562596991916e-08,"Mono/Mac 2","Cadm1"
"Vamp8.8",4.20858414931265e-12,-0.00902626745215862,0.561,0.764,7.05148274217335e-08,"Mono/Mac 2","Vamp8"
"Cxcl16.8",4.49329152787983e-12,0.882501639789271,0.52,0.367,7.52850995496266e-08,"Mono/Mac 2","Cxcl16"
"Fhad1.7",4.5088938872434e-12,0.195169162869798,0.018,0.022,7.55465170807632e-08,"Mono/Mac 2","Fhad1"
"Fcgr4.8",4.73706009347948e-12,0.882578272014848,0.468,0.322,7.93694418662487e-08,"Mono/Mac 2","Fcgr4"
"Ltb.8",5.15851120744552e-12,-1.34286324884054,0.041,0.209,8.64308552807498e-08,"Mono/Mac 2","Ltb"
"Ecm1.8",5.18728289886362e-12,0.861332441328926,0.351,0.139,8.69129249704599e-08,"Mono/Mac 2","Ecm1"
"Lonrf3.5",6.20266642062141e-12,0.272210844977504,0.029,0.025,1.03925675877512e-07,"Mono/Mac 2","Lonrf3"
"F13a1.8",6.54689595197727e-12,0.859135756558858,0.386,0.154,1.09693241675379e-07,"Mono/Mac 2","F13a1"
"Irf7.7",6.61881544704097e-12,0.892308220689086,0.468,0.255,1.10898252815171e-07,"Mono/Mac 2","Irf7"
"Hist1h1c.6",6.94906032891786e-12,-0.861830379127949,0.099,0.333,1.16431505811019e-07,"Mono/Mac 2","Hist1h1c"
"Capn3.7",7.32857332660528e-12,-0.030533488999414,0.023,0.107,1.22790246087271e-07,"Mono/Mac 2","Capn3"
"Tmem51.8",7.60598934904541e-12,0.435558602240207,0.175,0.066,1.27438351543256e-07,"Mono/Mac 2","Tmem51"
"Pi4k2b.5",8.59004480152632e-12,0.284698614262013,0.018,0.021,1.43926200649574e-07,"Mono/Mac 2","Pi4k2b"
"Ucp2.8",9.10954980937688e-12,0.388398971329428,0.643,0.709,1.5263050705611e-07,"Mono/Mac 2","Ucp2"
"Rpl37a.8",9.84854807539075e-12,-0.228559402806898,0.848,0.976,1.65012423003172e-07,"Mono/Mac 2","Rpl37a"
"Slc7a11.8",9.90875400242001e-12,-1.35742331756628,0.012,0.176,1.66021173310547e-07,"Mono/Mac 2","Slc7a11"
"Gabarapl2.7",1.08877980298675e-11,-0.357505778359058,0.281,0.554,1.82425055990429e-07,"Mono/Mac 2","Gabarapl2"
"Uba52.8",1.11949000911648e-11,-0.454004929177527,0.579,0.819,1.87570551027467e-07,"Mono/Mac 2","Uba52"
"Snn.7",1.12516403572325e-11,0.174634212309079,0.029,0.072,1.88521234185431e-07,"Mono/Mac 2","Snn"
"Rpl29.8",1.13644803299586e-11,-0.102223085711739,0.737,0.904,1.90411867928456e-07,"Mono/Mac 2","Rpl29"
"Vcp.7",1.14753053571977e-11,0.564354150120373,0.374,0.403,1.92268741259848e-07,"Mono/Mac 2","Vcp"
"Col27a1.8",1.18018320318045e-11,-0.18785680221372,0.012,0.108,1.97739695692884e-07,"Mono/Mac 2","Col27a1"
"Cst7.8",1.18043109595936e-11,0.479980244190961,0.117,0.155,1.9778123012799e-07,"Mono/Mac 2","Cst7"
"Cyba.7",1.26326234107397e-11,0.210364046115001,0.871,0.953,2.11659605246944e-07,"Mono/Mac 2","Cyba"
"Ccdc106.7",1.26963408195947e-11,0.0790076961273158,0.012,0.042,2.1272719043231e-07,"Mono/Mac 2","Ccdc106"
"Sdcbp.7",1.31111572935087e-11,0.478493317649392,0.696,0.708,2.19677440452739e-07,"Mono/Mac 2","Sdcbp"
"H3f3b.8",1.33364022207426e-11,-0.18642015811738,0.848,0.974,2.23451419208542e-07,"Mono/Mac 2","H3f3b"
"Clec4e.8",1.33909953508128e-11,-1.95813950855332,0.088,0.295,2.24366127102868e-07,"Mono/Mac 2","Clec4e"
"Mfsd1.5",1.41571833976988e-11,0.766070337252665,0.339,0.295,2.37203607828443e-07,"Mono/Mac 2","Mfsd1"
"Dnajc3.7",1.44627175289237e-11,0.341336152360917,0.211,0.318,2.42322832197117e-07,"Mono/Mac 2","Dnajc3"
"Sort1.7",1.53728083826246e-11,0.133260324879744,0.047,0.133,2.57571404450875e-07,"Mono/Mac 2","Sort1"
"Ndfip1.7",1.54356830290038e-11,-0.383783165071325,0.31,0.583,2.58624869150959e-07,"Mono/Mac 2","Ndfip1"
"Rps10.8",1.63589015742836e-11,-0.442861485229333,0.865,0.979,2.74093395877122e-07,"Mono/Mac 2","Rps10"
"Rpl8.8",1.69829395841766e-11,-0.263867682014454,0.772,0.938,2.84549152732879e-07,"Mono/Mac 2","Rpl8"
"Ulk4.1",1.86362242624185e-11,0.552765628094546,0.047,0.016,3.12249937516822e-07,"Mono/Mac 2","Ulk4"
"Fcgr1.8",1.8781154421792e-11,0.727167241547133,0.608,0.495,3.14678242337125e-07,"Mono/Mac 2","Fcgr1"
"Ifi207.7",1.95219239913199e-11,0.77644740228056,0.48,0.255,3.27089836474565e-07,"Mono/Mac 2","Ifi207"
"Wfdc21.8",2.00175651747365e-11,-2.51407565609887,0.018,0.189,3.3539430450271e-07,"Mono/Mac 2","Wfdc21"
"Nuak1.8",2.03254581145336e-11,0.157188434074548,0.047,0.111,3.40553050709011e-07,"Mono/Mac 2","Nuak1"
"Actb.5",2.24738603151923e-11,0.393635297106113,1,0.988,3.76549529581046e-07,"Mono/Mac 2","Actb"
"Abcd3.7",2.26928091429144e-11,0.183016400527026,0.035,0.074,3.80218017189531e-07,"Mono/Mac 2","Abcd3"
"Fcgr2b.8",2.46307746144019e-11,0.713994554827579,0.602,0.525,4.12688628664305e-07,"Mono/Mac 2","Fcgr2b"
"Scd2.6",2.54072999325519e-11,0.459475504555508,0.094,0.097,4.25699310369906e-07,"Mono/Mac 2","Scd2"
"Cox6b1.8",2.6767113668386e-11,-0.0616161943909286,0.649,0.836,4.48482989513807e-07,"Mono/Mac 2","Cox6b1"
"Clta.8",2.99881494769044e-11,0.0442998273667108,0.708,0.869,5.02451444485533e-07,"Mono/Mac 2","Clta"
"Cdk5r1.8",3.12601190753503e-11,-0.043282351553054,0.018,0.088,5.23763295107495e-07,"Mono/Mac 2","Cdk5r1"
"Rnasek.7",3.2682898844294e-11,0.0686967445553095,0.614,0.809,5.47601970136145e-07,"Mono/Mac 2","Rnasek"
"Lats1.5",3.83394219516734e-11,0.209443370692688,0.041,0.078,6.42377014800287e-07,"Mono/Mac 2","Lats1"
"Dppa3.2",4.01799211629676e-11,0.604668251918444,0.07,0.004,6.73214579085523e-07,"Mono/Mac 2","Dppa3"
"Efhd2.7",4.07465563556027e-11,0.422357355633224,0.614,0.682,6.82708551738123e-07,"Mono/Mac 2","Efhd2"
"Rps16.8",4.40649038905365e-11,-0.342546261123345,0.883,0.986,7.38307464685939e-07,"Mono/Mac 2","Rps16"
"Aif1.8",4.44097219898966e-11,0.715273061881052,0.754,0.562,7.44084891940717e-07,"Mono/Mac 2","Aif1"
"Ccr2.8",4.96519613597961e-11,1.01278767981595,0.48,0.263,8.31918612583383e-07,"Mono/Mac 2","Ccr2"
