"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Txn1.5",1.66676324755202e-225,2.33455614535307,0.959,0.716,2.79266182127341e-221,"Granulocytes 2","Txn1"
"Tmsb4x.3",6.04735431011494e-224,-1.56986795747542,0.992,0.996,1.01323421465976e-219,"Granulocytes 2","Tmsb4x"
"Rps29.5",1.01171844248564e-213,-1.51813654373746,0.962,0.993,1.69513425038469e-209,"Granulocytes 2","Rps29"
"Cstb.5",1.04262036307616e-197,2.41642722284824,0.959,0.679,1.7469104183341e-193,"Granulocytes 2","Cstb"
"Rpl39.5",7.60387899833407e-197,-2.02699702975948,0.735,0.969,1.27402992617087e-192,"Granulocytes 2","Rpl39"
"Mif.5",1.18608895985643e-195,2.11541546807522,0.964,0.697,1.98729205223945e-191,"Granulocytes 2","Mif"
"Prdx5.5",2.14413282066868e-195,2.00991746020229,0.964,0.809,3.59249454103037e-191,"Granulocytes 2","Prdx5"
"Slc7a11.5",1.00990267007464e-192,2.9123084615496,0.735,0.114,1.69209192371006e-188,"Granulocytes 2","Slc7a11"
"Rplp1.5",1.33177887600415e-190,-1.79116298893791,0.804,0.978,2.23139550674495e-186,"Granulocytes 2","Rplp1"
"Clec4d.5",1.5736275738886e-190,2.43238136762146,0.893,0.28,2.63661300005035e-186,"Granulocytes 2","Clec4d"
"Ptpn18.5",7.23002586623173e-190,-2.43173941892537,0.082,0.801,1.21139083388713e-185,"Granulocytes 2","Ptpn18"
"Rpl10a.5",4.10403856100488e-188,-2.5732601784943,0.339,0.881,6.87631660896368e-184,"Granulocytes 2","Rpl10a"
"Ly6e.5",2.35999258354664e-183,-2.6981885995804,0.209,0.867,3.95416757373239e-179,"Granulocytes 2","Ly6e"
"Rpsa.5",4.49844557468694e-182,-2.53505630180255,0.49,0.92,7.53714556038797e-178,"Granulocytes 2","Rpsa"
"Rps23.5",2.72424810466654e-179,-1.71164757873819,0.765,0.974,4.56447769936879e-175,"Granulocytes 2","Rps23"
"Acod1.5",5.89330722951771e-173,2.82599180070476,0.694,0.095,9.87423626305692e-169,"Granulocytes 2","Acod1"
"Rpl32.5",4.13000051290037e-172,-1.89996681206192,0.712,0.958,6.91981585936457e-168,"Granulocytes 2","Rpl32"
"Wfdc21.5",1.14729146113493e-170,3.00022486696924,0.763,0.124,1.92228684313158e-166,"Granulocytes 2","Wfdc21"
"S100a8.5",1.31469439506575e-170,1.88802834777066,0.931,0.26,2.20277045893267e-166,"Granulocytes 2","S100a8"
"Rpl15.5",3.37170839765489e-168,-1.9650568049254,0.487,0.918,5.64929742027076e-164,"Granulocytes 2","Rpl15"
"Rps27a.5",8.37750700050263e-168,-1.40462727081562,0.862,0.983,1.40365129793422e-163,"Granulocytes 2","Rps27a"
"Ftl1.5",4.57016087658866e-165,2.02912728760402,1,0.988,7.6573045487243e-161,"Granulocytes 2","Ftl1"
"Ero1l.4",1.10537272269247e-163,2.77780672371078,0.666,0.169,1.85205199687124e-159,"Granulocytes 2","Ero1l"
"Rpl13.5",2.43418674929572e-163,-1.80030517152791,0.763,0.967,4.07847989844497e-159,"Granulocytes 2","Rpl13"
"Ninj1.5",6.2108030324643e-162,2.01617862559387,0.834,0.343,1.04062004808939e-157,"Granulocytes 2","Ninj1"
"Rps18.5",4.22730429215813e-160,-2.14145104606117,0.589,0.925,7.08284834151095e-156,"Granulocytes 2","Rps18"
"Rpl11.5",4.24934515556132e-160,-1.6364000866381,0.676,0.957,7.119777808143e-156,"Granulocytes 2","Rpl11"
"Rps7.5",1.7836448733605e-159,-1.90042992969598,0.709,0.952,2.98849698531551e-155,"Granulocytes 2","Rps7"
"Bri3.5",4.71983273732061e-158,1.46161516662857,0.849,0.793,7.90807975138068e-154,"Granulocytes 2","Bri3"
"Rpl3.5",3.23522984075812e-155,-2.27524800122447,0.352,0.864,5.42062759819024e-151,"Granulocytes 2","Rpl3"
"Aldoa.5",1.05563157534569e-154,1.60677805002272,0.959,0.763,1.7687107044917e-150,"Granulocytes 2","Aldoa"
"Ehd1.5",8.04743023639042e-153,2.10916937285737,0.712,0.207,1.34834693610722e-148,"Granulocytes 2","Ehd1"
"Ctss.5",2.83117559349236e-151,-3.0728232010265,0.459,0.875,4.74363470689645e-147,"Granulocytes 2","Ctss"
"Rpl7a.5",9.10887621718279e-149,-1.84626329393038,0.413,0.887,1.52619221018898e-144,"Granulocytes 2","Rpl7a"
"Rps20.5",7.38660327921992e-146,-1.83393611153223,0.635,0.937,1.2376253794333e-141,"Granulocytes 2","Rps20"
"Hcar2.5",1.00572426641786e-145,2.40882539745922,0.615,0.094,1.68509100838313e-141,"Granulocytes 2","Hcar2"
"Rpl6.5",8.03774442479893e-144,-1.58434024799897,0.656,0.938,1.34672407837506e-139,"Granulocytes 2","Rpl6"
"Rps9.5",5.64583678644411e-143,-1.12073742217653,0.906,0.987,9.45959953568711e-139,"Granulocytes 2","Rps9"
"Rps21.5",6.3011168949259e-143,-1.45328336320889,0.821,0.975,1.05575213574484e-138,"Granulocytes 2","Rps21"
"Rps15a.5",7.0706071311359e-142,-1.71278816507619,0.763,0.956,1.18468022482182e-137,"Granulocytes 2","Rps15a"
"F10.5",1.13718341898807e-140,2.19290933210465,0.732,0.2,1.90535081851451e-136,"Granulocytes 2","F10"
"Rps10.5",2.00246198088862e-139,-1.29358916975203,0.916,0.98,3.35512504897889e-135,"Granulocytes 2","Rps10"
"Ly86.5",2.04333816334544e-139,-3.5428444849031,0.069,0.688,3.42361309268529e-135,"Granulocytes 2","Ly86"
"Cd274.4",2.98178756141755e-139,2.20465685769951,0.648,0.129,4.99598505915511e-135,"Granulocytes 2","Cd274"
"Ier3.5",3.40577589955631e-139,2.43471011950125,0.806,0.298,5.70637751970659e-135,"Granulocytes 2","Ier3"
"Rps11.5",7.91443911275546e-139,-1.50032673078576,0.806,0.968,1.32606427334218e-134,"Granulocytes 2","Rps11"
"Eef1a1.5",5.32118320171692e-138,-1.26575992340283,0.875,0.96,8.91564245447669e-134,"Granulocytes 2","Eef1a1"
"Rplp0.5",1.63963028188328e-137,-1.76954058278499,0.691,0.951,2.74720053729544e-133,"Granulocytes 2","Rplp0"
"Ifi30.5",2.56889206994753e-137,-2.86206812103818,0.14,0.731,4.30417866319708e-133,"Granulocytes 2","Ifi30"
"Rps12.5",8.61133612088185e-137,-1.31293435206852,0.86,0.974,1.44282936705375e-132,"Granulocytes 2","Rps12"
"Cd24a.5",2.32249787245279e-136,2.12033174165987,0.709,0.164,3.89134518529465e-132,"Granulocytes 2","Cd24a"
"Tpi1.5",1.84944030249819e-135,1.77204090926632,0.862,0.521,3.09873722683571e-131,"Granulocytes 2","Tpi1"
"Atp6v0c.4",1.62736382824103e-134,1.4702658756443,0.977,0.873,2.72664809421784e-130,"Granulocytes 2","Atp6v0c"
"Creg1.5",2.88307033347542e-134,1.79144834339623,0.694,0.683,4.83058434373806e-130,"Granulocytes 2","Creg1"
"Rpl27a.5",3.9964087648778e-134,-1.27029599236453,0.903,0.981,6.69598288555276e-130,"Granulocytes 2","Rpl27a"
"Rpl28.5",1.28956416043296e-133,-1.51869331189979,0.776,0.961,2.16066475080543e-129,"Granulocytes 2","Rpl28"
"Mcl1.5",3.28955273225277e-131,1.60408451876725,0.944,0.772,5.51164560288951e-127,"Granulocytes 2","Mcl1"
"Rpl41.4",8.43971806601935e-131,-1.18594567580294,0.923,0.99,1.41407476196154e-126,"Granulocytes 2","Rpl41"
"Sqstm1.5",9.22525763597943e-131,1.83996136412954,0.633,0.286,1.54569191690835e-126,"Granulocytes 2","Sqstm1"
"Npm1.5",9.4340339382921e-131,-1.75650592868356,0.135,0.751,1.58067238636084e-126,"Granulocytes 2","Npm1"
"Cebpb.5",9.52401734014827e-129,1.72962399010146,0.974,0.732,1.59574910534184e-124,"Granulocytes 2","Cebpb"
"Rack1.5",2.54408009547897e-128,-1.71479069517539,0.49,0.889,4.26260619997501e-124,"Granulocytes 2","Rack1"
"Slc31a2.4",8.18080571697308e-128,1.76514467215167,0.582,0.199,1.37069399787884e-123,"Granulocytes 2","Slc31a2"
"Ptma.5",1.15280351216089e-127,-1.78240713204915,0.39,0.896,1.93152228462557e-123,"Granulocytes 2","Ptma"
"Cst3.5",6.80410503998972e-126,-4.04774715782042,0.686,0.945,1.14002779945028e-121,"Granulocytes 2","Cst3"
"Rpl36a.5",6.59396621919651e-125,-1.89131392812384,0.342,0.846,1.10481904002637e-120,"Granulocytes 2","Rpl36a"
"Bnip3.5",3.17588283907511e-124,2.07047664255685,0.63,0.213,5.32119169687034e-120,"Granulocytes 2","Bnip3"
"mt-Co2.5",8.21167998068744e-124,-1.69185287501244,0.648,0.934,1.37586698076418e-119,"Granulocytes 2","mt-Co2"
"Rps5.5",1.67436208293458e-123,-1.63996919518542,0.668,0.947,2.80539366995689e-119,"Granulocytes 2","Rps5"
"Tnf.4",1.03171014404975e-122,2.67617630634102,0.51,0.078,1.72863034635535e-118,"Granulocytes 2","Tnf"
"Pnrc1.5",1.07034484152769e-121,1.49029899869034,0.816,0.553,1.79336278197965e-117,"Granulocytes 2","Pnrc1"
"Cpne2.4",3.30624402174084e-121,1.73214939002677,0.477,0.103,5.53961185842677e-117,"Granulocytes 2","Cpne2"
"Rpl18a.5",4.71188489258655e-121,-1.21797809360101,0.916,0.985,7.89476313752876e-117,"Granulocytes 2","Rpl18a"
"Map1lc3b.5",1.75317733996824e-120,1.34430583287557,0.888,0.701,2.93744863311679e-116,"Granulocytes 2","Map1lc3b"
"Rgs10.5",1.89474063250365e-120,-2.40948989236312,0.099,0.685,3.17463792975986e-116,"Granulocytes 2","Rgs10"
"Rpl26.5",6.20368011813021e-120,-1.25021358651217,0.804,0.968,1.03942660379272e-115,"Granulocytes 2","Rpl26"
"Lgmn.5",1.32006456630556e-119,-3.27264850677868,0.122,0.685,2.21176818084496e-115,"Granulocytes 2","Lgmn"
"Rpl10.5",3.84192887796165e-119,-1.37080197701355,0.801,0.955,6.43715183502475e-115,"Granulocytes 2","Rpl10"
"Rpl21.5",7.41770601280978e-119,-1.34330465227859,0.786,0.953,1.24283664244628e-114,"Granulocytes 2","Rpl21"
"Ppib.5",1.08409196556672e-118,-1.61381905103624,0.265,0.82,1.81639608830704e-114,"Granulocytes 2","Ppib"
"Rps8.5",4.59386352239119e-118,-1.28673706827136,0.735,0.97,7.69701833176645e-114,"Granulocytes 2","Rps8"
"Ctsc.5",1.35636476832809e-117,-2.18318417408263,0.102,0.678,2.27258916933372e-113,"Granulocytes 2","Ctsc"
"Rpl19.5",2.49019097533433e-117,-1.36852012164765,0.804,0.966,4.17231497917266e-113,"Granulocytes 2","Rpl19"
"Rpl7.5",2.64209144881844e-117,-1.43949446853757,0.62,0.936,4.4268242224953e-113,"Granulocytes 2","Rpl7"
"Rpl14.5",9.91829804378778e-117,-1.65279195329882,0.393,0.87,1.66181083723664e-112,"Granulocytes 2","Rpl14"
"Rilpl2.5",9.17110502221724e-116,1.81483069566066,0.531,0.148,1.5366186464725e-111,"Granulocytes 2","Rilpl2"
"Rps3.5",1.39823832997838e-115,-1.28479093531584,0.747,0.966,2.34274832187878e-111,"Granulocytes 2","Rps3"
"Coro1a.5",1.40601780524925e-115,-1.61888527366433,0.357,0.863,2.35578283269513e-111,"Granulocytes 2","Coro1a"
"Bcl2l11.5",9.00558178010938e-115,1.74641440755954,0.602,0.24,1.50888522725733e-110,"Granulocytes 2","Bcl2l11"
"Aif1.5",1.18754312043822e-113,-2.58079587378572,0.064,0.62,1.98972849829424e-109,"Granulocytes 2","Aif1"
"Rpl37a.5",2.25821480908349e-113,-1.18321424784254,0.903,0.978,3.78363891261939e-109,"Granulocytes 2","Rpl37a"
"Il1f9.5",3.60268289264487e-113,2.17512013363751,0.495,0.058,6.03629518662648e-109,"Granulocytes 2","Il1f9"
"Pgam1.5",8.21984933796182e-113,1.44293486722578,0.819,0.572,1.3772357565755e-108,"Granulocytes 2","Pgam1"
"Ldha.4",1.68311585123852e-111,1.46821804005688,0.852,0.664,2.82006060875013e-107,"Granulocytes 2","Ldha"
"Rpl13a.5",3.13915931842385e-111,-1.3793479473395,0.694,0.941,5.25966143801917e-107,"Granulocytes 2","Rpl13a"
"Pdia3.5",5.03304948910633e-111,-1.85343840888954,0.122,0.689,8.43287441899765e-107,"Granulocytes 2","Pdia3"
"Rpl27.5",1.02757928639698e-110,-1.34930681920822,0.765,0.963,1.72170909435814e-106,"Granulocytes 2","Rpl27"
"Atp5g2.5",3.03590970983673e-110,-1.50828643991429,0.293,0.822,5.08666671883145e-106,"Granulocytes 2","Atp5g2"
"Msrb1.5",1.26732841289401e-109,1.54793371319229,0.926,0.518,2.12340875580391e-105,"Granulocytes 2","Msrb1"
"Fpr1.5",2.83053041496926e-109,1.89490341245263,0.472,0.058,4.74255371028099e-105,"Granulocytes 2","Fpr1"
"Pld4.4",2.89925348674889e-109,-1.79820747810991,0.02,0.547,4.85769921704776e-105,"Granulocytes 2","Pld4"
"Lrrfip2.5",6.31516749023816e-109,1.4054542135372,0.51,0.17,1.0581063129894e-104,"Granulocytes 2","Lrrfip2"
"Rps13.5",7.67269691016886e-109,-1.31011399261502,0.847,0.969,1.28556036729879e-104,"Granulocytes 2","Rps13"
"Rpl29.5",1.5271812716695e-108,-1.3303258716306,0.622,0.925,2.55879222068224e-104,"Granulocytes 2","Rpl29"
"Irf8.5",2.7091930852709e-108,-1.74270643450103,0.008,0.515,4.53925301437138e-104,"Granulocytes 2","Irf8"
"Tnfrsf1b.5",4.40881816320433e-108,1.5420799403291,0.686,0.373,7.38697483244886e-104,"Granulocytes 2","Tnfrsf1b"
"Ucp2.5",1.38597405247658e-107,-1.56343546123421,0.202,0.757,2.32219952492451e-103,"Granulocytes 2","Ucp2"
"Ifrd1.4",3.47111090242534e-107,1.8938422359871,0.523,0.169,5.81584631701366e-103,"Granulocytes 2","Ifrd1"
"Rps6.5",3.83140490408616e-107,-1.48865284220382,0.533,0.899,6.41951891679635e-103,"Granulocytes 2","Rps6"
"Nme2.5",4.76931809489028e-107,-1.70958732055552,0.293,0.813,7.99099246798866e-103,"Granulocytes 2","Nme2"
"Atp6v0e.4",1.45523664844508e-106,1.02082786494062,0.796,0.796,2.43824900446973e-102,"Granulocytes 2","Atp6v0e"
"Atp6v1g1.5",1.51610605592678e-106,1.10415688765271,0.865,0.791,2.54023569670532e-102,"Granulocytes 2","Atp6v1g1"
"mt-Atp6.5",1.90123353386824e-106,-1.58962678382425,0.663,0.932,3.18551678599624e-102,"Granulocytes 2","mt-Atp6"
"Fcgr1.5",3.11355303105926e-106,-1.84870079283592,0.026,0.547,5.21675810353978e-102,"Granulocytes 2","Fcgr1"
"1810058I24Rik.5",3.83386941841279e-106,1.44298040303125,0.74,0.515,6.42364821055064e-102,"Granulocytes 2","1810058I24Rik"
"Rpl36.5",5.54195742758546e-106,-1.35953560060492,0.658,0.947,9.28554966991944e-102,"Granulocytes 2","Rpl36"
"Rpl35.5",6.11924514354507e-106,-1.48570378204964,0.548,0.909,1.02527952380098e-101,"Granulocytes 2","Rpl35"
"Rpl22.5",1.19327111435957e-105,-1.25627514509966,0.653,0.94,1.99932575210946e-101,"Granulocytes 2","Rpl22"
"Ostf1.5",1.2553135975925e-105,1.21544919143389,0.842,0.764,2.10327793276623e-101,"Granulocytes 2","Ostf1"
"Tnfaip2.5",4.2214004871277e-105,1.80087094522093,0.709,0.257,7.07295651618245e-101,"Granulocytes 2","Tnfaip2"
"Fam162a.4",4.39324282642426e-105,1.81358555892287,0.536,0.266,7.36087835567385e-101,"Granulocytes 2","Fam162a"
"Mafb.5",5.1030791385968e-105,-2.46523830684638,0.026,0.541,8.55020909671894e-101,"Granulocytes 2","Mafb"
"Eif3f.4",8.1125217891531e-105,-1.54838498532163,0.148,0.701,1.3592530257726e-100,"Granulocytes 2","Eif3f"
"Rpl35a.5",9.14807792135683e-105,-1.01308501434348,0.913,0.982,1.53276045572334e-100,"Granulocytes 2","Rpl35a"
"Rpl34.5",1.17124251400794e-104,-1.1696638693429,0.872,0.979,1.9624168322203e-100,"Granulocytes 2","Rpl34"
"Itm2b.5",2.65709171663352e-104,-1.83157261809832,0.75,0.963,4.45195717121946e-100,"Granulocytes 2","Itm2b"
"Cox17.5",1.20113110807825e-103,1.221217923721,0.824,0.698,2.01249517158511e-99,"Granulocytes 2","Cox17"
"Hspa8.5",1.44831634252865e-103,-1.69947683757505,0.365,0.844,2.42665403190676e-99,"Granulocytes 2","Hspa8"
"Mbnl1.5",1.75934742768777e-103,-1.77354270053685,0.092,0.635,2.94778661509086e-99,"Granulocytes 2","Mbnl1"
"Nfkbib.5",2.11240312208802e-103,1.38482872780958,0.449,0.186,3.53933143105848e-99,"Granulocytes 2","Nfkbib"
"Tmem256.5",2.6493790587203e-103,-1.49544776072371,0.026,0.538,4.43903461288586e-99,"Granulocytes 2","Tmem256"
"Krtcap2.5",3.83724151519483e-103,-1.43048619768244,0.102,0.651,6.42929815870894e-99,"Granulocytes 2","Krtcap2"
"Laptm5.5",8.88753057526965e-103,-1.54215800112417,0.485,0.898,1.48910574788643e-98,"Granulocytes 2","Laptm5"
"Erp29.5",1.11344027614871e-102,-1.66178561159611,0.237,0.765,1.86556918268717e-98,"Granulocytes 2","Erp29"
"Cox7c.5",1.12851824765233e-102,-1.30317297909167,0.339,0.846,1.89083232394147e-98,"Granulocytes 2","Cox7c"
"Gabarap.4",3.49710897847417e-102,1.05192268874507,0.967,0.903,5.85940609343346e-98,"Granulocytes 2","Gabarap"
"Ctsh.5",4.80950587677405e-102,-2.00242777996184,0.273,0.758,8.05832709653492e-98,"Granulocytes 2","Ctsh"
"Rpl30.5",2.28269774042124e-101,-1.140129704285,0.862,0.976,3.82466006407579e-97,"Granulocytes 2","Rpl30"
"Rpl12.5",1.58138038675778e-100,-1.71115723816675,0.497,0.894,2.64960283801266e-96,"Granulocytes 2","Rpl12"
"Mapkapk2.5",2.12428020693426e-100,1.37686402477512,0.579,0.317,3.55923148671835e-96,"Granulocytes 2","Mapkapk2"
"H3f3a.5",3.02404283979126e-100,1.11484309440816,0.987,0.958,5.06678377807025e-96,"Granulocytes 2","H3f3a"
"Higd1a.4",4.51486112291827e-100,1.33516990568147,0.577,0.463,7.56464981144956e-96,"Granulocytes 2","Higd1a"
"Rps3a1.5",6.06313826666484e-100,-1.23601998758908,0.75,0.959,1.01587881657969e-95,"Granulocytes 2","Rps3a1"
"Ms4a6b.5",1.67262404736532e-99,-1.76684250296134,0.013,0.498,2.8024815913606e-95,"Granulocytes 2","Ms4a6b"
"Selenop.5",1.72359946045965e-99,-2.23023827104996,0.048,0.563,2.88789089600015e-95,"Granulocytes 2","Selenop"
"Plekho1.4",3.62593734992344e-99,-1.37486609005565,0.015,0.504,6.07525802979673e-95,"Granulocytes 2","Plekho1"
"Ccl4.4",3.72774001603397e-99,3.25959116850912,0.599,0.182,6.24582839686492e-95,"Granulocytes 2","Ccl4"
"Rpl4.5",5.94528023482655e-99,-1.52270649289911,0.265,0.774,9.96131703345188e-95,"Granulocytes 2","Rpl4"
"Tnfaip8l2.4",1.65239012960221e-98,-1.35566881524149,0.061,0.583,2.76857966214851e-94,"Granulocytes 2","Tnfaip8l2"
"Chil1.5",6.39486966812792e-98,2.16299566062464,0.462,0.064,1.07146041289483e-93,"Granulocytes 2","Chil1"
"mt-Co3.5",5.10611882818909e-97,-1.36160718840439,0.714,0.934,8.55530209663081e-93,"Granulocytes 2","mt-Co3"
"Tmem176b.5",4.44341313356032e-96,-2.08223905497243,0.023,0.509,7.44493870528031e-92,"Granulocytes 2","Tmem176b"
"Ms4a6c.5",2.04029142013693e-95,-2.33462740616345,0.018,0.494,3.41850827443942e-91,"Granulocytes 2","Ms4a6c"
"Marcksl1.5",2.24245473954841e-95,2.01441408191044,0.538,0.171,3.75723291611337e-91,"Granulocytes 2","Marcksl1"
"Pycard.5",2.72193750240597e-95,-1.6118747170346,0.212,0.738,4.5606062852812e-91,"Granulocytes 2","Pycard"
"mt-Co1.5",3.31654743521903e-95,-1.34081764324193,0.735,0.931,5.55687522770948e-91,"Granulocytes 2","mt-Co1"
"Txnrd1.4",6.07469095638664e-95,1.61332443995642,0.485,0.221,1.01781446974258e-90,"Granulocytes 2","Txnrd1"
"Blvrb.4",7.57734127983242e-95,1.56252146772554,0.482,0.353,1.26958353143592e-90,"Granulocytes 2","Blvrb"
"Bax.5",8.77876617077393e-95,1.08011899635899,0.61,0.559,1.47088227191317e-90,"Granulocytes 2","Bax"
"Ms4a6d.5",2.43088543267617e-94,-1.83184645522241,0.026,0.509,4.07294854244892e-90,"Granulocytes 2","Ms4a6d"
"Rpl36al.5",4.71257674939917e-94,-1.39407762331712,0.395,0.854,7.89592234361831e-90,"Granulocytes 2","Rpl36al"
"Selplg.5",9.32930929380279e-94,-1.74197868489477,0.23,0.752,1.56312577217666e-89,"Granulocytes 2","Selplg"
"Bst1.5",1.00257980174275e-93,1.62478787931016,0.543,0.169,1.67982245781998e-89,"Granulocytes 2","Bst1"
"Hexb.5",1.29489486933344e-93,-3.74081733175956,0.181,0.671,2.16959635356819e-89,"Granulocytes 2","Hexb"
"Lilr4b.5",1.85060449023828e-93,1.64977186464551,0.676,0.259,3.10068782339423e-89,"Granulocytes 2","Lilr4b"
"Cd14.5",2.08097589675995e-93,1.84242801782871,0.745,0.488,3.48667511502129e-89,"Granulocytes 2","Cd14"
"Rpl37.5",2.36207399481404e-93,-0.937869090747768,0.931,0.982,3.95765497831092e-89,"Granulocytes 2","Rpl37"
"Prdx2.5",5.35414513402311e-93,-1.31126406892577,0.061,0.566,8.97087017205572e-89,"Granulocytes 2","Prdx2"
"Lilrb4a.5",5.44699732789645e-93,1.50543810766767,0.773,0.409,9.1264440228905e-89,"Granulocytes 2","Lilrb4a"
"Itgb5.5",5.77618756043411e-93,-1.79357367413617,0.026,0.504,9.67800225750735e-89,"Granulocytes 2","Itgb5"
"H2afy.3",1.25415262003765e-92,-1.37006162092333,0.051,0.549,2.10133271487309e-88,"Granulocytes 2","H2afy"
"Eef1b2.5",1.83035087840818e-92,-1.40599300578619,0.515,0.883,3.0667528967729e-88,"Granulocytes 2","Eef1b2"
"Upp1.5",2.37014183711976e-92,1.88543943942252,0.49,0.086,3.97117264809415e-88,"Granulocytes 2","Upp1"
"Irak3.5",4.44521791339044e-92,1.47396820634894,0.452,0.097,7.44796261388569e-88,"Granulocytes 2","Irak3"
"Selenow.5",4.64177072660067e-92,-1.56030977838466,0.048,0.543,7.77728685241942e-88,"Granulocytes 2","Selenow"
"Otulinl.4",8.64960506906974e-92,-1.47591350625754,0.038,0.524,1.44924132932264e-87,"Granulocytes 2","Otulinl"
"Rps14.5",2.93003644887728e-91,-1.0358171687086,0.89,0.977,4.90927607009389e-87,"Granulocytes 2","Rps14"
"Trem2.5",5.35018103448456e-91,-2.91830153054142,0.13,0.604,8.96422832327889e-87,"Granulocytes 2","Trem2"
"Tmem189.5",4.12354927175978e-90,1.30171427265942,0.543,0.238,6.9090068048335e-86,"Granulocytes 2","Tmem189"
"Eif1.5",9.0999463074727e-90,1.076989825638,0.99,0.963,1.52469600381705e-85,"Granulocytes 2","Eif1"
"Bin1.5",1.04229957463213e-89,-1.73583650743527,0.02,0.481,1.74637293729614e-85,"Granulocytes 2","Bin1"
"Mirt2.5",1.73769842008661e-89,1.60729201925429,0.5,0.084,2.91151370285511e-85,"Granulocytes 2","Mirt2"
"Ndufc2.5",2.77846189159322e-89,-1.30097053100986,0.105,0.614,4.65531289936445e-85,"Granulocytes 2","Ndufc2"
"Gng10.5",4.58636194098412e-89,-1.67129094425159,0.148,0.657,7.68444943211889e-85,"Granulocytes 2","Gng10"
"Rps19.5",6.36710642531007e-89,-1.24470108068496,0.742,0.945,1.0668086815607e-84,"Granulocytes 2","Rps19"
"Rpl5.5",1.2509058135185e-88,-1.24971119467202,0.434,0.866,2.09589269055024e-84,"Granulocytes 2","Rpl5"
"Tnfrsf23.5",3.67980344781535e-88,1.86238192324995,0.423,0.066,6.16551067681463e-84,"Granulocytes 2","Tnfrsf23"
"Cx3cr1.5",4.64178484495131e-88,-3.29991614435854,0.092,0.575,7.77731050771592e-84,"Granulocytes 2","Cx3cr1"
"Cxcl3.5",5.51119312633319e-88,2.91471983495176,0.38,0.035,9.23400408317126e-84,"Granulocytes 2","Cxcl3"
"Eif3e.3",8.05519182354037e-88,-1.2474695533427,0.038,0.511,1.34964739003419e-83,"Granulocytes 2","Eif3e"
"Kmt5a.5",9.96450254742265e-88,1.28892044749277,0.469,0.215,1.66955240182066e-83,"Granulocytes 2","Kmt5a"
"C1qa.5",1.27614021719903e-87,-4.28898563509628,0.138,0.545,2.13817293391698e-83,"Granulocytes 2","C1qa"
"Plin2.5",2.3649799570616e-87,1.58864480375263,0.781,0.416,3.96252391805671e-83,"Granulocytes 2","Plin2"
"Mef2c.5",2.41767670368764e-87,-2.03713229126762,0.018,0.467,4.05081731702864e-83,"Granulocytes 2","Mef2c"
"H2-DMa.5",7.79138062657627e-87,-1.6447138694767,0.048,0.523,1.30544582398285e-82,"Granulocytes 2","H2-DMa"
"C1qc.5",3.0251380796514e-86,-4.05513402627868,0.176,0.558,5.06861885245592e-82,"Granulocytes 2","C1qc"
"C1qb.5",1.46860958769078e-85,-3.98335172447254,0.255,0.597,2.4606553641759e-81,"Granulocytes 2","C1qb"
