"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gadd45b",0.00056772397814552,0.445978037625206,0.958,0.925,1
"Slamf7",0.255471781445708,0.441230840066836,0.036,0.015,1
"Plxnd1",0.0569693420763623,0.44091078958668,0.096,0.03,1
"Cd63",0.00156546377283499,0.440294150393855,0.892,0.872,1
"Cwc25",0.0460409226976249,0.438258230828138,0.269,0.18,1
"Rc3h1",0.0410636474902075,0.435968965050649,0.24,0.188,1
"Clec4a3",0.041415299228712,0.434420678002785,0.114,0.038,1
"mt-Co1",0.106261347723561,0.429819343312315,0.545,0.496,1
"Rilpl2",0.106960409986898,0.429236815360332,0.479,0.383,1
"Gadd45g",0.0710298969072093,0.42923229271503,0.21,0.113,1
"Trappc2l",0.0546578709858385,0.429110552884403,0.287,0.18,1
"mt-Co3",0.134428425418838,0.425615989410303,0.485,0.421,1
"Uvrag",0.15614710445123,0.423484695653134,0.186,0.15,1
"Asprv1",0.0554487719861481,0.421801942398813,0.234,0.135,1
"Slc48a1",0.0490316412541496,0.421623698815766,0.234,0.158,1
"Fam20c",0.0540791161200308,0.421160434617668,0.186,0.098,1
"Ten1",0.0537090277515785,0.420091733417081,0.144,0.068,1
"Acp1",0.0524793328353286,0.417742173870713,0.162,0.075,1
"Pwp1",0.195813883425136,0.417335707885639,0.168,0.15,1
"Eea1",0.159436544433385,0.41308234232672,0.317,0.248,1
"Ppp3ca",0.0195002420393179,0.412026866768889,0.156,0.105,1
"Ccl3",0.0858438691766773,0.411658676490469,0.868,0.887,1
"Ap3d1",0.0289439724919459,0.411251945330037,0.138,0.105,1
"Eaf1",0.0504143600887006,0.409735548837955,0.168,0.083,1
"Psmb6",0.09722107026092,0.408125092179263,0.335,0.256,1
"Hint1",0.0505124938561778,0.40535251616526,0.401,0.286,1
"Ifnar2",0.0228687477786579,0.402048234169397,0.629,0.474,1
"Gns",0.0224950977592765,0.399138405704155,0.539,0.383,1
"Cxcr1",0.159812554172769,0.395118056536022,0.114,0.053,1
"Rnasek",0.0393247306291471,0.391822169302011,0.725,0.654,1
"Agl",0.0357396205193865,0.391070354270167,0.204,0.105,1
"Vamp3",0.0929861174988884,0.38871772382159,0.228,0.15,1
"Mapk6",0.00601782922600345,0.387931382575379,0.263,0.233,1
"Syne1",0.108102082261783,0.383511305392026,0.377,0.263,1
"Ppp1r21",0.0554519121835142,0.383200573241274,0.096,0.038,1
"Cyfip2",0.0789420904368815,0.382832273093073,0.228,0.128,1
"Kif5b",0.0972725821387344,0.38178241294078,0.222,0.135,1
"Gm36738",0.0817858008892612,0.380909660883201,0.132,0.083,1
"Snx10",0.0565036701028182,0.379838632244017,0.485,0.436,1
"Tma7",0.069972638582068,0.379729461790882,0.467,0.383,1
"Gigyf1",0.0675074601216464,0.376811000381093,0.138,0.105,1
"Slc36a3os",0.00588562608178124,0.376504500884337,0.24,0.113,1
"Cstb",3.69491100332798e-05,0.373750207146212,1,0.962,0.51023026044956
"Ctsb",0.0116334796082522,0.37195782163798,0.976,0.94,1
"Hook3",0.153249038106941,0.371865905776721,0.192,0.113,1
"Psma2",0.0402173325565032,0.371802644403614,0.491,0.414,1
"Il1a",0.130699844242374,0.371607185520304,0.234,0.218,1
"Ugcg",0.0921110313987071,0.370442244863047,0.12,0.053,1
"Qtrt1",0.00172071790937219,0.369347548458185,0.054,0,1
"Fis1",0.119047618480977,0.36917741337411,0.389,0.286,1
"Gclm",0.0994350577525194,0.367854118447319,0.575,0.451,1
"Igf1r",0.248476629465546,0.366712800265786,0.251,0.218,1
"Vps13d",0.102172630805767,0.366192386598665,0.246,0.15,1
"G6pdx",0.177907944953548,0.365421162073784,0.15,0.09,1
"Apoc2",0.201667305085979,0.365285420681255,0.168,0.098,1
"1600020E01Rik",0.00947926238382095,0.363841354656779,0.12,0.03,1
"Rbis",0.072401925277841,0.363651040851818,0.21,0.173,1
"Uqcrq",0.0388722602066574,0.362862626939141,0.695,0.647,1
"Mcfd2",0.360707105911112,0.362487083455853,0.222,0.195,1
"Bhlhe41",0.0519184475594677,0.361908215711346,0.054,0.008,1
"Gpr68",0.103943040848163,0.361058004292299,0.168,0.113,1
"Pias4",0.0193259699401583,0.35784165497806,0.15,0.113,1
"Cyba",0.0464532874621842,0.356610572081473,0.922,0.925,1
"Srd5a3",0.184942835826305,0.356186929394553,0.138,0.083,1
"Use1",0.0449349428090114,0.356086457601504,0.281,0.226,1
"C920021L13Rik",0.0902882200733723,0.354907878940199,0.09,0.03,1
"Ddit3",0.250790559333379,0.353106078291155,0.449,0.406,1
"Ergic1",0.217103130567995,0.352745436671202,0.204,0.143,1
"Tsg101",0.0634619896409268,0.351997681489686,0.186,0.12,1
"Snx30",0.0119480204903127,0.351752052128562,0.072,0.008,1
"Alox5ap",0.0450860134723199,0.349913440353398,0.802,0.729,1
"Gramd1a",0.0115051721624835,0.349633850649607,0.09,0.015,1
"H2-Q7",0.572116853659484,0.349179965630149,0.114,0.098,1
"Mrpl57",0.0718787006017681,0.348554918390457,0.18,0.15,1
"Ndufb7",0.0868890567118811,0.347038775371012,0.335,0.256,1
"Nol7",0.287899579507652,0.346063870315768,0.198,0.15,1
"Fmr1",0.0481372406570557,0.342222817050127,0.132,0.06,1
"Zc3h7a",0.114027927301699,0.342179982797427,0.144,0.09,1
"Tmed7",0.0894181280228607,0.342023859624846,0.246,0.203,1
"Trappc3",0.119087405272601,0.341350559027192,0.246,0.173,1
"Abhd10",0.292922941159822,0.34120444591586,0.144,0.113,1
"Npc2",0.0811742979874151,0.341125142327436,0.826,0.744,1
"Clec4a2",0.156036315593787,0.3394232294896,0.108,0.053,1
"Galns",0.0200088918731435,0.338242102028945,0.066,0.008,1
"Bmpr1a",0.0252696108166454,0.338131452422435,0.066,0.023,1
"Cdk4",0.092302052221489,0.337460686780472,0.144,0.068,1
"Idua",0.419946814548754,0.336961124521993,0.18,0.128,1
"Gmip",0.337950799117819,0.336530493631047,0.084,0.068,1
"Mia3",0.113614433215122,0.3359992417381,0.198,0.128,1
"Gch1",0.0186277722498844,0.335998040284936,0.15,0.053,1
"Mthfs",0.18758173595794,0.335354550205395,0.431,0.353,1
"Azin1",0.147902989009503,0.334813275808134,0.24,0.211,1
"Srsf9",0.127032853403305,0.334572240099613,0.168,0.098,1
"H3f3a",0.0010131143695257,0.332757640623925,0.994,0.985,1
"Cyb5a",0.439469717862022,0.332450607429301,0.126,0.083,1
"Luc7l3",0.121435576365653,0.332276416403268,0.204,0.12,1
"Gm36913",0.202823008501551,0.331444011572435,0.24,0.195,1
"Atp6v1g1",0.000933219068438231,0.330962746723122,0.94,0.842,1
"Ubap2l",0.283925245329303,0.330250605625133,0.383,0.331,1
"Actr1b",0.399177210262617,0.329641469469288,0.072,0.068,1
"Ptgs2",0.39293130494679,0.329071752007344,0.317,0.248,1
"Tgfbi",0.300469452777665,0.329011400008784,0.162,0.113,1
"Atp6v0e",0.0041651271881083,0.328897297043639,0.934,0.91,1
"Stx7",0.104040908216223,0.328252642954242,0.269,0.211,1
"Ybey",0.380957879192685,0.328052528100577,0.024,0.008,1
"Clcn3",0.212794868494383,0.327780690866023,0.096,0.053,1
"Wfdc17",0.692416398127567,0.327677770003695,0.617,0.579,1
"Fam89b",0.14074934320207,0.326314157687831,0.09,0.053,1
"Htatip2",0.0836221687128899,0.326191877528811,0.222,0.188,1
"Msn",0.0635321277952096,0.326178363190763,0.772,0.684,1
"Lst1",0.180439107335068,0.325920020023186,0.808,0.767,1
"Srxn1",0.217031657755461,0.325470567061795,0.365,0.316,1
"Cox5b",0.113322142292799,0.325352414657908,0.575,0.489,1
"Hist1h2bc",0.0661659957385487,0.325137672455684,0.479,0.346,1
"Lipa",0.190044271632553,0.32477740589208,0.593,0.504,1
"Mcee",0.173058401983418,0.324342330233815,0.174,0.128,1
"Brox",0.197454621535572,0.32311322763767,0.15,0.083,1
"Eloc",0.00333957982028371,0.322937117461009,0.515,0.496,1
"Rbm26",0.189629824079596,0.321981233046117,0.144,0.083,1
"Slc9a3r1",0.111752676575383,0.32197909255454,0.293,0.195,1
"Plgrkt",0.0249522359456532,0.321885400918164,0.629,0.632,1
"Lamtor1",0.0929172405923977,0.321772612046285,0.479,0.451,1
"Psmb5",0.0201030636741944,0.320612916350594,0.665,0.662,1
"Slc12a6",0.143513059225991,0.320085551436937,0.162,0.128,1
"Stx4a",0.094174370395398,0.319891595925652,0.12,0.083,1
"Lrrc25",0.278668490703989,0.319655086122892,0.485,0.459,1
"Igfbp6",0.0892007031699988,0.319192850352869,0.132,0.068,1
"Tpp1",0.285440594100847,0.319125573081063,0.389,0.308,1
"Tmed3",0.00401178672494465,0.319098605892133,0.084,0.008,1
"Ergic2",0.292042775564779,0.319040869222162,0.311,0.233,1
"Riok3",0.243344331611787,0.318496622527702,0.575,0.511,1
"Syf2",0.302015706270278,0.318382627465046,0.431,0.391,1
"Spsb2",0.183455359694382,0.318219992142102,0.198,0.12,1
"Tpp2",0.0683370378909182,0.318137549165316,0.114,0.098,1
"Rnf113a2",0.144879766337341,0.317407510265989,0.192,0.113,1
"Stx8",0.0436928660696993,0.316545618687754,0.096,0.03,1
"Nampt",0.0908894138392049,0.315820508996509,0.539,0.504,1
"Higd2a",0.214569174952388,0.314751141182299,0.305,0.218,1
"Rac2",0.0488910797437097,0.314318097012021,0.772,0.729,1
"Rab11fip1",0.311202383245373,0.312782091155423,0.341,0.286,1
"Zmynd11",0.484231270930157,0.312750994781101,0.096,0.075,1
"Hgsnat",0.29256139287195,0.311922410541037,0.389,0.331,1
"Ppard",0.105977096464506,0.311248826207864,0.18,0.098,1
"P2rx7",0.298502248358995,0.311119895062789,0.09,0.045,1
"Wnk1",0.224882992189135,0.310704906146331,0.323,0.331,1
"Casc3",0.115315474909789,0.310431800734297,0.108,0.053,1
"Arf3",0.112394532059051,0.310012294813846,0.126,0.06,1
"Lamtor3",0.0562563601041241,0.309827713917987,0.186,0.09,1
"Cox16",0.0580375193107302,0.30952620527339,0.096,0.03,1
"Lcn2",0.145780117401489,0.309371443156833,0.91,0.85,1
"Ankfy1",0.0426774524698739,0.309177812611551,0.126,0.045,1
"Dhx36",0.14714227324867,0.307536533112929,0.126,0.06,1
"Tcirg1",0.37045272623097,0.307023813553095,0.269,0.203,1
"Gna13",0.0125038666171333,0.306561468477736,0.653,0.677,1
"Cxcl10",0.453728674987627,0.306453633027626,0.048,0.03,1
"Wdfy3",0.50994460345918,0.306441893562124,0.15,0.113,1
"Rnaseh2c",0.0952209992188894,0.306344930669682,0.174,0.135,1
"Mgme1",0.0477454117733343,0.306269929533055,0.072,0.015,1
"Pdxk",0.341507628789023,0.30578887165801,0.06,0.038,1
"Slc39a1",0.0534166724839751,0.305416378798576,0.156,0.068,1
"Braf",0.141316713837759,0.30539204886361,0.108,0.053,1
"Cbr3",0.290915530452654,0.305283249167721,0.114,0.068,1
"Frrs1",0.318589150132078,0.304274246339159,0.401,0.323,1
"Dnajb6",0.5465793502303,0.303377426888792,0.335,0.286,1
"Lrch3",0.150870176078166,0.303187535528586,0.132,0.075,1
"Peli1",0.18758375869853,0.302170133713729,0.198,0.12,1
"Ppp4r3b",0.23916217009215,0.302137548693629,0.168,0.12,1
"2900060B14Rik",0.373901063053783,0.301934539804829,0.036,0.038,1
"Rragc",0.09563797037311,0.301266928020206,0.467,0.346,1
"Snu13",0.327203065196047,0.300724881518111,0.341,0.271,1
"Arhgap31",0.197973118262839,0.300662986186144,0.186,0.12,1
"Aurkaip1",0.307539930605723,0.300453250508021,0.383,0.301,1
"Phf8",0.14017430613768,0.300219925063339,0.072,0.045,1
"Hspa8",0.230582455257258,0.299746299780586,0.317,0.353,1
"Mthfsl",0.240103080356827,0.299469208256409,0.335,0.271,1
"Plk3",0.0606872732139517,0.298543565435159,0.12,0.045,1
"Lmnb1",0.19170072310424,0.298419723518507,0.09,0.045,1
"Psmc2",0.149179003339079,0.298107956202084,0.234,0.15,1
"U2surp",0.120261129689829,0.297492890809324,0.347,0.301,1
"Slc36a4",0.172147034634019,0.297297162521672,0.054,0.023,1
"Stard9",0.323776644230839,0.297133267826127,0.078,0.038,1
"Cmpk1",0.28801423672849,0.296890156113092,0.186,0.12,1
"Phip",0.251594654978558,0.296871501285718,0.21,0.173,1
"Chil1",0.396546618027106,0.296834379989434,0.407,0.353,1
"Cox7a2",0.196821855104272,0.296449942251917,0.76,0.692,1
"Caprin1",0.0119726447325962,0.296434599899095,0.257,0.263,1
"Hamp",0.717378164881324,0.295913774071284,0.018,0.008,1
"Gigyf2",0.213916124338867,0.295251672581188,0.216,0.18,1
"Ubtd1",0.217139972477031,0.294694170885786,0.228,0.15,1
"Ethe1",0.152778809851859,0.293338501962625,0.066,0.03,1
"Slc39a7",0.128176865645294,0.292689534177617,0.126,0.113,1
"Usp22",0.292628394609713,0.292312178373854,0.072,0.045,1
"Itgb2",0.241665630222866,0.292168143124428,0.587,0.504,1
"Rprd1a",0.130688932982644,0.29112960938233,0.066,0.06,1
"Tagln2",0.129376095106306,0.290008284381691,0.257,0.226,1
"Csf3",0.0915255283074497,0.289998247399809,0.048,0.008,1
"Nme1",0.277914274628447,0.288991278331362,0.168,0.105,1
"Scp2",0.277930093169918,0.288758548425527,0.102,0.083,1
"Atp5g2",0.321114481275049,0.288452455340961,0.251,0.188,1
"Bst1",0.449955685602082,0.28785892675194,0.689,0.632,1
"Gm34455",0.813558972515089,0.28737579599557,0.228,0.218,1
"Cenpa",0.000899393780156341,0.287189446536238,0.06,0,1
"Polr2g",0.27854824031122,0.285639981772996,0.234,0.173,1
"Arhgdib",0.165338690894006,0.28548020519895,0.689,0.647,1
"Slc11a1",0.283363675097928,0.285465953215028,0.653,0.579,1
"1810037I17Rik",0.214559930800977,0.284461602919349,0.563,0.481,1
"Leprot",0.10797889323614,0.28308167176603,0.126,0.06,1
"Slpi",0.585102528975547,0.282646774237626,0.94,0.947,1
"Apobec1",0.214433797493165,0.282580677688244,0.09,0.068,1
"Nceh1",0.429000185048508,0.282106255078174,0.401,0.338,1
"Lsm2",0.15202663107098,0.28126552039053,0.138,0.075,1
"Cnot4",0.287767376621809,0.281181477861181,0.246,0.18,1
"B430306N03Rik",0.414996787681357,0.280961538029996,0.353,0.323,1
"Lrp8",0.0153949570806824,0.280142972718428,0.084,0.015,1
"Grsf1",0.220343184453537,0.279625034711828,0.15,0.09,1
"Ly6g",0.543720752079593,0.279289463479949,0.072,0.045,1
"Ddhd2",0.110659315215424,0.278802169635956,0.06,0.015,1
"Senp6",0.123577165744339,0.278161759744587,0.18,0.173,1
"Fcgr2b",0.330459849197455,0.277921065238008,0.263,0.203,1
"Mrps18c",0.236793167150048,0.277327077872267,0.162,0.098,1
"Eif4h",0.0928347124554354,0.277169631717868,0.216,0.188,1
"Ndfip1",0.218712487232167,0.277030186814739,0.377,0.316,1
"Ndufc2",0.00377447637176582,0.276976892817769,0.084,0.008,1
"Phlda1",0.413843923750332,0.276527490002896,0.21,0.195,1
"Mreg",0.132319873169637,0.276505572980605,0.293,0.293,1
"Gtf3c6",0.482650605740359,0.276398404798407,0.132,0.09,1
"Gabarap",0.00352977505714525,0.276019362141287,0.97,0.955,1
"Sh3bgrl3",0.034407158065999,0.27579564791696,0.952,0.955,1
"Smim8",0.0351545770430851,0.275783250049558,0.138,0.128,1
"Hmgn2",0.361451840089619,0.275590788992294,0.251,0.195,1
"0610030E20Rik",0.437132341446011,0.274804379683719,0.108,0.083,1
"Ndufa6",0.191190716758399,0.274571964444928,0.563,0.496,1
"Ndufs6",0.138286090534674,0.274470920028657,0.216,0.18,1
"Msl2",0.311135767396254,0.274415622285326,0.15,0.098,1
"Emc2",0.206772352409717,0.273833072913058,0.09,0.053,1
"Mapre2",0.208756684748442,0.273447599779207,0.138,0.075,1
"S100a13",0.182127798978165,0.273442311220736,0.126,0.075,1
"Fam102a",0.205621116454382,0.273155810055339,0.102,0.053,1
"Atp5l",0.124501746803794,0.273122951590395,0.737,0.684,1
"Sp1",0.245472054983296,0.272422750443361,0.192,0.128,1
"Ncoa3",0.21561625893882,0.272240799138008,0.257,0.18,1
"Ttc14",0.0534473328897155,0.271764209538667,0.311,0.308,1
"Plekhm2",0.166811829678837,0.271623030852417,0.281,0.278,1
"Hnrnph2",0.255719252448218,0.271379305883985,0.419,0.331,1
"Mrps21",0.247214579226918,0.271195370689954,0.341,0.256,1
"Smc4",0.462826852739493,0.270932953170847,0.066,0.053,1
"Zc3hav1",0.223932598284269,0.270930337260698,0.246,0.195,1
"Map4k4",0.285077635990827,0.270633876737038,0.371,0.301,1
"Atp6ap2",0.211904200683779,0.27017806089239,0.557,0.511,1
"Oip5os1",0.239499347856419,0.269197113262163,0.24,0.18,1
"Aimp2",0.105370606503476,0.268713230436047,0.03,0.008,1
"Lcor",0.235457132044652,0.268585119906749,0.228,0.15,1
"Hsd11b1",0.326257702974582,0.268563458049035,0.216,0.15,1
"Tecr",0.178960272751219,0.268521629922574,0.144,0.09,1
"Mxd1",0.531047771068827,0.268490310368476,0.467,0.474,1
"Jdp2",0.400703489139266,0.268225117972504,0.305,0.263,1
"Gcnt1",0.327184225551818,0.26806217793018,0.096,0.068,1
"Dnajc17",0.108889427274981,0.267887139104376,0.066,0.03,1
"Mirt1",0.0465487724722461,0.267789772250573,0.521,0.541,1
"2610001J05Rik",0.250048150832688,0.267752781718975,0.174,0.135,1
"Plpp6",0.128102765875449,0.267551253998309,0.06,0.03,1
"Ttc39c",0.164804148377294,0.267476291240587,0.078,0.038,1
"Il10",0.0032953114860784,0.266997088185524,0.048,0,1
"Rnmt",0.0796433035992082,0.266760132035753,0.102,0.083,1
"Lgmn",0.0168139457093856,0.266743888975227,0.06,0.008,1
"Rbm3",0.30315079524735,0.266439974706259,0.437,0.353,1
"mt-Cytb",0.458585164704967,0.266210208097418,0.299,0.248,1
"Sdcbp",0.221226064263407,0.266163616163353,0.814,0.782,1
"Narf",0.23745570825735,0.265937684638187,0.096,0.053,1
"Pgm2",0.208664217368581,0.265804662930202,0.162,0.113,1
"Gm26626",0.130337681378153,0.265102885582094,0.084,0.03,1
"Snx8",0.149263244146549,0.264684135733183,0.162,0.12,1
"Mllt6",0.19691040802976,0.264619928205031,0.114,0.09,1
"Senp2",0.318756739179061,0.2645518941283,0.21,0.15,1
"Plk2",0.469999943164455,0.264043949712243,0.234,0.188,1
"Nfkbiz",0.706212744609044,0.26392083040465,0.341,0.316,1
"Arfgef2",0.436863392051761,0.263636200754564,0.24,0.188,1
"Hcls1",0.313087626713397,0.261992728411134,0.228,0.165,1
"Golga2",0.160368705809673,0.261920778948851,0.114,0.083,1
"Snhg3",0.340187578108827,0.261657879932173,0.192,0.158,1
"Calm3",0.399198336167907,0.261174846875856,0.455,0.406,1
"Acot13",0.229291220951808,0.260769384911525,0.293,0.271,1
"Zfyve1",0.331148712236339,0.260440880718101,0.096,0.06,1
"Zswim6",0.199929359530327,0.260056122483254,0.09,0.045,1
"Tgoln1",0.516167949918054,0.259829936232981,0.533,0.466,1
"Lamp1",0.0528738266346978,0.259496319403437,0.802,0.82,1
"Vps51",0.162475695095263,0.258867378632482,0.054,0.015,1
"Il7r",0.0459750626475428,0.258759613094739,0.024,0,1
"Plekhm1",0.190329599086615,0.258479554025797,0.15,0.083,1
"Mycbp2",0.117002645280304,0.258223087969946,0.156,0.15,1
"Bcl2a1b",0.266060599368284,0.257401434191429,0.515,0.421,1
"Csf2rb2",0.582500640889002,0.257365576949232,0.377,0.323,1
"Dnm2",0.197120809070566,0.25717143016954,0.329,0.286,1
"Prpf4",0.217045502612448,0.256895932168083,0.102,0.075,1
"Snx12",0.227862166386827,0.25689263825115,0.078,0.038,1
"Zfp507",0.31196994637596,0.256855031177795,0.084,0.045,1
"Arfgef1",0.228385103557293,0.256574738383823,0.186,0.195,1
"Srp72",0.0907730438950387,0.25642758883693,0.09,0.03,1
"Atp6v1c1",0.0396153638390503,0.256364384870618,0.563,0.496,1
"Anapc13",0.126542005399383,0.25634371431685,0.132,0.075,1
"Tcea1",0.252725699686779,0.256062309153252,0.186,0.12,1
"Gm16181",0.0118604564873147,0.255845067655714,0.072,0.008,1
"Elk3",0.281594159991687,0.255702393806729,0.084,0.06,1
"Blvrb",0.405026645826557,0.255544469649316,0.683,0.624,1
"Asnsd1",0.428905465466252,0.255311789616913,0.15,0.135,1
"Pikfyve",0.204718739260597,0.255206087729013,0.126,0.068,1
"Patl1",0.176845899013238,0.255031345387837,0.132,0.068,1
"Akr1a1",0.235368967152161,0.254005900182263,0.575,0.496,1
"Grb2",0.00370770228537587,0.253966319331865,0.575,0.632,1
"Etf1",0.271866698833816,0.253365081692243,0.473,0.406,1
"Abracl",0.285849546638264,0.25313552961522,0.335,0.308,1
"Selenok",0.328122542347538,0.252942114936021,0.455,0.391,1
"Tmem183a",0.279634202807022,0.252527133571469,0.12,0.083,1
"Pik3cg",0.268244733952518,0.252204696477186,0.084,0.045,1
"Rad23b",0.496996650153862,0.252125346382917,0.108,0.09,1
"Phc3",0.25915728278525,0.251792331677972,0.09,0.045,1
"Psmc5",0.302667876852761,0.251560956684551,0.162,0.12,1
"Ftl1",0.00271886086735021,0.251301873720973,1,1,1
"Sp2",0.23616369041267,0.250905651171408,0.102,0.053,1
"Apobr",0.29623896930196,0.250772085728437,0.323,0.263,1
"1700096K18Rik",0.147285693836686,0.250150360181948,0.114,0.053,1
"Id2",0.369971230193425,0.250032487837581,0.401,0.338,1
"Rap2b",0.424455604813988,0.249960214773469,0.192,0.135,1
"Mob3c",0.230019669996196,0.249761992784248,0.084,0.038,1
"Dync1i2",0.663552153144405,0.249501478019264,0.269,0.241,1
"Hps1",0.121586196732789,0.249164598176622,0.084,0.03,1
"Cenpb",0.134107246667782,0.248804207649797,0.102,0.083,1
"Ttc7",0.311530379666084,0.248563522339314,0.186,0.15,1
"Pcif1",0.101996014369469,0.248432171757607,0.21,0.218,1
"Plin3",0.383990401568391,0.248281955483363,0.281,0.218,1
"Hs1bp3",0.0738016623338211,0.248231533351458,0.084,0.068,1
"Tcf25",0.35393063401467,0.247900643131407,0.347,0.286,1
"Hist1h4h",0.238733057773594,0.246970719394221,0.108,0.12,1
"Psmb9",0.280916366255532,0.246774336740638,0.138,0.128,1
"Timm13",0.135075667309567,0.246179732179296,0.24,0.218,1
"Map3k1",0.813660379454299,0.245992421166469,0.042,0.03,1
"Chmp2b",0.427004453452495,0.245712716938288,0.132,0.098,1
"Npc1",0.305955913974797,0.245684123614278,0.509,0.429,1
"Wdr81",0.316754708382458,0.24338057998427,0.144,0.09,1
"Ccnd2",0.373662298702273,0.243343109985718,0.048,0.023,1
"C330007P06Rik",0.293863897555794,0.243316895278123,0.204,0.135,1
"Mapkap1",0.355902508672379,0.243004529717286,0.096,0.053,1
