"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Inhba",0.000536199679121585,0.847492011281167,0.533,0.229,1
"Lcn2",0.00678653633312869,0.84483691740044,0.704,0.667,1
"Pid1",4.32023692521211e-06,0.844570426965789,0.77,0.396,0.059658151700254
"Tpd52",0.000319261939996774,0.840663522693129,0.896,0.688,1
"Cd9",2.61448700726517e-07,0.832937106249171,0.948,0.688,0.00361034510833247
"Jag1",0.000548122476034346,0.816176360904352,0.378,0.104,1
"Sdc1",0.00023337208209547,0.815722950208587,0.541,0.208,1
"Cd44",0.00154754642892767,0.812181039372866,0.874,0.667,1
"Slc7a2",0.00778688593545797,0.809233707252285,0.481,0.271,1
"Pgk1",1.25008034794143e-06,0.805740413129026,0.933,0.812,0.0172623595247233
"Mcemp1",0.00630596412760171,0.80507839260392,0.659,0.396,1
"Clec4e",2.80949431911241e-08,0.796808821562372,0.904,0.5,0.000387963070526232
"Thbd",0.0149858924912936,0.789687690942515,0.437,0.208,1
"Pfkfb3",0.000626686232323175,0.787621469301209,0.711,0.417,1
"Fpr1",0.000117828489136504,0.785470811827065,0.504,0.167,1
"Dst",0.00248682309355415,0.785451188036325,0.274,0.062,1
"Emilin2",0.00121855058254879,0.782144174002495,0.83,0.583,1
"Ctsl",0.00475027356787122,0.780112178074675,0.741,0.479,1
"Sod2",3.60722765482195e-07,0.776719439231282,0.941,0.625,0.00498122066854363
"Egln3",0.000641039390589547,0.760108748756334,0.741,0.438,1
"Snx18",5.94693760027785e-05,0.75783396068885,0.793,0.458,0.821212613222369
"Bnip3",0.000409074316074934,0.757404493164814,0.874,0.667,1
"Itgb2",0.00194334818686287,0.754521472740577,0.77,0.583,1
"Arg1",7.10729028089172e-10,0.754016770867703,0.919,0.458,9.81445714888338e-06
"Gadd45b",0.00776420582351411,0.751404878986678,0.548,0.292,1
"Pgam1",5.39583185841326e-07,0.745091725020654,0.941,0.875,0.00745110421328288
"Lgals3",7.96281903740697e-07,0.737858947835501,0.978,0.812,0.0109958568087553
"Bnip3l",0.000740789922880613,0.732336967242925,0.8,0.542,1
"Prdx5",4.61865531439639e-08,0.731517323790575,0.978,0.854,0.000637790112364998
"Mxi1",0.00308209959808803,0.731500760523534,0.644,0.417,1
"Glrx",0.000361796270260605,0.720664872416337,0.726,0.417,1
"Chmp3",0.000187144318359114,0.71991141541662,0.526,0.208,1
"Slc31a1",0.000499522812378349,0.71970883263874,0.548,0.229,1
"Fcgr2b",0.000352131097235604,0.717702744092841,0.837,0.583,1
"Cpd",0.000131504886958556,0.712671296943135,0.681,0.333,1
"Nfkbia",6.36927636238612e-06,0.710345680888214,0.948,0.75,0.08795333728819
"Il1b",0.00220938960259866,0.709394928050862,0.844,0.646,1
"Slc16a3",0.00157641173600622,0.70838945156088,0.8,0.583,1
"Ahnak",0.000488246608872713,0.708237031243502,0.881,0.646,1
"Psap",0.000410068881578514,0.705457699167328,0.889,0.792,1
"App",4.34089065255971e-05,0.697849162312759,0.867,0.562,0.59943359021197
"Plaur",0.00281512083660359,0.692938978617339,0.674,0.396,1
"Wfdc21",0.0131344603915939,0.679703075776426,0.444,0.229,1
"Fpr2",0.0151190245197705,0.6741642930264,0.585,0.354,1
"U90926",0.289298087732894,0.672656556609225,0.022,0.021,1
"AA467197",0.00800215860916198,0.67085019419497,0.83,0.604,1
"Atp6v1e1",0.00112501349291639,0.663764422066688,0.785,0.521,1
"Tnfrsf21",0.00052990303353219,0.662771544769996,0.333,0.083,1
"Pmp22",0.000244296973467823,0.661336927279497,0.163,0,1
"Ube2a",0.00489873115648151,0.658569000343615,0.489,0.312,1
"Gsr",0.000520865461392067,0.656484805501632,0.785,0.5,1
"Slc2a1",0.000626947765758546,0.656389796565078,0.793,0.5,1
"Abca1",7.79177469527978e-06,0.653827211559951,0.748,0.354,0.107596616767118
"Fcer1g",3.18801277329903e-06,0.652835109110821,0.978,0.896,0.0440232683864864
"Cdkn1a",0.00036327789114747,0.649484198858571,0.844,0.562,1
"Rab32",0.0004860704912504,0.647924278547171,0.637,0.312,1
"Ltb4r1",0.00129464598206413,0.637849091388914,0.526,0.229,1
"Ctsd",0.000139766685449692,0.633405817982102,0.874,0.646,1
"Atf3",0.00697188187238877,0.63017428855746,0.459,0.208,1
"Ehd1",0.00254841201544884,0.628509565702099,0.696,0.417,1
"Arap1",0.00159355129055127,0.625891493431735,0.504,0.229,1
"Fam20c",4.41711605722036e-05,0.62056936625372,0.407,0.083,0.609959556341559
"F10",2.48985251474371e-05,0.617379342059496,0.815,0.458,0.343823733760959
"Hmox2",0.0503299103161237,0.616501992657367,0.437,0.292,1
"C5ar1",0.00607565846164624,0.615028717751437,0.422,0.188,1
"Lrp1",8.08970803937317e-05,0.61478628051238,0.815,0.479,1
"Dock7",0.00369983398736801,0.613619001699389,0.444,0.188,1
"Egln1",0.00211332967493072,0.612762129250208,0.785,0.521,1
"Slc31a2",0.00927566429093874,0.612397673820104,0.415,0.188,1
"Srgn",2.15728078996323e-05,0.609326729192055,0.97,0.958,0.297898904286023
"Procr",0.0691522607436037,0.606158239427414,0.252,0.104,1
"Mapkapk2",0.0462804315421111,0.603324378003584,0.748,0.562,1
"Map1lc3b",0.106634965725343,0.603042100590264,0.822,0.729,1
"Msr1",0.00525080896073753,0.599875172979113,0.681,0.417,1
"Dstn",4.37109932444686e-06,0.594717761295953,0.837,0.458,0.0603605105712866
"Cybb",0.000156840611297514,0.593504905907724,0.77,0.438,1
"Slc44a1",0.0003295675439824,0.592723576717387,0.533,0.208,1
"Stfa3",0.0187574460526674,0.590001532224845,0.074,0,1
"Afg3l2",0.00440202445694281,0.586414610786191,0.556,0.333,1
"Mdm2",0.00450254411526998,0.58634138241968,0.459,0.208,1
"Prxl2c",0.101427075833359,0.585387741204661,0.237,0.104,1
"Tmem189",0.00190589139760817,0.583567755334516,0.793,0.521,1
"Mmp19",0.0103392504735328,0.580751908689193,0.244,0.062,1
"Rusc2",2.09308623491443e-05,0.578058665211958,0.348,0.042,0.289034278179334
"Ncf2",0.00580227684246244,0.577145697477147,0.578,0.312,1
"Stom",0.00414195966174585,0.573775863607366,0.444,0.188,1
"Anpep",0.00860405433065576,0.573122449298173,0.215,0.042,1
"Upp1",0.00693409715763808,0.572925864250651,0.578,0.333,1
"Tnip1",0.0121244418096012,0.571852927647913,0.607,0.375,1
"Lifr",0.00661082935184205,0.571155520272339,0.259,0.062,1
"Cd14",2.17897674112376e-09,0.570896301519976,0.948,0.562,3.0089489818178e-05
"Fbxl5",0.0442598064528822,0.568819458915881,0.711,0.521,1
"Dram1",0.00651031249066021,0.566801284320069,0.43,0.188,1
"Vim",0.00011854544622058,0.564032950193931,0.985,0.875,1
"Plin2",0.000141830761461089,0.563310334641602,0.889,0.604,1
"Tpp1",0.00410530574020005,0.561662244408731,0.422,0.167,1
"Metrnl",0.0171774895602599,0.560560679355292,0.526,0.292,1
"Serf1",0.0461339589216611,0.558226658749942,0.356,0.188,1
"Basp1",0.000367012140718295,0.557349298185385,0.896,0.646,1
"Hist1h2bc",0.00489245337612826,0.555193932852322,0.296,0.083,1
"Eif1",0.0984778957485572,0.550333273829652,0.985,0.979,1
"Dusp6",0.0422253724586753,0.550282216274489,0.378,0.188,1
"Grina",0.00481683682936247,0.548597713866755,0.852,0.667,1
"Pirb",0.000357019619091692,0.54792608460072,0.807,0.5,1
"1700012B09Rik",0.013897264465896,0.546322852362284,0.215,0.062,1
"Kcmf1",0.0123125497312684,0.545889377169205,0.511,0.271,1
"Tgif1",0.021211072392525,0.542736630595222,0.474,0.25,1
"Klf13",0.0343818306735528,0.541357032681536,0.607,0.417,1
"Flrt3",0.0751549589513306,0.538683246405775,0.178,0.062,1
"Cd302",0.000531516579843117,0.538126013588037,0.489,0.188,1
"P4ha1",0.180096538950444,0.537211707568971,0.689,0.562,1
"Eif4ebp1",0.000383054910223936,0.53594873124102,0.904,0.667,1
"Cited1",0.0551370102127109,0.535947902467175,0.052,0,1
"Igfbp6",0.0447949915625619,0.534244212435132,0.237,0.104,1
"Mmp13",0.16702709497612,0.533229947704824,0.03,0,1
"Higd1a",0.000160575723246443,0.532267947685697,0.919,0.75,1
"Cstb",1.92663590689452e-05,0.531930144030615,0.97,0.75,0.266049152383064
"Rras",0.00311703108444676,0.528600383681943,0.474,0.208,1
"Npepps",0.0592502917373643,0.528560312644313,0.674,0.5,1
"Acod1",0.000776169752819881,0.527963536413132,0.504,0.208,1
"Irak3",7.22223959313035e-05,0.527751936282187,0.674,0.312,0.997319065415369
"Adssl1",0.00183037011418481,0.526424468595586,0.689,0.396,1
"Mtpn",0.0015274221194444,0.523176595877015,0.748,0.458,1
"Tpi1",0.000450396656231608,0.522355469148644,0.933,0.812,1
"F13a1",1.48401486485468e-05,0.521948910392096,0.844,0.5,0.204927612687783
"AI506816",0.0469573756638493,0.521777108309198,0.296,0.125,1
"Ldha",7.27813528883214e-05,0.521358494692358,0.978,0.979,1
"Siva1",0.104103035645687,0.520310834050852,0.356,0.229,1
"Ccdc126",0.241442618851476,0.519010012829028,0.148,0.104,1
"Ptpn1",0.0136875729532367,0.518967248388975,0.696,0.458,1
"Kmt5a",0.00291741938106,0.518629641961585,0.637,0.354,1
"Spire1",0.0234222231813456,0.517470527931421,0.333,0.146,1
"Fcgr3",2.77367984237763e-05,0.517196674863809,0.859,0.521,0.383017449433927
"Vcan",0.269835190943118,0.517119685018011,0.356,0.25,1
"Klf4",0.105578234925005,0.514940230537991,0.37,0.208,1
"Il1f9",0.000168497749013223,0.513997394926185,0.17,0,1
"Iqgap1",0.0190325580583583,0.512793999796802,0.852,0.708,1
"Ugp2",0.0288480592348219,0.510745838762105,0.607,0.396,1
"Spp1",0.000439558824313419,0.507649069429673,0.659,0.333,1
"Adh5",0.122323417147077,0.50689789522319,0.43,0.333,1
"1110008P14Rik",0.0815301912100698,0.503099461711862,0.4,0.229,1
"Prdx6",0.0153938467763979,0.502657015601269,0.911,0.792,1
"Fn1",0.0326301235271374,0.502164050575323,0.674,0.458,1
"Furin",0.000412123757134579,0.502154396198195,0.719,0.396,1
"Retreg2",0.00197288386373921,0.502032644576063,0.319,0.083,1
"Map2k1",0.00938307790703799,0.500145482987239,0.607,0.354,1
"Arrdc4",0.102157549963836,0.4993814959169,0.333,0.208,1
"Ero1l",5.41028447058897e-05,0.498194465795128,0.911,0.625,0.74710618254363
"Pla2g7",1.17518178678991e-06,0.497224418017504,0.815,0.417,0.0162280852937819
"Aoah",3.61584400742931e-06,0.497170604040521,0.244,0,0.0499311898985913
"Ap2a2",0.00631467893812377,0.495081950554877,0.356,0.125,1
"Pilra",0.0212564835741579,0.495058203205191,0.4,0.188,1
"Spryd7",0.0211076313874561,0.49305897670337,0.444,0.229,1
"Ndufa4l2",0.0268321169079785,0.492959323512673,0.067,0,1
"Trappc6a",0.00588649243973532,0.491561224445694,0.496,0.354,1
"Rab20",0.108288466759988,0.487739958654209,0.319,0.188,1
"Ostf1",0.00257727406047532,0.487318376383765,0.911,0.875,1
"Ggta1",0.00278301078666679,0.487030024335204,0.548,0.271,1
"Ppp1cb",0.0987124397615244,0.486996440953502,0.43,0.292,1
"Atp6v1g1",0.0721045080512705,0.484869143673016,0.881,0.812,1
"Hmox1",2.23841694639021e-05,0.483558644275348,0.83,0.479,0.309102996127024
"Stfa2",0.204797627744144,0.48202880778908,0.044,0.021,1
"Arfgef1",0.0954429380557774,0.481150722532345,0.467,0.312,1
"Rab11fip1",0.0537717396011471,0.480386334567748,0.319,0.146,1
"Slc11a1",0.0191385994454119,0.479574868548425,0.593,0.375,1
"Cd300ld",0.103864919447204,0.478809299975411,0.281,0.146,1
"Nudt4",0.208786597792411,0.477479749104165,0.259,0.146,1
"Gm34084",0.435569207334695,0.477194847905441,0.37,0.312,1
"Ccrl2",0.413702611654806,0.476882507738817,0.296,0.25,1
"Mrpl14",0.280628940070024,0.47675860452384,0.667,0.583,1
"Cd38",0.00040097677147799,0.475505218207379,0.615,0.292,1
"Gm10522",0.0668735124321466,0.47533770063583,0.119,0.021,1
"Aplp2",0.138376445720712,0.472764341895399,0.637,0.5,1
"Sfxn3",0.00953725764690522,0.471831617017575,0.281,0.083,1
"Sptlc2",0.0316010883207805,0.471567780678601,0.481,0.292,1
"Dync1h1",0.020371044026875,0.47139276680226,0.459,0.25,1
"Olfml2b",0.0236899618872611,0.47055346386331,0.185,0.042,1
"Nampt",0.0335370242220227,0.468584209054087,0.681,0.479,1
"Xylt1",0.0263204250145868,0.468145417145911,0.222,0.062,1
"Polr2l",0.0888958500248616,0.468135217640962,0.556,0.375,1
"Rhoa",0.00190886896387734,0.467444290627201,0.948,0.875,1
"Limd1",0.0320151182100785,0.46631749539662,0.504,0.333,1
"Creb5",0.0191274834886025,0.465535639799328,0.289,0.104,1
"Glipr2",0.0526612849111285,0.46553347196528,0.526,0.417,1
"Fnip2",0.0349138074990088,0.465116145756854,0.363,0.188,1
"Nr3c1",0.0329135269069127,0.464918471585918,0.548,0.333,1
"Lamp1",0.00733743359939263,0.464695477274998,0.852,0.646,1
"Tmem38b",0.00377867904044094,0.464334231998464,0.415,0.167,1
"Txn1",2.14366483855557e-05,0.462102476888774,0.97,0.896,0.296018677556139
"Clec4n",0.093257922001936,0.46156510863846,0.467,0.292,1
"Ftl1",1.88738239849657e-05,0.461561243927264,0.993,0.979,0.260628635408392
"Pgd",0.180364629479558,0.458870252252765,0.467,0.354,1
"Emp1",0.000130416576849388,0.458558345493393,0.57,0.229,1
"Prelid1",0.012571927417982,0.456491887136755,0.881,0.854,1
"Rhov",0.0247063244855198,0.456202533848791,0.222,0.062,1
"Ubash3b",0.309965369297684,0.456044754066777,0.37,0.271,1
"Aldh1l2",0.00105949418008425,0.455388636744724,0.133,0,1
"Snrnp27",0.203224785982455,0.454889114988306,0.541,0.396,1
"4933412O06Rik",0.00313257219471551,0.453536641292182,0.111,0,1
"Trem1",0.0890288955197474,0.45314514378437,0.378,0.208,1
"Ugdh",0.021949494017404,0.453121036475128,0.4,0.188,1
"E230032D23Rik",0.20709717984078,0.451864264414134,0.215,0.104,1
"Rhou",0.00247318518886704,0.45183109957372,0.244,0.042,1
"Mcl1",0.00278418649149368,0.451417861082124,0.948,0.812,1
"Rgcc",0.131873850902927,0.449828750067684,0.474,0.312,1
"H1f0",0.130510027516147,0.449806664304641,0.215,0.188,1
"Gapdh",5.47767457611567e-05,0.449793262560435,1,0.938,0.756412082215812
"Mif",4.97776761387849e-05,0.448228258799879,0.985,0.938,0.687379929800481
"Tnfaip3",0.172072189656904,0.445814935640726,0.504,0.354,1
"Banf1",0.120632417804793,0.444174548107685,0.289,0.167,1
"Tbc1d9",0.0893092143873907,0.443460044994023,0.378,0.25,1
"Gpat3",0.00629168312430494,0.443386226134648,0.356,0.125,1
"Bcl2l11",0.197167004291675,0.442490231281025,0.452,0.312,1
"Rybp",0.0129248851544798,0.442263913923309,0.556,0.312,1
"Serpine1",0.129246590829607,0.441899871174477,0.2,0.083,1
"Ube2r2",0.149436104075198,0.441770451477087,0.437,0.312,1
"Alkbh5",0.237540838396449,0.440843978079879,0.607,0.542,1
"Vav3",0.0174221527926611,0.439576081912717,0.326,0.125,1
"Cyb5r4",0.00904276920949708,0.439343789408653,0.452,0.208,1
"Lrpap1",0.0393177982116572,0.438224139730751,0.644,0.438,1
"Fam102b",0.0166726812245343,0.438040092373321,0.504,0.271,1
"Naip2",0.0403853952391574,0.437513529889271,0.43,0.292,1
"Rbpj",0.00340105953099854,0.436326795184764,0.881,0.688,1
"Ran",0.102877782541297,0.434163506024295,0.548,0.375,1
"Eif2s3x",0.00361662579961753,0.431198167701831,0.237,0.042,1
"Gpx1",0.14119074312711,0.43092620095775,0.793,0.646,1
"Gm15283",0.241216174434613,0.427829979563989,0.378,0.25,1
"Zfp36",0.47425064534791,0.4271316779388,0.526,0.479,1
"Aldh3b1",0.00432568127237437,0.426623519600629,0.341,0.125,1
"Myo9b",0.0151737327506444,0.426514517996957,0.348,0.146,1
"Eno1",0.000514865922520328,0.425166168103436,0.911,0.875,1
"Hk2",0.0216611199331371,0.423186406215671,0.793,0.583,1
"Denr",0.199884727789617,0.423114859248757,0.578,0.521,1
"Pdk1",0.0490870520213664,0.422358288757027,0.437,0.25,1
"Fam214b",0.0223843180876792,0.421817434328037,0.341,0.146,1
"Trim25",0.00132459114297745,0.421344469934902,0.57,0.271,1
"Tgfb1",0.0456842550848973,0.420826115564429,0.615,0.417,1
"Qsox1",0.149738752631186,0.420694379969379,0.289,0.167,1
"A930007I19Rik",0.0214039717918092,0.41989728081756,0.348,0.167,1
"Tmbim1",0.0193058840504525,0.418377578732613,0.252,0.104,1
"Hgsnat",0.0168782651541133,0.418187384432758,0.267,0.083,1
"Cav1",0.0454126722826056,0.417640529770813,0.237,0.083,1
"Cav2",0.00187573313903673,0.417152617309718,0.311,0.083,1
"Itgam",0.0139956961148752,0.416754651061339,0.711,0.479,1
"Bri3",0.0132814207025375,0.416068757780013,0.919,0.812,1
"Fam89b",0.0816917214278902,0.415071277261243,0.304,0.146,1
"Atf4",0.511666102539049,0.414174966108611,0.496,0.417,1
"Rbpms",0.0103807916224274,0.413251637822837,0.496,0.25,1
"Card19",0.0273736365392475,0.41222525624042,0.874,0.729,1
"Mmp14",0.0287043633708755,0.411650955370937,0.637,0.417,1
"Man2a1",0.0520328359967959,0.411446854004403,0.437,0.25,1
"Anxa1",0.190841176899447,0.411083871327978,0.548,0.396,1
"Sccpdh",0.00871326066052051,0.410615602317111,0.207,0.042,1
"Impa2",0.0064313910033977,0.409528125699326,0.77,0.521,1
"Tnfrsf1b",0.00345321824651365,0.407855644939,0.8,0.542,1
"Ppp2cb",0.0580666118228243,0.406616375423979,0.252,0.125,1
"Calm3",0.0727980308027559,0.406455261002326,0.822,0.708,1
"Gng12",0.29699629839417,0.405646239099839,0.43,0.312,1
"Xdh",0.0318668120531321,0.404914736110916,0.363,0.167,1
"Sh3bgrl",0.0625344402978026,0.404556695733688,0.607,0.417,1
"Cln5",0.00793486943777776,0.403675086911269,0.348,0.125,1
"Sar1a",0.00390098601680113,0.402442499536231,0.607,0.333,1
"Rapgef2",0.0488519894654253,0.40072435660528,0.319,0.146,1
"Irf2bp2",0.350039889822951,0.400435765475654,0.556,0.479,1
"Gys1",0.0140116196826856,0.39983557897146,0.556,0.312,1
"2500002B13Rik",0.0324636001085829,0.399361930955695,0.304,0.125,1
"Rbms1",0.0339501744273999,0.398741573620504,0.763,0.562,1
"Hspa9",0.113750161727228,0.398208677258475,0.363,0.208,1
"Mmadhc",0.000378897001644228,0.397177578831787,0.289,0.042,1
"Sqor",0.0267603930332678,0.397171841848019,0.319,0.167,1
"Pabpc1",0.160663590342264,0.394747526702103,0.881,0.812,1
"Vps35",0.0341250268560701,0.39449664697457,0.481,0.271,1
"Dubr",0.0162998971705295,0.394482480306843,0.356,0.146,1
"Tmem119",0.0546010819994224,0.394464258276316,0.319,0.146,1
"Tgm1",0.0448128164612139,0.393237242777308,0.207,0.062,1
"Mpp1",0.08339833001205,0.392806486415009,0.296,0.146,1
"Anxa2",0.0330399749636484,0.392780888015758,0.919,0.875,1
"Tgm2",0.384931254725099,0.391886277056383,0.393,0.333,1
"Dlst",0.151078154091914,0.391557627208871,0.185,0.083,1
"Rab7",0.207988891423188,0.391329668568807,0.644,0.5,1
"Slc16a1",0.0603800012398395,0.391188481602098,0.259,0.104,1
"Ppp1r3b",0.19010328962751,0.390526366246783,0.437,0.333,1
"Zfp36l1",0.159281113166639,0.390516841277193,0.756,0.625,1
"Dtx2",0.00205568401896765,0.390228912961125,0.319,0.083,1
"Lasp1",0.012833304235574,0.387310021605292,0.533,0.292,1
"Pik3cb",0.0231485028292034,0.387149112583691,0.319,0.125,1
"Pkm",0.00193128913826552,0.386520454664049,0.978,0.917,1
"Myadm",0.46483549196409,0.386166370010777,0.659,0.562,1
"Calu",0.0025273322870991,0.385576396403104,0.341,0.104,1
"Ak2",0.0450189732100829,0.385358183580785,0.541,0.333,1
"Snai1",0.0615711058257502,0.384919815285439,0.163,0.042,1
"Bst1",0.000480029500228151,0.3841233454432,0.785,0.479,1
"Cklf",0.0905755525678143,0.384018510445908,0.4,0.229,1
"Itpripl2",0.00749652613389663,0.381434378074582,0.43,0.188,1
"Txnrd1",0.178423684865311,0.381386767590001,0.504,0.354,1
"Map7d1",0.224967543558287,0.381294116358776,0.356,0.25,1
"Dync1i2",0.082969972816846,0.381191796104714,0.741,0.646,1
"Rhob",0.323047050400429,0.380205948622233,0.452,0.333,1
"Ist1",0.128537278090976,0.379769221253465,0.37,0.229,1
"Mtm1",0.0105308350911527,0.379386742249405,0.311,0.104,1
"Pltp",0.223084890673153,0.378769018600531,0.111,0.062,1
"Thbs1",0.000583491617770364,0.378623287948856,0.63,0.312,1
"Mcub",0.02100805184765,0.378571406646657,0.578,0.354,1
"Vti1b",0.0133168039362147,0.378381763530997,0.437,0.208,1
"Gtf2e2",0.0448732301886646,0.378021364075658,0.37,0.188,1
"Itgb8",0.0109493270696562,0.377875273133934,0.178,0.042,1
"Il13ra1",0.0206805292465167,0.377431388689166,0.667,0.438,1
"Il1a",0.00170584289154624,0.375720780401846,0.541,0.25,1
"Ipmk",0.0231794799977336,0.373878758043825,0.163,0.042,1
"Bak1",0.0464027779363012,0.373490052996283,0.252,0.125,1
"Gas7",0.0982957112129833,0.372510375197244,0.378,0.229,1
"Chd7",0.0889643262522432,0.372276647536573,0.378,0.208,1
"Snx1",0.279335507771154,0.371937132034307,0.415,0.312,1
"Tmem167",0.418607149201028,0.371890686624819,0.533,0.479,1
"Smn1",0.0957767063325287,0.370041413457221,0.259,0.125,1
"Socs3",0.0283484790080053,0.369948895574899,0.696,0.479,1
"Amz1",0.0307978113227278,0.369708615040508,0.304,0.125,1
"Galk1",0.0386765500711957,0.368957854199789,0.356,0.167,1
"Mapk6",0.000232296987309582,0.368634958940487,0.504,0.208,1
"Abcc1",0.0805274805281607,0.36855515933891,0.541,0.354,1
"Bcl2l1",0.0442757400965682,0.368372073097921,0.2,0.062,1
"Myo1f",0.0942870827170631,0.368240130244249,0.252,0.125,1
"Smpdl3b",0.0920289790351575,0.367089213794312,0.326,0.167,1
"Blvrb",0.0736682275366324,0.366913512986806,0.652,0.479,1
"Carhsp1",0.273616856780969,0.366265012383038,0.37,0.25,1
"Ndel1",0.269282688656633,0.366082042812292,0.4,0.271,1
"Hck",0.324497524297529,0.366076597291006,0.474,0.354,1
"Rala",0.325010016198508,0.365345480641807,0.644,0.521,1
"Arg2",0.191886649621896,0.365058550834281,0.541,0.396,1
"Notch1",0.0424357760082526,0.364902312597196,0.319,0.146,1
"Dap3",0.380951786684989,0.364494924727756,0.244,0.167,1
"Gipr",0.0250403296025458,0.36305768459181,0.311,0.125,1
"Brd4",0.145811861788147,0.361849996595875,0.489,0.333,1
"Ctsb",0.0081619545250213,0.361470234359458,0.904,0.771,1
"Adamtsl5",0.0286102927186937,0.361224778456406,0.252,0.083,1
"Gda",0.0777822190142051,0.360509004785711,0.43,0.25,1
"Iqsec1",0.0416763277968428,0.360121381842615,0.563,0.354,1
"Sec14l1",0.228099227088039,0.358890647153095,0.259,0.146,1
"Patl1",0.020821959435787,0.357837303040365,0.23,0.083,1
"Klf9",0.00152268035009504,0.357698566126537,0.126,0,1
"Tmed2",0.350205406778348,0.357418262555644,0.63,0.542,1
"Map3k20",0.167060406098259,0.357008821127413,0.237,0.125,1
"Gnai3",0.0115641584119279,0.356385466720586,0.511,0.271,1
"Acp2",0.0342493182459123,0.355552559743629,0.333,0.146,1
"Saa1",0.44518979326985,0.355244801026545,0.059,0.021,1
"Selenbp1",0.00101782254366366,0.354904343592318,0.504,0.208,1
"Atp6v0c",0.0993081515844052,0.353246311333175,0.919,0.833,1
