"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hilpda",1.46507808825311e-07,0.368200146813324,0.852,0.798,0.00202312633206871
"Pfkfb3",0.000391914413229007,0.360146173909965,0.643,0.554,1
"Nr4a1",3.37044751425118e-05,0.358337827914154,0.228,0.132,0.465425097242945
"Kmt5a",1.7843572213415e-05,0.356297210910547,0.344,0.232,0.246401888695048
"Serf1",2.27084883280216e-05,0.35619919524322,0.164,0.08,0.31358151532165
"Eea1",5.11253655372065e-06,0.355405059539009,0.396,0.269,0.0705990172703284
"Atp6v0e",1.95634017559822e-06,0.353441662424407,0.772,0.7,0.0270151014848358
"Fth1",1.21334985048769e-09,0.352439374974553,1,1,1.67551480853844e-05
"Sema4d",5.40477131836314e-05,0.340072574999729,0.459,0.34,0.746344871352766
"Ncf1",1.931329641113e-05,0.337562910970158,0.588,0.471,0.266697310141294
"Traf1",0.000530318440000008,0.33604953302153,0.489,0.389,1
"Rilpl2",1.98351989196697e-05,0.335412046338377,0.275,0.169,0.27390426188172
"Zeb2",1.06233154414623e-05,0.331881542762399,0.656,0.537,0.146697362931154
"Csf3",5.09414247760431e-07,0.331822586961524,0.09,0.023,0.00703450134732379
"Tnfrsf1b",4.16747101174701e-05,0.325548314788028,0.75,0.669,0.575486072012144
"Arid5b",1.32029691549716e-05,0.322603773096861,0.552,0.425,0.182319801061003
"Hck",6.53795074172406e-05,0.321672602275638,0.396,0.285,0.902825617924676
"G0s2",0.00102370306871731,0.321034019932805,0.909,0.855,1
"Cyba",5.36771476486442e-06,0.320183741698883,0.816,0.737,0.0741227731880127
"Batf",3.12340872119754e-05,0.319902660855452,0.14,0.077,0.431311510310169
"Ctsb",6.10864313712797e-05,0.319657051083871,0.832,0.777,0.843542530806001
"Il1rn",4.67121023835428e-07,0.316956396921015,0.882,0.788,0.00645047421814342
"Ifnar2",4.46222202033464e-05,0.315509232766875,0.635,0.529,0.616188238788011
"Rel",0.000968140305581836,0.313647344746545,0.45,0.368,1
"Slc31a2",7.20328656820693e-05,0.310997594055467,0.396,0.291,0.994701842203696
"Plbd1",0.0104158265053473,0.304548632418566,0.45,0.388,1
"Chil1",0.00391264016876077,0.303081654143604,0.483,0.418,1
"Atp6v1f",0.000260930043858853,0.301741241539661,0.604,0.505,1
"Nfkbia",3.71556503668966e-07,0.301052344957636,0.958,0.942,0.00513082375916476
"Id2",0.054805742360465,0.299467331020001,0.244,0.197,1
"Lrrc25",0.000372360341193828,0.297261899359101,0.502,0.431,1
"Ftl1",2.18537695379258e-05,0.296917659829371,0.994,0.988,0.301778703549217
"Stfa2",0.121952825957343,0.29600432546989,0.222,0.182,1
"Id3",0.000730702913599518,0.292764018808724,0.187,0.112,1
"Ikbke",1.73209965621378e-05,0.292330599561615,0.201,0.108,0.239185641526561
"Sh3bp5",2.08716032495272e-05,0.287370545820981,0.121,0.052,0.288215969272721
"Higd1a",0.00047570849321301,0.278461591827502,0.704,0.634,1
"Akap13",0.00279756926356291,0.276708058028194,0.421,0.355,1
"Dock10",0.000676317143757376,0.273662983756442,0.175,0.102,1
"Chka",0.212140943091427,0.271745888815678,0.11,0.085,1
"Cxcl2",8.44487088386498e-06,0.267278656133172,0.991,0.988,0.116615222035292
"Icam1",0.000472636556787185,0.26500548576601,0.22,0.137,1
"Pwp1",1.55910385850454e-05,0.262359425750459,0.123,0.051,0.215296651820892
"Impa2",0.00151941595568751,0.261735591386804,0.354,0.266,1
"AA467197",0.00437596271190125,0.259870732946251,0.566,0.505,1
"Tnfaip8",0.0047640185851696,0.259254236186105,0.289,0.214,1
"Tmem38b",0.00013553266408621,0.258609265362592,0.55,0.434,1
"Larp4b",0.000286242698248107,0.257412325496688,0.303,0.206,1
"Cstdc5",0.197569428461515,0.252169068913236,0.162,0.128,1
"Metrnl",0.000829162213291895,0.247922137878931,0.322,0.231,1
"Denr",0.000238248304069198,0.247394900347226,0.294,0.197,1
"Hint1",0.000477829860977003,0.244369403372379,0.145,0.077,1
"Prok2",0.00315762491617951,0.244035597351053,0.23,0.155,1
"Cd9",6.4316929963272e-07,0.241437780756468,0.939,0.932,0.00888152485862823
"Gna13",0.0021803355596694,0.241143140967446,0.52,0.426,1
"Gns",0.000429707332396646,0.240303793194458,0.234,0.149,1
"Itgb1",0.00217197907339762,0.240132006455676,0.321,0.243,1
"Hspa1a",0.193815806224855,0.239374235898729,0.079,0.054,1
"Ggnbp2",0.00258083096131079,0.236999424652222,0.267,0.197,1
"Furin",0.000246915197951962,0.236726439296339,0.546,0.435,1
"Npc1",0.00805649357301119,0.235690309302115,0.157,0.106,1
"Cpeb4",0.110685906567667,0.235672997501713,0.234,0.191,1
"Nfkbid",4.82273356947291e-05,0.232417196436278,0.549,0.425,0.665971278608514
"Hspa1b",0.195881732034952,0.229677845376939,0.039,0.049,1
"Lyrm2",3.92351884941836e-06,0.228983986220666,0.204,0.106,0.0541798717916182
"Psap",0.0468650048598567,0.227307480549559,0.426,0.365,1
"Rab9",0.0262515088280848,0.225416951428763,0.336,0.274,1
"Lgals3",0.0029901007951786,0.224058826559906,0.759,0.683,1
"Neu1",0.00385600862618632,0.223147964179434,0.371,0.285,1
"Atp6v1e1",0.000333854032204862,0.219539095652643,0.805,0.769,1
"Basp1",0.000748589393806962,0.217472077515809,0.805,0.725,1
"St13",0.00128599347642551,0.216461331389022,0.253,0.171,1
"Atp6v0c",0.000557157217790219,0.215765891960257,0.921,0.898,1
"Cybb",0.00770917825930254,0.215593056524898,0.162,0.105,1
"Sat1",0.00175504079982248,0.215540341951379,0.863,0.832,1
"Fndc3a",0.000843359191504968,0.215406784026809,0.368,0.274,1
"Sumo1",0.00320609388456624,0.214297988506786,0.465,0.392,1
"Cd24a",0.000447082643347204,0.212713596087245,0.824,0.762,1
"Jun",0.158200211911207,0.212454681509165,0.706,0.665,1
"Trem3",0.0103188949890398,0.211374650628134,0.464,0.389,1
"Gm20406",0.000199522205689181,0.211284366375831,0.434,0.323,1
"Eif2s2",0.00357488053382645,0.210939197666325,0.324,0.24,1
"Casp4",0.0170680934504664,0.210935754075624,0.59,0.522,1
"Cklf",0.000974100175852458,0.210386316296012,0.336,0.243,1
"Sephs2",0.00662456544295811,0.206691998249815,0.22,0.152,1
"Fcer1g",2.81807497514153e-07,0.206626891863204,0.997,0.977,0.00389147973317294
"Prdx5",1.67444777853086e-05,0.206254462725959,0.983,0.972,0.231224493737326
"Klhl24",0.0135913678436809,0.20615793822861,0.296,0.234,1
"Adora2b",3.80253229274923e-05,0.205355962136501,0.126,0.055,0.525091684305741
"Cd68",0.00219344108806547,0.20412623434124,0.668,0.588,1
"Mapkapk2",0.00443067775852155,0.202988606626319,0.675,0.594,1
"Dgat2",0.0450606329922884,0.202767561609153,0.535,0.468,1
"Npepps",0.0402646029581647,0.201295356731772,0.497,0.435,1
"Ptpre",0.00375176976870891,0.200745437622269,0.472,0.382,1
"Ehd1",0.00663943568674617,0.200009388732346,0.756,0.689,1
"1810058I24Rik",0.0135858834397714,0.199195321705717,0.502,0.429,1
"Ninj1",0.00903584156689009,0.198988778257292,0.657,0.591,1
"Irak3",0.0254044765150394,0.198768636701219,0.458,0.383,1
"Tmem60",0.000237937129930359,0.198639507913476,0.077,0.028,1
"Hk2",0.000150472619349474,0.198374080907676,0.723,0.614,1
"Tnfaip3",0.0139736310131058,0.19775200128763,0.591,0.52,1
"Sugt1",0.000213420760144255,0.196415629324965,0.377,0.271,1
"Nfkbib",0.00326174735680816,0.196276669842853,0.497,0.403,1
"Slc7a11",3.80489686795536e-05,0.195534186494681,0.711,0.592,0.525418208495956
"Klhdc4",0.00334252167732431,0.195492191086223,0.351,0.265,1
"Cpne2",0.00471336490394499,0.195334036952782,0.472,0.382,1
"Dcaf12",0.031445014302179,0.194753923632139,0.236,0.185,1
"1810037I17Rik",0.00545013918927165,0.194395980521127,0.657,0.572,1
"Capg",0.00478765325121889,0.194239109536074,0.396,0.309,1
"Cdc42ep2",0.0265313955681029,0.192081031480429,0.233,0.178,1
"Fnip2",0.000282150343288583,0.191903765796404,0.182,0.106,1
"Ier5",0.00716995286824972,0.19168793222774,0.73,0.663,1
"Epb41l2",4.17043071206235e-05,0.191136372581088,0.233,0.138,0.57589477702869
"Mrpl14",0.00236414991834282,0.190529698793058,0.351,0.266,1
"Hivep1",0.0274793947219931,0.190019166414672,0.228,0.177,1
"Nfyb",0.00313531852491062,0.189361161196799,0.168,0.106,1
"Surf4",0.0120467035941534,0.189127483161862,0.36,0.286,1
"Chmp5",0.021744134594419,0.188949994390573,0.3,0.242,1
"Tpp1",0.00129387837639141,0.188654073345042,0.157,0.091,1
"Smim14",0.0849164478200733,0.187441810234506,0.325,0.275,1
"Dstn",0.0822215013385209,0.187349326718528,0.597,0.54,1
"Lmo4",0.00457498681503272,0.187122935505645,0.186,0.12,1
"Rab11fip1",0.0570935455718284,0.186891387047028,0.574,0.515,1
"Hexa",0.000556128541667969,0.18526934313056,0.134,0.069,1
"Slc44a1",0.0139802193201568,0.185150134889393,0.247,0.183,1
"Nos2",0.00107744302891759,0.181877854496799,0.445,0.345,1
"Itpr2",0.00413149754637894,0.181680198079639,0.14,0.085,1
"Fyb",0.0412582279229093,0.17954205746891,0.421,0.363,1
"Npc2",0.0285030265367969,0.179291286667502,0.351,0.283,1
"Cflar",0.021764653838533,0.178996430962422,0.645,0.582,1
"Gm12840",0.581758365500912,0.178443215151623,0.123,0.105,1
"Gclm",0.0624058317069193,0.177582084561068,0.208,0.157,1
"Lrrfip2",0.000112273678149287,0.177105890152177,0.58,0.462,1
"Tnfsf9",0.00729774293971981,0.176996255409508,0.091,0.049,1
"Me2",0.000704052722676121,0.176931676644279,0.116,0.058,1
"Asprv1",0.0583255465616584,0.176522210577839,0.637,0.595,1
"B4galt5",0.00736550399479671,0.176240606350764,0.16,0.109,1
"Marcksl1",0.0649637933534048,0.173863795467963,0.697,0.662,1
"Ndufa6",0.000380794401635863,0.173652716563655,0.349,0.255,1
"4933433G15Rik",0.00336621346335765,0.173135596276631,0.119,0.069,1
"2810013P06Rik",0.0587434534400346,0.172785649163332,0.253,0.214,1
"Abi1",0.115283386812221,0.172599957979594,0.467,0.418,1
"Cep83",0.0708941417991826,0.171251605595798,0.192,0.151,1
"Olr1",0.00220386241047009,0.170007159538959,0.22,0.148,1
"Card19",0.0122898463107104,0.169863582640648,0.753,0.689,1
"Vps35",0.00553575415460526,0.169861801387101,0.219,0.151,1
"B3gnt2",0.0194760218385763,0.169400117999097,0.225,0.165,1
"Csta2",0.125726443283987,0.1692496983686,0.156,0.123,1
"Stfa3",0.268877368476027,0.168652630518276,0.105,0.08,1
"Nceh1",0.000297939312599717,0.168612528048633,0.079,0.029,1
"Gla",0.01116094097051,0.168606417081213,0.448,0.366,1
"Mgst1",0.0216866354057113,0.167913512079517,0.217,0.157,1
"Ralgds",0.0345986322923379,0.166024213459689,0.264,0.203,1
"Fam20c",0.000372774170965268,0.165307963026159,0.09,0.038,1
"Mtm1",0.0444127995288328,0.165227128314169,0.226,0.172,1
"Bex3",0.0674070586229673,0.165209123488412,0.162,0.118,1
"Il12a",0.01217050264392,0.165103000652787,0.11,0.065,1
"Cdc26",0.000212053228186245,0.164931829367865,0.225,0.138,1
"Gys1",0.0314574419990341,0.164682344208346,0.209,0.16,1
"Psmb5",0.0145518232686919,0.163654142921155,0.214,0.157,1
"Nfkbiz",0.00328404583523898,0.163426241063001,0.739,0.652,1
"Lrrc8d",0.00038785550584126,0.163393012286083,0.23,0.146,1
"Lamp1",0.0319724748699502,0.163237148978898,0.39,0.32,1
"Sec14l1",0.0102360183380539,0.162857400852637,0.28,0.208,1
"Nr4a3",0.0118513491415985,0.162845164711268,0.173,0.115,1
"Mef2a",0.0369069537322733,0.162749586012906,0.388,0.322,1
"Ubxn1",0.00580883049497241,0.161991655544074,0.358,0.277,1
"Slc9a3r1",0.0389217368148343,0.161444300952449,0.443,0.374,1
"Aprt",0.0378684062153765,0.161201985252466,0.239,0.183,1
"mt-Cytb",0.0506536450035192,0.160089562886286,0.646,0.58,1
"Ly6i",0.0041772371305263,0.159643713598964,0.16,0.103,1
"Rnh1",0.00138541517936167,0.158929061016898,0.489,0.391,1
"Osbpl8",0.00193423228218971,0.157994256164503,0.237,0.162,1
"Eef1a1",0.0108394798891136,0.157382465329213,0.796,0.734,1
"Ppp1r15a",0.0245697091355745,0.157303135517706,0.631,0.56,1
"Creg1",0.0223342606419872,0.15695871383556,0.258,0.194,1
"Zdhhc18",0.0444315602754196,0.156702181279847,0.307,0.246,1
"Hacd2",0.0324554739456723,0.156635038203481,0.241,0.182,1
"Slc43a3",0.00117573545516732,0.156001136577201,0.079,0.035,1
"Sh3gl1",0.011204350650079,0.155987593839257,0.215,0.152,1
"Plk2",0.100790786016381,0.155804628948746,0.162,0.125,1
"Snx10",0.0253490325761581,0.155538230025483,0.437,0.363,1
"Ghitm",0.0915029038707683,0.155532592005379,0.277,0.228,1
"Spen",0.00627901417499872,0.154675559956589,0.154,0.105,1
"Dnajb1",0.0640558441179526,0.154120820388112,0.179,0.132,1
"H2-Ab1",0.0365825083257841,0.154074784858844,0.121,0.08,1
"Jak2",0.00249655709020567,0.154050029014151,0.347,0.262,1
"Stat4",0.137898414157314,0.153804058806981,0.083,0.072,1
"Slc8b1",0.00860399046664012,0.153774939778756,0.131,0.078,1
"Ltf",0.0317491484038602,0.153576918294356,0.082,0.046,1
"Rbm47",0.278142113906632,0.153569939279734,0.186,0.154,1
"Cd69",0.306080441481651,0.15263921162188,0.058,0.046,1
"Clec4e",0.00910913758838825,0.152556363602424,0.981,0.972,1
"Ccdc126",0.014344503541532,0.152534851774458,0.476,0.397,1
"Ssr4",0.0288998129527214,0.152362888271685,0.319,0.252,1
"Pttg1ip",0.023341412964274,0.152332833836009,0.31,0.242,1
"Ebi3",0.0803644953052977,0.151655277681794,0.204,0.162,1
"Sh2b2",0.00210083329562276,0.151384260683791,0.494,0.398,1
"Bdp1",0.228965818528667,0.15132513484156,0.195,0.16,1
"Ginm1",0.00621199782484896,0.15028867906312,0.146,0.089,1
"Blvrb",0.21672315784892,0.150136652643193,0.099,0.082,1
"Igsf6",0.0157385567300658,0.149931588962182,0.505,0.425,1
"Hsp90aa1",0.199389692112628,0.149568772274104,0.55,0.503,1
"Dennd1b",0.000538438967395743,0.149241138499565,0.206,0.129,1
"Gng12",0.00708474576065818,0.149224200706424,0.5,0.42,1
"Dtx4",0.00788381675695524,0.148955804002477,0.108,0.063,1
"Slc31a1",0.00274635635543075,0.148214680670536,0.28,0.198,1
"mt-Atp6",0.00258864983702357,0.147864631378911,0.827,0.749,1
"mt-Atp8",0.0353130851786984,0.147267148147465,0.178,0.128,1
"Rbpms",0.15704062927702,0.147201552767536,0.208,0.177,1
"Cpd",0.0488800794462315,0.147021761340342,0.414,0.348,1
"Hist1h1e",0.0962433217086021,0.146765957944497,0.403,0.345,1
"Brd2",0.175594005751216,0.146250053510815,0.231,0.212,1
"Ciapin1",0.0244772476211529,0.146036860790427,0.259,0.197,1
"Zfc3h1",0.0175625287516668,0.145286474080014,0.091,0.065,1
"Bcl2l11",0.034745102873338,0.145101950229394,0.676,0.609,1
"Mpp1",0.0148077708194198,0.145094581095032,0.297,0.228,1
"M6pr",0.206456577504433,0.144681903444296,0.346,0.303,1
"Csnk1a1",0.0991873848367803,0.144141902224679,0.45,0.391,1
"Smurf2",0.0100387362815622,0.143929109033371,0.104,0.06,1
"Ldha",0.0152498932369439,0.143827985357015,0.931,0.908,1
"Rassf4",0.00336710456678813,0.143695754934964,0.085,0.04,1
"Tagln2",0.524630472563583,0.143491857820064,0.252,0.225,1
"Sgpl1",0.0251154468967145,0.14334213731967,0.363,0.292,1
"Kansl1",0.167209861492072,0.143323003554222,0.181,0.151,1
"Atp2b1",0.0425307708601506,0.143129353740193,0.531,0.462,1
"Bnip3",0.0498703104364987,0.143106671340129,0.703,0.645,1
"Ly96",0.0915061112669708,0.142662737691938,0.104,0.074,1
"mt-Nd3",0.0466743149118903,0.142558140559355,0.137,0.105,1
"BC005624",0.0955851477632752,0.141913751647675,0.258,0.211,1
"Dmkn",0.379959002102411,0.141591807020922,0.038,0.028,1
"Wbp4",0.00532823383945825,0.140685116427321,0.275,0.2,1
"Pdcd1lg2",0.0135941836092041,0.140045727059083,0.176,0.118,1
"Slpi",0.0118071541475054,0.13971167685772,0.976,0.968,1
"Tomm20",0.176211271455427,0.139671116988928,0.231,0.191,1
"mt-Nd2",0.27989331175092,0.139487813680234,0.289,0.251,1
"Gnas",0.0577479606713131,0.139198040483864,0.456,0.392,1
"Tor1a",0.0351996065011549,0.138983716928318,0.151,0.105,1
"Tnfrsf23",0.0157553520157667,0.138931654391078,0.728,0.654,1
"Rock1",0.0820460109063528,0.138879859240499,0.425,0.365,1
"Mif",0.063556115632787,0.138655398922808,0.876,0.854,1
"Utp11",0.000214004112952269,0.138541559744202,0.096,0.04,1
"Ube2f",0.0423598681791554,0.138375440372871,0.226,0.171,1
"Atrx",0.0279630142971711,0.137604401512948,0.197,0.182,1
"Fnbp4",0.00560560356100941,0.136883165939276,0.132,0.078,1
"Malat1",8.28198496784406e-05,0.13655815890546,0.964,0.912,1
"Itga5",0.102507300091237,0.136310741816415,0.156,0.122,1
"Ahnak",0.0426558211622445,0.135917322701018,0.066,0.037,1
"Itgav",0.244379833175299,0.135766951940176,0.269,0.229,1
"Cnot3",0.0278719602973527,0.135445577624601,0.159,0.109,1
"Nfkb2",0.00220057003000847,0.135343517721859,0.338,0.251,1
"Slc25a37",0.00677699080297307,0.13528767244864,0.355,0.28,1
"Cks2",0.0336693428200434,0.135163377894179,0.421,0.351,1
"Arl8b",0.0010320011496291,0.135004728907825,0.189,0.118,1
"Arhgef1",0.0647618625923204,0.134724785045303,0.193,0.145,1
"Atp6v0b",0.141926596119189,0.134590554928044,0.684,0.645,1
"Tax1bp1",0.0340799677061256,0.13443645348595,0.719,0.652,1
"Gch1",0.0200787650075354,0.134332155500871,0.351,0.278,1
"Edc3",0.00515411051716932,0.134314212667659,0.035,0.009,1
"Canx",0.111501188958385,0.133903446552629,0.168,0.129,1
"Hmgn2",0.11205529967323,0.133679414160351,0.382,0.328,1
"Retnlg",0.255039966742967,0.133140559876787,0.863,0.834,1
"Naga",0.0129991208827735,0.133026924923016,0.126,0.077,1
"Tnip1",0.00909900416975996,0.132980420136333,0.42,0.338,1
"AI413582",0.00693774365363125,0.13214218810954,0.219,0.152,1
"Nlrp3",0.0561424173058051,0.131747146052146,0.741,0.682,1
"Vav1",0.0782987679174458,0.131442114028069,0.187,0.143,1
"Ptma",0.136783445415013,0.131320962471308,0.321,0.275,1
"P4ha1",0.00149211103335851,0.130970000462042,0.535,0.435,1
"Rnasek",0.0355332615788104,0.130452068043418,0.649,0.591,1
"Zfp36",0.0885714274381019,0.130243819718142,0.824,0.775,1
"Scarb2",0.251102649741386,0.13007743812662,0.206,0.174,1
"Oaz1",0.00642173567374934,0.129658417421152,0.803,0.732,1
"Rbx1",0.242142761132427,0.129254144056856,0.314,0.274,1
"Gpr137b",0.420893656547001,0.129222434906003,0.168,0.149,1
"Apoc2",0.151919173554279,0.129208179590003,0.115,0.083,1
"Mefv",0.134298345017301,0.129060058255408,0.473,0.418,1
"C3",0.0311835164414054,0.129005894218538,0.461,0.389,1
"mt-Co1",0.00130847467308695,0.12889807973268,0.895,0.828,1
"Paxbp1",0.0959120307328095,0.128684249360759,0.171,0.131,1
"Hnrnpab",0.0476366232362509,0.128675307840955,0.085,0.062,1
"Tst",0.0279363999909358,0.128511472334544,0.082,0.046,1
"4933412O06Rik",0.0799077697078624,0.127488069032029,0.164,0.12,1
"Rab32",0.041986091999172,0.127356248281312,0.5,0.434,1
"Ncf4",0.00393559625596773,0.127064035774779,0.667,0.577,1
"Arfgef2",0.00387661657663404,0.127046013933177,0.107,0.057,1
"Ptges",0.00643499301899313,0.126778134025221,0.058,0.025,1
"Ifnar1",0.277050647922992,0.12667843494906,0.415,0.375,1
"Eif4e",0.0969336214834514,0.126659983153196,0.154,0.115,1
"Smim8",0.0246166297339765,0.126546108681474,0.063,0.032,1
"Ccl9",0.332815215574728,0.126261050102544,0.143,0.115,1
"Mapk3",0.0272482509783767,0.126186015721484,0.314,0.248,1
"Tpi1",0.0993943706200986,0.125909343466765,0.876,0.86,1
"Lfng",0.0721561512231931,0.125423921492659,0.093,0.066,1
"Reep5",0.294111231952321,0.12539664240611,0.259,0.231,1
"Cib1",0.012697332590528,0.12520793074557,0.151,0.097,1
"Sirt2",0.0095240412083916,0.124730056922023,0.281,0.209,1
"Mtdh",0.0412066098154877,0.124463970993632,0.135,0.091,1
"Frg1",0.142568746503727,0.124198467823384,0.25,0.218,1
"Parp1",0.0673752815364636,0.124152688271078,0.028,0.011,1
"Ndufa13",0.398217091849554,0.12401916121116,0.338,0.303,1
"Scaf11",0.00148029414715135,0.123736372766725,0.217,0.145,1
"Bmp2k",0.143404145342386,0.123662239996173,0.118,0.089,1
"Nhlrc3",0.00603256489477209,0.123480372384579,0.132,0.078,1
"Klf6",0.0150643946250226,0.123133177986385,0.604,0.526,1
"Rassf1",0.0720369639426759,0.122920595011669,0.292,0.237,1
"Gas7",0.056595880343663,0.1226388817172,0.083,0.058,1
"mt-Nd4",0.19231955989191,0.121441736535652,0.594,0.545,1
"Cpeb2",0.28892189261013,0.121003277738394,0.324,0.294,1
"2410006H16Rik",0.205970220263368,0.120911785639563,0.508,0.462,1
"Fosl1",0.044585820597519,0.120797533681952,0.179,0.129,1
"Gm21188",0.0249504281656356,0.120764867233272,0.22,0.163,1
"St3gal1",0.120993844072124,0.120753233672872,0.209,0.165,1
"Sbds",0.131624120639156,0.120729180038981,0.184,0.143,1
"B930036N10Rik",0.352904289761743,0.120274378009428,0.11,0.086,1
"Rest",0.149123157009113,0.120034061234092,0.338,0.288,1
"6530402F18Rik",0.00493150464852409,0.119825150828855,0.23,0.158,1
"Vdac1",0.00113634007021518,0.119681209458087,0.223,0.149,1
"Rnf7",0.00742160031365301,0.119468561187362,0.252,0.183,1
"Atp6v1c1",0.0710889751089571,0.119128679058965,0.186,0.14,1
"Marcks",0.0962492097357246,0.118960012618001,0.715,0.669,1
"Dctn4",0.197161230718292,0.11894406292971,0.392,0.343,1
"Lims1",0.14653238557469,0.118927599644913,0.248,0.203,1
"Hsp90ab1",0.0884305773688284,0.118812767618196,0.264,0.212,1
"Cdk13",0.103731036667023,0.118732100648792,0.143,0.12,1
"Eif5",0.213305917099437,0.118671688953574,0.544,0.495,1
"Ier3",0.0125135388429661,0.118211913876517,0.918,0.875,1
"Mocos",0.0237307023675505,0.118146426888391,0.247,0.188,1
"Hnrnpc",0.050010534525689,0.117972685982723,0.508,0.44,1
"Rab10",0.00753456881632992,0.117653059276707,0.189,0.128,1
"Zfand3",0.00172914128886254,0.117393618351932,0.467,0.372,1
"Calm2",0.0148291630625843,0.117388591004041,0.714,0.638,1
"Irf5",0.174778545712151,0.117349501699749,0.192,0.157,1
"Prpf40a",0.0738848067205768,0.117275036939541,0.189,0.142,1
"Helb",0.0382795747360396,0.1170200075232,0.094,0.057,1
"Ereg",3.11364114885614e-05,0.116932516766885,0.02,0,0.429962706245545
"Slfn2",0.00515851498452138,0.116808093829965,0.914,0.869,1
"Tk2",0.0863172652202627,0.11680801808408,0.075,0.046,1
"Map4k4",0.201348943151971,0.116781648213259,0.294,0.251,1
"Dda1",0.00674182993347762,0.116754640305323,0.231,0.163,1
"Tet3",0.0161219472279147,0.116488197311176,0.097,0.055,1
"Agtrap",0.0340974391890352,0.116334371209681,0.151,0.103,1
"Hcar2",0.000524642687237728,0.116012152927543,0.843,0.762,1
"Cdkn1b",0.323248429303333,0.11592619895606,0.522,0.485,1
"Rab5b",0.238577234572117,0.115924737485068,0.164,0.131,1
"Prkd3",0.0138236027509788,0.115329714284534,0.137,0.086,1
"Rbm34",0.136793931216957,0.114817847612108,0.039,0.023,1
"Il23a",0.12631027354006,0.114765604934869,0.06,0.045,1
"Cpsf7",0.146417563163836,0.114575371987573,0.157,0.134,1
"Errfi1",0.21194501229808,0.114546407744339,0.2,0.171,1
"Mrpl45",0.000219938002564727,0.114472077484913,0.124,0.063,1
"Egln1",0.241317368666453,0.114461734484472,0.228,0.203,1
"Cldn1",0.00670982480017674,0.114403526171471,0.071,0.032,1
"Syne1",0.0709268776729127,0.114365936067076,0.272,0.217,1
"Adam17",0.000571942735487218,0.114249112763662,0.321,0.229,1
"Bnip3l",0.430216783028966,0.114223052260903,0.546,0.511,1
"Tob2",0.146103112151409,0.114207745160934,0.123,0.095,1
"Dusp11",0.0127743170337002,0.11414343374535,0.498,0.422,1
"Mier1",0.00945962630114305,0.11408566324741,0.447,0.363,1
"Scand1",0.177842088286454,0.113695133252832,0.613,0.578,1
"Xist",0.107570507873963,0.113146913365847,0.127,0.091,1
"Dgkz",0.0184733740096478,0.113103327457532,0.116,0.071,1
"Rnf130",0.230584922480687,0.112977817786062,0.288,0.255,1
"Eif4ebp1",0.053204354858087,0.112932470706833,0.522,0.458,1
"Spp1",0.281736255432752,0.112194972766443,0.777,0.754,1
"Znrf1",0.245877840979101,0.112130270113679,0.289,0.251,1
"Ero1l",0.0185696575929698,0.111139236325914,0.807,0.746,1
"Pla2g7",0.311670598245425,0.111090681637071,0.741,0.714,1
"Arid1a",0.274488944561504,0.111045206523698,0.104,0.089,1
"Ncoa3",0.206809506401177,0.110907731068349,0.143,0.112,1
"Zfp131",0.073033161993527,0.110899774321074,0.187,0.14,1
"Stx17",0.0420812577147672,0.110831763819964,0.083,0.049,1
"mt-Nd1",0.18500670801762,0.110648541713097,0.327,0.28,1
"Mapre2",0.558875601384729,0.110233233589442,0.113,0.097,1
