"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"2900093K20Rik",0.618055131102966,0.56275147589008,0.193,0.161,1
"Tigd2",0.354151037939274,0.56123478225331,0.045,0.011,1
"Plcxd2",0.523595654761131,0.559471505500791,0.227,0.218,1
"Rab21",0.147883658721528,0.556863905997897,0.261,0.195,1
"Dcun1d3",0.210164154432883,0.556746505126251,0.148,0.092,1
"Fbxl5",0.114447963450624,0.556513529861051,0.409,0.414,1
"Mthfsl",0.102875152027425,0.553059085612513,0.227,0.126,1
"Olfm4",0.0286715909241496,0.551214623616607,0.045,0,1
"Fam20c",0.1866583667766,0.550865837259033,0.136,0.057,1
"Npc1",0.161242674059352,0.548412650029708,0.239,0.241,1
"Ptpn18",0.0873287255975985,0.547303993144888,0.091,0.046,1
"Gadd45b",0.0311064038141794,0.546998410893316,0.909,0.816,1
"Cebpz",0.443001826323318,0.546495667332198,0.091,0.092,1
"Pdap1",0.0730223130845135,0.542497115423357,0.193,0.092,1
"Fam133b",0.267552689984019,0.53978552538266,0.182,0.138,1
"Cd63",0.140285245494534,0.532699116418318,0.511,0.414,1
"Ccnl2",0.198689030866537,0.530618926461047,0.364,0.345,1
"Yeats4",0.0183785102113306,0.528332468317651,0.045,0.161,1
"Serf1",0.266179087151677,0.527673732113598,0.261,0.184,1
"Sp140",0.129604341878159,0.52699126594744,0.466,0.414,1
"H2-Q10",0.394554135511751,0.524565710443517,0.114,0.069,1
"Zfp638",0.400811216144413,0.521256019118107,0.125,0.092,1
"Txnrd1",0.164932755789059,0.52035211951301,0.216,0.115,1
"Baz1a",0.228950234913754,0.520122133317199,0.205,0.138,1
"Wdr33",0.319564801011734,0.520033443038734,0.205,0.138,1
"Rrad",0.346259483344838,0.518819791549846,0.011,0,1
"Eif4ebp1",0.252273244093229,0.518505790409765,0.5,0.402,1
"B2m",0.0459694419217849,0.517451130083885,0.886,0.851,1
"Baz2b",0.482475945869244,0.513833674337964,0.33,0.287,1
"Nxt1",0.451110309272921,0.512233182027531,0.08,0.046,1
"Gbp5",0.246525113793147,0.511939631746839,0.091,0.034,1
"Anp32a",0.247112101093919,0.511471199861678,0.239,0.207,1
"Jmjd6",0.518762560143993,0.509697335655853,0.182,0.149,1
"Tap1",0.0405917222543705,0.508883606625629,0.125,0.034,1
"Fam32a",0.139092769205454,0.504852076119624,0.17,0.138,1
"Psap",0.201474036875588,0.499142853694178,0.42,0.322,1
"G0s2",0.772024948927261,0.497327587571606,0.591,0.552,1
"Ppp4r1",0.206331353743071,0.496308372343291,0.068,0.023,1
"Mef2a",0.163431659199622,0.493697176467663,0.352,0.241,1
"Pirb",0.0748461710596213,0.492336447712315,0.364,0.23,1
"Cdk5r1",0.585504382427059,0.49113271501843,0.125,0.115,1
"Hspa8",0.310674015263705,0.49109743961159,0.773,0.816,1
"Gucd1",0.0270510495494635,0.491050306370734,0.125,0.023,1
"Map3k1",0.388930111238216,0.487377928146299,0.102,0.057,1
"Zbp1",0.274690369353385,0.485726152634371,0.102,0.046,1
"Cklf",0.000685076228665942,0.484680666228319,0.205,0.034,1
"Specc1",0.144170270825019,0.483415183355236,0.057,0.011,1
"Crlf3",0.386313312144674,0.478926745233142,0.114,0.092,1
"Rybp",0.328870282908141,0.478549929147677,0.545,0.471,1
"Raph1",0.133892738726625,0.476855809676836,0.068,0.011,1
"Tmem71",0.184118012170027,0.475551664388798,0.114,0.046,1
"Psme2",0.0184747623967715,0.47452577559997,0.25,0.092,1
"Lrrc8d",0.236734716030635,0.473557609206143,0.216,0.138,1
"Atp6v1g1",0.0226639288545007,0.473191183094285,0.614,0.575,1
"Map4",0.120694734402049,0.471797234480126,0.114,0.034,1
"Spi1",0.113177670502331,0.471778575686331,0.284,0.287,1
"Esco1",0.112958828837687,0.47065874521478,0.125,0.046,1
"Arhgap24",0.0439143128982574,0.469530668132852,0.114,0.023,1
"Rbm39",0.301417112130922,0.46694848929665,0.5,0.425,1
"Ftl1",0.0385850134246751,0.465288092842563,0.989,1,1
"Gramd1a",0.377859132168294,0.464645275953677,0.148,0.103,1
"Ebi3",0.193697243601408,0.464420081578054,0.216,0.115,1
"4933412O06Rik",0.174901610922852,0.46340413037579,0.216,0.115,1
"Hnrnpa0",0.111907775599653,0.459935869200906,0.466,0.322,1
"Plac8",0.378684299057401,0.458130364165945,0.091,0.103,1
"Ric1",0.180039029252138,0.457423575861293,0.102,0.046,1
"Tmem263",0.142549999657358,0.457149184685581,0.159,0.069,1
"Prdx6",0.290781861854385,0.456933049212599,0.557,0.517,1
"Saa3",0.633234506896151,0.456577065485717,0.136,0.092,1
"Hk3",0.34469716383886,0.456464767288481,0.114,0.069,1
"Agpat5",0.339631764126852,0.452955212130619,0.114,0.057,1
"mt-Nd4",0.255103609030334,0.449330189194493,0.33,0.31,1
"Emsy",0.371453513876478,0.448442185041409,0.125,0.115,1
"Hp",0.703590980245756,0.448424643341406,0.364,0.333,1
"1810037I17Rik",0.248162921220661,0.444784164660546,0.386,0.379,1
"Rab5if",0.504450516624442,0.443205697795945,0.08,0.057,1
"AA467197",0.222817969645194,0.440215877562089,0.568,0.46,1
"Ppm1n",0.0748627701414051,0.439491444777023,0.102,0.023,1
"Tnf",0.66655183647454,0.439141897203923,0.432,0.437,1
"Id1",0.629758933374111,0.438779932286418,0.205,0.161,1
"Nedd9",0.418157069726162,0.437203364562801,0.227,0.149,1
"Rnf19b",0.446011763418955,0.436616137714943,0.17,0.138,1
"Ubl5",0.0958103516988124,0.434679813991239,0.534,0.391,1
"Tmem165",0.205779261616536,0.434453432162658,0.08,0.023,1
"Eif1b",0.207177977661892,0.434384433146635,0.307,0.195,1
"Sltm",0.319604588220688,0.434153138004118,0.182,0.184,1
"Abracl",0.513961600070233,0.433814137835582,0.068,0.057,1
"Sec14l1",0.38949815625771,0.433145487898796,0.216,0.138,1
"Prdx5",0.0131214850097372,0.432730714008149,0.886,0.897,1
"Gde1",0.160772714813882,0.431770791420398,0.42,0.322,1
"Gm14963",0.324975855007544,0.431316552823478,0.102,0.069,1
"Ftl1-ps1",0.195045323000238,0.430668725278905,0.295,0.264,1
"Azin1",0.543821825910323,0.427557611270036,0.25,0.207,1
"Apaf1",0.434816986408986,0.427555442826133,0.102,0.057,1
"Rnf4",0.232383250537845,0.425490762983755,0.114,0.069,1
"Itga5",0.236109093344742,0.424062117712756,0.125,0.057,1
"Ndufa3",0.145809651472007,0.423986322096025,0.136,0.138,1
"Lsm2",0.0130582275599143,0.423635859493774,0.057,0,1
"Gpx1",0.439063788076204,0.420354991728557,0.159,0.184,1
"Dapp1",0.455595020688746,0.417807358269539,0.148,0.092,1
"Cyfip1",0.226606635281581,0.417771414954668,0.216,0.138,1
"Cdk12",0.808797412963509,0.417505385021309,0.182,0.184,1
"Mrpl14",0.0789576669604592,0.417072204125127,0.386,0.23,1
"Nipsnap2",0.3022077980044,0.416886686599752,0.057,0.023,1
"Pafah1b1",0.191695181665073,0.416389198307038,0.455,0.368,1
"Atp6v0c",0.0960214169444347,0.412646672626324,0.92,0.839,1
"Olr1",0.704402689185821,0.412220684638461,0.17,0.138,1
"Ap2m1",0.0271820498902437,0.412199708911635,0.125,0.023,1
"Gm10382",0.896740674766059,0.412049442984719,0.068,0.069,1
"Gm34455",0.592269864729642,0.41183808660015,0.068,0.103,1
"Vps29",0.260233077111125,0.41154001774876,0.102,0.069,1
"Plk2",0.472045288833073,0.409159123974444,0.159,0.103,1
"Sh3bp5",0.479293776658529,0.408612326713796,0.136,0.08,1
"Mob4",0.151686470508404,0.407806804844564,0.159,0.069,1
"Wfdc21",0.39585528177852,0.407711603568427,0.761,0.782,1
"Arhgef2",0.459467218294816,0.407280255050678,0.114,0.092,1
"Samd9l",0.263722841593266,0.407113447172692,0.284,0.276,1
"H2afz",0.90461112035218,0.405744315942086,0.42,0.402,1
"Il1rn",0.366324872706342,0.40464198939284,0.864,0.805,1
"3110056K07Rik",0.728128373678843,0.403505303866875,0.045,0.046,1
"Gm49041",0.501269539952373,0.403169404401274,0.045,0.023,1
"Use1",0.103503055041954,0.402638394208212,0.17,0.069,1
"Rps6ka5",0.0286715909241498,0.402539106972497,0.045,0,1
"Bloc1s3",0.152917662372627,0.399860098703077,0.08,0.023,1
"Dgkz",0.39250636599235,0.397512751886892,0.182,0.115,1
"Pira2",0.293967455853632,0.394776244136104,0.136,0.069,1
"Tcf25",0.245165386391429,0.394544908013978,0.352,0.253,1
"Hcst",0.237893034372084,0.393165565744985,0.284,0.23,1
"Kctd12",0.751411844463498,0.392583810133477,0.216,0.218,1
"Ube2i",0.220104614085902,0.392039670653566,0.375,0.356,1
"Orm1",0.219921631515222,0.39153089950705,0.08,0.023,1
"Hnrnpul1",0.621936154885611,0.391296611961917,0.125,0.092,1
"Pcgf5",0.486188402101042,0.389534312970029,0.205,0.149,1
"Gm7480",0.0130582275599144,0.389147169962911,0.057,0,1
"Rtn3",0.395772196180606,0.387549268914724,0.17,0.161,1
"Slc9a3r1",0.551170838776125,0.387113851625587,0.216,0.172,1
"Hmgb1",0.681337849610549,0.386851268990527,0.261,0.287,1
"Tln1",0.629886165643588,0.384898532850528,0.193,0.172,1
"Hdac5",0.324520172318381,0.384781417306495,0.307,0.23,1
"Cnot3",0.574404850943501,0.383962345229139,0.125,0.115,1
"Calm1",0.390531024024115,0.383922379759511,0.602,0.563,1
"Irf1",0.63428054236873,0.383595569955419,0.148,0.103,1
"Rab24",0.383193048038152,0.382187435743421,0.08,0.046,1
"Mak",0.380879878427372,0.380873934519598,0.045,0.011,1
"Csf3",0.428359379139367,0.380786647204292,0.08,0.034,1
"Rnf2",0.0423281219913019,0.380293176251942,0.091,0.011,1
"P2ry2",0.13373015150757,0.37838756546537,0.091,0.023,1
"Taf7",0.893115921187769,0.378383457327805,0.182,0.172,1
"Slc43a3",0.267600716104118,0.377929791763497,0.102,0.138,1
"Hspa14",0.391261506069217,0.377486378565866,0.114,0.057,1
"Grk5",0.284855470293335,0.375633514569669,0.068,0.023,1
"4932438A13Rik",0.397129459502525,0.375575709251726,0.114,0.103,1
"Pgs1",0.362953520935555,0.37499977016903,0.114,0.08,1
"Atp6v1c1",0.458753360804269,0.374127636050189,0.284,0.241,1
"Mapk1ip1l",0.437231664659838,0.374085664468788,0.114,0.092,1
"Atp6ap2",0.25963316565813,0.373925861207793,0.273,0.287,1
"Trim30a",0.397451325346437,0.372103994689195,0.102,0.103,1
"Cgrrf1",0.271348500717924,0.371648707380387,0.023,0.034,1
"Itgb1",0.283864166380554,0.370474707966868,0.318,0.299,1
"Myd88",0.286517564530832,0.370358256403012,0.136,0.069,1
"Nxf1",0.511787866129184,0.370326575504963,0.159,0.103,1
"Sema6a",0.60502337508346,0.370325250380032,0.057,0.034,1
"P2rx4",0.352874153974922,0.370260695538941,0.227,0.218,1
"Phlda1",0.737306166901108,0.370185242561202,0.307,0.276,1
"Sri",0.510498532012772,0.369641437190465,0.341,0.287,1
"Uqcrq",0.36330442799395,0.368515067977156,0.398,0.391,1
"Plekhf2",0.552783937948979,0.368492239709477,0.352,0.391,1
"Bcl2a1b",0.474262628344799,0.367553744220168,0.273,0.276,1
"Spin1",0.448517349908441,0.367515488526446,0.17,0.115,1
"Bcl2l11",0.112642030769846,0.367237881533145,0.523,0.529,1
"Creg1",0.424173549792788,0.36550086737144,0.239,0.161,1
"Daam1",0.358903842244743,0.365408338542773,0.045,0.011,1
"Cyb5r4",0.232510464989387,0.363869772984973,0.227,0.195,1
"Ctsh",0.274953441569736,0.363330216222306,0.216,0.126,1
"Nrf1",0.460712797341226,0.363155576038371,0.091,0.069,1
"Mkln1",0.314210592714444,0.363121333961126,0.114,0.057,1
"Klhl18",0.10587304023527,0.361578455033689,0.068,0.011,1
"Tor3a",0.433673451638275,0.361143818542483,0.034,0.011,1
"Tecpr1",0.135810121177218,0.361087057852097,0.091,0.023,1
"Wnk1",0.477229521499323,0.36092311357618,0.148,0.184,1
"Syne1",0.29759387649829,0.359988511716567,0.375,0.276,1
"Rngtt",0.31004640161798,0.358297462181267,0.102,0.08,1
"Igtp",0.457397743692432,0.35823456231498,0.057,0.023,1
"Ascc3",0.611956651452936,0.358008136091095,0.25,0.218,1
"Ddit3",0.656389905112592,0.357971837418848,0.364,0.322,1
"B4galt1",0.235210645985692,0.357499664340552,0.148,0.138,1
"Jrkl",0.0738258742257832,0.357315496163349,0.08,0.011,1
"Trappc6a",0.296720647714684,0.357084594529659,0.08,0.034,1
"Hook2",0.599208964368658,0.356877772459838,0.034,0.011,1
"Rrbp1",0.142502261124058,0.355359457333207,0.284,0.287,1
"Wwp2",0.606014048946862,0.355211694558195,0.239,0.207,1
"Ptpn1",0.320435196456754,0.354740186966505,0.25,0.161,1
"Dgat1",0.26711958640179,0.35466012485001,0.114,0.172,1
"Ppp3ca",0.701924550262558,0.353505546546582,0.091,0.069,1
"Plin2",0.365199453571538,0.353429380390838,0.693,0.747,1
"Rtf2",0.310239597571984,0.352808640564822,0.205,0.149,1
"Med31",0.487837844782779,0.350632900399562,0.114,0.08,1
"Vdac3",0.295234018363541,0.350257744944945,0.091,0.034,1
"Spcs1",0.36633364653603,0.349846753491803,0.08,0.069,1
"Clk3",0.403885261362411,0.349358256947438,0.17,0.103,1
"Atp11b",0.981522491173406,0.348980776427655,0.375,0.379,1
"Trim13",0.0636682268936732,0.348945655783269,0.034,0,1
"Pstpip1",0.405619407219158,0.348777542073075,0.091,0.069,1
"Usp12",0.306026567622146,0.348172340620781,0.068,0.023,1
"Chtop",0.403253611351523,0.347947429418637,0.045,0.023,1
"Plbd1",0.272303819286074,0.347607725657734,0.352,0.368,1
"Arf2",0.80820269532204,0.347255080521334,0.057,0.057,1
"Acer3",0.249082385034363,0.346877570230855,0.068,0.023,1
"Mpst",0.405626512040568,0.346679770125742,0.125,0.069,1
"AC160336.1",0.562939448964386,0.346380293990555,0.261,0.195,1
"Rpl3l",0.0286715909241498,0.344924925410225,0.045,0,1
"Fundc1",0.561988063235614,0.343099176441062,0.034,0.011,1
"Slf2",0.762289221212031,0.343044506702611,0.091,0.08,1
"Ifi47",0.334606182433036,0.34297579672852,0.057,0.023,1
"Mrpl1",0.504404712961456,0.341694754812271,0.034,0.011,1
"Amz2",0.420678501264514,0.341510942070305,0.136,0.08,1
"Chkb",0.123633625604136,0.341008485108112,0.114,0.034,1
"Slc7a11",0.180801507926032,0.339726682720833,0.33,0.356,1
"Golph3l",0.430514712549658,0.339545246217603,0.045,0.034,1
"Calr",0.442909225196728,0.338959698339143,0.295,0.218,1
"Srek1",0.2257991276203,0.3383129519247,0.057,0.011,1
"Bst1",0.391160315111619,0.33826209107407,0.341,0.276,1
"Plgrkt",0.36201985650605,0.337958170862448,0.455,0.356,1
"Tgfb1",0.160913142343269,0.337696479629107,0.159,0.069,1
"Sf3a2",0.00598000260679422,0.337618728626283,0.068,0,1
"Gmeb2",0.570197888088655,0.337305414839782,0.068,0.034,1
"Pef1",0.00125935628344198,0.33686536254184,0.091,0,1
"Ttc14",0.249781371259977,0.335967692742809,0.125,0.138,1
"Unc93b1",0.126537563844965,0.335921747194696,0.091,0.023,1
"Rfesd",0.0286715909241506,0.334873464160189,0.045,0,1
"Siglece",0.460477179878052,0.334557443641048,0.136,0.08,1
"Anxa1",0.438693596591061,0.334146727534578,0.057,0.057,1
"Pik3r1",0.512845501380848,0.333758614986812,0.057,0.046,1
"mt-Atp6",0.369538255657603,0.333538085636927,0.545,0.483,1
"A630072M18Rik",0.350014533645703,0.333382215416065,0.045,0.011,1
"Pts",0.582245668523659,0.33318708875174,0.216,0.184,1
"Klhdc10",0.198687685374552,0.333123622372048,0.057,0.011,1
"Znhit3",0.14464457232001,0.332785580994157,0.023,0,1
"Pou2f1",0.124797084253848,0.332682277623478,0.068,0.011,1
"Susd6",0.438575990044888,0.332465519802897,0.273,0.207,1
"App",0.047440884982519,0.331752103716767,0.386,0.391,1
"Gabarap",0.0636858334759692,0.331695607893279,0.92,0.885,1
"Vps37a",0.459789560935595,0.330815061656197,0.239,0.207,1
"Ifnar2",0.520126467522783,0.329973964175757,0.511,0.483,1
"Hyal1",0.478904656975067,0.329907860262912,0.102,0.057,1
"Trem3",0.426895901653799,0.329711811621462,0.239,0.218,1
"Plekhb2",0.215910617372455,0.329517158414678,0.08,0.023,1
"Atg16l2",0.543124493645229,0.32933860653821,0.091,0.057,1
"Fbxo11",0.642594238987374,0.329006532502148,0.102,0.08,1
"Wipi1",0.495750554166384,0.328186436549178,0.08,0.046,1
"Bod1l",0.0636682268936698,0.327927894258831,0.034,0,1
"Cast",0.614873740824083,0.327862816375106,0.17,0.126,1
"Zmiz1os1",0.0636682268936738,0.327651377578792,0.034,0,1
"Ptgs2",0.517583852303102,0.326521233075026,0.727,0.655,1
"Ifih1",0.0636682268936688,0.326504180666789,0.034,0,1
"Scaf11",0.499195332840383,0.325833475090411,0.136,0.115,1
"Rps27rt",0.218375766390908,0.325827236347199,0.239,0.23,1
"Il4ra",0.372641191186005,0.325330834382114,0.114,0.069,1
"Upp1",0.672879979233893,0.325220772387055,0.716,0.724,1
"Polr2g",0.328918536154692,0.324736694957494,0.068,0.023,1
"Elp1",0.491328219421696,0.324494574725,0.057,0.034,1
"Kmt5a",0.36889948055617,0.323702549577237,0.375,0.379,1
"Slpi",0.518800162196839,0.322197737726102,0.92,0.931,1
"Abca1",0.559014911531941,0.321232617434166,0.227,0.195,1
"Sp1",0.609090021588262,0.320596490253238,0.08,0.046,1
"Adgre1",0.221597877749261,0.320407426367568,0.114,0.046,1
"Swap70",0.645664481407235,0.320181551186771,0.205,0.172,1
"Zdhhc20",0.444945219751113,0.32002087769561,0.057,0.069,1
"Bcorl1",0.412261863761911,0.319830238364117,0.057,0.023,1
"Tmem203",0.428275218600333,0.318511167141596,0.023,0.034,1
"Iah1",0.0130582275599147,0.318050960859064,0.057,0,1
"Galnt11",0.245262364132618,0.317552688032881,0.25,0.241,1
"Gab2",0.567179318381488,0.316585550854405,0.068,0.046,1
"Msn",0.132393782646561,0.316501604511544,0.511,0.368,1
"Stxbp5",0.760748990982023,0.315949833330673,0.068,0.046,1
"Ly6i",0.812858741604078,0.315273933464831,0.182,0.172,1
"Cript",0.633925355988944,0.314452364054436,0.273,0.241,1
"Arf4",0.246261517180206,0.314362997032587,0.352,0.253,1
"Oasl2",0.545368006248979,0.314237404190395,0.148,0.115,1
"Galnt6",0.318731376519274,0.313598338464917,0.08,0.034,1
"Ube2a",0.126563462275528,0.313547348695045,0.33,0.299,1
"Ccdc88b",0.326247358580447,0.313414870224584,0.182,0.103,1
"Mpc2",0.487956126204213,0.31317346301364,0.125,0.08,1
"Ly6c2",0.306891926896232,0.312872898187601,0.045,0.011,1
"Zfp672",0.0286715909241496,0.312847772703833,0.045,0,1
"Wdr20",0.636750126283536,0.31213582075051,0.091,0.092,1
"Pspc1",0.458021372821626,0.311445725013409,0.034,0.011,1
"R74862",0.346259483344837,0.311218277383676,0.011,0,1
"Slc25a11",0.0696514798644055,0.310696630835324,0.08,0.011,1
"Gapdh",0.0831132026518259,0.310248934967571,0.966,0.966,1
"Il27",0.0636682268936744,0.309973800964349,0.034,0,1
"Zeb2os",0.622120280636578,0.309829678196073,0.091,0.069,1
"Gm49975",0.0636682268936722,0.309616417094474,0.034,0,1
"Snrk",0.567351404144947,0.309008642987964,0.068,0.092,1
"Ggh",0.27106489029507,0.308984928128998,0.159,0.08,1
"Gm49774",0.503100338431701,0.30865613447503,0.205,0.138,1
"Lhx1",0.469502905840276,0.308646422224052,0.034,0.011,1
"Fuca1",0.518425905209552,0.307221857337136,0.091,0.115,1
"Abhd5",0.609598309392983,0.306757542809098,0.136,0.103,1
"Gm28905",0.144644572320011,0.306611947197779,0.023,0,1
"H2-D1",0.501578143293227,0.306342690645653,0.75,0.736,1
"Prkar1a",0.270524840143294,0.305556695886446,0.239,0.264,1
"Tspo",0.417024199833195,0.305429486575672,0.364,0.299,1
"Il1a",0.693891103358885,0.305150138897844,0.466,0.414,1
"Scp2",0.711202593631021,0.30494986653176,0.08,0.08,1
"Acsl1",0.542850432278118,0.304882538595049,0.159,0.149,1
"Ccl5",0.346259483344839,0.304686562163876,0.011,0,1
"Znhit2",0.388004808398647,0.304558025102375,0.057,0.023,1
"Fam169b",0.99373274797062,0.304278723682332,0.011,0.011,1
"Ldlrap1",0.202582888124866,0.303597576784344,0.136,0.057,1
"F11r",0.213024215642251,0.303348557459933,0.057,0.011,1
"Pabpn1",0.437015489487935,0.30284930507837,0.159,0.103,1
"Rbpms",0.696689722092363,0.301697949071596,0.239,0.195,1
"Itm2b",0.260299845267663,0.301259647218465,0.523,0.402,1
"Csde1",0.500606951178567,0.300869912722718,0.318,0.276,1
"Ckap2l",0.0636682268936729,0.300581898206157,0.034,0,1
"Fuca2",0.52741953040799,0.299939399060461,0.25,0.184,1
"Nab1",0.739853297589048,0.299809630674686,0.193,0.149,1
"Rnasek",0.629011706714904,0.299178694542834,0.375,0.333,1
"Psmc6",0.443349780013812,0.298665550496163,0.25,0.195,1
"Slc35a5",0.580743172330195,0.298572172845635,0.08,0.057,1
"Cpne2",0.490801389389948,0.29796952514703,0.443,0.356,1
"Usf1",0.144644572320013,0.297744314124339,0.023,0,1
"Pds5a",0.341777388330034,0.297542625644083,0.159,0.184,1
"Icam1",0.0370433819830977,0.296831390086908,0.148,0.23,1
"Wdr59",0.0286715909241501,0.296754987011583,0.045,0,1
"Ppp1r37",0.570985978629946,0.296296440974121,0.023,0.011,1
"Lmbrd1",0.405813850786285,0.295914781251449,0.159,0.103,1
"Retsat",0.230023039918876,0.295220654596042,0.057,0.011,1
"Tctex1d2",0.0573809025813782,0.294602865778728,0.17,0.207,1
"Tedc2",0.913539900649962,0.294442116588565,0.057,0.057,1
"Fam53c",0.0636682268936725,0.294202348366196,0.034,0,1
"Rin3",0.423085574976025,0.293008943938328,0.08,0.034,1
"Gnai2",0.0956329022153136,0.291847079347891,0.625,0.655,1
"Slc26a4",0.144644572320011,0.291715216986862,0.023,0,1
"Pdk3",0.127912562721856,0.291532239118441,0.091,0.023,1
"Csf2ra",0.54975600522375,0.291418338078177,0.261,0.218,1
"Tagln2",0.127260071316099,0.291278666897024,0.091,0.149,1
"Acsl5",0.434427700336996,0.290873766909947,0.057,0.023,1
"Baz2a",0.252006110139027,0.290456849661602,0.057,0.057,1
"Max",0.721537214649722,0.289870298338857,0.114,0.103,1
"Gngt2",0.536254937971671,0.289830807797919,0.057,0.034,1
"Tnfsf9",0.641929143879281,0.289810007368997,0.045,0.069,1
"1600002D24Rik",0.588970433668031,0.289354131695031,0.034,0.011,1
"Mier1",0.312829819217009,0.288873179695708,0.307,0.333,1
"Mia2",0.608985395489879,0.288079386581625,0.045,0.023,1
"Szrd1",0.360005274284824,0.287585030354513,0.125,0.138,1
"Wdfy3",0.181874856033186,0.287546317080258,0.057,0.092,1
"Serf2",0.115166176651701,0.287382800067011,0.807,0.678,1
"9530018F02Rik",0.334334243332222,0.287304611750012,0.045,0.011,1
"Psma1",0.506688149683749,0.286339977164019,0.17,0.115,1
"Rspry1",0.615673921875618,0.285993382899111,0.045,0.046,1
"Il1b",0.486371210135844,0.284436276752608,0.716,0.793,1
"Tnfaip8",0.658756034232543,0.28405454638732,0.25,0.241,1
"Chmp3",0.287905208294527,0.283853234340526,0.216,0.126,1
"Uqcrh",0.333098127943966,0.283770571024749,0.398,0.379,1
"Gpx4",0.425922648030749,0.283506683795854,0.17,0.126,1
"Mtmr3",0.402466045207812,0.282900378543949,0.136,0.115,1
"Ndufs5",0.358203922537031,0.282639967704926,0.08,0.034,1
"Pecam1",0.063668226893673,0.281805832829414,0.034,0,1
