"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Senp6",0.198713105588704,0.319839707134224,0.262,0.194,1
"Tagap",0.196468869964999,0.319428175347436,0.087,0.037,1
"Relb",0.103001116381434,0.318958462690926,0.262,0.187,1
"Stfa2l1",0.806061139592376,0.318607532072927,0.604,0.597,1
"Gm12216",0.0596398536571268,0.317698279226138,0.081,0.03,1
"Smc4",0.306303416444843,0.316789192179324,0.121,0.082,1
"Exosc4",0.0176812157768029,0.316497411330798,0.208,0.09,1
"Slc9a3r1",0.2640694692926,0.31593672504129,0.43,0.351,1
"Tbc1d15",0.277648727783907,0.315096866506082,0.242,0.209,1
"Cd63",0.359738918300067,0.313476634551389,0.624,0.567,1
"Chuk",0.0905403597280961,0.310851026093098,0.161,0.082,1
"Hilpda",0.115713840324586,0.309680842347807,0.705,0.612,1
"Ninj1",0.250678800243055,0.30907736022054,0.738,0.694,1
"Cop1",0.27769467489259,0.307937409708419,0.221,0.179,1
"Osbpl8",0.251579079900892,0.307283308106471,0.235,0.157,1
"Stxbp5",0.224611081941048,0.307245962848354,0.201,0.127,1
"Npc1",0.626715406938112,0.30636145634165,0.201,0.164,1
"Ralgds",0.0352409010320504,0.303629812992265,0.282,0.157,1
"Syk",0.408984600365514,0.302805208413594,0.55,0.485,1
"Crlf3",0.259836295250086,0.30156057325036,0.208,0.164,1
"Mef2a",0.167448284700384,0.300988250698707,0.403,0.336,1
"Gpr137b",0.379096367538477,0.30036016401341,0.228,0.187,1
"Wapl",0.0800212774738252,0.300205455152878,0.201,0.112,1
"Rel",0.162641813079768,0.299347804252929,0.456,0.396,1
"Gm5617",0.144024668258399,0.299108451680355,0.242,0.149,1
"Ctsh",0.399912501931535,0.298639653666579,0.242,0.187,1
"Psmb5",0.295019098951596,0.298564218475933,0.376,0.351,1
"Fam50a",0.162033742765663,0.297914212445975,0.302,0.254,1
"Nos2",0.262944478641789,0.296754010483093,0.477,0.403,1
"Zmiz1",0.254557459684401,0.296189031527427,0.336,0.284,1
"Rragc",0.117869765235145,0.293710793221036,0.215,0.194,1
"Col4a3bp",0.19175600514569,0.293388371302819,0.295,0.209,1
"Slc12a6",0.266636449600086,0.292660589141811,0.215,0.142,1
"Vav1",0.0866579027338063,0.292471999587047,0.248,0.231,1
"Zfp326",0.125753868896343,0.292326312498882,0.081,0.03,1
"Atp6v1c1",0.19763892412052,0.292060818070455,0.201,0.149,1
"Rell1",0.10912072932452,0.291605491364945,0.154,0.082,1
"Pdcd1lg2",0.214139461343603,0.2912479766061,0.121,0.097,1
"Ctsb",0.0534765823010361,0.290502141415575,0.933,0.888,1
"Amdhd2",0.589296507524208,0.289486555480819,0.268,0.216,1
"Tgif1",0.536409263317016,0.288646749991042,0.376,0.328,1
"Bnip3",0.226799311481291,0.287853778750164,0.678,0.612,1
"Ube2m",0.173383628729106,0.287120237694892,0.362,0.261,1
"Ubl4a",0.0168805535032857,0.286085768172015,0.067,0.007,1
"mt-Nd1",0.348354240552544,0.286002367823754,0.242,0.194,1
"Fmr1",0.134014208448562,0.285891323993745,0.148,0.119,1
"F3",0.428900118412679,0.285160516367843,0.161,0.112,1
"Upf1",0.242691379202609,0.284098463662219,0.101,0.052,1
"Srpk2",0.0350268529869216,0.28403761391714,0.336,0.201,1
"Ifnar2",0.0914674393135198,0.28362999787998,0.638,0.522,1
"Fam104a",0.235310478128498,0.282957927006997,0.456,0.403,1
"Cnot1",0.367346711946267,0.281811638471823,0.201,0.164,1
"Nfyb",0.189129775465864,0.281196770729691,0.181,0.112,1
"Hsdl1",0.000488496133159298,0.280987728408267,0.067,0,1
"Polr2d",0.0254523327725915,0.280096407394071,0.094,0.03,1
"Selenot",0.123900701100543,0.280034002449222,0.201,0.172,1
"Polr2l",0.248713280101321,0.279672629850229,0.04,0.067,1
"Plec",0.315318532810198,0.277947052226585,0.168,0.187,1
"Snrpd2",0.194768814414898,0.277353583471611,0.174,0.112,1
"Tra2a",0.390976119898466,0.276811574560405,0.57,0.552,1
"Aprt",0.312661735762785,0.276355963904114,0.302,0.261,1
"Myo1c",0.181591171478758,0.275922675422967,0.168,0.134,1
"Hgsnat",0.406599415634876,0.275821916151555,0.188,0.134,1
"Syngr1",0.0350643898709572,0.275572449037087,0.054,0.007,1
"Ufsp2",0.0899166834614904,0.275144359724484,0.262,0.164,1
"Wdfy3",0.531496085666599,0.272875217979397,0.154,0.112,1
"Cxcl1",0.220873721942199,0.27203828673249,0.007,0.022,1
"Mrpl41",0.0559072792266822,0.271766959959248,0.107,0.037,1
"Schip1",0.158306937281697,0.271421671230011,0.174,0.097,1
"Creg1",0.37865105195702,0.271345842279176,0.443,0.448,1
"Mkrn1",0.0656862326612538,0.271202921551614,0.463,0.448,1
"Cacybp",0.0465488449865736,0.27106368404695,0.107,0.037,1
"Rpl22l1",0.100163853704013,0.270945982107018,0.221,0.127,1
"9330160F10Rik",0.160875594558238,0.270884120767986,0.087,0.037,1
"Ppp4r3a",0.18933127018207,0.270852163839281,0.107,0.052,1
"Anp32a",0.295425628671538,0.270767120097063,0.523,0.485,1
"Ccnl1",0.145268676851805,0.270685440533896,0.658,0.657,1
"Adm",0.36723377574103,0.269322707059256,0.007,0,1
"Rex1bd",0.126008737680856,0.26919892305633,0.074,0.052,1
"Anxa5",0.20411998754461,0.268090857020274,0.134,0.09,1
"Cd84",0.579874803401095,0.268019898656231,0.436,0.388,1
"Snapc5",0.0657609420956664,0.267872195598314,0.188,0.157,1
"Tmsb10",0.222841844048866,0.267132974575101,0.356,0.396,1
"Bcl2a1a",0.51647585330134,0.266885714838546,0.161,0.119,1
"Soat1",0.284344308644665,0.266618591027405,0.47,0.403,1
"Irak4",0.263703843396323,0.266460687187789,0.101,0.067,1
"Galnt7",0.044038162432437,0.266196808458208,0.087,0.022,1
"Tnfrsf1b",0.109486634484525,0.266168991769892,0.745,0.657,1
"Sdhaf1",0.112243782970981,0.26614124139187,0.074,0.022,1
"Suz12",0.455352192427474,0.265632818075363,0.188,0.164,1
"Rbpj",0.211206200637546,0.265595219264554,0.644,0.604,1
"Rab11fip1",0.425040496280199,0.265279360971266,0.423,0.41,1
"Rab9",0.171208510912786,0.264270906605849,0.255,0.164,1
"Csta3",0.453619510592054,0.264180300831577,0.107,0.097,1
"Stx6",0.344759323170527,0.263585679591534,0.201,0.142,1
"Map3k8",0.414790331228294,0.263051444222837,0.416,0.396,1
"Arl3",0.12594595205041,0.263047463217634,0.188,0.142,1
"Sephs2",0.412084797800494,0.26258157905716,0.201,0.149,1
"Trpm2",0.195194679772269,0.26231439681036,0.195,0.134,1
"Lilr4b",0.103744380282414,0.261902159241322,0.832,0.821,1
"Arl5c",0.0358271451359054,0.261230312884348,0.027,0,1
"Apoc2",0.16688957347907,0.260448055901526,0.074,0.037,1
"Cnot7",0.350483894381772,0.260432175013804,0.248,0.179,1
"Ldha",0.103721718816082,0.259332803584329,0.886,0.851,1
"Atp6v0c",0.0538618183188991,0.259163987357943,0.953,0.978,1
"A930007I19Rik",0.409721892660583,0.258894209273261,0.188,0.134,1
"Gdf15",0.500658291656301,0.258662517806575,0.047,0.022,1
"D330023K18Rik",0.417026255828155,0.258461794579252,0.094,0.06,1
"Gm47230",0.0953976984070096,0.25771736666069,0.087,0.075,1
"Mfsd1",0.549946226126947,0.25689060203483,0.235,0.194,1
"Trpv2",0.365238803402755,0.255517917359817,0.161,0.127,1
"Lrrfip1",0.42459113591089,0.254816348016631,0.517,0.493,1
"Psmd1",0.138470199452947,0.253858317565548,0.054,0.037,1
"Ghitm",0.308858759895095,0.253569446794994,0.255,0.216,1
"Uqcrq",0.264688986864941,0.253293350383179,0.631,0.619,1
"Osbpl3",0.302722428295405,0.252055605592825,0.04,0.015,1
"Sema4d",0.298582114178131,0.251716754437213,0.51,0.478,1
"Upp1",0.610958662926695,0.250353255150292,0.745,0.746,1
"Frrs1",0.194337190601564,0.250275242199893,0.188,0.172,1
"Cycs",0.304901326475506,0.250201937335023,0.383,0.299,1
"Fcgr2b",0.486878793943259,0.24994471513339,0.121,0.119,1
"Akap13",0.653505356518301,0.249921521494409,0.55,0.515,1
"Rchy1",0.382432091873032,0.248253527720429,0.195,0.134,1
"Pcnx",0.163153140870816,0.247810666495247,0.081,0.037,1
"Mllt10",0.353621572629689,0.247447484369403,0.148,0.119,1
"Tent4b",0.239788601767752,0.247309959039657,0.107,0.06,1
"Atp6v1a",0.188337719677907,0.247308252786187,0.396,0.373,1
"Daglb",0.153542233793033,0.247290102288109,0.054,0.015,1
"Abr",0.303561571880042,0.246860538185719,0.369,0.321,1
"Clec4e",0.0775124200227598,0.246780991308486,0.926,0.948,1
"Eapp",0.29465053076214,0.246617543923787,0.376,0.336,1
"S100pbp",0.0637422312036871,0.24641556207884,0.081,0.022,1
"Pilrb2",0.436038994626354,0.246215753537736,0.342,0.284,1
"Kpnb1",0.762014561568524,0.246026507050877,0.094,0.082,1
"Zfp869",0.251163995105824,0.245739907328214,0.228,0.201,1
"Fam193b",0.247984325666991,0.245687770669293,0.081,0.045,1
"Chic2",0.385663982602546,0.245580040581667,0.329,0.284,1
"Cybc1",0.563810867584579,0.245481271091826,0.114,0.097,1
"Noct",0.557670166584795,0.245206148791031,0.295,0.254,1
"Egln1",0.599344209787745,0.245095912599362,0.289,0.239,1
"Tet3",0.510660208191448,0.245008152134897,0.154,0.112,1
"Galnt3",0.421615286613557,0.244844719867519,0.027,0.015,1
"B430010I23Rik",0.104655896742941,0.244428893517117,0.047,0.007,1
"Plau",0.158872249292001,0.244158243986623,0.04,0.007,1
"Gm50394",0.170944768260895,0.243497594014853,0.087,0.06,1
"Hist1h2ac",0.0926903156112225,0.24291018991598,0.06,0.052,1
"Lamp1",0.554442954571775,0.242076592055863,0.517,0.478,1
"Gm36287",0.0358271451359061,0.241897921714889,0.027,0,1
"Adh5",0.0966253984159942,0.241836662257411,0.087,0.045,1
"Tcea1",0.195258040435856,0.241412041710567,0.121,0.082,1
"Crnkl1",0.280714840711503,0.241393771399353,0.081,0.037,1
"Ttc32",0.133547792098383,0.239482236330515,0.101,0.045,1
"Fbxl15",0.280107158850769,0.239463190662336,0.121,0.082,1
"Nucb2",0.202701347908524,0.238402901095283,0.114,0.06,1
"Ccl6",0.719864272401546,0.237525742028682,0.322,0.351,1
"Aph1a",0.124691544311836,0.236924297308946,0.087,0.052,1
"Serinc1",0.293266582875226,0.236814039772313,0.221,0.149,1
"Rap2b",0.212770840168965,0.236314492141834,0.168,0.097,1
"Birc6",0.264685652745459,0.235946062841517,0.201,0.164,1
"Sqstm1",0.184646506404031,0.235918613097343,0.497,0.388,1
"Wdr81",0.105247890707007,0.235691943514674,0.054,0.015,1
"Cd9",0.0859958842521194,0.234514978251035,0.933,0.881,1
"Lhx1",0.336029332752973,0.234005173703715,0.047,0.052,1
"Marcksl1",0.452284657838209,0.233671145841578,0.705,0.634,1
"2900009J06Rik",0.0752047321733851,0.233030406369633,0.02,0,1
"Slc6a6",0.108036158862579,0.232145377804029,0.362,0.381,1
"Csf3",0.265235958836297,0.231699673933095,0.06,0.022,1
"Slirp",0.251285722903543,0.231681392799014,0.094,0.052,1
"Tmem127",0.536906109103181,0.231456851776498,0.154,0.112,1
"Gnas",0.168362765287823,0.230964059704703,0.537,0.545,1
"Pan2",0.343615068430154,0.230935910348254,0.087,0.045,1
"Atp6v1f",0.294653356445707,0.23004080548167,0.631,0.597,1
"Psmd8",0.384924336561215,0.229824404968637,0.336,0.291,1
"Max",0.632852981903023,0.229770074524637,0.248,0.201,1
"Rassf1",0.321650026607595,0.229593382937051,0.389,0.306,1
"Zfp787",0.125801421723487,0.229184049578632,0.215,0.127,1
"1810037I17Rik",0.246348272800632,0.229174941643258,0.698,0.679,1
"Aak1",0.130977882104414,0.229058917256831,0.067,0.037,1
"Zfand3",0.510041589113714,0.227964557811676,0.403,0.343,1
"Bcl10",0.190978111036672,0.227808182423338,0.47,0.455,1
"Slc41a1",0.0173030109520629,0.227494605362818,0.034,0,1
"5031425E22Rik",0.40368043537972,0.227411629823733,0.208,0.172,1
"Ctsz",0.352772091069922,0.227103125105486,0.685,0.687,1
"Prdx5",0.0738651954357826,0.226737410434672,0.966,0.963,1
"Pwp1",0.38816154719794,0.226655482434005,0.141,0.097,1
"Optn",0.390578997678366,0.226604472681287,0.174,0.127,1
"Cyp4f18",0.291834542327399,0.225615780900732,0.389,0.418,1
"Arhgef3",0.229390355028204,0.225289757196225,0.215,0.194,1
"Nlrp12",0.165230013561906,0.225282793893955,0.154,0.082,1
"Atp6v1e1",0.194828384635637,0.225096364412474,0.732,0.701,1
"Aoah",0.653523642256815,0.22495640468958,0.121,0.097,1
"Gng10",0.460071327538304,0.224771721153375,0.221,0.201,1
"Mapk6",0.376706612225411,0.224585908549822,0.235,0.194,1
"Ftl1-ps1",0.42109743525165,0.22449685759064,0.423,0.381,1
"Map4k4",0.222184134242996,0.224448505404405,0.289,0.276,1
"Sart1",0.329701566092225,0.224213710068854,0.067,0.037,1
"Becn1",0.100409790719118,0.223726135159149,0.275,0.246,1
"Dedd2",0.469935723212092,0.223479584975214,0.356,0.321,1
"Ggt5",0.223701943794706,0.223301274928803,0.087,0.045,1
"Pkn1",0.181320299971723,0.22293883596044,0.235,0.231,1
"Sdhd",0.398495029165653,0.222932145680977,0.208,0.149,1
"Lgals3",0.171714093902976,0.222784729513844,0.826,0.806,1
"Xpa",0.0679570263587583,0.222746809357812,0.067,0.015,1
"Pole4",0.0953315502319273,0.222466006439663,0.047,0.007,1
"Psme2",0.398260143462838,0.222335898714697,0.55,0.493,1
"Slc43a3",0.346175773983862,0.222158575716569,0.154,0.097,1
"S1pr2",0.0380361432979972,0.221972722013268,0.054,0.007,1
"Senp2",0.361611016126073,0.221865539342105,0.201,0.157,1
"Prdm2",0.528335726928666,0.221656551410644,0.181,0.172,1
"Zfyve16",0.285901930753436,0.221459941909108,0.101,0.052,1
"Id3",0.129603944049243,0.221365432806567,0.094,0.037,1
"Atp6ap2",0.404259613467446,0.22124830857796,0.517,0.44,1
"Snx15",0.134649613519188,0.2209986202899,0.047,0.015,1
"Mcrip1",0.487154684064592,0.220955546048971,0.221,0.172,1
"Atg5",0.452019626078595,0.220379785058867,0.148,0.112,1
"Akip1",0.161825937836677,0.220321201662935,0.013,0,1
"Mfsd11",0.0733154106739819,0.220315911334572,0.094,0.03,1
"Wdr20",0.240961818199995,0.220093064647122,0.114,0.06,1
"Foxn2",0.446863029903109,0.220077405204043,0.262,0.201,1
"Rufy4",0.393170608962633,0.220029769624263,0.134,0.09,1
"Cmc2",0.133485166520227,0.219940447378654,0.04,0.007,1
"Psma4",0.0990809929298822,0.219741684657693,0.195,0.104,1
"Clec4a3",0.476320941336719,0.219537280391355,0.067,0.037,1
"Zfr",0.299404387395284,0.219320795011986,0.181,0.119,1
"Sp1",0.353276337393188,0.219224901782471,0.168,0.142,1
"Plin3",0.599458132924225,0.218777449108844,0.161,0.119,1
"P2rx4",0.431216216232749,0.218445301750897,0.174,0.134,1
"Sppl3",0.102486089528052,0.217995187833996,0.134,0.06,1
"Pias1",0.431831273957656,0.217924166370644,0.181,0.134,1
"Smc6",0.534742619421581,0.216977494508755,0.081,0.06,1
"Dcaf12",0.363473065950479,0.216845795632787,0.262,0.201,1
"Tbc1d9b",0.436521586129854,0.216802634661401,0.06,0.037,1
"Rab8b",0.4021827260229,0.216404228664298,0.664,0.634,1
"Dstyk",0.342995742820027,0.21634885039852,0.074,0.037,1
"Gm13571",0.0358271451359058,0.216018964652968,0.027,0,1
"Fbxo42",0.331025261021075,0.215923202293397,0.141,0.09,1
"Gcc2",0.127708974127809,0.215345126501383,0.154,0.082,1
"Zdhhc18",0.585078428561019,0.214324194088875,0.416,0.366,1
"Cbx4",0.542883919693219,0.214037948517984,0.081,0.075,1
"Ubp1",0.331404905410966,0.214002177903671,0.121,0.097,1
"Tecpr1",0.194299885903411,0.21363353815761,0.107,0.067,1
"Mrps16",0.494669817886361,0.213417670216419,0.121,0.082,1
"Bnip3l",0.225348167998893,0.213200973117217,0.671,0.649,1
"Nisch",0.0871556205807817,0.213176970882918,0.322,0.209,1
"Dnajb14",0.12065965163741,0.213078707822452,0.06,0.015,1
"4933421O10Rik",0.0372251104726863,0.213036540510572,0.054,0.007,1
"Gm47428",0.202224985860825,0.212872025929553,0.087,0.045,1
"Ehd1",0.42825662678892,0.212773383114073,0.664,0.642,1
"Spg7",0.279968147944404,0.212763383920163,0.047,0.015,1
"Ubald1",0.295093355296516,0.212684532387879,0.121,0.067,1
"Triap1",0.154930031485684,0.212556502036454,0.06,0.022,1
"Lipa",0.578817851642587,0.212349506413482,0.201,0.164,1
"2900060B14Rik",0.281401991066211,0.212214769181469,0.074,0.037,1
"Vps4b",0.571398728225711,0.21199550052824,0.523,0.478,1
"Metrnl",0.530245196904096,0.211953602382567,0.423,0.358,1
"Msh3",0.431704071018835,0.211911182514793,0.067,0.037,1
"Cflar",0.335368203300533,0.211901922564763,0.664,0.627,1
"Bub3",0.334990844508706,0.211500430344101,0.128,0.075,1
"Srxn1",0.376539604439174,0.211336434370794,0.087,0.075,1
"Dedd",0.0851177805440283,0.211171778501824,0.087,0.03,1
"Impact",0.0449072756142889,0.21105654247891,0.087,0.022,1
"Wdr53",0.0356406133064051,0.210745877543736,0.06,0.007,1
"Tmem199",0.000240065056249454,0.210595451996081,0.074,0,1
"Kdelr2",0.666822104261565,0.20967389390321,0.188,0.149,1
"P2ry2",0.286287600123072,0.209564780232565,0.081,0.06,1
"Parg",0.412044369476099,0.209512202762614,0.081,0.052,1
"Spryd3",0.430273584178229,0.209497734030682,0.087,0.052,1
"Slc36a3os",0.309914546508677,0.209031660402773,0.107,0.09,1
"Snhg8",0.804947885852683,0.208890423540282,0.181,0.172,1
"Ankhd1",0.292785355880099,0.208737557157303,0.128,0.112,1
"Alcam",0.553907848916405,0.208367008747603,0.349,0.306,1
"Il1a",0.483833117383262,0.208192392123006,0.342,0.276,1
"Rufy2",0.210433306051692,0.207956141435782,0.054,0.03,1
"Adora3",0.267852413211009,0.20758335960135,0.06,0.022,1
"Sfpq",0.438267180242808,0.207271497129614,0.161,0.112,1
"Ube2s",0.372130707266786,0.206859318313856,0.262,0.224,1
"Atg4d",0.33559404096663,0.206693093162346,0.04,0.015,1
"Mafg",0.491996666606766,0.206625101345095,0.268,0.224,1
"Sgpl1",0.144167121573727,0.206565948769727,0.362,0.396,1
"H3f3b",0.0392285807630623,0.206117943022448,0.98,1,1
"Gpr68",0.457211351650354,0.205979684631348,0.034,0.015,1
"Dcp2",0.300901332170619,0.205806977225358,0.107,0.075,1
"Cfl2",0.13176237621906,0.20527130047835,0.107,0.045,1
"Fbxl14",0.468533533008293,0.204985191069565,0.181,0.157,1
"Lsm4",0.275718953004222,0.204830809847153,0.101,0.09,1
"Sec14l1",0.47926962926612,0.20481677037867,0.255,0.209,1
"Basp1",0.294131842414487,0.204675746207609,0.785,0.761,1
"Wls",0.575710606274744,0.204546497833898,0.087,0.06,1
"Dnajc5",0.44374735160802,0.204537516303136,0.396,0.366,1
"Aen",0.176464439688666,0.204283804617317,0.054,0.015,1
"Dhx8",0.239423844440468,0.204256660621283,0.161,0.134,1
"Ifnar1",0.367097757638841,0.203980479810344,0.369,0.291,1
"Hist1h2bc",0.644350603023494,0.203759574064879,0.611,0.575,1
"Asna1",0.114944011266229,0.203614961630352,0.081,0.03,1
"Ndufaf7",0.342296894675982,0.203585336496062,0.134,0.112,1
"Creb3",0.566304110037557,0.203423432184828,0.074,0.045,1
"Hsd11b1",0.40925360260448,0.203047652298027,0.315,0.261,1
"Sesn2",0.426306365910241,0.203009414495499,0.235,0.201,1
"Pkig",0.146584417835153,0.202840495101263,0.094,0.037,1
"Sertad2",0.324791145094341,0.202350868749112,0.094,0.067,1
"Entpd5",0.216087087889899,0.202272945422788,0.067,0.03,1
"Cir1",0.430446664309992,0.201932749972191,0.242,0.187,1
"Cox7c",0.37647033985039,0.201925908955983,0.423,0.41,1
"Slc25a37",0.878456369316269,0.201678921132302,0.362,0.336,1
