"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rps18",3.27251187662648e-11,0.942255082708064,0.763,0.545,5.48309364928766e-07
"Card19",8.10251451279292e-14,0.940121062986845,0.787,0.541,1.35757630661845e-09
"Hexb",5.66037333942026e-09,0.938807973956504,0.464,0.208,9.48395553019864e-05
"Cxcl10",0.00216391501969797,0.933765679108199,0.052,0.007,1
"Sqstm1",6.9695970356978e-11,0.932089229859119,0.393,0.133,1.16775598333117e-06
"Morrbid",3.71145201821702e-11,0.931838968272711,0.294,0.065,6.21853785652262e-07
"Ikbke",2.38838673898766e-15,0.91634035727998,0.265,0.025,4.00174198117383e-11
"Syngr1",2.21275363441304e-10,0.90340121277658,0.185,0.018,3.70746871445905e-06
"Rplp1",8.11020811417263e-17,0.902936933596812,0.929,0.882,1.35886536952962e-12
"Thbs1",2.34622455168188e-06,0.899703540980539,0.175,0.039,0.0393109923634299
"Cd48",3.63707386495042e-12,0.899111106350162,0.194,0.014,6.09391726072443e-08
"Snrpf",3.2465709740606e-13,0.897515886794962,0.332,0.068,5.43962966703854e-09
"Gclm",0.000233849517921743,0.894105996805175,0.313,0.179,1
"Fnip2",1.74966190423349e-07,0.890929116973645,0.318,0.115,0.00293155852054322
"Trem2",1.20046338384134e-08,0.890270121909241,0.289,0.082,0.000201137639962616
"Snrpe",1.01618152158947e-11,0.889563409945654,0.602,0.319,1.70261213942315e-07
"Prok2",0.0380145217954258,0.887683054633772,0.137,0.136,1
"Rpl31",1.06047138020027e-13,0.886104316798803,0.739,0.441,1.77681979752556e-09
"Timm8b",6.27985832986916e-12,0.885679050313634,0.564,0.272,1.05219026316958e-07
"Tns3",6.60444757095931e-08,0.884231568884193,0.156,0.025,0.00110657519051423
"Cx3cr1",2.46728812002728e-07,0.880608089821153,0.204,0.047,0.00413394124510571
"Ehd1",1.53552157204804e-07,0.877356889842201,0.479,0.272,0.0025727663939665
"H2-K1",7.41426870531637e-11,0.877168832007843,0.796,0.577,1.24226072157576e-06
"Med28",3.24967831906886e-12,0.872663975600747,0.517,0.208,5.44483602359988e-08
"Snrpb",1.80894164465342e-11,0.870458034396394,0.573,0.269,3.03088172561681e-07
"Emp3",1.21037597390159e-07,0.860006248478952,0.422,0.211,0.00202798494427211
"Rpl8",2.95053120414626e-15,0.859668943506675,0.872,0.771,4.94361503254707e-11
"Cyfip1",2.74733822244381e-10,0.859349387256779,0.341,0.111,4.60316519170461e-06
"Gns",6.20346922588725e-13,0.857062987767538,0.389,0.104,1.03939126879741e-08
"Mdm2",0.00104173724326537,0.853852505522593,0.408,0.276,1
"Rpl13",6.61429028219421e-15,0.852957842937458,0.896,0.799,1.10822433678164e-10
"Rpl10a",4.76510001400323e-09,0.85149734549054,0.517,0.262,7.98392507346241e-05
"Hint1",2.2425054337704e-13,0.849067646367619,0.569,0.233,3.7573178542823e-09
"Gla",4.79799501217364e-12,0.847222994509542,0.313,0.068,8.03904064289693e-08
"Hspe1",1.09650296309083e-10,0.845756434555406,0.327,0.086,1.83719071465869e-06
"Rpl19",1.66234319435666e-17,0.840372766037841,0.891,0.828,2.78525602214458e-13
"Hspa8",0.000106461794291047,0.840238038000545,0.526,0.337,1
"C1qa",0.00128034090404383,0.83917632653058,0.265,0.136,1
"Mtdh",2.85214966513556e-10,0.835785920614318,0.521,0.233,4.77877676393462e-06
"Lamtor2",2.04809098763851e-11,0.83394357197012,0.583,0.362,3.43157644978833e-07
"Acot13",3.47925084374677e-11,0.831707688920705,0.322,0.079,5.82948478869771e-07
"Naa50",7.96639599713237e-10,0.830569778076763,0.308,0.086,1.33476964931953e-05
"Rps2",1.73778008902306e-10,0.829993026678655,0.773,0.663,2.91165053915813e-06
"Serf1",1.50060978463571e-08,0.829400499716911,0.175,0.025,0.000251427169415714
"Rps27l",5.9253131906338e-08,0.828466664146008,0.64,0.437,0.000992786225090693
"Hsp90ab1",7.87408097288518e-09,0.826937831132235,0.436,0.197,0.000131930226700691
"Psmb5",1.03127973715127e-10,0.825424051209481,0.602,0.337,1.72790919959694e-06
"Nme2",2.27928892249834e-06,0.819919539450805,0.526,0.323,0.0381894858964596
"Rpl35",6.46597324285772e-10,0.815974765262078,0.678,0.53,1.08337381684081e-05
"Rps12",8.81475827166652e-16,0.815332870357056,0.929,0.867,1.47691274841772e-11
"Slc3a2",2.82380374362879e-11,0.811145780120953,0.408,0.133,4.73128317245003e-07
"Arl8b",2.4677899137145e-07,0.810928729904034,0.27,0.086,0.00413478200042865
"Atp6v1e1",5.83195047826107e-10,0.809099039135399,0.706,0.473,9.77143302632642e-06
"Tpp1",7.8714677023296e-10,0.808110404063102,0.322,0.093,1.31886441352532e-05
"Naca",1.73347097236897e-11,0.806601859072242,0.744,0.509,2.90443061420421e-07
"Snrpd2",1.17142541714806e-10,0.806344619464755,0.455,0.176,1.96272328643158e-06
"Cycs",1.37458032591868e-08,0.798229062132421,0.389,0.151,0.000230310933607675
"Ezr",0.000103388642324116,0.79616574567498,0.422,0.272,1
"Rpl3",8.96444138571802e-09,0.79598916204889,0.45,0.201,0.000150199215417705
"Rplp2",1.04322700541818e-14,0.793056216011562,0.938,0.864,1.74792684757816e-10
"Mif",1.39425828203132e-07,0.788086273626962,0.848,0.674,0.00233607975154348
"B4galt1",7.65125090195594e-07,0.787717036916655,0.294,0.115,0.0128196708862272
"Fcgr2b",3.5093692459177e-11,0.78732323625657,0.232,0.032,5.8799481715351e-07
"Psmb6",2.95280769236163e-10,0.784945941045871,0.45,0.179,4.94742928855192e-06
"Uqcc2",1.61973669436302e-09,0.784291383064305,0.384,0.136,2.71386883140525e-05
"Ctss",0.00029316659986084,0.784034151115455,0.626,0.495,1
"Sdhaf1",4.13519415731586e-12,0.783138910619065,0.218,0.022,6.92851781058273e-08
"Trmt112",4.79950941034592e-09,0.778491575866387,0.469,0.211,8.0415780170346e-05
"Nme1",4.13074858945371e-07,0.777640073603477,0.36,0.151,0.00692106926162969
"Bcl2a1a",4.67938902623328e-09,0.776985267618322,0.218,0.039,7.84031631345386e-05
"Cacybp",2.98818789996121e-09,0.775523898407607,0.303,0.09,5.006708826385e-05
"Mafg",5.0964624310852e-05,0.771553264356128,0.232,0.111,0.853912280328326
"Cd14",0.0371199369410417,0.770773092647469,0.517,0.47,1
"Hmox1",5.72191843378443e-08,0.76772824692847,0.436,0.197,0.000958707433580581
"AI413582",1.50246553359907e-07,0.767712946804353,0.431,0.201,0.00251738100154525
"Rps15",7.58131968732264e-11,0.767659065057878,0.801,0.638,1.27025011361091e-06
"Rpl6",5.0909333865876e-10,0.767182271125193,0.758,0.634,8.52985888922752e-06
"Akr1a1",4.33343488954735e-10,0.766273334592656,0.512,0.233,7.26067015743659e-06
"Lgmn",1.24458410830881e-07,0.765255734266219,0.261,0.075,0.0020853006734714
"Uqcrb",4.93692521044226e-08,0.764168984996895,0.474,0.24,0.000827181819009601
"Cd81",1.6326677687734e-06,0.761264932010359,0.294,0.111,0.0273553484657982
"Rpl36",4.21358776968915e-10,0.758037335384756,0.834,0.731,7.05986630811418e-06
"Ndufc1",1.87642316184068e-08,0.757852761038344,0.398,0.161,0.000314394700766407
"Rps15a",5.2509489365498e-11,0.757405053773553,0.853,0.738,8.79796494318919e-07
"Ftl1-ps1",2.75453318263543e-08,0.75623283687633,0.346,0.129,0.000461522034750566
"Rpl35a",3.34670625139751e-14,0.755355936860548,0.938,0.9,5.60740632421654e-10
"Cox7b",4.97257342472394e-08,0.749640606012946,0.602,0.358,0.000833154677312496
"Rps8",1.30615710782128e-13,0.748899386073489,0.886,0.835,2.18846623415455e-09
"Ndufb6",2.63768478917008e-07,0.747030071373844,0.398,0.183,0.00441944086425447
"0610012G03Rik",2.52865418502722e-09,0.744337615435531,0.365,0.125,4.23676008701311e-05
"Mrpl52",6.81711636831349e-09,0.742849318802083,0.725,0.459,0.000114220784751093
"Rex1bd",4.93908977345623e-08,0.741720677199133,0.289,0.09,0.000827544491542592
"Psmd7",2.58248900748826e-09,0.740919196006759,0.227,0.043,4.32696033204658e-05
"Eif4a1",4.70141504820227e-07,0.740307517185117,0.507,0.283,0.0078772209132629
"Fundc2",2.65575767067049e-10,0.738417886748372,0.242,0.043,4.44972197720841e-06
"Rbx1",5.20719858494941e-10,0.734253679082353,0.749,0.516,8.72466122908274e-06
"Rpl15",8.54901728853309e-09,0.72636779830594,0.697,0.556,0.000143238784669372
"Acot1",2.30577518599633e-06,0.723823433847788,0.223,0.068,0.0386332632413685
"Bst2",1.02688155777182e-05,0.722613088578967,0.294,0.122,0.172054005004668
"M6pr",3.98364967155836e-08,0.719261416253487,0.346,0.125,0.000667460502469604
"Ly6i",0.0143870151577698,0.716546058240996,0.19,0.1,1
"Rpl21",1.21241165367734e-12,0.709639278235876,0.867,0.781,2.03139572573638e-08
"Chchd1",2.49256376928035e-10,0.70749066986973,0.374,0.122,4.17629059542922e-06
"Rpsa",6.16044510887826e-08,0.707199464345452,0.711,0.516,0.00103218257799255
"Fam20c",5.71365647892978e-05,0.706490642601377,0.123,0.025,0.957323143044685
"Tnfaip3",0.000413122402129316,0.706476382730016,0.171,0.065,1
"Timp2",1.2629770539059e-05,0.705781726433708,0.436,0.29,0.211611805381933
"Klhdc4",7.50354947226107e-06,0.705129014829973,0.412,0.226,0.125721971407734
"Pts",0.000774663892821392,0.705089211840636,0.322,0.204,1
"Tmem86a",5.04930438424110e-11,0.704642967169866,0.213,0.025,8.46010949579597e-07
"Pycard",3.59593554455295e-05,0.702263892449778,0.322,0.204,0.602499000489847
"Taf10",9.77188879147267e-08,0.699535300365858,0.654,0.455,0.00163727996701125
"Slc25a37",2.8949716348264e-07,0.69674492612139,0.336,0.133,0.00485052497415164
"Uqcrq",2.74580491568833e-09,0.69525373025761,0.754,0.57,4.60059613623579e-05
"Rpl7a",1.03645391805971e-06,0.693056481239193,0.597,0.398,0.0173657853970905
"Rack1",8.82766562099757e-07,0.692389845162025,0.607,0.444,0.0147907537479814
"Lyz2",0.00404121505595667,0.692037350689309,0.706,0.67,1
"Grn",2.16561896886353e-05,0.691856932866529,0.531,0.366,0.362849458233085
"C3",9.19887203915569e-06,0.691663378493065,0.408,0.237,0.154127101016054
"Zeb2",0.000216598814538352,0.689485011172391,0.355,0.204,1
"Gnl3",6.02443302041332e-08,0.688337567314887,0.133,0.011,0.00100939375257025
"Ier3",1.34950206185247e-07,0.687934937856115,0.716,0.47,0.00226109070463381
"Vdac2",1.96987448964259e-08,0.687728206959024,0.512,0.269,0.000330052470739617
"Frrs1",1.87737071173351e-08,0.687018702847985,0.284,0.082,0.000314553462750949
"Eif2s2",6.61776089971354e-09,0.682749901472895,0.588,0.312,0.0001108805838747
"Timm13",1.22297771624632e-06,0.682442216504871,0.393,0.201,0.0204909916357071
"Pdcd5",4.97657943331038e-08,0.680811935744394,0.408,0.172,0.000833825884051153
"Aoah",3.68542652895466e-08,0.680213819059489,0.152,0.018,0.000617493214926353
"Ndufb3",1.98207569226611e-06,0.678398724567928,0.474,0.29,0.0332096782239186
"Romo1",5.68546700958362e-07,0.67805713322687,0.431,0.208,0.00952599997455736
"Mrps14",2.34864016819551e-06,0.67803146488587,0.318,0.133,0.0393514660181158
"Dbi",3.31317510517151e-06,0.677850557020597,0.37,0.179,0.0555122488871487
"Dock10",2.14202024455522e-07,0.677041881424587,0.161,0.025,0.00358895491975227
"Ak2",1.72216473682802e-07,0.676887062417046,0.199,0.057,0.00288548701655535
"Hexa",3.00170721137227e-07,0.675712750054581,0.46,0.251,0.00502936043265423
"Fcrls",0.00267685303730128,0.674901813953769,0.114,0.039,1
"Tmed9",1.16441376471266e-06,0.674655041797819,0.417,0.201,0.0195097526277605
"Dgkz",1.93180368045169e-07,0.674227243905389,0.308,0.108,0.00323673706659681
"Atp6v1a",4.7106958610504e-06,0.672641791262655,0.422,0.219,0.0789277091518994
"Eef1a1",1.54360383797665e-09,0.668493204225695,0.858,0.731,2.58630823052987e-05
"Nhp2",7.41620467683314e-06,0.667691247456387,0.227,0.075,0.124258509360339
"Rbis",1.31047883681015e-05,0.66728349400671,0.299,0.129,0.219570729107541
"Txn1",1.83926451399563e-08,0.665454019092285,0.972,0.943,0.000308168769319968
"mt-Nd2",1.1568997561818e-05,0.665188787105425,0.507,0.319,0.19383855414826
"Cd300a",6.48311947650416e-07,0.664912758749076,0.607,0.376,0.0108624666828827
"Ergic1",1.07097843252699e-07,0.664775982212621,0.175,0.029,0.00179442436369897
"Rpl28",4.51447314273045e-10,0.663933890702296,0.886,0.781,7.56399975064486e-06
"Rps26",5.82900697345236e-12,0.663689414054126,0.867,0.81,9.76650118401944e-08
"Fcer1g",4.38090244565935e-11,0.663640950983912,0.991,0.986,7.34020204770224e-07
"Atp6v0e",1.56757938644451e-10,0.663202801353866,0.896,0.767,2.62647926198778e-06
"Ubxn1",7.82723784695409e-08,0.660841575890921,0.626,0.387,0.00131145370125716
"Bsg",1.71894881314561e-06,0.660630016963705,0.611,0.405,0.0288009873642547
"Rpl36a",5.69496817793649e-06,0.657308312869638,0.498,0.287,0.0954191918213259
"Lamtor1",5.69790550967973e-07,0.655572310201277,0.626,0.401,0.00954684068146838
"Pfdn6",3.56060789429573e-08,0.655448968119607,0.431,0.19,0.00059657985268925
"Amdhd2",3.58995406528898e-06,0.654020161492864,0.308,0.125,0.0601496803639169
"Cox5a",6.97652367677271e-08,0.653354372921544,0.64,0.409,0.00116891654204327
"Rpl38",8.91697498347633e-13,0.651477357866687,0.9,0.896,1.49403915848146e-08
"Mrpl54",3.26976021988035e-06,0.650636105826963,0.332,0.147,0.0547848324840952
"Psmd2",3.85804642846622e-08,0.648062432488704,0.232,0.057,0.000646415679089515
"Mapkapk2",2.24176886443434e-07,0.647497678507199,0.408,0.183,0.00375608373235974
"Atp5mpl",1.6865129541533e-07,0.646571059413339,0.706,0.534,0.00282575245468385
"Kmt5a",8.38520381163442e-07,0.646462420260686,0.308,0.122,0.0140494089863935
"4833407H14Rik",0.000571634858776906,0.645485527814634,0.318,0.244,1
"Plin3",1.40966414903943e-05,0.642878546966066,0.232,0.09,0.236189228171556
"Polr2f",6.1244926485215e-07,0.640151069021243,0.464,0.237,0.0102615874325978
"Ran",2.85980979747121e-06,0.637137849969105,0.436,0.229,0.0479161131566301
"Rpl23",3.35658842109215e-11,0.635208489888787,0.953,0.921,5.6239638995399e-07
"Snrpg",1.96046888906106e-06,0.634019755934809,0.626,0.423,0.032847656236218
"Tsn",5.21427706501778e-08,0.633126016896534,0.322,0.111,0.000873652122243728
"Psma3",1.84523756339009e-06,0.6323441185858,0.536,0.315,0.030916955374601
"Cuta",8.38156971689603e-06,0.632166411752979,0.427,0.237,0.140433200606593
"Ndufc2",1.75493891622963e-06,0.631933143464312,0.237,0.086,0.0294040015414275
"Sgpl1",0.000196192005072771,0.631075470715778,0.346,0.183,1
"Rps11",4.03237953393621e-10,0.631040466157718,0.915,0.846,6.75625190911011e-06
"Atox1",4.38260927366663e-10,0.63064844861356,0.919,0.846,7.34306183802844e-06
"Specc1",9.21653044658968e-07,0.627203837638741,0.166,0.032,0.015442296763261
"Ewsr1",0.00201399337139104,0.62530965460565,0.289,0.172,1
"Cxcl3",9.64491293958468e-05,0.624775600184427,0.109,0.022,1
"Dot1l",0.000306174435338016,0.622852954986219,0.137,0.039,1
"Cd24a",3.03737824290494e-05,0.622754456618461,0.701,0.534,0.508912724598723
"Polr2j",2.80363396437077e-06,0.622742460036614,0.474,0.269,0.0469748870730323
"Txnl1",1.53463541967406e-07,0.622678006898847,0.299,0.104,0.00257128164566388
"2310009A05Rik",3.31450111130771e-07,0.621750998886508,0.308,0.111,0.00555344661199607
"Timm23",3.07842976621628e-07,0.621440937152433,0.36,0.147,0.00515790907329537
"Ndufb5",3.93173728950161e-06,0.621058423026881,0.374,0.186,0.0658762582855994
"Sumo2",1.29637522150654e-07,0.618078420606332,0.626,0.384,0.00217207668363421
"H2-Q7",0.0114806745190105,0.616775945256832,0.114,0.043,1
"Pgam1",6.30097183615626e-07,0.616247112876211,0.758,0.563,0.0105572783114798
"Rpl18",3.84504090185342e-10,0.613653754276465,0.891,0.867,6.44236603105541e-06
"Ptges3",1.96841081245245e-06,0.613165383112259,0.427,0.211,0.0329807231626408
"Tmem189",0.000151397796448109,0.612813810373031,0.393,0.229,1
"Rpl11",3.21818960089618e-09,0.61110632806001,0.844,0.778,5.39207667630156e-05
"Cited2",0.00117393519236781,0.608578560821614,0.384,0.315,1
"Gpr84",8.13031058113578e-06,0.607468342437199,0.19,0.057,0.13622335378693
"Atp1b3",4.40029883795542e-05,0.606712777188125,0.327,0.158,0.737270070299431
"1110008P14Rik",2.87950398789857e-06,0.606035415897129,0.483,0.276,0.0482460893172405
"Ctsd",3.58754368715334e-07,0.605913314871051,0.924,0.849,0.00601092944782542
"Ero1l",0.00735020939121944,0.605829172491002,0.289,0.194,1
"Eif5b",2.91923775729397e-06,0.604170748422278,0.336,0.143,0.0489118286234604
"Fkbp3",8.49547210184008e-06,0.603341103960772,0.223,0.072,0.142341635066331
"Atp5o",3.59959831033973e-06,0.603039145655415,0.408,0.211,0.0603112696897423
"Ndufs7",2.30368146711761e-06,0.602266693931665,0.469,0.251,0.0385981829815555
"Tbcb",3.234592167446e-06,0.600553697483789,0.341,0.158,0.0541955917655577
"Traf1",1.21496032477653e-08,0.597354142212643,0.161,0.018,0.000203566602416308
"Smim14",2.56848697502193e-05,0.595731333100083,0.403,0.247,0.430349992664925
"1700017B05Rik",1.97191928943059e-06,0.594480330622135,0.256,0.086,0.0330395076944095
"Fcf1",6.34779197325076e-06,0.594100920827073,0.265,0.104,0.106357254511816
"BC031181",4.93084524258975e-07,0.592236933174825,0.512,0.276,0.00826163120395913
"Clec4n",1.34522642173806e-10,0.590946729397979,0.365,0.122,2.25392686962213e-06
"Canx",1.19092631720941e-06,0.590354528485037,0.379,0.172,0.0199539704448436
"Clta",5.93799853498887e-08,0.589374722209393,0.787,0.627,0.000994911654537384
"Bhlhe40",6.94365311846375e-05,0.584896300110541,0.389,0.208,1
"Sh2b2",5.62302775850511e-07,0.581784351937888,0.147,0.022,0.00942138300937531
"Cox4i1",2.5901813027428e-09,0.580670053978203,0.891,0.789,4.33984877274556e-05
"Trappc2l",3.90124712646838e-06,0.580203107469136,0.408,0.204,0.0653653956039778
"Pole4",2.84994920117543e-07,0.580075152311344,0.204,0.047,0.00477508988656944
"Atp5md",1.46901781224713e-06,0.579530325046244,0.754,0.556,0.0246133934442007
"Lman2",7.28235714776182e-06,0.579108552502829,0.441,0.247,0.122015894010749
"Trappc3",1.45230516618207e-06,0.578093836236248,0.237,0.079,0.0243333730593805
"U2surp",1.31590088795078e-05,0.57804529160768,0.294,0.122,0.220479193776154
"Ndufab1",0.000105868826186203,0.577367746521223,0.251,0.122,1
"Rnf7",1.83633343996565e-08,0.577153382836388,0.441,0.197,0.000307677667866245
"Ube2f",3.58066647898307e-08,0.576235080638961,0.289,0.09,0.000599940668553613
"Hsbp1",2.12431368171314e-05,0.575963892862544,0.578,0.437,0.355928757371036
"Abcc1",4.16680500487194e-05,0.574625185191349,0.095,0.011,0.698148178566294
"Nudc",6.32201390400579e-07,0.573352837328886,0.299,0.108,0.0105925342961617
"Apoc2",0.00241153813408931,0.572506146057944,0.261,0.147,1
"Rps3a1",4.69484680155771e-08,0.572367314776314,0.882,0.821,0.000786621581600994
"Uqcr11",1.26515493577351e-05,0.572029308700308,0.583,0.376,0.211976709488852
"Sparc",0.0813280918399716,0.57050093295259,0.1,0.05,1
"Ppig",7.08042719936971e-05,0.569627375122476,0.36,0.197,1
"Mrpl12",1.80454300515207e-07,0.568218561294759,0.199,0.043,0.00302351180513229
"B2m",2.03786305938251e-08,0.567578002689963,0.953,0.928,0.00034144395559954
"Tmem126a",2.23669721595464e-08,0.567053920375996,0.185,0.029,0.0003747586185332
"C1qc",0.249098627975905,0.565848327162389,0.223,0.165,1
"Anp32b",2.06215212519732e-05,0.564514196470631,0.46,0.258,0.345513588576812
"Commd3",1.0105061575352e-07,0.564076752433748,0.27,0.082,0.00169310306695023
"Pou2f2",7.62496489050161e-11,0.563041494249339,0.156,0.011,1.27756286740354e-06
"Wdr83os",3.45679071460712e-06,0.562997088118544,0.232,0.09,0.0579185284232424
