"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tnfrsf9",0.0176952484769088,0.827623379867026,0.179,0.057,1
"Lrp1",2.8148656611246e-05,0.790826060994655,0.615,0.315,0.471630741521426
"Cd300c2",0.000382595060059059,0.784584405965823,0.846,0.637,1
"Ctsa",4.38757738997706e-06,0.773168965642164,0.923,0.676,0.0735138591690657
"Prdx5",0.000929520536904032,0.757772539226318,0.949,0.875,1
"Txn1",0.000122157853343144,0.754188564744009,0.974,0.884,1
"Ifit1",0.0239097805236765,0.749775148240417,0.179,0.143,1
"Mafb",0.00356632124627482,0.736154545650413,0.436,0.188,1
"Pf4",0.00846994262882289,0.732849289927463,0.154,0.027,1
"Lamp1",5.21963215296388e-06,0.728932314187235,0.949,0.732,0.0874549367229098
"Fam162a",2.01350752276939e-05,0.728721210688739,0.59,0.333,0.337363185440011
"Cxcl10",0.574927810366971,0.725506198742688,0.077,0.048,1
"C5ar1",0.000206075171777135,0.721161839872649,0.333,0.086,1
"Fabp4",0.00679360959153662,0.716046764823573,0.026,0.015,1
"C3ar1",0.000199622192155213,0.715326724266834,0.333,0.08,1
"Tnf",0.0680511772924403,0.714104054028281,0.051,0.024,1
"Rnf149",1.99216346443169e-06,0.713652910091217,0.487,0.226,0.0333786988465529
"Cd68",0.00140196665478148,0.711081131389287,0.897,0.75,1
"Syngr1",4.78973679134356e-06,0.710767108778064,0.282,0.033,0.0802520399389613
"Adssl1",0.000110406862554368,0.70523347431665,0.667,0.339,1
"Bsg",3.31528255304186e-05,0.701317931363426,0.872,0.762,0.555475591762163
"Ms4a7",0.0227505814956152,0.692822102041871,0.282,0.11,1
"Bcl2a1b",0.00331858215086671,0.692739854098769,0.564,0.289,1
"Slc7a11",0.00105738319646009,0.689175316511203,0.359,0.122,1
"Psmb7",0.00162909900090547,0.684507064818282,0.718,0.518,1
"Fcgr3",0.00351475164120918,0.683285054595462,0.538,0.289,1
"Blvrb",0.000301507671226481,0.679956895293172,0.615,0.354,1
"Rgs16",0.00503865982969822,0.673223247814111,0.051,0,1
"Hexa",5.07653643468457e-06,0.670032950047001,0.718,0.625,0.08505736796314
"Tmem37",2.08054032466177e-06,0.669923099262622,0.385,0.071,0.034859453139708
"Atp6v0c",0.000378205665209308,0.659215197786491,0.949,0.955,1
"Hmox1",0.000105824429853625,0.657552033441958,0.513,0.19,1
"Capg",0.00321729001973186,0.654169381988662,0.513,0.262,1
"Sirpb1c",0.000508411079275048,0.649696871288417,0.487,0.196,1
"Ninj1",0.000720312580114778,0.644149022891652,0.513,0.217,1
"Sgk1",0.00161138110049453,0.641878035135198,0.385,0.149,1
"Il12b",0.124844352848453,0.640835767743501,0.051,0.006,1
"Ecm1",0.00146542741304326,0.629538786235883,0.41,0.158,1
"Creg1",0.000120006984609053,0.625608125862511,0.923,0.64,1
"App",3.48346327784087e-05,0.623189221482966,0.821,0.455,0.583654272202239
"Rgs1",0.0166143441674309,0.621917882711823,0.41,0.196,1
"Cxcl16",6.90192600774625e-05,0.620338384087858,0.923,0.637,1
"Aif1",0.0482928404726949,0.616480666121901,0.615,0.506,1
"Fcgr1",0.00363425168719523,0.614647388336532,0.692,0.443,1
"Rcbtb2",8.17805835753136e-06,0.614235083593645,0.41,0.146,0.137023367780438
"Ccl5",0.674948941582034,0.612150184939276,0.231,0.185,1
"Bcl2a1d",0.0750718642962141,0.611001510734231,0.385,0.327,1
"Itgb5",0.000225683262066109,0.609348624806032,0.538,0.217,1
"Cd84",2.37993714476018e-05,0.606881892769945,0.333,0.083,0.398758468604568
"Atp6v1b2",1.13296808421388e-06,0.603215115978093,0.692,0.265,0.0189828802510035
"Lrpap1",3.25297446686397e-05,0.602818681932098,0.641,0.271,0.545035871923058
"Mxi1",1.49921284956233e-06,0.60124287135312,0.41,0.08,0.0251193112944168
"Lipa",0.00072721703452678,0.600980915775351,0.385,0.182,1
"Aprt",0.00136945260852451,0.600251032686488,0.821,0.577,1
"Abca1",0.00275358472632311,0.596509936447618,0.308,0.095,1
"Gadd45g",0.185536046740991,0.593249836779458,0.308,0.182,1
"C3",0.000794849024718968,0.590999250363198,0.231,0.068,1
"Hexb",0.0293184886646493,0.58877102815945,0.667,0.464,1
"Sdf2l1",0.046659096408195,0.586646358428925,0.641,0.527,1
"Fabp5",0.00407451061271026,0.58351515212271,0.59,0.315,1
"Gde1",7.64821117380171e-05,0.574565610484219,0.436,0.268,1
"Lgals3bp",0.000660673155738905,0.570636830599923,0.692,0.378,1
"Ldha",0.00209957797365542,0.561779726850681,0.949,0.896,1
"Bax",0.00107380095344291,0.561065077748382,0.897,0.708,1
"Il1a",0.0211047945624295,0.558218789508713,0.051,0.003,1
"Procr",0.00427830902162261,0.554432573909023,0.154,0.039,1
"Chil3",0.00550974014669933,0.553792823933159,0.103,0.039,1
"Mmp14",0.00168645348024583,0.545329205222202,0.462,0.193,1
"Adam8",0.0334162467736032,0.536333000690832,0.231,0.107,1
"Spsb1",0.00161455612126891,0.536201226247472,0.41,0.158,1
"Psap",0.00515760352448135,0.535554780265008,0.974,0.884,1
"Emp1",0.000653183523316399,0.534916087674258,0.231,0.042,1
"Clec5a",0.000114029898941652,0.533332596820096,0.462,0.152,1
"Fyb",4.64113455828265e-06,0.53322718007403,0.821,0.414,0.0777622095240259
"Rsad2",0.100869522813035,0.530148682158958,0.205,0.098,1
"Eno1",0.00656413931708428,0.527219102422219,0.872,0.711,1
"Scarb2",0.000619177172774969,0.524247256924977,0.59,0.351,1
"Tnfsf12",0.00222177348280693,0.523819201757054,0.385,0.146,1
"Ftl1-ps1",0.00045302769333851,0.522274127771826,0.487,0.22,1
"Pltp",0.00499582344568181,0.521011202206517,0.564,0.298,1
"Tnfaip3",0.00133241156882652,0.519287387095226,0.154,0.08,1
"Cyfip1",0.00304167436563213,0.516637789233217,0.718,0.488,1
"Sdcbp",0.00358532298374442,0.514701160807391,0.872,0.795,1
"Actn1",0.525393500906944,0.514214140134684,0.179,0.149,1
"Basp1",0.0381911205642864,0.513019317291318,0.769,0.714,1
"Man2a1",0.000418573510648485,0.511395086550038,0.436,0.152,1
"Trappc2l",5.63192479272997e-05,0.510405092680163,0.667,0.545,0.943628999021907
"Vdac1",0.137620499375407,0.509551110452346,0.538,0.393,1
"Hspa5",0.144091661608469,0.509089352871038,0.744,0.688,1
"Emilin2",0.025734744473873,0.506736555790149,0.513,0.36,1
"Esd",9.81433952374099e-05,0.506673514052332,1,0.848,1
"Tnfrsf1b",0.0138490579006737,0.505265315087592,0.513,0.324,1
"Smpdl3a",0.00545532810614167,0.501063188256131,0.641,0.375,1
"Cd302",0.00334357896086163,0.500003428678324,0.513,0.253,1
"Grn",0.0442739618929307,0.497826815453446,0.744,0.699,1
"Ncf4",0.0084715623397191,0.49773230661753,0.769,0.542,1
"Psmd3",5.61421875266086e-06,0.494964464935723,0.564,0.185,0.0940662352008327
"Rab32",0.0125549430793132,0.494534448052929,0.538,0.307,1
"Ier3",0.00923605873898596,0.493691402371933,0.667,0.414,1
"Lars2",0.000894380459060109,0.492841601747363,0.974,0.786,1
"Gm42418",0.000346421971418968,0.492260171637652,1,1,1
"Lrrc25",0.0164190337100698,0.492164155207654,0.667,0.482,1
"Gpi1",0.00244069545745611,0.489410116082456,0.897,0.744,1
"Rab5a",0.00135489405843545,0.48807327278476,0.564,0.292,1
"Tnfsf13",0.00591258232342647,0.487016440041387,0.359,0.143,1
"Ktn1",0.0318467050449458,0.483433327431502,0.256,0.235,1
"Calr",0.0696137737114567,0.483175456010849,0.897,0.839,1
"Egr1",0.352076272381106,0.48317076283173,0.103,0.062,1
"P4hb",0.00203099009291556,0.477382187131762,0.795,0.524,1
"Nrp2",0.00602635405172202,0.476266233336442,0.256,0.074,1
"Gda",0.00043239911542319,0.474189215120456,0.564,0.25,1
"Denr",0.000669752750184016,0.471657123698963,0.308,0.268,1
"Ctss",0.0138114828101031,0.466326975171789,1,0.985,1
"Derl1",0.00310951102580706,0.465683820892741,0.667,0.411,1
"Emb",0.00525318727230701,0.464591000931948,0.795,0.571,1
"Higd1a",0.0360947458948924,0.462521632487349,0.718,0.682,1
"Ccl22",0.157673893656156,0.46110218158565,0.128,0.051,1
"Ddit4",0.114290147589584,0.457530283521828,0.359,0.211,1
"Mfsd1",0.0186929786217654,0.45585988103924,0.436,0.253,1
"Rbpj",0.023215871012939,0.455822208196594,0.641,0.464,1
"Cflar",0.0493084832467958,0.454637392759079,0.462,0.301,1
"Pdgfa",0.00265141142347362,0.454373193996027,0.179,0.036,1
"Atp2b1",0.0696780203820282,0.451088563560674,0.59,0.405,1
"Fcer1g",0.0698737033217196,0.449973113641951,0.974,0.955,1
"Pdlim4",0.000792448629647212,0.448875782806413,0.282,0.068,1
"Glrx",0.00593963321514877,0.447046179585478,0.359,0.193,1
"Atp6v0b",0.00436690272930713,0.444615453270968,0.974,0.923,1
"Igsf6",0.0125929639146585,0.444319104773004,0.538,0.307,1
"Sirpa",0.00273999515439205,0.44380797890229,0.641,0.354,1
"Tnfsf9",0.0298970579806123,0.442269665705263,0.179,0.235,1
"Ero1l",0.000306301300798047,0.442173276191079,0.282,0.125,1
"Igfbp4",4.29740432306004e-07,0.440058731377411,0.026,0.036,0.00720030094328711
"Tcirg1",0.00092847035799931,0.43979452995855,0.538,0.241,1
"Plat",0.00937687986069939,0.43959307692598,0.077,0.012,1
"Smap1",0.0122012048772699,0.435003074981397,0.667,0.432,1
"Hacd4",4.34783789711626e-05,0.434506332715381,0.513,0.185,0.728480239661829
"Ifit3",0.546262207068486,0.432882562033946,0.154,0.116,1
"Zeb2",0.0477352699891708,0.432246259559774,0.744,0.58,1
"Lmna",0.114606204104138,0.431982834336443,0.103,0.042,1
"Umps",0.00112582025867736,0.429772606597772,0.282,0.107,1
"Soat1",0.0716467306254956,0.42957936700669,0.564,0.455,1
"Dhrs3",0.005340565132322,0.429418509979904,0.462,0.217,1
"Sat1",0.0140963596862517,0.429235678020782,0.897,0.821,1
"Itm2b",0.0428410751115854,0.42883570038583,0.974,0.973,1
"Rgs10",0.00471057523839776,0.428295689909755,0.897,0.693,1
"Il4i1",0.531707580232119,0.426462398748669,0.205,0.143,1
"Dstn",0.0863551151781208,0.425385706589681,0.59,0.417,1
"Prxl2b",0.0120024124506368,0.425339243313558,0.308,0.131,1
"Lilrb4a",0.139850963491062,0.4243733769207,0.615,0.461,1
"Nos2",0.00503865982969842,0.422126133785008,0.051,0,1
"Ifit2",0.395363621603088,0.421779452817754,0.179,0.125,1
"Prelid2",0.00383444570138218,0.421757429351889,0.231,0.083,1
"Manf",0.0304636429826958,0.417569419431639,0.718,0.705,1
"Hebp1",1.20940198010312e-05,0.415584680868819,0.359,0.071,0.202635301766277
"Tnip3",0.0182230042904512,0.412871186314184,0.179,0.146,1
"Adap2",0.000682661009565837,0.412323153385464,0.385,0.128,1
"Mapk3",0.00788358770782586,0.411333129644394,0.538,0.292,1
"Dusp2",0.130117844465779,0.411140626378568,0.256,0.128,1
"Gla",1.11812366063937e-06,0.409923549087562,0.385,0.068,0.0187341619340126
"Plek",0.109668385019159,0.407859248729054,0.692,0.598,1
"Lpcat2",0.0173695038259781,0.407487032341474,0.513,0.304,1
"Ssr1",0.00245434549165967,0.405444351969051,0.744,0.455,1
"Anxa4",0.000921989891952792,0.405375546791437,0.59,0.289,1
"Il10rb",0.00233437655417115,0.404903082615831,0.615,0.327,1
"Socs3",0.152928993971848,0.401702106201776,0.513,0.452,1
"Pdia6",0.209645005465387,0.401176741856341,0.744,0.613,1
"Msr1",0.000111681478040463,0.400194009170769,0.282,0.051,1
"Abi3",0.0130666856578439,0.397317989441894,0.744,0.512,1
"Rnpep",0.0353447733693114,0.396430907108158,0.538,0.39,1
"Mrpl36",0.0154502178954795,0.395571350575042,0.744,0.551,1
"Prdx1",0.00330861423777816,0.394259429654897,0.897,0.923,1
"Golgb1",0.0102741795259487,0.393926131408059,0.462,0.241,1
"Rhog",0.00109197560941949,0.393807091656096,0.974,0.774,1
"Atp6v1e1",0.0160250703710328,0.393654081156649,0.769,0.554,1
"Eif4ebp1",0.00306522560035004,0.393288405400172,0.846,0.592,1
"Tmed9",0.0569141476673967,0.392563182017179,0.769,0.673,1
"Cd200",0.430762576690356,0.391289359083786,0.154,0.122,1
"Filip1l",0.0558714444708679,0.389982674893635,0.564,0.47,1
"Egln1",0.00679326948916547,0.3874126905712,0.385,0.185,1
"Cndp2",0.00969739894782621,0.387027988821439,0.359,0.199,1
"P2ry6",0.0170691768255217,0.386818247289628,0.564,0.33,1
"Tyrobp",0.0211093000857244,0.386224406573416,1,0.976,1
"Ppp1r12a",0.0414250239245268,0.385935134232571,0.538,0.33,1
"Vegfa",0.00521681404692048,0.385798614789026,0.359,0.14,1
"Alas1",0.00580179436147131,0.384396716467693,0.333,0.122,1
"Timp1",0.033743321502224,0.383720628708563,0.385,0.193,1
"Ccnd2",0.0602894798904261,0.383613123477075,0.333,0.333,1
"Fcgr4",0.00141506836592528,0.380129456356373,0.513,0.235,1
"Pld3",0.00381196477659374,0.380002024630248,0.308,0.101,1
"Slc35b1",0.0251091922327841,0.377390189239481,0.385,0.289,1
"Por",0.0678756912581566,0.377216941671665,0.359,0.199,1
"Il2ra",0.00976505550791539,0.376159935450641,0.051,0.06,1
"Pmepa1",0.257913199005948,0.375650526583419,0.462,0.351,1
"Selenos",0.0472653651645038,0.375562917669025,0.718,0.521,1
"Cyp4f18",0.170211855359959,0.374195362265265,0.487,0.333,1
"Dnajb11",0.0533944654761121,0.373658388144996,0.59,0.446,1
"Pgd",0.0941086734581023,0.373265321288807,0.436,0.307,1
"Arid5b",0.0452452383119332,0.372811807449877,0.359,0.223,1
"Slc37a2",0.00218624234748784,0.370788734386196,0.308,0.092,1
"Gpr137b",0.0361689262286145,0.370580763574696,0.538,0.476,1
"Dll4",0.0546298062999326,0.370340592836124,0.077,0.012,1
"Clec4a3",0.104723239880318,0.36710378268419,0.564,0.387,1
"Neu1",0.00587728565329324,0.366970360202799,0.41,0.179,1
"Dnase2a",0.0147035088671641,0.361853329761164,0.41,0.196,1
"Car13",0.000803840795173002,0.361752167458579,0.205,0.033,1
"Traf1",0.149616461619158,0.361555586957689,0.385,0.47,1
"Atp1b3",0.0158690664885246,0.361365188736011,0.615,0.378,1
"Fam177a",0.0525183627149089,0.36092117350073,0.154,0.051,1
"Epb41l2",0.0384353244189391,0.359731391274125,0.641,0.438,1
"Arl5a",0.225945312823896,0.358365800985693,0.359,0.244,1
"Litaf",0.0974616093666619,0.358208909567336,0.641,0.494,1
"Plgrkt",0.0035792573060212,0.357370339075581,0.718,0.438,1
"Ube2v1",0.00205201292773569,0.355607256201347,0.667,0.372,1
"Ifit3b",0.0154390770084853,0.353911974376546,0.103,0.054,1
"Cybb",0.279315084786181,0.353210043192763,0.59,0.631,1
"Adprh",0.00616344286164425,0.353204243778994,0.744,0.479,1
"Sec61a1",0.01465721677729,0.352992166943626,0.538,0.301,1
"Tspan3",0.370168175313148,0.35268844866305,0.256,0.173,1
"Rab20",0.000802233150122371,0.349699778035858,0.333,0.107,1
"Ddx46",0.0261010851323016,0.349203994473312,0.538,0.324,1
"Gm26885",0.365773897681877,0.34594307457784,0.051,0.018,1
"Fnip2",0.0016681844698646,0.345702092485735,0.282,0.074,1
"Srsf6",0.0196756218353063,0.345084548624949,0.564,0.336,1
"Erp44",0.0369341372971942,0.344997572106889,0.564,0.354,1
"Psmc1",0.00777259923798264,0.344733660584634,0.513,0.265,1
"Ddx58",0.0296490838668513,0.34355402778933,0.385,0.19,1
"Acot13",0.021540898496674,0.343456636176338,0.308,0.193,1
"Dok3",0.0144043967420272,0.343442446157903,0.359,0.158,1
"Rab3il1",0.0749142553206373,0.343291160411189,0.308,0.205,1
"Acp2",0.0150366086673391,0.34229311782176,0.282,0.128,1
"Lyrm2",0.039964401511378,0.341729966207287,0.41,0.229,1
"Ifi211",0.143229249765163,0.341463395473518,0.487,0.327,1
"Mt1",0.231733781298548,0.341202769079798,0.59,0.592,1
"N4bp1",0.00555520256278666,0.340590760153433,0.487,0.241,1
"Camk1",0.0538033433713636,0.340295648242251,0.308,0.152,1
"Klf7",0.0125104838651162,0.339654367008027,0.333,0.134,1
"Ccr2",0.186760495021793,0.339476960302095,0.769,0.711,1
"Vps35",0.0239368711966329,0.339240948105899,0.564,0.345,1
"Anxa3",1.14118939466503e-06,0.337780132666112,0.59,0.214,0.0191206283076125
"Ptges",0.0109758669013946,0.337224110811009,0.077,0.006,1
"Cnih1",0.0110883933691999,0.336572803616237,0.436,0.214,1
"Cenpb",0.0313379458067296,0.336362801420921,0.385,0.193,1
"Bri3",0.00156271678710032,0.334704047226833,1,0.86,1
"Gsr",0.0147491986198395,0.334673051333505,0.59,0.348,1
"Pdia4",0.0630390390357144,0.33452140964199,0.333,0.238,1
"Lgals9",0.0299342920124533,0.333656229162345,0.59,0.369,1
"Mcl1",0.0214089687673772,0.333050559794074,1,0.917,1
"Cacybp",0.0210003723358226,0.332797289522512,0.641,0.408,1
"Pnp",0.242801767291293,0.332560854130938,0.846,0.759,1
"Comt",0.0204454984198711,0.332093444174778,0.538,0.31,1
"Npc2",0.00752293216025462,0.331668201238319,1,0.967,1
"Mafg",0.00734797644190074,0.330407104492534,0.385,0.161,1
"Itgam",0.0595526869296484,0.33029423049206,0.487,0.414,1
"Ly96",0.0134852654036137,0.329273533372627,0.282,0.101,1
"Ccdc86",0.0667398113668202,0.329148399568946,0.487,0.31,1
"Cblb",0.00555641591097676,0.328689496573816,0.333,0.125,1
"Ndufv3",0.00424090135132102,0.328295297278566,0.949,0.759,1
"Pigs",0.000985008207024007,0.328190414711379,0.359,0.113,1
"F11r",0.00983534403647786,0.327571071996372,0.59,0.348,1
"Sirt2",0.0386487861239769,0.327503401403195,0.436,0.241,1
"Jmjd6",0.00678801670995209,0.327401981623372,0.308,0.113,1
"Fuca1",0.0158882928213991,0.325489660639746,0.692,0.452,1
"Sdc1",0.00173815109190446,0.325130442446335,0.154,0.018,1
"F13a1",0.150928184239324,0.324810318316831,0.231,0.116,1
"Gabarap",0.0267784820593481,0.323967426964399,1,0.985,1
"Map3k8",0.271075891274385,0.323133393043499,0.205,0.122,1
"Agpat5",0.0252431152251154,0.323008327435983,0.359,0.17,1
"Cxcr4",0.0618885214006929,0.322791850208519,0.487,0.298,1
"Sh3glb1",0.0390339000376811,0.322038556327322,0.949,0.872,1
"Psmd14",0.0163567193770518,0.321518753667059,0.667,0.426,1
"Mpeg1",0.190183224998178,0.32144870434585,0.744,0.598,1
"Ifnar2",0.105683145994623,0.319996092480496,0.872,0.771,1
"Ifi204",0.265364747479389,0.319909543941172,0.538,0.408,1
"Vamp4",0.060635096240958,0.319739272210503,0.564,0.39,1
"Impa2",0.035343822379162,0.319255237268935,0.231,0.104,1
"Bnip3l",0.183518632158814,0.318525095543801,0.59,0.449,1
"Ctla2b",0.0239766090693775,0.3179733063818,0.179,0.062,1
"Stab1",0.0236462514769442,0.317854860362306,0.308,0.128,1
"Snx10",0.0346047591440379,0.31734550342233,0.538,0.324,1
"Plaur",0.0172144157560494,0.316577143561227,0.308,0.122,1
"Casp8ap2",0.0136303032018703,0.316482139252478,0.385,0.173,1
"Tlr2",0.151956726732624,0.316152381375657,0.385,0.247,1
"Grhpr",0.01903599149215,0.315889321493663,0.256,0.116,1
"Oga",0.00615759109000423,0.315268048866678,0.359,0.14,1
"Vat1",0.000933397168865774,0.312972235616704,0.282,0.068,1
"Mcfd2",0.0106736716439302,0.31207746139747,0.385,0.17,1
"Slc2a1",0.0682194363337464,0.310692601832258,0.282,0.134,1
"Irak3",0.00198232981625767,0.309383444588468,0.256,0.062,1
"Mrps12",0.0567128375261903,0.309235665278326,0.59,0.408,1
"Arl11",0.097390732876069,0.308857538978913,0.487,0.327,1
"Cmc1",0.0378094063310942,0.308367369203384,0.641,0.426,1
"Srxn1",0.00630906646943186,0.307632190494553,0.205,0.048,1
"Gm13546",0.467058009436814,0.307206134075111,0.077,0.033,1
"Ubash3b",0.0467555685058929,0.306703999768809,0.333,0.161,1
"Gm21188",0.0712233565659794,0.305456546969745,0.282,0.146,1
"Mrps17",0.043431920851173,0.304191831804185,0.538,0.336,1
"Ms4a6b",0.301124395106365,0.30260966689935,0.744,0.628,1
"Slc11a1",0.00418705802411852,0.302309834893418,0.231,0.057,1
"Svbp",0.06970125146678,0.302028228887964,0.744,0.56,1
"Rel",0.0315270359649109,0.301606843226216,0.718,0.5,1
"Gusb",0.0429374690686699,0.300471283856242,0.59,0.381,1
"Saa1",0.0637240207825351,0.300319623602534,0.026,0,1
"Akr1a1",0.161452124563258,0.299794105737902,0.846,0.836,1
"Npepps",0.0474947627351315,0.299749648047171,0.256,0.122,1
"Rcan1",0.00122082517147321,0.299695510164332,0.231,0.048,1
"Xpa",0.0277136480969066,0.299686190357389,0.436,0.229,1
"Arg2",0.0212027037069808,0.29962815607369,0.231,0.077,1
"Hsp90b1",0.0637487062582882,0.299305865510095,0.897,0.753,1
"Ddrgk1",0.00544128349866995,0.298766444689941,0.718,0.449,1
"Rin2",0.00445032511707125,0.298471186299958,0.282,0.086,1
"Gng5",0.0291738506706215,0.298268332090377,1,0.982,1
"Clec4a1",0.017203141213848,0.297774082302596,0.462,0.247,1
"Ncapg2",0.0287227052366725,0.297602644619626,0.154,0.042,1
"Dmxl2",4.92615105272503e-05,0.297396523638587,0.231,0.027,0.825376608884079
"Birc3",0.094779682971615,0.297365930865915,0.308,0.223,1
"Sh3bgrl",0.218697545028021,0.297246844858967,0.769,0.64,1
"Sh3kbp1",0.00788189017493924,0.2969750095695,0.513,0.268,1
"Dnmt1",0.0181843866890086,0.296911200984173,0.256,0.089,1
"Rcsd1",0.254153447192454,0.296099309834988,0.282,0.205,1
"Tes",0.0667682825703335,0.29552915130912,0.538,0.345,1
"Alcam",0.268361851508712,0.295075896772218,0.436,0.342,1
"Pdia3",0.436201187731428,0.294944370687716,0.821,0.753,1
"Rap2a",0.0494668084713039,0.294490477698736,0.41,0.223,1
"Dusp1",0.843330549843212,0.293461964306478,0.308,0.265,1
"Tmed10",0.0855642824867274,0.293237654121906,0.872,0.774,1
"Scp2",0.43293684628579,0.293119102838165,0.821,0.75,1
"Clta",0.0248603389742652,0.292795502125139,1,0.967,1
"Ube2l3",0.0324259794139137,0.292360016267401,0.923,0.792,1
"Atp6v0e",0.0187934574677085,0.292282886054712,1,0.943,1
"Fam3c",0.07117496026853,0.292001263159096,0.282,0.134,1
"Ap1s1",0.0703663096407621,0.291648634062755,0.385,0.214,1
"Chst11",0.0236239740471023,0.291389915886258,0.231,0.077,1
"Ssb",0.0970607809465371,0.291065777711398,0.718,0.557,1
