"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AA467197",0.00709363018758348,1.79161758066288,0.771,0.462,1
"Slc11a1",0.000476966146293651,1.77646885011399,0.5,0.077,1
"Lyz2",0.0510684081957746,1.76760978674024,0.667,0.5,1
"Ier3",0.00368583477951598,1.74401718490485,0.729,0.423,1
"Cd63",0.000167423649788622,1.74135138032285,0.771,0.346,1
"Abcc5",0.00109782377293832,1.7401586836919,0.25,0,1
"Ehd1",0.000708721645221231,1.73168701837859,0.667,0.308,1
"AW112010",0.134789677163944,1.71935357552446,0.333,0.192,1
"Spp1",0.0611342255197345,1.71054664248207,0.292,0.115,1
"Ninj1",7.46858805304163e-06,1.70140454953903,0.854,0.346,0.125136192828713
"Ero1l",0.00381682203304609,1.69733668367481,0.354,0.038,1
"Cd68",1.17542683145925e-05,1.68293173443722,0.729,0.346,0.196942765610997
"Ly6i",0.0323412317068099,1.67697719149919,0.583,0.346,1
"Mapkapk2",1.68283493733444e-05,1.65333322762146,0.604,0.077,0.281958993750386
"Gde1",0.000187681609495703,1.64237309862382,0.312,0,1
"Malt1",0.00112080023592431,1.63777773186387,0.396,0.038,1
"Gm13571",0.00339466737441232,1.63186573272305,0.208,0,1
"Slamf7",0.030729126832176,1.62059376470149,0.229,0.115,1
"Morrbid",0.000341844107586807,1.59626132956325,0.292,0,1
"Ifnb1",0.477738907931506,1.59042838642416,0.021,0,1
"Bcl2l11",0.017726930068106,1.57737925161848,0.396,0.154,1
"Basp1",0.00380230762174023,1.55672076441175,0.792,0.462,1
"Nos2",0.036305371221099,1.55636668870895,0.375,0.154,1
"Fam20c",0.000341844107586807,1.55153295768722,0.292,0,1
"Lipa",0.0275872786216012,1.53947711375171,0.354,0.115,1
"Cpne2",0.00465028558211601,1.53185401726719,0.292,0.077,1
"Cxcl3",0.0884077291601964,1.52883405298029,0.125,0.038,1
"Ms4a7",0.00339466737441235,1.52781671972684,0.208,0,1
"Il1f9",0.0220744015925691,1.52711888524692,0.583,0.308,1
"Jdp2",0.00422583559412171,1.51728099832732,0.333,0.038,1
"Ralgds",0.0148957729997708,1.51575272414828,0.271,0.038,1
"Hcar2",0.00152595133564675,1.49552874863716,0.604,0.231,1
"Psmb5",0.00032339702817581,1.49289851841196,0.562,0.231,1
"A930007I19Rik",5.45454400780951e-05,1.48058346979812,0.354,0,0.913908848508484
"Gpnmb",0.017478677920543,1.4686835092344,0.146,0,1
"Vps35",2.88260908423284e-05,1.46030146780682,0.375,0,0.482981152063212
"Hsp90ab1",0.0650132840513502,1.44928406958131,0.375,0.192,1
"mt-Nd2",0.00499228752206359,1.4492290364251,0.458,0.115,1
"Cpeb4",0.00657105467957253,1.44593012835348,0.458,0.115,1
"Itpr2",0.00680121921609137,1.4396166053619,0.458,0.115,1
"Ran",0.00596828159537093,1.43784270831309,0.438,0.154,1
"Il10",0.262680119855913,1.43607887160147,0.042,0,1
"Atp6v1e1",0.000243118619598095,1.43289951902897,0.729,0.538,1
"Il10rb",0.0321812634808928,1.42709293566642,0.479,0.231,1
"Gla",0.00114149721956457,1.41971350899269,0.417,0.077,1
"Snx10",0.0166032475213237,1.41911627169581,0.438,0.269,1
"Clec4d",0.0016418488932206,1.41137406005127,0.875,0.731,1
"Rbm8a",0.000844597724488833,1.40727041232942,0.438,0.077,1
"Clic4",0.0763058486800264,1.39840485842326,0.333,0.154,1
"Id2",0.299680582763458,1.38760695593084,0.208,0.115,1
"Plk2",0.0307140172256316,1.38565082390526,0.271,0.077,1
"Slc31a2",0.000702491437363867,1.3697162961889,0.542,0.115,1
"Ctsb",0.00026641688519168,1.36367060624632,0.958,0.731,1
"Fas",0.00308822970836825,1.36017986265361,0.562,0.192,1
"Plin2",0.00873263680380651,1.3564754874506,0.542,0.192,1
"Acod1",0.000833900239612007,1.34507791594515,0.854,0.462,1
"E230032D23Rik",0.102567993056711,1.3364451813836,0.438,0.231,1
"Gstm1",0.0101807957029728,1.30719711942281,0.167,0,1
"Capg",0.00232070920439919,1.28889836513196,0.625,0.231,1
"Gclm",0.0120059811297194,1.28327945358848,0.438,0.115,1
"Il1a",0.017478677920543,1.27869179572444,0.146,0,1
"Kmt5a",0.0343718544255024,1.27577542040078,0.312,0.077,1
"Cxcl9",0.262680119855913,1.27046747438822,0.042,0,1
"Ppia",0.0118894741224717,1.25851745757812,0.604,0.538,1
"Orm1",0.0510443076704727,1.25533416504998,0.104,0,1
"Lgals3",0.00144082496216787,1.25301224708825,0.896,0.577,1
"Card19",0.000263179685078189,1.25191132046823,0.875,0.654,1
"Ubash3b",0.0106286707737529,1.24633469321827,0.312,0.038,1
"Tnip1",0.00125579545758354,1.24270006699177,0.396,0.038,1
"Anxa5",0.00109782377293833,1.23415120780211,0.25,0,1
"Csf1r",0.0303599680863142,1.20865686036594,0.333,0.115,1
"Marcksl1",0.0709009135519152,1.20829021553057,0.583,0.346,1
"Eif4a1",0.00599037299197687,1.20592242661764,0.333,0.038,1
"Slc43a2",0.0169482370643701,1.20404798920588,0.25,0.038,1
"Irak2",0.0264268771732882,1.20235180343079,0.438,0.154,1
"Icam1",0.0277450851834042,1.201329712767,0.312,0.077,1
"Ly75",0.00339466737441229,1.19820401285122,0.208,0,1
"Bcl2a1a",0.0598121414824542,1.19668054622954,0.271,0.077,1
"Nampt",0.212148024948008,1.19544406209654,0.604,0.462,1
"H2-Q7",0.143388241206942,1.19446990635845,0.396,0.192,1
"Fpr1",0.0387782613106495,1.19349931867737,0.396,0.154,1
"Sowahc",0.00986540863858446,1.19254855322403,0.229,0.038,1
"Slc15a3",0.00782306116329459,1.17910385000072,0.729,0.385,1
"Bsg",0.0630611031859787,1.17844995083133,0.562,0.346,1
"Acp5",0.0101807957029728,1.17474239236389,0.167,0,1
"Sh3bp5",0.00589829170522923,1.17079250966437,0.188,0,1
"Osbpl8",0.0277995688136208,1.15146427863441,0.271,0.038,1
"Prok2",0.150210658381437,1.14989542622022,0.062,0,1
"Ptges",0.0174786779205432,1.14709590600025,0.146,0,1
"Fnip2",0.0161203159442421,1.14414747548755,0.417,0.154,1
"Lamp1",0.00394349294171348,1.14294607476605,0.771,0.538,1
"Snhg3",0.00339466737441232,1.13418248735569,0.208,0,1
"Mpeg1",0.0143627497403008,1.12757255425617,0.854,0.577,1
"Tbrg1",0.00780999920199022,1.12395394110252,0.396,0.077,1
"Ap3s1",0.0270510933315638,1.12348673906272,0.292,0.077,1
"Lrrfip2",0.0220078742975726,1.12190234429735,0.271,0.077,1
"Gbe1",0.0271086706302257,1.11918780900844,0.271,0.038,1
"P2rx4",0.000828812411435928,1.11891275495717,0.312,0.038,1
"Tcirg1",0.0208333675867164,1.11597146790527,0.333,0.077,1
"Soat1",0.0624956346644088,1.11164760584764,0.333,0.154,1
"Ppp1r15a",0.0682176164498356,1.11041218859814,0.292,0.115,1
"Prpf4b",0.00109782377293833,1.10916759522675,0.25,0,1
"Prdx5",0.000573828324811729,1.10893962558767,1,0.923,1
"Klhdc4",0.0336622645958848,1.10830079901178,0.229,0.038,1
"Pnisr",0.00598172282608898,1.10537227895821,0.396,0.154,1
"Syne1",0.0475778782951541,1.1018581873503,0.229,0.038,1
"Filip1l",0.0115605577908259,1.08964622935045,0.292,0.077,1
"Casp4",0.0338977600483576,1.08879211736544,0.646,0.5,1
"Akr1a1",0.00399858547311062,1.07197601634127,0.583,0.192,1
"Denr",0.195844435114071,1.07179005674076,0.292,0.115,1
"Ggh",0.00109782377293833,1.06424173513449,0.25,0,1
"Ifrd1",0.139821306462676,1.06387363382296,0.312,0.115,1
"Tbk1",0.0347068732181726,1.05710396857969,0.417,0.154,1
"Clec4n",0.183559506689619,1.05693877558133,0.375,0.269,1
"Hnrnpul1",0.293659658744685,1.0528462643017,0.188,0.077,1
"Ezr",0.0381215242940026,1.05106836518376,0.438,0.308,1
"Ebi3",0.0379219242707463,1.0437201968276,0.479,0.192,1
"Cd302",0.0454983470146137,1.04327138634974,0.312,0.077,1
"Acp2",0.00647060095462961,1.0379369922725,0.271,0.038,1
"Itgb1",0.0634490799943897,1.03725969286694,0.521,0.308,1
"Nupr1",0.135003006140758,1.03641941540142,0.25,0.077,1
"Mif",0.00380584065997722,1.03578171932953,0.896,0.769,1
"Ifnar2",0.0703400448126988,1.02419430245314,0.562,0.5,1
"Fcer1g",0.0002824767143117,1.02390786298751,1,1,1
"Tomm20",0.0814316108467214,1.02206508288024,0.333,0.154,1
"Cd14",0.194335668004297,1.01504743908222,0.438,0.269,1
"Psmb6",0.0594739124248088,1.01395347335067,0.417,0.192,1
"Siva1",0.000615766070377242,1.01082714939281,0.271,0,1
"Dtnbp1",0.0483000239836179,1.00915107957902,0.312,0.077,1
"Cnot4",0.155009360289498,1.00846637138236,0.188,0.077,1
"Med28",0.011815945275867,1.00707022900633,0.375,0.077,1
"Wfdc21",0.248281000763556,1.0052614139631,0.646,0.5,1
"Lgmn",0.0355008996455554,1.00195801326179,0.188,0.038,1
"Atp6ap2",0.0682096722944653,1.00072160246193,0.396,0.154,1
"Plgrkt",0.0103836408523057,0.997267959425809,0.625,0.269,1
"Nfkbib",0.0220690786716724,0.995618721322127,0.354,0.154,1
"Il15ra",0.174822048429705,0.994617536535324,0.229,0.077,1
"Chil1",0.236029352035637,0.990067851532267,0.5,0.423,1
"Slc31a1",0.184975458043499,0.988129482451139,0.25,0.115,1
"Atp6v0c",0.00598934251027356,0.987714170696868,0.979,0.846,1
"Il18bp",0.14332225205823,0.986230985883725,0.583,0.385,1
"Rnf19b",0.0178512226664801,0.98553971740237,0.25,0.077,1
"Tnfrsf1b",0.0171289795431236,0.983690115563555,0.646,0.423,1
"Maff",0.017478677920543,0.981152381855185,0.146,0,1
"Bri3",0.000537650119303135,0.979792736954628,0.812,0.769,1
"Slc3a2",0.0420488378090627,0.976453101652252,0.479,0.192,1
"Fmnl2",0.0304001793078719,0.976079255338647,0.292,0.077,1
"Zeb2",0.0113588133095559,0.974607664699602,0.583,0.231,1
"Ndufa12",0.00589829170522927,0.973677159223614,0.188,0,1
"Tgm2",0.0616589739538486,0.973619796159474,0.438,0.231,1
"Ttc14",0.0434481238320659,0.973212202576427,0.208,0.038,1
"Atp6v1c1",0.0144812398584545,0.970457978874427,0.479,0.154,1
"Fndc3b",0.0259518756484547,0.970339263821634,0.271,0.038,1
"Nfkbiz",0.234068052273011,0.970135021504751,0.271,0.115,1
"Cflar",0.0652547544147577,0.967639379275782,0.562,0.308,1
"Pdcd1lg2",0.148836363027999,0.967228034329228,0.188,0.038,1
"Rgs1",0.126911868613641,0.965139216530491,0.146,0.115,1
"Pfkl",0.0299270207719495,0.964323126853719,0.333,0.077,1
"Eif4a3",0.00061576607037724,0.96169908629297,0.271,0,1
"Atp6v1a",0.102204676916732,0.95981260793911,0.479,0.269,1
"Cdk12",0.0434996167343124,0.95761818602494,0.25,0.038,1
"Mirt1",0.193023946603053,0.956069451416522,0.271,0.115,1
"Cd24a",0.0606660938960763,0.95549416018943,0.604,0.423,1
"Naa50",0.0417738923436713,0.952581302018873,0.312,0.115,1
"Gadd45g",0.53171869989562,0.951244572057105,0.167,0.192,1
"Setd5",0.165461303673001,0.951113066405394,0.146,0.038,1
"Furin",0.28328989488597,0.947733236269069,0.312,0.308,1
"Atp6v1d",0.0239401368034415,0.94745251543595,0.438,0.231,1
"Zdhhc18",0.0341009447790251,0.944069213304214,0.396,0.269,1
"Ankrd12",0.0605318084428418,0.94304068218692,0.354,0.231,1
"Tlr2",0.0477017254009782,0.940569251380434,0.271,0.154,1
"Osbpl3",0.00339466737441232,0.939903736911043,0.208,0,1
"Bnip3l",0.131080793789906,0.931970264942994,0.5,0.346,1
"Csf2rb2",0.017411490157239,0.931479772089031,0.333,0.077,1
"1110038F14Rik",0.124504941831721,0.929175184024471,0.25,0.077,1
"Gm32031",0.0101807957029727,0.928001818979931,0.167,0,1
"Hsd11b1",0.0438195537900344,0.923823254132311,0.25,0.038,1
"Calhm6",0.332950298721016,0.922960441025836,0.146,0.077,1
"H2-K1",0.00868613944512548,0.921991281700962,0.938,0.846,1
"Edf1",0.0168297826205858,0.921890379794397,0.688,0.423,1
"Tgif1",0.161511753381093,0.920129739618555,0.271,0.115,1
"Rgs10",0.0447191691625807,0.918150184245705,0.188,0.038,1
"Eea1",0.00339466737441232,0.916981134544512,0.208,0,1
"Ccl2",0.750129594431106,0.91400333050433,0.083,0.038,1
"Fam133b",0.0816101975688827,0.912745699538229,0.188,0.038,1
"Rabgef1",0.0344730749702076,0.912593991315001,0.208,0.038,1
"Gas2l3",0.0510443076704727,0.911329016035384,0.104,0,1
"Impa2",0.00589829170522927,0.910492925443617,0.188,0,1
"Rbpms",0.25553591570757,0.904401701220409,0.208,0.115,1
"Spcs1",0.0762443825092875,0.903148207338162,0.271,0.077,1
"Adam17",0.145113930396269,0.899561391102486,0.333,0.154,1
"Tank",0.118004502599274,0.899050754728545,0.312,0.154,1
"Serf1",0.00589829170522924,0.897335226849909,0.188,0,1
"Rab20",0.0733814340775052,0.897016747931127,0.479,0.269,1
"Pik3r5",0.279712707737478,0.896574969453698,0.167,0.115,1
"C1qa",0.406743796813233,0.894239862545672,0.188,0.077,1
"Ndel1",0.0431613132482542,0.892575708481384,0.25,0.038,1
"Tiparp",0.045610453173104,0.892015659114047,0.229,0.077,1
"Ppp2r3c",0.263424400065703,0.890272979432184,0.188,0.077,1
"Ppig",0.0724389150057109,0.887066376921416,0.208,0.038,1
"Bax",0.0251819312224783,0.88567221107051,0.646,0.346,1
"Ncl",0.34799805019687,0.881979411146499,0.25,0.154,1
"Atf3",0.193681011320473,0.876261427659754,0.417,0.308,1
"Srxn1",0.0829541906288752,0.876100449276054,0.208,0.038,1
"Gm14010",0.152153105087746,0.874892984923547,0.188,0.038,1
"Arl6ip1",0.0310114518224333,0.872298854696544,0.729,0.538,1
"Hbs1l",0.0174786779205433,0.869307009758773,0.146,0,1
"Xist",0.201093696378804,0.866126087846119,0.125,0.115,1
"Mrpl54",0.0633846046295815,0.864062001681989,0.312,0.154,1
"Hvcn1",0.18701750225547,0.859907911494887,0.146,0.038,1
"Rps15",0.113286420637995,0.856207495013745,0.667,0.5,1
"Wbp2",0.00109782377293833,0.855285962736658,0.25,0,1
"Tpi1",0.0397770474557196,0.85512963026912,0.75,0.615,1
"Hk3",0.380902961763912,0.854863753506689,0.292,0.231,1
"Hsp90aa1",0.1485950692781,0.854300065427705,0.583,0.385,1
"Pla2g7",0.0830810575883298,0.853527112891117,0.646,0.5,1
"Sh3bp2",0.00842217480615263,0.853346870697919,0.312,0.038,1
"Rps5",0.00727367139595497,0.851865310115661,0.833,0.769,1
"Acot13",0.00339466737441231,0.851523105405068,0.208,0,1
"Etf1",0.324033563003318,0.850657116475133,0.229,0.115,1
"Gm14636",0.0369226789451952,0.850582063557636,0.167,0.038,1
"Clic5",0.152518809324384,0.850048020342472,0.188,0.038,1
"Eif4e",0.0726699596661886,0.849842123391216,0.208,0.077,1
"Abr",0.0626966692624678,0.847035149203808,0.5,0.231,1
"Slirp",0.0338837165948999,0.846377151684998,0.208,0.077,1
"St13",0.259156377886107,0.845529806582139,0.333,0.192,1
"Clcn7",0.0174786779205433,0.844903062655335,0.146,0,1
"Gm36161",0.113698401373795,0.842932868287846,0.208,0.115,1
"Bst1",0.127931983118125,0.84200098806532,0.479,0.346,1
"Rpl12",0.104304133973093,0.84052436973393,0.5,0.308,1
"Snrpd3",0.0550588285674315,0.840434119765132,0.292,0.077,1
"Anapc10",0.261493570954993,0.837324630710867,0.125,0.038,1
"Glmp",0.00589829170522924,0.836789109209354,0.188,0,1
"Wsb2",0.0136155419249016,0.835474499464982,0.229,0.038,1
"Zmiz1",0.0382265309094283,0.835169961758409,0.438,0.154,1
"H2-Q6",0.204911244376293,0.834716176451866,0.167,0.038,1
"Lrrc25",0.0684182101383658,0.834541737517022,0.5,0.231,1
"Slc25a37",0.147838495538163,0.83339928513623,0.396,0.192,1
"Tpp1",0.142796546819194,0.833163694678901,0.333,0.154,1
"Slc43a3",0.0101807957029727,0.829787160283233,0.167,0,1
"Ewsr1",0.0124382902559928,0.82890665079557,0.271,0.077,1
"Fundc2",0.0229398490127471,0.827735797477787,0.25,0.038,1
"Arfgef2",0.222829701480862,0.822575397936461,0.167,0.038,1
"Slc11a2",0.0510443076704731,0.820996799958589,0.104,0,1
"Psme2",0.0647583906858964,0.812480917723592,0.812,0.692,1
"0610012G03Rik",0.0301369799106513,0.81020312939313,0.188,0.038,1
"Nbr1",0.0174786779205432,0.808449495154511,0.146,0,1
"Nub1",0.183096777381667,0.805719585562299,0.271,0.154,1
"Zc3h12c",0.0174786779205433,0.804578192622431,0.146,0,1
"Nfkb2",0.0683069692929278,0.804279822511827,0.292,0.077,1
"Trem2",0.017478677920543,0.803064214251732,0.146,0,1
"Psmd11",0.0712908067719929,0.801054846967289,0.25,0.077,1
"Napa",0.0911755225046953,0.799662207158239,0.25,0.077,1
"Ptafr",0.0858969389673336,0.797115517149938,0.646,0.385,1
"Eif4g2",0.0640813779558139,0.796348720767864,0.5,0.231,1
"Psmd8",0.0367619656737317,0.795310944531599,0.333,0.308,1
"Ccdc126",0.138441666027491,0.795131640723993,0.229,0.115,1
"M6pr",0.133297640286899,0.793778833944175,0.396,0.231,1
"Plbd1",0.201158828615337,0.792898325606882,0.417,0.231,1
"Rest",0.115163170702735,0.792538895573221,0.229,0.115,1
"Atp6v0b",0.00959032734201452,0.79208014639786,0.875,0.692,1
"Cd9",0.0388591486499722,0.790601208430103,0.771,0.5,1
"Adgre1",0.0101807957029726,0.790465851003756,0.167,0,1
"Irak3",0.322247111837408,0.789830369835691,0.271,0.154,1
"C1qc",0.0724553518205636,0.785718098301429,0.208,0.038,1
"Cept1",0.0101807957029727,0.783047569406747,0.167,0,1
"Cyba",0.0340488409500162,0.779733981646147,0.958,0.962,1
"Cipc",0.134949622701239,0.779317120135862,0.125,0.038,1
"Psmd14",0.017478677920543,0.779163022349335,0.146,0,1
"Hmox1",0.182247805476141,0.778958389922795,0.521,0.308,1
"Spag7",0.00339466737441231,0.778350975311142,0.208,0,1
"Nt5c3",0.221180856952023,0.778124225724892,0.271,0.115,1
"Grpel1",0.0652711775667218,0.777858469630879,0.271,0.115,1
"Fkbp15",0.087253686291465,0.776891089310461,0.188,0.038,1
"C3",0.0648342164084194,0.774160784574277,0.667,0.385,1
"Cxcl1",0.150210658381437,0.771708740471099,0.062,0,1
"2810004N23Rik",0.150210658381439,0.770729805502269,0.062,0,1
"1600020E01Rik",0.153590992774809,0.770088691282383,0.188,0.038,1
"Mpp1",0.143803722963695,0.768273596812897,0.312,0.115,1
"Rap1a",0.124087018056859,0.76784447637915,0.417,0.231,1
"Brd7",0.0917707593108271,0.766868089096345,0.146,0.038,1
"mt-Nd4l",0.216178119998967,0.765827151353508,0.188,0.077,1
"P4hb",0.120652741767448,0.765788144939051,0.146,0.077,1
"Pik3c2a",0.0510443076704727,0.76444677477416,0.104,0,1
"B2m",0.00459710756835953,0.764392965305031,1,1,1
"Atp1b3",0.0919331715390644,0.762327841370165,0.333,0.115,1
"Mdm2",0.448603176699047,0.762079999976043,0.479,0.385,1
"Laptm4a",0.17357194601044,0.762046072134957,0.458,0.269,1
"Smox",0.260396005835549,0.76045420019134,0.208,0.115,1
"Hexb",0.172527456972469,0.756553979319228,0.229,0.077,1
"Nucb1",0.091447753045087,0.756072011769582,0.188,0.038,1
"Arhgap24",0.0523095893116077,0.756058419099623,0.271,0.077,1
"Plaa",0.17279653441792,0.755922133087566,0.125,0.038,1
"Rps28",0.0169278875947385,0.753796082926513,0.917,0.769,1
"4833407H14Rik",0.159276879634069,0.752040264936125,0.292,0.231,1
"Rfesd",0.0298944606659378,0.750865835677893,0.125,0,1
"Ppp4r2",0.115303745066846,0.747578753506687,0.417,0.192,1
"Selenof",0.090591342801277,0.746819649721753,0.271,0.077,1
"Sf3b6",0.114360817267123,0.745738856239106,0.458,0.231,1
"Gm28809",0.067905529583287,0.744380403913665,0.229,0.038,1
"Rnh1",0.113002922958436,0.743669509760503,0.625,0.423,1
"Peli1",0.11655540381283,0.739559877249956,0.375,0.192,1
"Pycard",0.106409206387535,0.739160986511461,0.208,0.154,1
"Eya3",0.0819926314696125,0.736852231144202,0.146,0.038,1
"Dtx4",0.0771027043318584,0.736685419540696,0.167,0.038,1
"Nr1h3",0.0510443076704728,0.734187349369432,0.104,0,1
"Timm8b",0.29487604575973,0.731457920578028,0.354,0.192,1
"Acsl5",0.263095380401103,0.730786979196461,0.167,0.115,1
"Ywhag",0.153442589766822,0.7302792295181,0.188,0.038,1
"Zc3h15",0.194974840568651,0.726533560050148,0.229,0.077,1
"Ell2",0.0425882119748098,0.725973567340104,0.188,0.038,1
"Lilrb4a",0.0261151127487825,0.725630462390311,0.875,0.615,1
"Rbpj",0.407518951541481,0.725382287732921,0.312,0.231,1
"Mcfd2",0.0101807957029728,0.723935733042414,0.167,0,1
"Tent5c",0.205856473071649,0.72306782488924,0.146,0.038,1
"Phf5a",0.00589829170522923,0.721759083265279,0.188,0,1
"Rhov",0.0298944606659378,0.718444148106527,0.125,0,1
"Nfkbie",0.13483043324023,0.717194227232154,0.208,0.077,1
"Mtdh",0.10941074831271,0.717162127473115,0.354,0.269,1
"Cln5",0.113187624173687,0.714564156265348,0.292,0.115,1
"Matr3",0.136363205079557,0.714326796140343,0.125,0.038,1
"Uqcrq",0.096894908765788,0.713942683085682,0.729,0.538,1
"Ubap1",0.204107608729029,0.713039173356605,0.25,0.154,1
"Ggta1",0.0298944606659378,0.713026792242108,0.125,0,1
"Pip4p1",0.115054962897663,0.713013515395309,0.229,0.077,1
"Mien1",0.145540824117741,0.71265271119116,0.479,0.269,1
"6530402F18Rik",0.219634280281961,0.712268456697259,0.146,0.038,1
"Tceal9",0.0101807957029727,0.710811820330643,0.167,0,1
"Efhd2",0.185784611766255,0.710208376816493,0.625,0.5,1
"Rsad2",0.162741486150216,0.707613798223719,0.938,0.923,1
"Rps19bp1",0.0816111171303277,0.703719474279252,0.146,0.038,1
"Slco3a1",0.198081623543415,0.701553391150442,0.25,0.154,1
"Med21",0.161115748681919,0.700932435820817,0.208,0.077,1
"Plekhm1",0.193975130532235,0.700894698839993,0.104,0.038,1
"Adssl1",0.193389220876845,0.697947036478372,0.292,0.192,1
"Tmem251",0.0635150883265161,0.697709458797187,0.271,0.154,1
"Arf2",0.172269203693275,0.69761522545758,0.208,0.077,1
"Neu1",0.141315282071395,0.697313460080758,0.312,0.115,1
"2900093K20Rik",0.102490165917792,0.696414327731661,0.208,0.038,1
"Herc2",0.0510443076704735,0.695007232140054,0.104,0,1
"Ddx3x",0.162265936753952,0.695002047942154,0.271,0.154,1
"Ptpn1",0.277232288813242,0.689145667072821,0.562,0.423,1
"D730003I15Rik",0.0298944606659377,0.688795864688221,0.125,0,1
"Hgsnat",0.302315249451788,0.686384998339162,0.167,0.115,1
"Gramd1b",0.0510443076704731,0.685855149539419,0.104,0,1
"Eif3a",0.348784912843663,0.681062320526546,0.229,0.154,1
"Zcrb1",0.165552805930111,0.680030598445203,0.292,0.115,1
"Csnk2a1",0.158794402649883,0.679846042331631,0.188,0.115,1
"Eno1",0.0270196889155837,0.679342751963977,0.812,0.577,1
"Pdhb",0.0554923894403487,0.679336550202524,0.167,0.038,1
"Gm36043",0.0298944606659377,0.67931536551462,0.125,0,1
"Nfe2l2",0.476399359434413,0.678022488514855,0.625,0.5,1
"Cct8",0.0174786779205432,0.67796872595701,0.146,0,1
"Stx2",0.0929299523197986,0.677134978105421,0.208,0.038,1
"Dad1",0.120204794745717,0.675866108721097,0.188,0.038,1
"B930036N10Rik",0.0101807957029727,0.673456382326926,0.167,0,1
"Pdzd8",0.154486210320805,0.673367140722353,0.146,0.077,1
"Rnf34",0.201600062212272,0.672457736042328,0.25,0.115,1
"Mreg",0.0562918341971639,0.671969206304288,0.229,0.038,1
"Ptges3",0.119621623999033,0.669517000843419,0.396,0.231,1
"Mdm4",0.438604527594163,0.669351169929866,0.125,0.038,1
"Sumo2",0.0845187768381249,0.668469298959301,0.396,0.154,1
"Hsp90b1",0.202570120077424,0.668319163729477,0.25,0.154,1
"Mga",0.029894460665938,0.668175959582221,0.125,0,1
"Nasp",0.0298944606659377,0.666874793748824,0.125,0,1
"Mllt6",0.628134322464347,0.662753079777168,0.062,0.038,1
"Rassf4",0.0298944606659378,0.662556231434117,0.125,0,1
"Snrpd2",0.158763595171703,0.661650516038728,0.25,0.077,1
