"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Basp1",8.35445430618881e-15,1.8119804275648,0.717,0.544,1.39978881900194e-10
"Saa3",2.09972928289304e-21,1.73790309657031,0.88,0.278,3.51809641348729e-17
"C1qc",1.58728059741395e-17,1.64896405125378,0.978,0.709,2.65948864096707e-13
"C1qa",4.07578440862866e-20,1.62364045076747,0.978,0.658,6.82897677665733e-16
"Cd24a",0.000132255568282822,1.62033847049652,0.207,0.025,1
"Gm26917",0.00296909129128686,1.59892030366858,0.185,0.063,1
"Cx3cr1",1.06534289540689e-13,1.57846236424954,0.728,0.658,1.78498202125424e-09
"Abhd12",4.21037401667797e-10,1.50733450623453,0.413,0.392,7.05448166494394e-06
"Calm2",1.82636182314238e-18,1.50564990940997,0.598,0.747,3.06006923467506e-14
"Pdpn",6.45570621245355e-05,1.4711424099939,0.141,0,1
"Canx",5.50664603365535e-17,1.45751189770587,0.424,0.57,9.22638542938953e-13
"Tmem119",6.86886376323587e-10,1.44731089058381,0.337,0.266,1.15087812353017e-05
"Arl6ip1",2.44802923600988e-15,1.44231038982229,0.5,0.62,4.10167298493455e-11
"Trem2",5.54051405418252e-17,1.42811269009109,0.63,0.709,9.28313129778281e-13
"Cfh",4.63002720177759e-06,1.42516769420907,0.207,0.139,0.0775761057657835
"Cdkn1a",1.64478864607966e-15,1.41208271123395,0.304,0.405,2.75584337650648e-11
"Abca1",1.46392969506817e-08,1.40524957136031,0.38,0.392,0.000245281420408671
"Cst7",0.000363227770237169,1.39472280036001,0.163,0.063,1
"Hsp90b1",2.60558656135719e-13,1.37099454857952,0.815,0.823,4.36566028355398e-09
"Lgmn",2.42556315592136e-18,1.36656365621037,0.891,0.911,4.06403106774624e-14
"Pdia3",5.37958986658752e-19,1.34692211478078,0.576,0.785,9.01350282146739e-15
"Cstb",2.99869333680673e-16,1.34573230774452,0.87,0.899,5.02431068581968e-12
"Cd36",0.000382555258681027,1.34201975010137,0.141,0.013,1
"Epb41l2",3.56992874284831e-10,1.33819516644775,0.337,0.405,5.98141560864234e-06
"Glul",1.74910611509564e-05,1.3357364832932,0.293,0.253,0.293062729584275
"Rhob",0.00225824641413334,1.31700837576913,0.228,0.114,1
"Scoc",0.000817679430015795,1.31236365455153,0.185,0.051,1
"Ctsb",2.50846456417604e-20,1.31210606123212,0.957,0.975,4.20293237727696e-16
"Nav3",0.000551478789211974,1.30386806400455,0.109,0,1
"Hspa5",3.02903618366877e-12,1.29958189872497,0.739,0.734,5.07515012573703e-08
"Stmn1",0.00152193219484366,1.28511180115309,0.152,0.038,1
"Fth1",3.46457735136549e-18,1.27324650605331,1,1,5.80489935221287e-14
"Ccdc152",0.00139436905180924,1.2664337319929,0.152,0.025,1
"Ccl12",4.04627548955597e-06,1.25285085316519,0.533,0.266,0.0677953458275103
"Cxcl3",0.00112023964272008,1.25261169610667,0.098,0,1
"Ptpra",2.60262205546526e-05,1.2393403912502,0.174,0.165,0.436069325393204
"Jmjd1c",3.98017833678745e-07,1.2331373350318,0.239,0.266,0.00666878880328737
"Cd68",7.65669464275e-20,1.23252415365133,0.707,0.899,1.28287918739276e-15
"Marcks",2.93960714046871e-19,1.2318847374151,0.717,0.899,4.92531176385532e-15
"Wnk1",6.76830374970475e-11,1.22310867523597,0.337,0.468,1.13402929326303e-06
"Tm9sf3",1.41564841354321e-08,1.19931535866643,0.293,0.392,0.000237191891689164
"Sall1",0.00027073784740845,1.18498886257543,0.12,0,1
"Atp6v1a",1.1214338514173e-07,1.17958731627739,0.272,0.316,0.00187896241804968
"Mtdh",7.70029377457786e-14,1.17465937326831,0.391,0.544,1.29018422193052e-09
"Fam102b",0.00520958759752945,1.17251742466878,0.141,0.089,1
"Serinc3",3.03642339408702e-19,1.16107480045647,0.598,0.797,5.0875273967928e-15
"Plxdc2",0.0108569161888543,1.1592675319794,0.12,0.025,1
"Serpine2",0.00112023964272007,1.15773044305425,0.098,0,1
"Rhoh",1.49991832562626e-05,1.15481505840434,0.141,0.101,0.25131131545868
"Slco2b1",0.00109158837850293,1.14438244397033,0.174,0.025,1
"P2ry13",0.000371658093197954,1.13986588347846,0.196,0.114,1
"Arhgap5",1.59190809709761e-05,1.1353697866491,0.174,0.177,0.266724201668705
"Zfhx3",2.30599345057192e-05,1.13040557336915,0.25,0.228,0.386369202643325
"Gas6",0.000132463382385384,1.1285453496301,0.13,0,1
"Lhfpl2",0.00507307356842624,1.12467535467509,0.163,0.076,1
"Csf1",0.00813348820324118,1.11945182076919,0.087,0.013,1
"Selenop",2.08359297315812e-17,1.11518513706108,0.5,0.696,3.49106002652643e-13
"Cd53",1.83311118338764e-17,1.11494598159582,0.522,0.785,3.07137778776599e-13
"Ccdc34",0.0105158494100931,1.11190511556392,0.152,0.076,1
"Arhgap31",0.000315483580944218,1.10806696098608,0.098,0.063,1
"Ccl3",0.0316210685411189,1.1024089720771,0.109,0.063,1
"Ufm1",4.14959279756921e-13,1.10145713066323,0.207,0.392,6.95264273232722e-09
"Tubb4b",4.99684308821159e-07,1.09220752106854,0.174,0.253,0.00837221059429851
"Sirpa",8.95858806282338e-20,1.09115320524047,0.511,0.797,1.50101142992606e-15
"Ptgs1",0.00105283731776534,1.08975995739246,0.152,0.089,1
"Nos2",0.000551478789211969,1.08906201657067,0.109,0,1
"Mef2c",2.7771415753931e-07,1.08757517121313,0.283,0.329,0.00465310070957113
"Rnase4",8.2448640903815e-08,1.07687071452082,0.326,0.456,0.00138142697834342
"Plek",1.02478523465251e-14,1.0751206378264,0.413,0.62,1.71702766066028e-10
"Ranbp2",4.29397341895977e-07,1.07349596746085,0.196,0.266,0.00719455246346709
"Nceh1",8.50847579985014e-07,1.07287830657052,0.152,0.165,0.0142559512026489
"Usp34",4.28321126236555e-05,1.07108967775698,0.185,0.215,0.717652047009348
"Thbs1",8.25678576932149e-05,1.06930439321008,0.326,0.291,1
"Lyst",0.003241995694871,1.06873158596437,0.141,0.089,1
"Tulp4",0.00140042922716194,1.06741903858505,0.152,0.114,1
"Cox6a2",0.00840900411843854,1.06678176319409,0.12,0.013,1
"Cln5",0.000247018669578392,1.05920048195304,0.174,0.165,1
"Crybb1",0.0080035490140262,1.05574765652241,0.12,0.025,1
"Psmd14",1.04137975933573e-05,1.05058072012509,0.196,0.278,0.174483178676702
"Pmp22",0.0017508687541234,1.04952196918924,0.152,0.013,1
"Tcf12",0.000762851181005517,1.0442223827653,0.12,0.127,1
"Timp2",1.00200012348596e-12,1.03722589770978,0.261,0.405,1.67885120690073e-08
"Hpgds",0.00360190063009401,1.03614648040784,0.217,0.152,1
"Fscn1",0.000551478789211974,1.03010814291885,0.109,0,1
"Aebp2",0.00135742100116965,1.02719147215665,0.12,0.152,1
"Ckb",2.78237707902357e-05,1.0265151803869,0.207,0.266,0.4661872795904
"Dst",0.112690886165557,1.01541281802262,0.109,0.051,1
"Hmox1",2.2639865407432e-08,1.01104736499043,0.424,0.443,0.000379330944901524
"Cd164",3.72761565472266e-08,1.0044465262748,0.217,0.278,0.000624562002948781
"Kdelr2",1.80299158461519e-08,1.00302919158968,0.196,0.316,0.000302091240002276
"Mfsd1",1.11724482332216e-11,1.0025097618508,0.25,0.443,1.87194370147629e-07
"Hsp90aa1",2.77856035420742e-12,0.999346684523866,0.446,0.62,4.65547787347454e-08
"Txnl1",7.18700429846658e-07,0.991066587423792,0.228,0.354,0.0120418257020808
"Ftl1",5.39193210981626e-12,0.98748842130615,0.989,1,9.03418224999714e-08
"Camk2n1",0.0387353665008336,0.982484717619094,0.087,0.013,1
"Dppa3",0.00386115815803061,0.979663191945286,0.12,0.013,1
"Rsad2",2.97566223660488e-05,0.977213592652185,0.207,0.241,0.498572207743148
"Spcs1",2.76293555430137e-10,0.976434602639092,0.326,0.506,4.62929852123194e-06
"Plin2",2.67959363302701e-11,0.973150790039168,0.402,0.557,4.48965913213675e-07
"C1qb",7.7415740140835e-12,0.96838047710424,0.978,0.747,1.29710072605969e-07
"Ndufa4",4.65536484354625e-16,0.967825286663267,0.413,0.722,7.80006379536174e-12
"Calr",1.08496787369098e-12,0.961154445748034,0.685,0.886,1.81786367236924e-08
"Creg1",6.79214010234635e-21,0.960993249520717,0.402,0.696,1.13802307414813e-16
"Tmed5",2.28067943879175e-07,0.958014452391658,0.239,0.367,0.00382127839969557
"Golm1",5.29102432109096e-06,0.95553165240286,0.152,0.177,0.0886511124998791
"Dhx9",0.00237293149248344,0.954181835209462,0.185,0.203,1
"Srsf1",0.000109027639079122,0.953897285202167,0.141,0.203,1
"Itga6",1.84524163054567e-05,0.953470112699965,0.228,0.253,0.309170235197927
"Man1a2",0.00177691346596827,0.952219816134545,0.152,0.152,1
"Npepps",7.55408108612952e-05,0.945494522884545,0.12,0.152,1
"Hnrnpa2b1",9.27306348771554e-23,0.933367058615886,0.522,0.848,1.55370178736674e-18
"Zfp36l1",1.24616927044681e-14,0.927435515382625,0.37,0.633,2.08795661263363e-10
"Ppp1r10",0.000643267566900425,0.925176559701391,0.174,0.203,1
"Pde3b",0.0238393811959492,0.921566476390143,0.109,0.063,1
"Apbb1ip",3.69616719002962e-12,0.920798677459261,0.304,0.506,6.19292812689463e-08
"Cltc",2.41092428219421e-17,0.919207413327064,0.38,0.709,4.0395036348164e-13
"Adgrg1",0.00932292630379245,0.916185414407401,0.065,0,1
"Lag3",0.00227113618400761,0.913517575498535,0.087,0,1
"Cxcl2",0.00932292630379233,0.912994752252089,0.065,0,1
"Fuca1",8.874112009436e-17,0.911306115480964,0.315,0.582,1.486857467181e-12
"Tcirg1",2.40022735002384e-09,0.908739329448844,0.174,0.316,4.02158092496494e-05
"Herc2",0.0040122962210947,0.905993794445047,0.12,0.114,1
"Sbno1",3.98554480453703e-06,0.905916681509856,0.152,0.203,0.0667778032000179
"Dnajb6",1.4204601613313e-06,0.905637958317663,0.239,0.354,0.0237998100031059
"Qk",1.94827041130924e-11,0.904572989827816,0.359,0.57,3.26432707414863e-07
"Fam3c",0.00111895192411274,0.904049661208721,0.185,0.215,1
"AC149090.1",0.00213585131328198,0.902818663280779,0.174,0.165,1
"Ulk4",0.0273033191529025,0.901984047653471,0.065,0.025,1
"Etnk1",1.46063990456115e-05,0.899624774051262,0.163,0.228,0.244730216009221
"Sh3bp5",0.0408505599042328,0.899250103277519,0.076,0.013,1
"Ldhb",0.00370571597871596,0.897958243269197,0.141,0.114,1
"Sec11a",3.36292028492246e-11,0.897737678446295,0.272,0.481,5.63457293738759e-07
"Srgn",1.44102201151472e-11,0.88958970002435,0.696,0.873,2.41443238029291e-07
"Vps29",6.50246371315177e-12,0.889502584714426,0.293,0.519,1.08948779513858e-07
"Rab11a",8.46642753350778e-05,0.889272925751195,0.239,0.304,1
"Maf",3.97513775854174e-14,0.888596855438863,0.337,0.582,6.66034331443669e-10
"Osbpl11",0.0218756717486958,0.887561461806146,0.12,0.051,1
"Dmxl1",0.11116156201423,0.886069314352867,0.13,0.089,1
"Tmed7",0.000111664096328459,0.884355601789893,0.174,0.215,1
"Relch",0.000703878939803212,0.878417750438976,0.098,0.152,1
"Eif2s1",8.3082566077298e-09,0.876268062985025,0.174,0.304,0.000139204839462513
"Cpd",5.26572046561572e-07,0.875212466348034,0.174,0.253,0.00882271464013914
"Itgam",2.65092381179716e-18,0.87485675590935,0.446,0.747,4.44162284666614e-14
"Kcnk6",0.0146450569018712,0.874136230074302,0.109,0.051,1
"Hmgn1",0.0271135381722633,0.87309645550954,0.152,0.114,1
"Slpi",0.00230525796116229,0.872228004935152,0.043,0.165,1
"Sgk1",1.98150871495765e-05,0.869549136057201,0.185,0.253,0.332001785191154
"Ctsz",8.6095183713641e-16,0.866801907302392,0.826,0.987,1.44252480312206e-11
"Rreb1",0.000940393028182291,0.866641363009928,0.109,0.114,1
"Id2",0.00042381687576782,0.866472995178777,0.25,0.278,1
"Tceal9",0.000274284925777076,0.865492632679027,0.163,0.215,1
"Eif4g1",6.77557100340138e-09,0.864871064276891,0.217,0.392,0.00011352469216199
"Gla",0.0400839003787751,0.864691206869973,0.163,0.114,1
"Kdm5c",0.00816011754468817,0.860841849772439,0.065,0.051,1
"Snx18",5.87793344819794e-08,0.860434166671988,0.228,0.38,0.000984847749245566
"Ran",6.57762579006794e-14,0.859200769313399,0.293,0.595,1.10208120112588e-09
"Rapgef5",0.0189435885273428,0.858737045325977,0.054,0,1
"Npc1",8.6682770131322e-05,0.856196901236841,0.239,0.278,1
"Tmem214",0.00115024219054305,0.854071858935864,0.12,0.127,1
"Rilpl2",0.00663866724774458,0.853629931425637,0.13,0.127,1
"Ptbp1",1.57398388568046e-05,0.85239925358564,0.141,0.215,0.263721000045761
"Ddost",1.31556800692459e-08,0.851832012111989,0.25,0.392,0.000220423419560214
"Scamp2",4.71258385673909e-12,0.847931219426473,0.261,0.557,7.89593425196635e-08
"Rbm47",5.42107804008384e-05,0.845760047627631,0.13,0.152,0.908301625616047
"Ddx50",0.000108745325563174,0.845507166730273,0.13,0.177,1
"Rasgrp3",0.0388016224599001,0.844875258938647,0.087,0.013,1
"Rab8b",4.4447364595627e-08,0.843207386525837,0.239,0.38,0.000744715593799731
"Avl9",0.00281907639352483,0.842620532848691,0.054,0.114,1
"Bnip3",2.82517768482361e-06,0.841467153723896,0.196,0.278,0.0473358521092196
"Ggps1",0.00905300525744903,0.841246127942805,0.098,0.076,1
"Bin1",0.000374409466439211,0.839023219386107,0.163,0.177,1
"Sypl",0.00215602628556365,0.836588470727964,0.152,0.177,1
"Klhl6",0.0123923495315681,0.835568128845789,0.098,0.076,1
"Cebpz",9.21930978714091e-08,0.835373500294932,0.217,0.354,0.00154469535483546
"Mertk",0.0159868041101718,0.83440176318219,0.185,0.089,1
"Ecscr",0.069547076505112,0.833026417675781,0.054,0.013,1
"Macf1",7.03118544179018e-12,0.832455110700498,0.25,0.43,1.17807512077195e-07
"Cd34",0.00460025254724998,0.831077657616222,0.076,0,1
"Ttc1",1.48935658870941e-05,0.830244244478715,0.098,0.139,0.249541696438262
"Myo9a",0.0534120082856197,0.829689313966729,0.098,0.051,1
"Tle4",6.6632569841524e-05,0.82906286386208,0.174,0.241,1
"Mydgf",8.32661318994053e-14,0.826892758628166,0.228,0.532,1.39512403997454e-09
"Pon2",0.00924703263885176,0.826077583226691,0.163,0.139,1
"Lrp6",0.0134239174657798,0.825237718652696,0.141,0.127,1
"Cerk",0.00046799549578014,0.824065005453669,0.163,0.19,1
"Cspp1",0.0234398116445675,0.822935454920507,0.109,0.076,1
"Lap3",0.00140662019519404,0.819573626706351,0.163,0.19,1
"Edem1",7.71667994411619e-16,0.819419047110618,0.196,0.443,1.29292972463667e-11
"Ppp1r12a",3.2668309849859e-05,0.817537041129094,0.152,0.228,0.547357531534387
"Tmx4",0.102015180948975,0.816608724620814,0.109,0.076,1
"1700017B05Rik",1.03897160697696e-06,0.814489298328596,0.152,0.266,0.017407969274899
"Taf1",0.000232575042165516,0.812729000732336,0.098,0.114,1
"Ywhah",5.69185001912029e-09,0.812414503749187,0.348,0.544,9.53669470703604e-05
"Mpeg1",1.67637368844716e-09,0.812287285820283,0.739,0.873,2.80876411499322e-05
"Hmgn2",6.08800506758523e-07,0.812009022510865,0.141,0.278,0.0102004524907391
"Sft2d1",5.68780034502414e-06,0.810753234536762,0.196,0.304,0.0952990947808795
"Pank3",0.00556896358444777,0.809767352475136,0.109,0.114,1
"Nuak1",0.0533168705470637,0.808382101647282,0.065,0.025,1
"Smad7",1.33652673130453e-06,0.807031754790529,0.098,0.19,0.0223935053830074
"Acsl4",0.000740425616767559,0.80635237706763,0.065,0.101,1
"Tfpi",0.00932292630379247,0.806148249722792,0.065,0,1
"mt-Nd4l",8.36697751702479e-09,0.805624894794092,0.25,0.418,0.00014018870829775
"Ptms",7.24419777429956e-14,0.804712521488952,0.38,0.671,1.21376533708389e-09
"Marf1",0.00230070301611145,0.801762091449556,0.13,0.177,1
"Sort1",0.0373206268712134,0.801413696332701,0.054,0.038,1
"Pbrm1",1.66475801642278e-07,0.799517763625515,0.174,0.304,0.00278930205651636
"Cks2",0.000342476182410013,0.797781692651363,0.109,0.139,1
"Tnpo1",5.11716947750395e-06,0.797573857265088,0.109,0.203,0.0857381745955787
"Mt1",4.4258508034435e-12,0.797196882890423,0.272,0.443,7.41551302116959e-08
"Rbbp4",1.06873937098276e-06,0.79462471505905,0.217,0.342,0.0179067281608162
"Sept7",2.03875252297536e-14,0.794355167642761,0.217,0.468,3.41592985224522e-10
"Sfpq",2.55454925204043e-08,0.79084873882734,0.196,0.367,0.000428014727179373
"Prkacb",0.00232565769942815,0.790238789826084,0.12,0.165,1
"Wdr26",4.47065583011631e-09,0.790102322077072,0.207,0.367,7.49058384335988e-05
"Sh3glb1",9.53976308908768e-19,0.787261027704977,0.489,0.81,1.59838730557664e-14
"Prdx6",5.95446740036233e-10,0.782809544501223,0.315,0.506,9.97671012930708e-06
"Vcp",5.61492098490741e-11,0.781604762878146,0.283,0.481,9.40780011021237e-07
"Hpgd",0.0265983848866578,0.781587606451802,0.141,0.101,1
"Med13",0.0167306889041722,0.781069094150421,0.141,0.139,1
"Degs1",0.000216788971949248,0.776819675606531,0.196,0.253,1
"Bcap31",6.48463506478289e-09,0.775623674564986,0.217,0.418,0.000108650060510437
"Sephs2",0.00168201914030208,0.773545854280243,0.13,0.177,1
"Clec4d",1.31722073893262e-07,0.772319619506485,0.207,0.316,0.00220700334808161
"St3gal6",0.0635536041184534,0.771831775619709,0.065,0.013,1
"Rtn4",1.05574063583431e-13,0.770865708858828,0.283,0.557,1.76889343534038e-09
"Adgre1",6.31854225625366e-12,0.770611340437678,0.25,0.481,1.0586717550353e-07
"Ero1l",2.39929155384904e-05,0.770356647930107,0.065,0.152,0.402001299847406
"Mlec",0.000144513996388929,0.769601113620947,0.163,0.241,1
"Zfand5",1.49596411438022e-05,0.769439656143737,0.196,0.316,0.250648787364406
"Phyhd1",0.0704503227461642,0.768938587746573,0.098,0.038,1
"Synrg",1.59830403667139e-05,0.768894115769702,0.098,0.19,0.267795841344292
"Nucks1",7.09291886174622e-10,0.767418135858709,0.141,0.354,1.18841855528558e-05
"Mki67",0.0569538214479492,0.766843670446568,0.065,0.025,1
"Map4k4",1.70309503448121e-09,0.766838966950518,0.196,0.392,2.85353573027327e-05
"Scfd1",0.0212565318116124,0.765881160400799,0.109,0.114,1
"Ankrd26",0.135464387602327,0.764907604670737,0.065,0.013,1
"Mgat4a",0.0113701652082446,0.763773747983752,0.087,0.127,1
"Cep250",0.00578545871365889,0.762976432570232,0.076,0.063,1
"Kmt5a",0.000258055896920468,0.762108396888688,0.185,0.215,1
"Tuba1c",0.000132828003379634,0.760620082819443,0.207,0.241,1
"Psat1",0.0807518548928089,0.760336818854384,0.065,0.013,1
"Eif4a2",2.04155974684283e-11,0.758876620845244,0.217,0.43,3.42063335583516e-07
"S1pr1",0.154389671010945,0.758053105178529,0.065,0.013,1
"Ccl4",0.421194344901063,0.757678933377722,0.109,0.076,1
"Rbbp6",5.6930696929157e-05,0.757384679950396,0.185,0.253,0.953873827048026
"Psmc3",7.67721682528524e-09,0.757240592626451,0.239,0.418,0.000128631767907654
"Slc2a5",0.0189435885273426,0.756043100949935,0.054,0,1
"Myh9",6.86964843648681e-13,0.755051681626987,0.348,0.646,1.15100959553336e-08
"Ssr4",6.42304688460393e-16,0.754654764604762,0.5,0.772,1.07618150551539e-11
"Etv5",0.0108763626552324,0.754557991801292,0.076,0.089,1
"F13a1",8.47847975230694e-09,0.754251990192069,0.293,0.494,0.000142056928249903
"Scarb2",3.83559462235322e-12,0.752707340656717,0.283,0.494,6.42653878975282e-08
"Clip1",0.000835099283417707,0.750151620839346,0.109,0.139,1
"Gas2l3",0.108359350608162,0.749845971726877,0.109,0.051,1
"Skil",1.47269329836077e-10,0.748049153910965,0.228,0.481,2.46749762140347e-06
"Ftl1-ps1",1.15860577093185e-05,0.747530307947996,0.207,0.291,0.194124396919632
"Emc7",3.1097380337048e-07,0.746029251994413,0.261,0.418,0.00521036607547239
"Galnt2",0.0711739903414354,0.745548324968561,0.12,0.114,1
"Zranb2",1.9493337032839e-05,0.745078549062521,0.174,0.291,0.326610861985217
"Calu",0.00457824033639455,0.74506846763886,0.109,0.165,1
"Cnot1",0.000649696797634118,0.742808396083375,0.109,0.165,1
"Trip11",0.000196047660937031,0.739548403668298,0.152,0.215,1
"Tm9sf1",3.71596052053538e-05,0.739487348387854,0.098,0.165,0.622609185215703
"Pik3c2a",0.318893179832005,0.738609586153873,0.098,0.076,1
"Dock2",1.16317966485405e-10,0.738526773304713,0.239,0.456,1.94890752846296e-06
"Adamts1",0.0189435885273433,0.737836322266408,0.054,0,1
"Serinc1",1.60246342713617e-07,0.737444784434188,0.196,0.354,0.00268492747216665
"Spcs3",7.34090345876212e-05,0.737094515275769,0.152,0.241,1
"Fubp1",1.52432195182239e-09,0.736559282490077,0.12,0.278,2.55400143027841e-05
"St3gal5",0.0705178675269802,0.734931492642424,0.076,0.038,1
"Selenof",1.65124078136129e-13,0.733901468875584,0.293,0.557,2.76665392917085e-09
"Itch",2.1393661684169e-08,0.733659604887685,0.163,0.342,0.000358450801518252
"Ulk2",0.00815473674938183,0.733300395345245,0.109,0.152,1
"Znrf2",0.000181975574777498,0.732074474809454,0.141,0.215,1
"Fnip2",0.00998156550055676,0.731208857476791,0.13,0.203,1
"Agpat5",3.04152516908541e-06,0.730810626476209,0.076,0.165,0.050960754208026
"Hps4",0.0141480554231193,0.728999921556019,0.087,0.101,1
"Zfp207",8.34760088509235e-11,0.727760280182893,0.152,0.342,1.39864052829722e-06
"Tes",0.00601043027193384,0.727606194322184,0.065,0.076,1
"Vps35",1.51457281407497e-07,0.725300319099628,0.217,0.392,0.00253766674998262
"Abhd6",0.00227113618400771,0.724917333721354,0.087,0,1
"Pygb",0.0116352029015932,0.724487691686093,0.065,0.051,1
"Tanc2",0.203020736525442,0.724437549356967,0.076,0.025,1
"Atp2b4",0.128387761120148,0.724082081195311,0.043,0.025,1
"Bcl2a1a",0.00913391400837222,0.723574625586971,0.098,0.089,1
"Jak2",1.00782896663673e-07,0.723028907895381,0.13,0.266,0.00168861743359983
"Cog5",0.118408200974099,0.72244886749876,0.065,0.038,1
"Pdia4",1.60772021692293e-05,0.721312871055604,0.207,0.329,0.269373522345438
"Copg1",0.0605858255886608,0.721255163927246,0.087,0.076,1
"Azin1",0.00194240179613553,0.720745526563389,0.109,0.152,1
"Akirin1",9.30910736932753e-11,0.720175417109376,0.152,0.291,1.55974093973083e-06
"Atp5mpl",1.3962149713885e-18,0.717861862314578,0.402,0.759,2.33935818456143e-14
"Babam1",7.21756156429943e-06,0.71754391513819,0.12,0.215,0.120930244009837
"Pcf11",1.66184193431764e-06,0.716822022111364,0.12,0.215,0.0278441616094921
"Gatad2a",0.0125008350826597,0.715708479416853,0.13,0.152,1
"Slc35b2",9.61371692657716e-07,0.715160812793643,0.12,0.203,0.01610778271048
"Emp1",0.108215302851417,0.715010846835569,0.065,0.025,1
"Srsf5",2.92698254796245e-10,0.712878649420348,0.326,0.582,4.90415925911109e-06
"Slc40a1",0.00460025254724998,0.711507673194887,0.076,0,1
"Sgpl1",1.2352087916283e-09,0.711460887751827,0.283,0.506,2.06959233037321e-05
"AI506816",0.0189435885273433,0.711273748636339,0.054,0,1
"Kif13b",0.000176686199769813,0.711084982449425,0.054,0.114,1
"Hnrnpm",3.80739964546147e-16,0.710632180464765,0.283,0.62,6.37929810597069e-12
"Spcs2",8.51329601261235e-18,0.709009639909723,0.38,0.734,1.4264027469132e-13
"Eaf1",0.00175784747590899,0.708490776077958,0.043,0.089,1
"Srrd",0.0987182097259621,0.708360944851517,0.065,0.038,1
"Ndufab1",1.57382838114856e-09,0.707788030475214,0.261,0.506,2.63694945261442e-05
"Cwc25",3.90238298566489e-05,0.707303399461158,0.087,0.165,0.653844269248153
"Slc6a6",7.65060600380977e-16,0.707158105981166,0.261,0.582,1.28185903593833e-11
"Tmed10",2.68776602283928e-12,0.706691523636013,0.435,0.734,4.50335197126722e-08
"Poglut1",0.00200979734710424,0.706215473279955,0.054,0.076,1
"Mcfd2",0.00124489289820349,0.705890071962338,0.163,0.215,1
"Cd37",1.03094418926933e-05,0.705694102200049,0.217,0.329,0.172734698912076
"Prdx4",0.000174548921471871,0.705598957084046,0.152,0.228,1
"Eif3a",4.13496941362033e-13,0.704775488684194,0.283,0.608,6.92814125252087e-09
"Mpp5",0.0935084196350164,0.704637132854168,0.076,0.013,1
"Vkorc1",0.00333083986742557,0.704196634065444,0.109,0.139,1
"Zfp638",4.62632604749883e-05,0.703125612376071,0.098,0.19,0.775140929258429
"Pld3",2.22984911017211e-06,0.700983211222941,0.163,0.304,0.0373611218409337
"Cyfip1",7.75025502531087e-20,0.699850572745962,0.326,0.696,1.29855522949084e-15
"Csnk1d",3.92635136335251e-06,0.699807336237442,0.12,0.253,0.0657860170929713
"Abi1",9.09982831098015e-08,0.698132436227507,0.239,0.43,0.00152467623350472
"Chd4",5.23229691377258e-12,0.697920845526812,0.228,0.494,8.76671347902596e-08
"Slc39a7",0.000286700854251028,0.697538927893955,0.13,0.19,1
"Tent2",6.06200138828939e-09,0.695181195166384,0.12,0.291,0.000101568833260789
"Fchsd2",0.182206612607284,0.694863126934234,0.065,0.038,1
"Gnb1",5.30617133310368e-10,0.694777733029293,0.261,0.519,8.89049006861521e-06
"Eif3c",1.75066795528982e-13,0.694463300008237,0.326,0.595,2.9332441590881e-09
