"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Slc48a1",0.00103163214363497,0.261859962088007,0.218,0.103,1
"Gclm",0.0467015060879117,0.261293715616365,0.25,0.162,1
"Il4ra",0.0559805180428201,0.260351093390675,0.282,0.192,1
"Rcn2",0.00261589432900713,0.260288542420884,0.182,0.083,1
"Ddx24",0.00428309091721367,0.259974301145639,0.395,0.265,1
"Prdx6",0.106970292275106,0.259897639657154,0.277,0.199,1
"Fabp3",0.0816086362312502,0.259794667170503,0.123,0.07,1
"Flna",0.537852577186088,0.258998623375493,0.177,0.142,1
"Mboat7",0.0141392604178642,0.257645335585563,0.15,0.076,1
"Pkm",0.00566463254646873,0.257626789056818,0.795,0.798,1
"Trmt6",0.038609645389706,0.257529592774894,0.141,0.073,1
"Nfic",0.0791142879534235,0.256705225750734,0.3,0.219,1
"Lag3",0.0476597679353679,0.256328651457601,0.177,0.103,1
"Stab1",0.0427226367439271,0.255857289661263,0.491,0.381,1
"Ube2z",0.0667474611551725,0.255482815334024,0.086,0.053,1
"Nfkb1",0.0318128251426313,0.255375140764679,0.168,0.099,1
"Cebpa",0.0208720596063252,0.254505449527968,0.277,0.175,1
"Eif5",0.000892969153082126,0.254260752291689,0.445,0.291,1
"Cln3",7.96115621189079e-05,0.254232134577355,0.264,0.123,1
"Tnf",0.0966930723295332,0.253356810532211,0.032,0.017,1
"Pla2g4a",0.0543801708459523,0.252434579369932,0.232,0.152,1
"Lpgat1",0.0279623480862797,0.252127559138322,0.159,0.086,1
"Pcna",0.238354769154046,0.251481541298785,0.427,0.358,1
"Psen2",0.0131074081941285,0.251214457927723,0.209,0.116,1
"Tgfbrap1",0.0198639449144766,0.251183241543512,0.091,0.04,1
"Dgkz",0.00242215119371703,0.250809006830639,0.25,0.132,1
"Lilrb4a",0.125928919523504,0.249368893911025,0.455,0.381,1
"Il1b",0.675928742457959,0.249247097363792,0.064,0.05,1
"Rab14",0.0299389486222508,0.24859038725054,0.655,0.543,1
"Siglech",0.0133274677864543,0.248509271421859,0.355,0.381,1
"Magoh",0.0835596649806552,0.248363785790713,0.341,0.252,1
"Slc12a2",0.00422839320123126,0.247598188246452,0.15,0.063,1
"Pla2g15",0.013065510198655,0.246868867014818,0.232,0.132,1
"Sh3glb1",0.0211712039282825,0.246415108987263,0.8,0.715,1
"Gns",0.0112014234649988,0.245817311220575,0.518,0.387,1
"Pou2f2",0.0646350095114813,0.24579164714786,0.282,0.195,1
"Trrap",0.388615860048369,0.245597876108869,0.055,0.04,1
"Mpeg1",0.0428340267230892,0.245435114812757,0.764,0.712,1
"Fez2",0.0216842371518692,0.243970934765777,0.273,0.172,1
"Lhfpl2",0.0519965478446612,0.243680418370819,0.209,0.129,1
"Adgre1",0.0142546332672957,0.242884975058247,0.464,0.338,1
"Adgrg1",0.0563445008337243,0.242176025893236,0.168,0.099,1
"Mdh1",0.185186507809856,0.241989440865214,0.495,0.417,1
"Adap2",0.0612078894345488,0.241628346378558,0.15,0.093,1
"Sod2",0.193615661559984,0.241308316330909,0.445,0.371,1
"Lilr4b",0.000720304308517392,0.24080947562108,0.232,0.109,1
"Cdkn1a",0.0255429478803223,0.240664381128335,0.305,0.205,1
"Msrb1",0.0108826956805803,0.240301254091272,0.45,0.321,1
"Tgfbr1",0.317049616008143,0.239466018736558,0.323,0.301,1
"Tmem30a",0.123955702829298,0.239325637999774,0.35,0.275,1
"Gins2",0.12839764611738,0.23886290657057,0.191,0.126,1
"Acin1",0.00599990098162426,0.23827257918511,0.323,0.202,1
"Phyhd1",0.050032547755371,0.237456488153979,0.405,0.301,1
"Glrx3",0.01291410023887,0.237249306929017,0.418,0.301,1
"Unc93b1",0.0878900726106151,0.23682560459327,0.659,0.57,1
"Ctla2b",0.215982601922557,0.236718765572506,0.423,0.348,1
"Slc25a12",0.117797997828201,0.236119755924893,0.064,0.036,1
"Stk38",0.0827373450153271,0.236029340711729,0.168,0.106,1
"Gyg",0.177614402308966,0.235674225376431,0.2,0.146,1
"Hnrnpu",0.0183936825132804,0.235573057319315,0.518,0.394,1
"Tex264",0.0536378386546334,0.235277856365055,0.182,0.109,1
"Bud31",0.000754789511799119,0.234966512717451,0.364,0.222,1
"Papss1",0.141011054591505,0.234735424055897,0.273,0.202,1
"Gla",0.0134004271989864,0.234578644317859,0.25,0.149,1
"Larp1",0.0785457051183558,0.234543462696413,0.2,0.142,1
"Dpp7",0.0149749687372093,0.234449037429502,0.227,0.132,1
"Mier1",0.115707897351128,0.234268640049798,0.2,0.136,1
"Cggbp1",0.0409882167757135,0.233846552124193,0.327,0.232,1
"Hebp1",0.00316124955830038,0.233832317041239,0.582,0.437,1
"Cxcl3",0.20992396057065,0.233797374377553,0.018,0.003,1
"Mlx",0.0212328174665881,0.232874656975593,0.132,0.07,1
"Luc7l3",0.174623385324816,0.232455758783373,0.2,0.159,1
"Psmb5",0.00881212101089978,0.23218114329787,0.723,0.599,1
"Sf3b1",0.0390050644545187,0.231864324127927,0.45,0.341,1
"Mrps6",0.00102724762143561,0.231410870288282,0.164,0.066,1
"Tekt1",0.0138072600257627,0.231098842832549,0.018,0,1
"Tm6sf1",0.0899600888666723,0.231022555062273,0.327,0.252,1
"Tmem120a",0.00627645733050049,0.231009615144063,0.095,0.03,1
"Mpdu1",0.0284418115206983,0.230901599154983,0.277,0.179,1
"Jade1",0.0498104803102724,0.230345001150207,0.05,0.017,1
"Tmem203",0.0949748647556096,0.230213736258484,0.155,0.093,1
"Ulk2",0.010422471144738,0.229916849735046,0.214,0.116,1
"Wwc2",0.00181440892574398,0.229319341642341,0.123,0.04,1
"Rabac1",0.100247855588108,0.228663862352888,0.623,0.56,1
"BC004004",0.147063695461025,0.227974942648811,0.232,0.182,1
"Wapl",0.106474394105798,0.227778174253844,0.205,0.146,1
"Fkbp8",0.0247237417750609,0.2271731241295,0.368,0.258,1
"Lgals9",0.156299804406283,0.226555892280617,0.555,0.47,1
"Smap2",0.00111494843929959,0.225720556605491,0.409,0.265,1
"Cryab",0.331209978900226,0.22556159306184,0.059,0.033,1
"Arl4c",0.0206011836025384,0.225141764907291,0.423,0.305,1
"Sf1",0.0567757976361327,0.224846544903513,0.168,0.106,1
"Cst7",0.197066388723252,0.224125627232734,0.445,0.368,1
"Gorasp2",0.018517036809183,0.223823101715421,0.15,0.073,1
"P2ry13",0.0401693592261349,0.223819981491878,0.364,0.262,1
"Hars",0.00781713218205833,0.223356615501118,0.123,0.05,1
"Ift20",0.198617059677946,0.223311521516654,0.386,0.311,1
"Eif4g1",0.00854789268696444,0.222700903151382,0.286,0.179,1
"Arid5b",0.0184225087877833,0.222361056554692,0.132,0.06,1
"Cadm1",0.00920048350954239,0.221794629834585,0.227,0.126,1
"Ech1",0.023584539575625,0.221735277298474,0.409,0.298,1
"Pnkd",4.9749849145835e-05,0.221358589149748,0.391,0.232,0.833558722438465
"Idh1",0.0267592901769394,0.22112329146195,0.168,0.089,1
"Mki67",0.295620407263939,0.220418115143799,0.218,0.205,1
"Grn",0.0201015543416594,0.220282067070785,0.905,0.887,1
"Rrbp1",0.0445581689935214,0.219768524205512,0.75,0.649,1
"Rdx",0.299764460258521,0.219224269015704,0.359,0.295,1
"Thbs1",0.000152687704923786,0.219113864912234,0.155,0.05,1
"Ahcyl2",0.114145916721304,0.218601603719773,0.082,0.04,1
"Oaz2",0.50961535445168,0.218549271387754,0.064,0.06,1
"Maged1",0.0187717169400112,0.218416721812574,0.164,0.083,1
"Tmem184c",0.10352589610862,0.218341594212686,0.055,0.023,1
"Wac",0.0208804225908264,0.217789794744688,0.205,0.116,1
"Slk",0.0908199652719184,0.217530420500373,0.141,0.083,1
"Rhoq",0.0422738219653018,0.217255001018771,0.2,0.119,1
"Hspd1",0.0782123087313995,0.217002137597469,0.459,0.361,1
"Fndc3a",0.154627724020123,0.216908210665611,0.168,0.129,1
"Kdelr1",0.000202572172239707,0.216606617804862,0.459,0.298,1
"Wdr7",0.0582379763166576,0.216188918591378,0.05,0.017,1
"G6pdx",0.000920506762283114,0.21603490851717,0.145,0.053,1
"Clec5a",0.729590934229436,0.21570215718426,0.205,0.185,1
"Hsp90b1",0.0712177031465036,0.21566885132927,0.886,0.838,1
"Copg2",0.325418782432069,0.215412504726905,0.086,0.053,1
"Slc39a7",0.202344024647962,0.215368374737226,0.209,0.149,1
"Pdia3",0.102109976499598,0.215127168668911,0.882,0.818,1
"Epb41l2",0.047356389080908,0.214964499625041,0.473,0.368,1
"Dab2",0.0263725169534495,0.214363359509786,0.495,0.377,1
"Lrpap1",0.244780076534134,0.214112346278996,0.627,0.566,1
"Akirin2",0.0787204683022435,0.213747096153233,0.268,0.185,1
"Itgb1",0.0308466849736169,0.213739639617727,0.536,0.421,1
"Nono",0.0228923297466658,0.213379473751154,0.355,0.248,1
"Srp68",0.0622595460512791,0.213204316322106,0.132,0.076,1
"Polr2e",0.134574566137288,0.21275098124262,0.455,0.368,1
"Pik3cg",0.0606618427176051,0.212454043789882,0.186,0.116,1
"Glmp",0.0454697713401112,0.211947727059124,0.55,0.44,1
"Atp6v0d1",0.0542776229060575,0.211913933644567,0.468,0.364,1
"Usp9x",0.140595169248615,0.211877710014696,0.232,0.166,1
"Mbd4",0.114639011364876,0.211717106672314,0.041,0.013,1
"Lcorl",0.0437913438702956,0.211694670529423,0.077,0.03,1
"Aplp2",0.00886035522000703,0.211678727526887,0.273,0.166,1
"Tfg",0.0563565547159535,0.211669939793688,0.232,0.149,1
"Ndufs3",0.136008383654124,0.211418448494107,0.468,0.381,1
"Cd300lf",0.0832373773320565,0.211353124692688,0.132,0.076,1
"Sostdc1",0.289120607580049,0.211011878650187,0.023,0.007,1
"Ppp2r1b",0.034615524387748,0.210872557609022,0.064,0.02,1
"Susd3",0.404235896839685,0.210744179063469,0.305,0.258,1
"Atp6v1d",0.00217900846609475,0.210632035857053,0.432,0.291,1
"Churc1",0.387906798618248,0.210301234572824,0.327,0.272,1
"Kctd12",0.677363185342351,0.210270182393055,0.509,0.47,1
"Kl",0.506507314748824,0.210229569958688,0.023,0.01,1
"Rgs1",0.366957642177798,0.210092317918286,0.086,0.056,1
"Igf1",0.00853599815070892,0.209811109796132,0.205,0.116,1
"Gclc",0.0289083225102951,0.209633187128064,0.091,0.036,1
"Immp1l",0.00191478158471801,0.209336375383072,0.291,0.169,1
"Ubc",0.00755303226691007,0.20811755502955,0.777,0.652,1
"Magt1",0.147516515685123,0.207988944743605,0.318,0.242,1
"Ldhb",0.0917702511879848,0.20791064675065,0.786,0.702,1
"Gm29538",0.409569756680234,0.207888409655473,0.018,0.007,1
"Timm23",0.00631565326192386,0.20614124609483,0.536,0.404,1
"Ccdc115",0.0739497269558257,0.205964146482589,0.255,0.172,1
"Gal3st4",0.137548829181298,0.205569523290044,0.227,0.159,1
"Mrps33",0.0191179210894577,0.20546383080518,0.595,0.474,1
"Xbp1",0.40869445265107,0.205007220508534,0.291,0.258,1
"Fgd2",0.136554543099991,0.204949039979974,0.182,0.119,1
"Add1",0.0215140850074697,0.204644367652192,0.15,0.076,1
"Tlk1",0.104568841850887,0.204497852629926,0.186,0.119,1
"Nfya",0.10031772494737,0.204125599464515,0.123,0.079,1
"Aldoa",0.0482179487505746,0.203577771723967,0.786,0.715,1
"Rab7b",0.0699997005599712,0.20302186897374,0.127,0.073,1
"Inpp5d",0.197650639939845,0.202700365356785,0.359,0.285,1
"Txnl1",0.156247669570363,0.202644801606608,0.441,0.358,1
"C5ar1",0.0112202698427021,0.202414002239175,0.368,0.258,1
"Cd151",0.0870066193728264,0.202115978025657,0.173,0.106,1
"Nme1",0.23896974049051,0.201534557223161,0.736,0.672,1
"Tnpo3",0.0245319323325589,0.201519424046249,0.141,0.07,1
"Naga",0.138072324268236,0.201517874759118,0.168,0.109,1
"Taldo1",0.16882428184181,0.201132166033642,0.777,0.715,1
"Brd1",0.109679849614815,0.201101921148064,0.173,0.109,1
"Rbm27",0.138957750196096,0.201023324308887,0.109,0.063,1
"Lifr",0.066346292444838,0.20077403252439,0.082,0.046,1
"Spg7",0.000531627896672991,0.200744387450166,0.141,0.046,1
"Snx6",0.121828965902288,0.200742666981352,0.527,0.437,1
"Trappc3",0.0126561557859852,0.200572376730894,0.323,0.215,1
"Rexo2",0.0422798060184443,0.200547932159644,0.482,0.374,1
"Myo9b",0.00122329737582533,0.20022102396198,0.114,0.033,1
"Mt2",0.0017776287534313,0.20010941638408,0.282,0.162,1
"Zfp639",0.245979157312062,0.200022719477925,0.082,0.046,1
"Yme1l1",0.731022383931371,0.199781372582588,0.173,0.149,1
"Tmem237",0.0416670385568407,0.1997556361876,0.136,0.07,1
"Pias1",0.450394719244128,0.199718215443592,0.091,0.063,1
"Car2",0.138399768322494,0.199081173731301,0.023,0.007,1
"Rab7",0.048463616834206,0.198933739445461,0.518,0.411,1
"Gcdh",0.0101632235842739,0.198635971722927,0.059,0.013,1
"Gsr",0.171220456869734,0.198335647275501,0.145,0.093,1
"Phax",0.0540305086831259,0.198303545289431,0.223,0.142,1
"Wfdc17",0.380704754305222,0.198094751991654,0.518,0.46,1
"Cers2",0.134588584750453,0.197482929599065,0.35,0.268,1
"Arl8b",0.329551126740857,0.197324498294674,0.277,0.222,1
"Ago2",0.191597572230383,0.197175582539199,0.105,0.066,1
"Ift22",0.0247215939270312,0.196901500527236,0.195,0.113,1
"Cndp2",0.207643336681467,0.1968303435139,0.482,0.404,1
"Btf3l4",0.108671631725297,0.196830071044767,0.091,0.053,1
"Anxa7",0.362464309181786,0.196351817907678,0.177,0.142,1
"Canx",0.12490701938214,0.196150531534319,0.664,0.576,1
"Acaa1a",0.00849631818461049,0.196101674727218,0.327,0.222,1
"Mbd2",0.558507837406345,0.195953855805681,0.232,0.205,1
"Rnf187",0.0582487364039025,0.195935325962561,0.273,0.185,1
"Cdv3",0.0112825394344548,0.195535669049373,0.364,0.248,1
"Cyfip1",0.00318864316062659,0.195466986258585,0.614,0.47,1
"Ch25h",0.176145406615319,0.19515858456637,0.305,0.232,1
"Rhoc",0.0227255846769669,0.194872785081619,0.314,0.209,1
"Nsd2",0.50085394277639,0.194613622245162,0.118,0.096,1
"Itprid2",0.119469023522165,0.194181255094209,0.123,0.07,1
"Zc3h15",0.18298725417368,0.193996295136058,0.318,0.245,1
"Hemk1",0.234306344378376,0.193942676172398,0.023,0.013,1
"Dock11",0.106823068097911,0.193706386815369,0.086,0.043,1
"4833420G17Rik",0.102466832270024,0.192787181739219,0.091,0.046,1
"Yipf6",0.482401713301516,0.192562734711485,0.095,0.07,1
"Scaf8",0.108630784077842,0.192488023630127,0.091,0.05,1
"Il11ra1",0.209673110384901,0.192447990825743,0.182,0.129,1
"Ahcyl1",0.0702444840471377,0.192296266588376,0.155,0.089,1
"Tmem47",0.00208244712809243,0.192140905011554,0.027,0,1
"Tm9sf2",0.0757019540433582,0.192135815312945,0.386,0.291,1
"Cd79b",0.0403721518651955,0.192081405065761,0.123,0.06,1
"Hspa9",0.0409463020283444,0.191799290511569,0.282,0.189,1
"Bcl7b",0.0143811121341493,0.191474292247746,0.227,0.136,1
"Rala",0.104910775755638,0.191178348294195,0.368,0.281,1
"Dld",0.0386537343253435,0.191103486436215,0.2,0.119,1
"Cpeb4",0.0987465060616525,0.190939114991858,0.1,0.053,1
"Skil",0.184570342685202,0.19092128749691,0.25,0.209,1
"Txnrd1",0.0259330974479196,0.190509961600044,0.259,0.162,1
"Aldh6a1",0.128992488673183,0.190446365967719,0.041,0.013,1
"Pcp4l1",0.16008411655225,0.190101027253449,0.027,0.007,1
"Endod1",0.0749585413831456,0.190059591819143,0.082,0.04,1
"Rab21",0.259170714932498,0.189951866015863,0.227,0.189,1
"Slc44a2",0.0145567576304595,0.189853228341496,0.082,0.043,1
"Kpna4",0.030386659789538,0.189796433178264,0.182,0.103,1
"Nxt1",0.192809553091083,0.189636953131004,0.145,0.123,1
"Cfap36",0.0282695079219724,0.189477523700822,0.136,0.066,1
"Abca4",0.0362917521870514,0.189381375598579,0.014,0,1
"Copb2",0.167870755645894,0.189286300957994,0.286,0.215,1
"Ndufa12",0.444941615891845,0.188854205195092,0.623,0.599,1
"Zfp106",0.079441609199651,0.188844413851911,0.245,0.166,1
"Ccne2",0.235143831537001,0.188776999758791,0.095,0.056,1
"Blmh",0.0926365870543779,0.188707668113984,0.2,0.129,1
"Dbi",0.613451003751205,0.188686442997795,0.791,0.775,1
"Suds3",0.0728507547347405,0.188681457438574,0.2,0.126,1
"Gpr157",5.44791614177859e-05,0.188608927098707,0.091,0.013,0.912798349555002
