"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cbr3",2.38138200154659e-05,0.591073903480805,0.12,0,0.399000554359132
"Malt1",0.000338888011363928,0.588980971454793,0.412,0.19,1
"Atp6v1a",5.14006862430142e-05,0.588315663724039,0.562,0.298,0.861218498001702
"Pim3",0.014623647270335,0.58120393500562,0.136,0.036,1
"Aoah",0.0116429699703209,0.573912565639088,0.351,0.19,1
"Cyp4v3",5.8280561561236e-06,0.572336631212224,0.136,0,0.0976490808958509
"Psmb6",0.00183178138954129,0.569945185743892,0.39,0.19,1
"Timp2",0.00367818476362518,0.565545954263992,0.377,0.19,1
"Surf4",0.00294303335823192,0.565502884466054,0.38,0.19,1
"Fth1",1.06401108371393e-08,0.564186162187369,1,1,0.000178275057076269
"AA467197",0.000325138766271016,0.563921806456965,0.714,0.476,1
"Atp6v1e1",0.000516908695774167,0.562020745710416,0.867,0.738,1
"F3",0.0782179574749557,0.552994266391201,0.088,0.024,1
"Atp6v0e",0.000600346619725986,0.552704159651354,0.831,0.667,1
"Atp6v1f",0.00493365660291183,0.54903756252986,0.708,0.536,1
"Txnl1",0.00146494816480355,0.544924760256502,0.318,0.131,1
"Tgif1",0.0428153247836195,0.544583445920747,0.403,0.298,1
"Nisch",0.00347592199252144,0.538725493820765,0.377,0.19,1
"Sh3bp5",0.000440688658955444,0.538423114967254,0.237,0.071,1
"Tecpr1",0.000658777692829142,0.53312241820402,0.175,0.036,1
"Atp6ap2",0.00168302751914577,0.532221374889864,0.539,0.321,1
"Tbc1d20",0.00275260906787306,0.531851733494676,0.276,0.107,1
"Atg5",0.00285302207251411,0.531561760232196,0.185,0.048,1
"U2surp",0.00124975149832546,0.531370346336329,0.331,0.143,1
"Cndp2",0.000130517000220835,0.531138572865769,0.156,0.012,1
"Ly75",0.0142485181895381,0.529573733898101,0.117,0.024,1
"Npc2",7.32813702880515e-08,0.527839170817233,0.744,0.405,0.0012278293591763
"Odc1",0.00251840598691546,0.527583293091355,0.14,0.024,1
"Hk2",0.000989587676339807,0.527232365411446,0.542,0.321,1
"Il12b",0.438153676401063,0.526226916233264,0.006,0,1
"AI413582",0.00140004969590537,0.513399311212357,0.422,0.214,1
"Lamtor5",0.0341186818741572,0.511586414767489,0.305,0.202,1
"Higd1a",0.104324885761354,0.510425354238795,0.604,0.476,1
"Tbk1",0.0163262022750616,0.50868548848308,0.305,0.155,1
"Cxcl2",0.151910752710258,0.508239245060184,0.906,0.833,1
"Procr",0.00113821113600569,0.50440330442423,0.075,0,1
"Tnfrsf26",0.00962497646663541,0.501950913051881,0.133,0.036,1
"Mreg",0.0366165190666674,0.501565876645101,0.195,0.083,1
"mt-Nd3",0.00621169635932071,0.501073467832195,0.156,0.048,1
"Chil1",0.119328607486614,0.499818286614479,0.487,0.369,1
"Hspe1",0.0110441886297404,0.498254424246661,0.218,0.083,1
"Akap13",0.00174749201082363,0.498202311046093,0.513,0.298,1
"Mpst",0.00472738326966793,0.4976537472371,0.172,0.048,1
"Pwp1",0.0297570080113277,0.497411781779755,0.182,0.071,1
"Bola2",0.00758266813076396,0.497150864488015,0.36,0.19,1
"Hnrnpa1",0.0131989523798652,0.496759910951487,0.179,0.06,1
"Slc6a6",0.000603499217070909,0.495820912474228,0.351,0.155,1
"Ywhag",0.00215814258935371,0.494552756107211,0.334,0.155,1
"Iah1",0.000532932306394469,0.492344127838423,0.182,0.036,1
"Atp6v1c1",0.000944434196145515,0.491877612698564,0.461,0.25,1
"Trappc3",3.99616024161958e-05,0.491450338953048,0.263,0.071,0.669556648483361
"2610001J05Rik",0.0016634861020479,0.491335260302856,0.169,0.036,1
"Ggta1",0.00579588389353398,0.490658957698345,0.227,0.083,1
"Dusp2",0.149373187795274,0.488540417067794,0.055,0.012,1
"Raf1",0.00870669118534293,0.485269614710013,0.36,0.19,1
"Gch1",0.0292402488866301,0.48266087918754,0.162,0.06,1
"Mdm2",0.0135631576786968,0.482625006151824,0.474,0.298,1
"Kdelr2",0.0164953582327332,0.482524158348463,0.244,0.107,1
"Hsp90aa1",0.0933861273570483,0.481221663604611,0.64,0.536,1
"Psmd8",0.0434472617383839,0.480839993058304,0.471,0.321,1
"Hspa1a",0.798597099521253,0.47985266044429,0.049,0.036,1
"Hmox1",4.41077560882376e-07,0.479555411764684,0.799,0.5,0.0073902545325842
"Gclm",0.00065488471134304,0.476485873395587,0.442,0.226,1
"Syne1",0.0338794587483233,0.473469536562785,0.26,0.131,1
"Sugt1",0.00145544270708072,0.47153715306069,0.312,0.131,1
"C9orf72",0.0121027345582699,0.470783671211027,0.279,0.131,1
"Eif4a1",7.04178389069265e-05,0.470751671031668,0.604,0.345,1
"Gm42418",0.000841449460415235,0.470133197409085,1,1,1
"Il23a",0.00771041018138792,0.467428182739688,0.052,0,1
"Pdcd1lg2",0.0081228203751511,0.46668762269366,0.279,0.131,1
"Eif3d",0.00254339574706899,0.46566566316853,0.143,0.024,1
"Gns",0.014511270922356,0.46238637522402,0.364,0.202,1
"Lsm14a",0.00873492770156857,0.461375565308049,0.185,0.06,1
"Cxcr1",0.429240987099894,0.460964365049939,0.052,0.036,1
"Akr1a1",0.023656024857129,0.460142891187886,0.474,0.31,1
"Hilpda",0.0643643788451396,0.458445507002908,0.844,0.738,1
"Khdrbs1",0.0153477979502251,0.458031803266067,0.211,0.083,1
"Kmt5a",0.00116084030151992,0.457977970715342,0.516,0.298,1
"Sh3bp2",0.00264210592505537,0.454688179694624,0.114,0.012,1
"Acsl1",0.0140147067231624,0.454362846391904,0.159,0.048,1
"Xist",1.26847755016493e-05,0.453542217743414,0.244,0.048,0.212533413530134
"Zmiz1",0.0151799448593189,0.452030416588316,0.406,0.238,1
"Fkbp15",0.14964240891301,0.451558561869447,0.221,0.131,1
"Psmd7",0.000641586613492336,0.451412211434918,0.247,0.083,1
"Capg",0.00021318266418606,0.450496946597827,0.74,0.5,1
"Sdcbp",0.000375865902271472,0.450190444545504,0.753,0.524,1
"Plk2",0.0291680212043074,0.450007695407167,0.175,0.071,1
"AW549877",0.020211898873076,0.448440908473202,0.153,0.048,1
"Slco3a1",0.025332398895248,0.442904542600463,0.182,0.071,1
"Csf2rb2",0.000457777965232374,0.442817092356416,0.286,0.107,1
"Ctsz",0.000490208281338823,0.44203628051454,0.906,0.786,1
"Cox7a2",0.141828261125988,0.441175275459903,0.61,0.5,1
"Rela",0.0221291921271667,0.440976126755153,0.205,0.083,1
"Sar1a",0.043258173119298,0.439731397447262,0.318,0.19,1
"Ncoa3",0.00304651348217406,0.439185481750109,0.227,0.083,1
"Ggnbp2",0.0386627131517963,0.438704951063322,0.256,0.131,1
"Nhp2",0.0146274868773047,0.436353628763045,0.227,0.095,1
"Ccdc126",0.146364891689353,0.435879254525005,0.36,0.25,1
"Orm1",0.00196622451486462,0.435838593557012,0.068,0,1
"Srpk2",0.00426087784630546,0.435343459953035,0.295,0.131,1
"Rgs10",0.0487090933422675,0.435044685707871,0.117,0.036,1
"Eif4e",0.0091907571876883,0.434985091819185,0.282,0.131,1
"Kdm2a",0.227773551754831,0.433044829870696,0.227,0.155,1
"Lmo4",0.137901065576753,0.430569757269852,0.273,0.179,1
"Ccdc124",0.0240266082327095,0.428921083554037,0.214,0.095,1
"Fcgr2b",0.000477056387355052,0.428553657859619,0.227,0.071,1
"Hcar2",0.0540032032834389,0.428335968656173,0.646,0.5,1
"Wdfy3",0.109091061911918,0.428161941693891,0.12,0.048,1
"Osbpl8",0.034337051156405,0.426341002174454,0.273,0.143,1
"Prkd3",0.124526637671041,0.425079197010563,0.162,0.083,1
"Oga",0.0184349157927828,0.424545320531953,0.205,0.083,1
"Tmem33",0.00972562391750206,0.424253103201431,0.218,0.083,1
"Nos2",0.0127733058434167,0.423080884715604,0.38,0.226,1
"Mrpl52",0.106356800445425,0.42269453232085,0.588,0.464,1
"Rnh1",0.00994191083324499,0.421612277626135,0.646,0.464,1
"Aprt",0.00706754812890803,0.420410261900282,0.51,0.321,1
"Tmsb10",0.946370156510477,0.41727781558511,0.289,0.274,1
"Ifnar2",0.0202008779939877,0.416999545557762,0.714,0.56,1
"Il10",0.0697008156753069,0.416945009219733,0.062,0.012,1
"Edf1",0.0166909556943959,0.416914925375751,0.591,0.417,1
"Sla",0.0961403308336462,0.414141062839961,0.117,0.048,1
"Ndufab1",0.00423276555757092,0.413009722671296,0.211,0.071,1
"Usp3",0.0435087319668172,0.412687999492352,0.153,0.06,1
"Cacybp",0.065441019207165,0.411480852418437,0.214,0.107,1
"Fam20c",0.0374502401752317,0.41086385186046,0.24,0.119,1
"Rab9",0.0129432752585109,0.410231383155021,0.334,0.179,1
"Gab2",0.000166519456688536,0.409940138039046,0.097,0,1
"Txnl4a",0.0506736763438849,0.409569554237397,0.308,0.179,1
"Chfr",0.00517808970341605,0.409055548723542,0.107,0.012,1
"Hnrnpab",0.0356055061499069,0.408490899364356,0.269,0.143,1
"Cxcl16",0.180009063030597,0.406467352501332,0.071,0.024,1
"Ptgr1",0.0850850058429035,0.405078842145108,0.088,0.024,1
"Osbpl3",0.0506843749160142,0.403924673583018,0.153,0.06,1
"Atp6v0b",0.010865924466434,0.403759569440313,0.841,0.714,1
"Hnrnpd",0.12179180083182,0.403011615114295,0.25,0.155,1
"Rpl12",0.0025943975209476,0.402949878105397,0.542,0.333,1
"Sqstm1",1.33031056816313e-05,0.402288088866131,0.692,0.417,0.222893535695732
"Fkbp3",0.0336472239278358,0.401796734820563,0.159,0.06,1
"Acp2",0.0117178856607846,0.401775207605766,0.192,0.071,1
"Igf2r",0.000790193505695968,0.401229442882511,0.234,0.083,1
"Por",0.0539929912989457,0.399585114052238,0.464,0.321,1
"Mcfd2",0.0144140858503989,0.39876565181921,0.175,0.06,1
"Plin2",0.224602253653929,0.397233374727164,0.795,0.726,1
"Cd24a",0.128602793502207,0.394753194857087,0.727,0.643,1
"mt-Nd5",0.0185457795831949,0.393295688384572,0.205,0.083,1
"Rps2",0.131477677326204,0.392600312504383,0.692,0.643,1
"Rpl23a",0.00158732812768055,0.392003026649404,0.61,0.393,1
"Gtf2f1",0.0198846750764945,0.391927426725051,0.133,0.036,1
"Basp1",0.00139304080046903,0.391312524977997,0.857,0.679,1
"Mrps14",0.0766648856538324,0.391004489098074,0.195,0.095,1
"Ltf",0.349746687019805,0.390333962020215,0.094,0.048,1
"Rps6ka2",0.000677553152481044,0.389791337395244,0.133,0.024,1
"Rab20",0.0978331215127694,0.388732767987511,0.51,0.417,1
"Scaf11",0.0526453741292239,0.388638296873515,0.25,0.131,1
"Arhgap24",0.00885066372596804,0.388372029761644,0.218,0.083,1
"Washc2",0.0675165101837897,0.388298714356524,0.198,0.095,1
"Gm16754",0.0872909348313784,0.388176430058667,0.104,0.048,1
"Srsf10",0.0754711753089091,0.388143284372523,0.211,0.107,1
"mt-Nd4l",0.0890241805822702,0.385404574329998,0.159,0.071,1
"Rybp",0.28238541312391,0.384461579127642,0.26,0.19,1
"2810004N23Rik",0.000865754382920829,0.382849789107919,0.078,0,1
"Tns3",0.0200589998755886,0.382569258728577,0.107,0.024,1
"Snrpe",0.144024177305274,0.382342976977065,0.399,0.298,1
"Naca",0.00625716643624929,0.38184989046318,0.679,0.488,1
"Nhlrc3",0.0342101180348032,0.381186781485461,0.211,0.095,1
"Cisd2",0.0088097995024347,0.381109388700657,0.354,0.19,1
"Anxa7",0.0582829944863709,0.380258355328235,0.166,0.071,1
"Gas7",0.142560877915469,0.379922518135396,0.088,0.036,1
"Gnai3",0.0227736881350312,0.379413194032246,0.312,0.167,1
"Sgk1",0.0114652538982695,0.378958296737576,0.136,0.036,1
"Psmb2",0.0116099596601905,0.378132633689419,0.289,0.143,1
"Atp6v0c",1.2171548485446e-06,0.376544508638814,0.987,0.94,0.0203934294873648
"Abhd10",0.0396707079626114,0.375478954973263,0.097,0.024,1
"Slfn2",0.0817777502528592,0.374983891176528,0.789,0.679,1
"Nqo1",0.0252336675862693,0.374486133983864,0.162,0.06,1
"Gtf2h1",0.0360014964085125,0.374299108482507,0.123,0.036,1
"Fcrls",0.02113526596004,0.374167512441707,0.084,0.012,1
"Selenof",0.0989622753741533,0.371502753743556,0.318,0.202,1
"Pgrmc2",0.0124757375844646,0.37147819573609,0.094,0.012,1
"Specc1",0.0376838943100883,0.370716429932678,0.11,0.036,1
"Rpl4",0.0553438860064786,0.369953484955055,0.292,0.167,1
"Abcc1",0.0494868205040793,0.369020941973568,0.321,0.19,1
"Bdp1",0.0366269796585423,0.368959692499162,0.224,0.107,1
"Arl6ip1",0.0191521924527238,0.366902855284562,0.539,0.369,1
"Gbp2",0.363795167265145,0.366463999346601,0.224,0.155,1
"Tkt",0.00200184479332786,0.366114328334577,0.273,0.119,1
"Rassf2",0.0102719175785311,0.365651458954366,0.097,0.012,1
"Srd5a3",0.0771440748387276,0.365560700755631,0.136,0.06,1
"Vav1",0.0425452773891931,0.363306654650656,0.253,0.131,1
"Narf",0.0627034928136479,0.362957603479578,0.065,0.012,1
"Birc6",0.00172131771796067,0.362585124256828,0.188,0.06,1
"Snu13",0.00249650168929327,0.360710102801308,0.305,0.143,1
"Tmem251",0.0253423913007699,0.360515980011524,0.227,0.107,1
"Utp11",0.139731340879472,0.360203085562682,0.211,0.119,1
"Tmem189",1.14052024429346e-05,0.360057052444985,0.601,0.333,0.191094166931369
"Clec4n",0.315416183785444,0.35990524627332,0.308,0.226,1
"Sgpl1",0.00490502720110163,0.358886868594984,0.448,0.262,1
"Caprin1",0.0213966610594211,0.358784997033627,0.25,0.119,1
"Yrdc",0.000380334679344157,0.357649410223527,0.088,0,1
"Polr2c",0.0109550162973577,0.356454720137082,0.192,0.071,1
"Atp6v0d1",0.014710113379751,0.356143182650175,0.416,0.25,1
"Frrs1",0.0180965790187308,0.355734038788196,0.279,0.143,1
"Swap70",0.00586479995485818,0.355115191983153,0.055,0,1
"Ppia",0.262657176703746,0.352219433100571,0.682,0.643,1
"Mrpl41",0.00826832638029145,0.350944417957066,0.198,0.071,1
"Ctss",0.373997184196387,0.350242878385255,0.477,0.393,1
"Cln5",0.0072159859872252,0.350053741122515,0.308,0.155,1
"Pnp",0.00697225119940564,0.34952568924994,0.39,0.226,1
"Lgals3",0.00549908448648699,0.349460790615569,0.88,0.75,1
"Rap2b",0.00503294066738164,0.347825439481648,0.172,0.06,1
"Zfp503",0.572481832526326,0.347635676671968,0.094,0.06,1
"Mcee",0.0209059850352286,0.347093806620366,0.13,0.036,1
"Il18bp",0.3357437815419,0.346958478801565,0.13,0.083,1
"Smg1",0.00689166068395334,0.346677027996102,0.231,0.095,1
"Rgs1",0.00353476988184178,0.346641060724427,0.179,0.071,1
"Cpsf7",0.000500477705453682,0.346338072574353,0.084,0,1
"Tomm20",0.00163025648261922,0.346071021021588,0.532,0.321,1
"Ndufs7",0.00732774310982567,0.345972823310516,0.24,0.107,1
"Cd300c2",0.0784091705506662,0.345604792962137,0.555,0.417,1
"Slc31a2",0.000766099030119423,0.345010543251047,0.63,0.405,1
"Lasp1",0.00965940223741159,0.344920621825593,0.354,0.19,1
"Cnpy2",0.0286267323957975,0.344612950662001,0.097,0.024,1
"Proser1",0.0762955142944935,0.344245350495657,0.084,0.024,1
"Rbx1",0.276779358835687,0.343735862171817,0.555,0.5,1
"Eif5",0.0249459224538915,0.343490891343741,0.692,0.536,1
"Clec4e",0.645095130765727,0.343380518152965,0.873,0.833,1
"Lamtor1",0.0053780777844942,0.342630481752426,0.526,0.333,1
"Mapk8",0.00149610127559303,0.341944716808221,0.071,0,1
"Gde1",0.081886991135967,0.341647410545729,0.494,0.357,1
"Glmp",0.000205338370742575,0.34115746437873,0.279,0.107,1
"Plxnd1",0.0188477386373865,0.339574234397766,0.104,0.024,1
"1700071M16Rik",0.0847813048481441,0.337962511123696,0.065,0.012,1
"Snx5",0.0269774875470115,0.337593540573235,0.107,0.024,1
"Pkig",0.155162168636407,0.337513165114486,0.143,0.083,1
"Gtpbp2",0.0325120289179772,0.337366874791108,0.175,0.071,1
"Atp6v1g1",0.0195683344360748,0.336849153203855,0.89,0.774,1
"Tasor",0.121826330874167,0.336736061576611,0.101,0.036,1
"Mphosph10",0.0690756857067359,0.336625421653922,0.162,0.071,1
"Rnf115",0.0381231841318163,0.335821820717829,0.205,0.095,1
"Fbxo6",0.0245097938839549,0.335693439918583,0.13,0.036,1
"Nme1",0.000162504034070431,0.335559130463308,0.221,0.071,1
"Sec61g",0.00362028806949744,0.335288310399891,0.64,0.44,1
"Gas2l3",0.0980469598767556,0.334975047665035,0.104,0.036,1
"Rb1",0.025208372988065,0.33402786226072,0.084,0.012,1
"Ano6",0.0498946473849562,0.333129177589355,0.117,0.036,1
"Rps15",0.0983712085799159,0.332931211756481,0.653,0.524,1
"Fubp1",0.0260621905169036,0.332682944793087,0.208,0.095,1
"Furin",0.0620638242574068,0.332346689387293,0.412,0.274,1
"Psmd10",0.0860292690490715,0.332273441357886,0.192,0.095,1
"Gramd1b",0.00339539161535116,0.331545132179487,0.062,0,1
"Emc7",0.102690745423966,0.330859560398043,0.218,0.119,1
"Lrrc8d",0.00536006327240945,0.329883771736129,0.224,0.095,1
"Manbal",0.144956652624233,0.329496797362945,0.114,0.048,1
"Atp6v1d",0.0692658071869088,0.329118738424925,0.396,0.262,1
"Timm17a",0.00568538567230936,0.328849468523547,0.162,0.048,1
"Banf1",0.132564826385859,0.328693889748596,0.182,0.095,1
"Serinc3",0.191573993627629,0.328566718385084,0.516,0.405,1
"Npepps",0.138398943897271,0.328363983222683,0.403,0.286,1
"A930007I19Rik",0.0197720488506002,0.326656275105722,0.347,0.202,1
"Cyfip2",0.0142483741371828,0.326175780447908,0.227,0.095,1
"Nrros",0.152576798039867,0.326017415267533,0.179,0.095,1
"Hnrnpa3",0.0560008272807285,0.325371052578334,0.354,0.226,1
"Abracl",0.394409004290278,0.325302169773928,0.367,0.298,1
"Itpr1",0.0110342032398052,0.325129757370284,0.094,0.012,1
"Psmc6",0.0829643297836104,0.32499226559106,0.321,0.202,1
"Mapk6",0.0924205365333722,0.324802692808734,0.25,0.143,1
"Znrf2",0.017375342233774,0.324648052775047,0.179,0.071,1
"M6pr",0.00725763165252002,0.324581784067992,0.474,0.298,1
"Gng12",0.0260091177936563,0.324195504396772,0.568,0.405,1
"Sowahc",0.138642532434426,0.323962443023623,0.149,0.071,1
"Zfand2a",0.0247502239472347,0.322212465094867,0.084,0.012,1
"Slc36a1",0.00113821113600558,0.321695836901118,0.075,0,1
"Lilrb4a",0.000417898212216533,0.321540145619815,0.818,0.607,1
"Brms1",0.023640197550546,0.321069835057124,0.104,0.036,1
"Cul3",0.226083226609269,0.321034730621163,0.205,0.131,1
"Mphosph8",0.0536102050898647,0.320248601941826,0.227,0.119,1
"Mcoln1",0.0259502886208343,0.319995360691297,0.107,0.024,1
"Clptm1l",0.0314935671986369,0.319120938455521,0.143,0.048,1
"Ciapin1",0.187272162459397,0.318932425764061,0.188,0.107,1
"Hist2h2aa1",0.00121064751664822,0.318882731376796,0.224,0.083,1
"B430306N03Rik",0.137311281840135,0.318792966356045,0.166,0.083,1
"Fxr1",0.0191009048887571,0.317652499569701,0.214,0.095,1
"Cd302",0.271520661493676,0.317445757232704,0.328,0.238,1
"Eri1",0.0202272507356368,0.317287101462337,0.088,0.012,1
"Csnk1d",0.0420411454121118,0.316397034778673,0.156,0.06,1
"Pbrm1",0.165509338215036,0.316254589351565,0.192,0.107,1
"Map2k1",0.16742891156818,0.315938951471846,0.263,0.167,1
"Tmem263",0.130592871717714,0.315763485233778,0.088,0.036,1
"Cct4",0.0393321471264375,0.315688316639229,0.14,0.048,1
"Zc3h12c",0.0252163942704775,0.315563070191039,0.084,0.012,1
"Dync1i2",0.335649686840575,0.315520649639991,0.276,0.214,1
"Timm23",0.0430013157048737,0.314959070633046,0.302,0.179,1
"Tbc1d15",0.0308758212151929,0.314891885318967,0.276,0.155,1
"Taf15",0.0203570843023199,0.314842598058829,0.149,0.048,1
